tollgate_id,time,direction,volume
1,2016-10-28 07:00:00,0,35.44438600685168
1,2016-10-28 07:20:00,0,38.156037722113226
1,2016-10-28 07:40:00,0,38.42280389815195
1,2016-10-28 15:00:00,0,52.15220851470297
1,2016-10-28 15:20:00,0,53.34812661715046
1,2016-10-28 15:40:00,0,52.89319175551009
1,2016-10-28 16:00:00,0,65.50159496660493
1,2016-10-28 16:20:00,0,66.77481634283821
1,2016-10-28 16:40:00,0,65.58929566162638
1,2016-10-29 06:00:00,0,14.765131847496168
1,2016-10-29 06:20:00,0,15.74278485713876
1,2016-10-29 06:40:00,0,16.097367346387017
1,2016-10-29 07:00:00,0,25.93877292505147
1,2016-10-29 07:20:00,0,26.519383390626487
1,2016-10-29 07:40:00,0,28.86540090592661
1,2016-10-29 15:00:00,0,51.71987675291136
1,2016-10-29 15:20:00,0,52.4680702439471
1,2016-10-29 15:40:00,0,52.26675440857773
1,2016-10-29 16:00:00,0,52.00583449679351
1,2016-10-29 16:20:00,0,51.96953908357312
1,2016-10-29 16:40:00,0,52.29152169547575
1,2016-10-30 06:00:00,0,21.912296382339534
1,2016-10-30 06:20:00,0,24.769817002921833
1,2016-10-30 06:40:00,0,25.675032822156247
1,2016-10-30 07:00:00,0,67.68631438705353
1,2016-10-30 07:20:00,0,67.8828918999888
1,2016-10-30 07:40:00,0,67.75032609180894
1,2016-10-30 15:00:00,0,117.7306833466382
1,2016-10-30 15:20:00,0,128.32438200338436
1,2016-10-30 15:40:00,0,126.5242711513606
1,2016-10-30 16:00:00,0,111.90704862213397
1,2016-10-30 16:20:00,0,111.34841953629953
1,2016-10-30 16:40:00,0,114.74483424933726
1,2016-10-31 06:00:00,0,42.1241736016711
1,2016-10-31 06:20:00,0,42.1241736016711
1,2016-10-31 06:40:00,0,42.1241736016711
1,2016-10-31 07:00:00,0,95.48023832785509
1,2016-10-31 07:20:00,0,97.41807121185197
1,2016-10-31 07:40:00,0,99.89685742758286
1,2016-10-31 15:00:00,0,86.50708278617016
1,2016-10-31 15:20:00,0,88.69185138572395
1,2016-10-31 15:40:00,0,92.24304563979241
1,2016-10-31 16:00:00,0,89.08142050356004
1,2016-10-31 16:20:00,0,88.99826600014336
1,2016-10-31 16:40:00,0,89.10198044157836
1,2016-10-25 06:00:00,1,79.50057993939782
1,2016-10-25 06:20:00,1,80.40168780055576
1,2016-10-25 06:40:00,1,51.5600959083708
1,2016-10-25 07:00:00,1,85.34473467179615
1,2016-10-25 07:20:00,1,87.07710126827251
1,2016-10-25 07:40:00,1,99.84233075545437
1,2016-10-25 15:00:00,1,95.09335374060566
1,2016-10-25 15:20:00,1,94.06259650925962
1,2016-10-25 15:40:00,1,99.0069817520131
1,2016-10-25 16:00:00,1,110.46283704126141
1,2016-10-25 16:20:00,1,110.49041084933245
1,2016-10-25 16:40:00,1,110.50013059646146
1,2016-10-26 06:00:00,1,79.2353998585138
1,2016-10-26 06:20:00,1,80.51357065673469
1,2016-10-26 06:40:00,1,49.42483791087979
1,2016-10-26 07:00:00,1,81.43853587756226
1,2016-10-26 07:20:00,1,84.28227555158851
1,2016-10-26 07:40:00,1,88.43855021880994
1,2016-10-26 15:00:00,1,94.78117053122634
1,2016-10-26 15:20:00,1,96.26824012747105
1,2016-10-26 15:40:00,1,100.12579122243393
1,2016-10-26 16:00:00,1,112.13033766179608
1,2016-10-26 16:20:00,1,112.09504685090667
1,2016-10-26 16:40:00,1,112.10476659803568
1,2016-10-27 06:00:00,1,73.8054093388488
1,2016-10-27 06:20:00,1,75.97230112149366
1,2016-10-27 06:40:00,1,46.076790640487644
1,2016-10-27 07:00:00,1,79.37091738490193
1,2016-10-27 07:20:00,1,78.66618915723295
1,2016-10-27 07:40:00,1,81.16449961865561
1,2016-10-27 15:00:00,1,95.54342541975089
1,2016-10-27 15:20:00,1,93.28192087573306
1,2016-10-27 15:40:00,1,98.18785461378624
1,2016-10-27 16:00:00,1,100.87142940342987
1,2016-10-27 16:20:00,1,100.86219297976871
1,2016-10-27 16:40:00,1,100.86219297976871
1,2016-10-28 06:00:00,1,79.86551120442908
1,2016-10-28 06:20:00,1,80.76061906558704
1,2016-10-28 06:40:00,1,53.39361677641928
1,2016-10-28 07:00:00,1,89.94714372893026
1,2016-10-28 07:20:00,1,97.1404900439821
1,2016-10-28 07:40:00,1,101.3840744760952
1,2016-10-28 15:00:00,1,159.89443310725258
1,2016-10-28 15:20:00,1,163.6480094277414
1,2016-10-28 15:40:00,1,113.60709308409098
1,2016-10-28 16:00:00,1,117.78448018142451
1,2016-10-28 16:20:00,1,119.6098259258361
1,2016-10-28 16:40:00,1,118.08380128623428
1,2016-10-29 06:00:00,1,65.13365571494275
1,2016-10-29 06:20:00,1,66.58626105626172
1,2016-10-29 06:40:00,1,42.1103542668158
1,2016-10-29 07:00:00,1,71.65258106010222
1,2016-10-29 07:20:00,1,71.40988318189817
1,2016-10-29 07:40:00,1,72.60410586203771
1,2016-10-29 15:00:00,1,112.9642822068097
1,2016-10-29 15:20:00,1,79.09269171542009
1,2016-10-29 15:40:00,1,76.90640527281622
1,2016-10-29 16:00:00,1,100.4213572071716
1,2016-10-29 16:20:00,1,102.63174354592151
1,2016-10-29 16:40:00,1,102.62250712226034
1,2016-10-30 06:00:00,1,77.90813517701304
1,2016-10-30 06:20:00,1,79.44908995851459
1,2016-10-30 06:40:00,1,47.070749709166236
1,2016-10-30 07:00:00,1,65.82930092150565
1,2016-10-30 07:20:00,1,66.41436854618337
1,2016-10-30 07:40:00,1,66.83031597205384
1,2016-10-30 15:00:00,1,198.94809901600428
1,2016-10-30 15:20:00,1,199.01564414249907
1,2016-10-30 15:40:00,1,117.83917093965944
1,2016-10-30 16:00:00,1,112.98732232388116
1,2016-10-30 16:20:00,1,112.9970785728757
1,2016-10-30 16:40:00,1,113.03583650137092
1,2016-10-31 06:00:00,1,79.83663463914674
1,2016-10-31 06:20:00,1,80.68924250030469
1,2016-10-31 06:40:00,1,49.45236343511801
1,2016-10-31 07:00:00,1,94.30787347688282
1,2016-10-31 07:20:00,1,102.23822571945671
1,2016-10-31 07:40:00,1,102.3422009661202
1,2016-10-31 15:00:00,1,94.20306522104592
1,2016-10-31 15:20:00,1,100.0690850256225
1,2016-10-31 15:40:00,1,102.65971965487816
1,2016-10-31 16:00:00,1,102.29949265866695
1,2016-10-31 16:20:00,1,102.29025623500577
1,2016-10-31 16:40:00,1,102.29949265866695
2,2016-10-25 06:00:00,0,19.047820679509314
2,2016-10-25 06:20:00,0,32.035888102916275
2,2016-10-25 06:40:00,0,32.73617549264564
2,2016-10-25 07:00:00,0,84.67973843243567
2,2016-10-25 07:20:00,0,90.98488403742556
2,2016-10-25 07:40:00,0,96.46908896563193
2,2016-10-25 15:00:00,0,68.73834180632102
2,2016-10-25 15:20:00,0,77.75256071708718
2,2016-10-25 15:40:00,0,78.03685080184776
2,2016-10-25 16:00:00,0,87.31565427430826
2,2016-10-25 16:20:00,0,77.51339118504517
2,2016-10-25 16:40:00,0,77.34626709972419
2,2016-10-26 06:00:00,0,19.458056041807325
2,2016-10-26 06:20:00,0,32.212625247683725
2,2016-10-26 06:40:00,0,33.09585997313306
2,2016-10-26 07:00:00,0,80.70730902508181
2,2016-10-26 07:20:00,0,86.77127404120607
2,2016-10-26 07:40:00,0,88.0865387891519
2,2016-10-26 15:00:00,0,45.63901454764081
2,2016-10-26 15:20:00,0,58.971899521033144
2,2016-10-26 15:40:00,0,59.32689180540364
2,2016-10-26 16:00:00,0,77.69604313862162
2,2016-10-26 16:20:00,0,77.68655528424611
2,2016-10-26 16:40:00,0,77.69604313862162
2,2016-10-27 06:00:00,0,21.002096903224697
2,2016-10-27 06:20:00,0,32.597124608130216
2,2016-10-27 06:40:00,0,35.94645034835355
2,2016-10-27 07:00:00,0,82.95940989800837
2,2016-10-27 07:20:00,0,88.82993431244307
2,2016-10-27 07:40:00,0,89.03242700317777
2,2016-10-27 15:00:00,0,42.77988189620651
2,2016-10-27 15:20:00,0,61.318535975866425
2,2016-10-27 15:40:00,0,64.08152540043277
2,2016-10-27 16:00:00,0,59.935323632590524
2,2016-10-27 16:20:00,0,59.84145829908649
2,2016-10-27 16:40:00,0,59.935323632590524
2,2016-10-28 06:00:00,0,17.630609868197148
2,2016-10-28 06:20:00,0,34.01769831903386
2,2016-10-28 06:40:00,0,35.76440167475881
2,2016-10-28 07:00:00,0,83.5307547977977
2,2016-10-28 07:20:00,0,88.82930479174058
2,2016-10-28 07:40:00,0,95.57249187634704
2,2016-10-28 15:00:00,0,86.82169669575399
2,2016-10-28 15:20:00,0,92.651578978559
2,2016-10-28 15:40:00,0,97.87563860306653
2,2016-10-28 16:00:00,0,102.07269858661117
2,2016-10-28 16:20:00,0,93.81892798921325
2,2016-10-28 16:40:00,0,95.31844614995289
2,2016-10-29 06:00:00,0,21.147325534438227
2,2016-10-29 06:20:00,0,32.562874561298614
2,2016-10-29 06:40:00,0,34.914070447565464
2,2016-10-29 07:00:00,0,49.023123197309936
2,2016-10-29 07:20:00,0,43.49589028993254
2,2016-10-29 07:40:00,0,55.78960790416744
2,2016-10-29 15:00:00,0,75.24721500966011
2,2016-10-29 15:20:00,0,82.04926925441876
2,2016-10-29 15:40:00,0,82.57243896670876
2,2016-10-29 16:00:00,0,77.74730162652672
2,2016-10-29 16:20:00,0,77.74730162652672
2,2016-10-29 16:40:00,0,77.74730162652672
2,2016-10-30 06:00:00,0,4.260867131571908
2,2016-10-30 06:20:00,0,4.520449344952641
2,2016-10-30 06:40:00,0,4.489948253939444
2,2016-10-30 07:00:00,0,10.482889483518113
2,2016-10-30 07:20:00,0,10.495552485901099
2,2016-10-30 07:40:00,0,10.61787999423501
2,2016-10-30 15:00:00,0,16.5259942249013
2,2016-10-30 15:20:00,0,20.017288248405507
2,2016-10-30 15:40:00,0,21.4079657263835
2,2016-10-30 16:00:00,0,20.879832291192837
2,2016-10-30 16:20:00,0,19.406118081606472
2,2016-10-30 16:40:00,0,20.888590022607772
2,2016-10-31 06:00:00,0,9.33984719622501
2,2016-10-31 06:20:00,0,10.973998567002292
2,2016-10-31 06:40:00,0,11.15064675103448
2,2016-10-31 07:00:00,0,37.47677474122965
2,2016-10-31 07:20:00,0,43.6760943334523
2,2016-10-31 07:40:00,0,49.070912901129745
2,2016-10-31 15:00:00,0,12.7927098204484
2,2016-10-31 15:20:00,0,14.400725634712801
2,2016-10-31 15:40:00,0,14.79364114054693
2,2016-10-31 16:00:00,0,16.36448845669565
2,2016-10-31 16:20:00,0,16.36737388474665
2,2016-10-31 16:40:00,0,16.36448845669565
3,2016-10-25 06:00:00,0,31.499743021214435
3,2016-10-25 06:20:00,0,42.578470796405284
3,2016-10-25 06:40:00,0,77.89185742752329
3,2016-10-25 07:00:00,0,124.75828093678155
3,2016-10-25 07:20:00,0,135.74407236155753
3,2016-10-25 07:40:00,0,136.4266013833567
3,2016-10-25 15:00:00,0,116.32553758423744
3,2016-10-25 15:20:00,0,127.90974009555904
3,2016-10-25 15:40:00,0,125.22400668301894
3,2016-10-25 16:00:00,0,129.8664418196508
3,2016-10-25 16:20:00,0,130.35355378694612
3,2016-10-25 16:40:00,0,133.10988180299745
3,2016-10-26 06:00:00,0,30.128905246150733
3,2016-10-26 06:20:00,0,35.630203045228434
3,2016-10-26 06:40:00,0,64.80345670197768
3,2016-10-26 07:00:00,0,123.77797647954608
3,2016-10-26 07:20:00,0,135.66928454139725
3,2016-10-26 07:40:00,0,127.94490897183204
3,2016-10-26 15:00:00,0,102.43559233452156
3,2016-10-26 15:20:00,0,108.10395462031617
3,2016-10-26 15:40:00,0,113.82030415645302
3,2016-10-26 16:00:00,0,126.71695931769595
3,2016-10-26 16:20:00,0,134.55897586031185
3,2016-10-26 16:40:00,0,134.55897586031185
3,2016-10-27 06:00:00,0,59.12800442198688
3,2016-10-27 06:20:00,0,37.68084261428338
3,2016-10-27 06:40:00,0,43.9350239133554
3,2016-10-27 07:00:00,0,113.29448462277111
3,2016-10-27 07:20:00,0,117.05536221006875
3,2016-10-27 07:40:00,0,118.6625079824154
3,2016-10-27 15:00:00,0,73.42769188188485
3,2016-10-27 15:20:00,0,105.46658726839324
3,2016-10-27 15:40:00,0,107.16727630097118
3,2016-10-27 16:00:00,0,117.01113028993598
3,2016-10-27 16:20:00,0,117.6784521525796
3,2016-10-27 16:40:00,0,121.97000022914116
3,2016-10-28 06:00:00,0,30.38700590922011
3,2016-10-28 06:20:00,0,37.64106510405361
3,2016-10-28 06:40:00,0,62.39220900386384
3,2016-10-28 07:00:00,0,117.21195853148703
3,2016-10-28 07:20:00,0,121.45428234604118
3,2016-10-28 07:40:00,0,121.0004908039678
3,2016-10-28 15:00:00,0,143.9699411373276
3,2016-10-28 15:20:00,0,155.21310939010996
3,2016-10-28 15:40:00,0,156.78016516469037
3,2016-10-28 16:00:00,0,153.07022389047907
3,2016-10-28 16:20:00,0,152.6541006679227
3,2016-10-28 16:40:00,0,153.1332575243978
3,2016-10-29 06:00:00,0,61.00616944836353
3,2016-10-29 06:20:00,0,39.96003473650653
3,2016-10-29 06:40:00,0,42.60912154071103
3,2016-10-29 07:00:00,0,76.52833909854779
3,2016-10-29 07:20:00,0,81.5702203326104
3,2016-10-29 07:40:00,0,82.24578925497784
3,2016-10-29 15:00:00,0,111.61920432147728
3,2016-10-29 15:20:00,0,126.78104249108407
3,2016-10-29 15:40:00,0,120.10165538891623
3,2016-10-29 16:00:00,0,113.16036225336144
3,2016-10-29 16:20:00,0,114.79309731146479
3,2016-10-29 16:40:00,0,117.6613894306217
3,2016-10-30 06:00:00,0,70.16332652448938
3,2016-10-30 06:20:00,0,35.211611483831085
3,2016-10-30 06:40:00,0,38.36356972857066
3,2016-10-30 07:00:00,0,74.80819134902518
3,2016-10-30 07:20:00,0,81.42282703781413
3,2016-10-30 07:40:00,0,81.28902124004996
3,2016-10-30 15:00:00,0,127.22157685269912
3,2016-10-30 15:20:00,0,143.87176292835417
3,2016-10-30 15:40:00,0,145.4485245063416
3,2016-10-30 16:00:00,0,132.48986781754826
3,2016-10-30 16:20:00,0,132.4851302791594
3,2016-10-30 16:40:00,0,132.49937859224983
3,2016-10-31 06:00:00,0,31.081295448211847
3,2016-10-31 06:20:00,0,37.00362890754471
3,2016-10-31 06:40:00,0,73.38164909616863
3,2016-10-31 07:00:00,0,153.0941540505899
3,2016-10-31 07:20:00,0,156.84149201428284
3,2016-10-31 07:40:00,0,157.61147142982458
3,2016-10-31 15:00:00,0,72.19102543803737
3,2016-10-31 15:20:00,0,103.44194568508378
3,2016-10-31 15:40:00,0,105.33958323081917
3,2016-10-31 16:00:00,0,113.19478008459006
3,2016-10-31 16:20:00,0,113.43386250472412
3,2016-10-31 16:40:00,0,113.8756990685901
3,2016-10-25 06:00:00,1,47.75356268553756
3,2016-10-25 06:20:00,1,40.22292632921497
3,2016-10-25 06:40:00,1,40.38711745723425
3,2016-10-25 07:00:00,1,72.2654707565189
3,2016-10-25 07:20:00,1,73.75021621407066
3,2016-10-25 07:40:00,1,73.75021621407066
3,2016-10-25 15:00:00,1,113.45683216056695
3,2016-10-25 15:20:00,1,112.94553400663874
3,2016-10-25 15:40:00,1,85.3187771001688
3,2016-10-25 16:00:00,1,95.43916472090399
3,2016-10-25 16:20:00,1,96.4988670121551
3,2016-10-25 16:40:00,1,96.57288799178265
3,2016-10-26 06:00:00,1,43.83231958935368
3,2016-10-26 06:20:00,1,36.23188123835654
3,2016-10-26 06:40:00,1,37.20140542167987
3,2016-10-26 07:00:00,1,65.44236495910286
3,2016-10-26 07:20:00,1,65.5280026104229
3,2016-10-26 07:40:00,1,66.0827940919294
3,2016-10-26 15:00:00,1,83.83167293059532
3,2016-10-26 15:20:00,1,89.57932439992645
3,2016-10-26 15:40:00,1,74.69309002318155
3,2016-10-26 16:00:00,1,94.88174890839154
3,2016-10-26 16:20:00,1,95.38252608689682
3,2016-10-26 16:40:00,1,96.42611379282803
3,2016-10-27 06:00:00,1,45.656980490928596
3,2016-10-27 06:20:00,1,36.948164525566824
3,2016-10-27 06:40:00,1,36.93449530866645
3,2016-10-27 07:00:00,1,70.52090820993502
3,2016-10-27 07:20:00,1,70.7639224404907
3,2016-10-27 07:40:00,1,71.81589779595406
3,2016-10-27 15:00:00,1,116.09751742042663
3,2016-10-27 15:20:00,1,106.44544577930004
3,2016-10-27 15:40:00,1,87.21389485447713
3,2016-10-27 16:00:00,1,104.57107510095865
3,2016-10-27 16:20:00,1,106.7271040974539
3,2016-10-27 16:40:00,1,106.78650086698148
3,2016-10-28 06:00:00,1,41.86944326407624
3,2016-10-28 06:20:00,1,32.27546315419074
3,2016-10-28 06:40:00,1,32.45754640069639
3,2016-10-28 07:00:00,1,60.69898825297708
3,2016-10-28 07:20:00,1,59.41790496857869
3,2016-10-28 07:40:00,1,59.46147639715012
3,2016-10-28 15:00:00,1,150.00667144042114
3,2016-10-28 15:20:00,1,130.25710650099091
3,2016-10-28 15:40:00,1,118.07140821352864
3,2016-10-28 16:00:00,1,96.61870220804302
3,2016-10-28 16:20:00,1,96.55373565464494
3,2016-10-28 16:40:00,1,96.61870220804302
3,2016-10-29 06:00:00,1,42.908239410881905
3,2016-10-29 06:20:00,1,39.54375925345064
3,2016-10-29 06:40:00,1,28.630754990217014
3,2016-10-29 07:00:00,1,59.295536782725414
3,2016-10-29 07:20:00,1,59.76610619583834
3,2016-10-29 07:40:00,1,59.80967762440978
3,2016-10-29 15:00:00,1,113.90326234371713
3,2016-10-29 15:20:00,1,113.23561227713915
3,2016-10-29 15:40:00,1,85.22347204550564
3,2016-10-29 16:00:00,1,89.24383558328407
3,2016-10-29 16:20:00,1,89.25792213668211
3,2016-10-29 16:40:00,1,89.24383558328407
3,2016-10-30 06:00:00,1,40.95521015495286
3,2016-10-30 06:20:00,1,31.7811188989761
3,2016-10-30 06:40:00,1,30.474878744916705
3,2016-10-30 07:00:00,1,57.244486680490766
3,2016-10-30 07:20:00,1,58.226846777709184
3,2016-10-30 07:40:00,1,58.21095511155314
3,2016-10-30 15:00:00,1,152.941947246663
3,2016-10-30 15:20:00,1,156.29554063963843
3,2016-10-30 15:40:00,1,129.9391320286454
3,2016-10-30 16:00:00,1,113.80954336175277
3,2016-10-30 16:20:00,1,113.82290492220649
3,2016-10-30 16:40:00,1,113.85278116663082
3,2016-10-31 06:00:00,1,45.30575916606498
3,2016-10-31 06:20:00,1,37.337982078899785
3,2016-10-31 06:40:00,1,37.81545271104909
3,2016-10-31 07:00:00,1,84.76339957341807
3,2016-10-31 07:20:00,1,85.84025748416411
3,2016-10-31 07:40:00,1,85.84025748416411
3,2016-10-31 15:00:00,1,105.57337548272467
3,2016-10-31 15:20:00,1,106.93632835726044
3,2016-10-31 15:40:00,1,82.6908943685726
3,2016-10-31 16:00:00,1,73.15854384000357
3,2016-10-31 16:20:00,1,73.20313688348185
3,2016-10-31 16:40:00,1,73.30583534914607
