time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 07:50:00,43,0,1,"[07:50:00,08:10:00)",1,0,7,2016-09-19,36.0,35.0,65.66666666666667,48.767475500241616
2016-09-19 08:10:00,57,0,1,"[08:10:00,08:30:00)",1,0,8,2016-09-19,43.0,36.0,74.83333333333333,63.78845245549281
2016-09-19 08:30:00,42,0,1,"[08:30:00,08:50:00)",1,0,8,2016-09-19,57.0,43.0,76.5,64.56547064801742
2016-09-19 08:50:00,52,0,1,"[08:50:00,09:10:00)",1,0,8,2016-09-19,42.0,57.0,62.666666666666664,34.26173764809173
2016-09-19 09:10:00,43,0,1,"[09:10:00,09:30:00)",1,0,9,2016-09-19,52.0,42.0,58.333333333333336,27.68874620972692
2016-09-19 09:30:00,51,0,1,"[09:30:00,09:50:00)",1,0,9,2016-09-19,43.0,52.0,75.0,64.80123455614098
2016-09-19 09:50:00,41,0,1,"[09:50:00,10:10:00)",1,0,9,2016-09-19,51.0,43.0,75.66666666666667,59.7885161771612
2016-09-19 10:10:00,44,0,1,"[10:10:00,10:30:00)",1,0,10,2016-09-19,41.0,51.0,58.0,35.52463933666322
2016-09-19 10:30:00,47,0,1,"[10:30:00,10:50:00)",1,0,10,2016-09-19,44.0,41.0,59.666666666666664,42.636447631887286
2016-09-19 10:50:00,37,0,1,"[10:50:00,11:10:00)",1,0,10,2016-09-19,47.0,44.0,45.166666666666664,27.154496251388398
2016-09-19 11:10:00,37,0,1,"[11:10:00,11:30:00)",1,0,11,2016-09-19,37.0,47.0,52.833333333333336,41.80629936584518
2016-09-19 11:30:00,30,0,1,"[11:30:00,11:50:00)",1,0,11,2016-09-19,37.0,37.0,55.166666666666664,51.901509290835335
2016-09-19 11:50:00,34,0,1,"[11:50:00,12:10:00)",1,0,11,2016-09-19,30.0,37.0,54.0,39.73411632338134
2016-09-19 12:10:00,49,0,1,"[12:10:00,12:30:00)",1,0,12,2016-09-19,34.0,30.0,58.0,42.71299568047177
2016-09-19 12:30:00,52,0,1,"[12:30:00,12:50:00)",1,0,12,2016-09-19,49.0,34.0,58.666666666666664,45.65376946832175
2016-09-19 12:50:00,46,0,1,"[12:50:00,13:10:00)",1,0,12,2016-09-19,52.0,49.0,64.66666666666667,46.50448007092077
2016-09-19 13:10:00,68,0,1,"[13:10:00,13:30:00)",1,0,13,2016-09-19,46.0,52.0,71.5,51.2396330978277
2016-09-19 13:30:00,59,0,1,"[13:30:00,13:50:00)",1,0,13,2016-09-19,68.0,46.0,72.16666666666667,56.05860029171855
2016-09-19 13:50:00,54,0,1,"[13:50:00,14:10:00)",1,0,13,2016-09-19,59.0,68.0,68.5,53.26818938165629
2016-09-19 14:10:00,55,0,1,"[14:10:00,14:30:00)",1,0,14,2016-09-19,54.0,59.0,69.0,64.0531029693332
2016-09-19 14:30:00,50,0,1,"[14:30:00,14:50:00)",1,0,14,2016-09-19,55.0,54.0,72.0,62.83629524407053
2016-09-19 14:50:00,57,0,1,"[14:50:00,15:10:00)",1,0,14,2016-09-19,50.0,55.0,72.0,44.19954750899606
2016-09-19 15:10:00,42,0,1,"[15:10:00,15:30:00)",1,0,15,2016-09-19,57.0,50.0,63.833333333333336,61.391910433433054
2016-09-19 15:30:00,51,0,1,"[15:30:00,15:50:00)",1,0,15,2016-09-19,42.0,57.0,67.83333333333333,49.377795279524854
2016-09-19 15:50:00,44,0,1,"[15:50:00,16:10:00)",1,0,15,2016-09-19,51.0,42.0,63.833333333333336,49.76109591504861
2016-09-19 16:10:00,46,0,1,"[16:10:00,16:30:00)",1,0,16,2016-09-19,44.0,51.0,66.83333333333333,39.47361988298852
2016-09-19 16:30:00,41,0,1,"[16:30:00,16:50:00)",1,0,16,2016-09-19,46.0,44.0,58.833333333333336,29.38990756478602
2016-09-19 16:50:00,49,0,1,"[16:50:00,17:10:00)",1,0,16,2016-09-19,41.0,46.0,53.666666666666664,34.30840518978792
2016-09-19 17:10:00,37,0,1,"[17:10:00,17:30:00)",1,0,17,2016-09-19,49.0,41.0,53.333333333333336,41.75484003881067
2016-09-19 17:30:00,29,0,1,"[17:30:00,17:50:00)",1,0,17,2016-09-19,37.0,49.0,45.833333333333336,39.30097539077964
2016-09-19 17:50:00,27,0,1,"[17:50:00,18:10:00)",1,0,17,2016-09-19,29.0,37.0,37.666666666666664,34.63909159701892
2016-09-19 18:10:00,31,0,1,"[18:10:00,18:30:00)",1,0,18,2016-09-19,27.0,29.0,37.0,32.47152598816385
2016-09-19 18:30:00,23,0,1,"[18:30:00,18:50:00)",1,0,18,2016-09-19,31.0,27.0,34.166666666666664,29.04077593086429
2016-09-19 18:50:00,17,0,1,"[18:50:00,19:10:00)",1,0,18,2016-09-19,23.0,31.0,30.833333333333332,22.657596224371787
2016-09-19 19:10:00,13,0,1,"[19:10:00,19:30:00)",1,0,19,2016-09-19,17.0,23.0,30.333333333333332,31.809851723431006
2016-09-19 19:30:00,29,0,1,"[19:30:00,19:50:00)",1,0,19,2016-09-19,13.0,17.0,32.0,28.872131892189742
2016-09-19 19:50:00,19,0,1,"[19:50:00,20:10:00)",1,0,19,2016-09-19,29.0,13.0,28.333333333333332,27.789686336241125
2016-09-19 20:10:00,21,0,1,"[20:10:00,20:30:00)",1,0,20,2016-09-19,19.0,29.0,24.833333333333332,20.77899580505917
2016-09-19 20:30:00,11,0,1,"[20:30:00,20:50:00)",1,0,20,2016-09-19,21.0,19.0,29.0,25.487251715318386
2016-09-19 20:50:00,20,0,1,"[20:50:00,21:10:00)",1,0,20,2016-09-19,11.0,21.0,25.5,19.572940504686567
2016-09-19 21:10:00,16,0,1,"[21:10:00,21:30:00)",1,0,21,2016-09-19,20.0,11.0,26.0,23.62202362203543
2016-09-19 21:30:00,16,0,1,"[21:30:00,21:50:00)",1,0,21,2016-09-19,16.0,20.0,22.833333333333332,19.70194575839317
2016-09-19 21:50:00,4,0,1,"[21:50:00,22:10:00)",1,0,21,2016-09-19,16.0,16.0,16.333333333333332,14.12326685532305
2016-09-19 22:10:00,3,0,1,"[22:10:00,22:30:00)",1,0,22,2016-09-19,4.0,16.0,12.166666666666666,12.921558213569549
2016-09-19 22:30:00,10,0,1,"[22:30:00,22:50:00)",1,0,22,2016-09-19,3.0,4.0,14.666666666666666,15.435888917281915
2016-09-19 22:50:00,0,0,1,"[22:50:00,23:10:00)",1,0,22,2016-09-19,10.0,3.0,10.0,11.610340218959994
2016-09-19 23:10:00,2,0,1,"[23:10:00,23:30:00)",1,0,23,2016-09-19,0.0,10.0,8.5,10.540398474441087
2016-09-19 23:30:00,10,0,1,"[23:30:00,23:50:00)",1,0,23,2016-09-19,2.0,0.0,8.0,6.870225614927067
2016-09-19 23:50:00,11,0,1,"[23:50:00,00:00:00)",1,0,23,2016-09-19,10.0,2.0,9.4,3.2093613071762426
2016-09-20 00:10:00,11,0,1,"[00:10:00,00:30:00)",2,0,0,2016-09-20,11.0,10.0,12.8,4.919349550499538
2016-09-20 00:30:00,10,0,1,"[00:30:00,00:50:00)",2,0,0,2016-09-20,11.0,11.0,12.8,3.898717737923586
2016-09-20 00:50:00,7,0,1,"[00:50:00,01:10:00)",2,0,0,2016-09-20,10.0,11.0,7.8,3.8340579025361627
2016-09-20 01:10:00,6,0,1,"[01:10:00,01:30:00)",2,0,1,2016-09-20,7.0,10.0,8.8,3.7013511046643495
2016-09-20 01:30:00,3,0,1,"[01:30:00,01:50:00)",2,0,1,2016-09-20,6.0,7.0,8.0,3.1622776601683795
2016-09-20 01:50:00,7,0,1,"[01:50:00,02:10:00)",2,0,1,2016-09-20,3.0,6.0,5.6,1.3416407864998738
2016-09-20 02:10:00,9,0,1,"[02:10:00,02:30:00)",2,0,2,2016-09-20,7.0,3.0,7.8,1.6431676725154984
2016-09-20 02:30:00,7,0,1,"[02:30:00,02:50:00)",2,0,2,2016-09-20,9.0,7.0,7.2,1.0954451150103321
2016-09-20 02:50:00,8,0,1,"[02:50:00,03:10:00)",2,0,2,2016-09-20,7.0,9.0,7.0,3.4641016151377544
2016-09-20 03:10:00,8,0,1,"[03:10:00,03:30:00)",2,0,3,2016-09-20,8.0,7.0,7.8,2.280350850198276
2016-09-20 03:30:00,6,0,1,"[03:30:00,03:50:00)",2,0,3,2016-09-20,8.0,8.0,7.0,3.5355339059327378
2016-09-20 03:50:00,10,0,1,"[03:50:00,04:10:00)",2,0,3,2016-09-20,6.0,8.0,9.6,2.8809720581775866
2016-09-20 04:10:00,9,0,1,"[04:10:00,04:30:00)",2,0,4,2016-09-20,10.0,6.0,8.6,1.140175425099138
2016-09-20 04:30:00,8,0,1,"[04:30:00,04:50:00)",2,0,4,2016-09-20,9.0,10.0,12.2,2.6832815729997477
2016-09-20 04:50:00,18,0,1,"[04:50:00,05:10:00)",2,0,4,2016-09-20,8.0,9.0,11.6,5.504543577809154
2016-09-20 05:10:00,4,0,1,"[05:10:00,05:30:00)",2,0,5,2016-09-20,18.0,8.0,9.2,8.34865258589672
2016-09-20 05:30:00,7,0,1,"[05:30:00,05:50:00)",2,0,5,2016-09-20,4.0,18.0,11.4,9.60728889958036
2016-09-20 05:50:00,11,0,1,"[05:50:00,06:10:00)",2,0,5,2016-09-20,7.0,4.0,14.0,13.546217184144066
2016-09-20 06:10:00,17,0,1,"[06:10:00,06:30:00)",2,0,6,2016-09-20,11.0,7.0,21.2,13.989281611290838
2016-09-20 06:30:00,18,0,1,"[06:30:00,06:50:00)",2,0,6,2016-09-20,17.0,11.0,33.4,24.945941553687646
2016-09-20 06:50:00,36,0,1,"[06:50:00,07:10:00)",2,0,6,2016-09-20,18.0,17.0,41.0,28.469281690973517
2016-09-20 07:10:00,35,0,1,"[07:10:00,07:30:00)",2,0,7,2016-09-20,36.0,18.0,55.6,33.44099280822864
2016-09-20 07:30:00,32,0,1,"[07:30:00,07:50:00)",2,0,7,2016-09-20,35.0,36.0,57.8,35.695938144276305
2016-09-20 07:50:00,48,0,1,"[07:50:00,08:10:00)",2,0,7,2016-09-20,32.0,35.0,67.6,44.56792568652932
2016-09-20 08:10:00,43,0,1,"[08:10:00,08:30:00)",2,0,8,2016-09-20,48.0,32.0,73.8,62.29526466754917
2016-09-20 08:30:00,50,0,1,"[08:30:00,08:50:00)",2,0,8,2016-09-20,43.0,48.0,83.4,70.2730389267463
2016-09-20 08:50:00,56,0,1,"[08:50:00,09:10:00)",2,0,8,2016-09-20,50.0,43.0,89.4,82.9023521982338
2016-09-20 09:10:00,55,0,1,"[09:10:00,09:30:00)",2,0,9,2016-09-20,56.0,50.0,82.6,70.80466086353356
2016-09-20 09:30:00,68,0,1,"[09:30:00,09:50:00)",2,0,9,2016-09-20,55.0,56.0,89.6,79.0145556211006
2016-09-20 09:50:00,52,0,1,"[09:50:00,10:10:00)",2,0,9,2016-09-20,68.0,55.0,82.0,81.24961538370505
2016-09-20 10:10:00,67,0,1,"[10:10:00,10:30:00)",2,0,10,2016-09-20,52.0,68.0,82.2,80.21346520379231
2016-09-20 10:30:00,44,0,1,"[10:30:00,10:50:00)",2,0,10,2016-09-20,67.0,52.0,79.8,75.47317404217209
2016-09-20 10:50:00,72,0,1,"[10:50:00,11:10:00)",2,0,10,2016-09-20,44.0,67.0,81.6,71.25868368135914
2016-09-20 11:10:00,56,0,1,"[11:10:00,11:30:00)",2,0,11,2016-09-20,72.0,44.0,64.0,53.352600686377045
2016-09-20 11:30:00,55,0,1,"[11:30:00,11:50:00)",2,0,11,2016-09-20,56.0,72.0,73.0,61.216827751852676
2016-09-20 11:50:00,49,0,1,"[11:50:00,12:10:00)",2,0,11,2016-09-20,55.0,56.0,59.6,47.23134552392087
2016-09-20 12:10:00,58,0,1,"[12:10:00,12:30:00)",2,0,12,2016-09-20,49.0,55.0,58.6,40.64849320700584
2016-09-20 12:30:00,70,0,1,"[12:30:00,12:50:00)",2,0,12,2016-09-20,58.0,49.0,70.4,41.955929259164314
2016-09-20 12:50:00,88,0,1,"[12:50:00,13:10:00)",2,0,12,2016-09-20,70.0,58.0,82.0,54.12947441089743
2016-09-20 13:10:00,95,0,1,"[13:10:00,13:30:00)",2,0,13,2016-09-20,88.0,70.0,83.0,61.363670033660796
2016-09-20 13:30:00,78,0,1,"[13:30:00,13:50:00)",2,0,13,2016-09-20,95.0,88.0,76.4,46.53278414193589
2016-09-20 13:50:00,79,0,1,"[13:50:00,14:10:00)",2,0,13,2016-09-20,78.0,95.0,78.0,50.714889332423866
2016-09-20 14:10:00,87,0,1,"[14:10:00,14:30:00)",2,0,14,2016-09-20,79.0,78.0,75.6,55.48693539924511
2016-09-20 14:30:00,82,0,1,"[14:30:00,14:50:00)",2,0,14,2016-09-20,87.0,79.0,84.8,68.4777336073559
2016-09-20 14:50:00,65,0,1,"[14:50:00,15:10:00)",2,0,14,2016-09-20,82.0,87.0,79.6,53.99814811639377
2016-09-20 15:10:00,72,0,1,"[15:10:00,15:30:00)",2,0,15,2016-09-20,65.0,82.0,78.8,71.99097165617367
2016-09-20 15:30:00,66,0,1,"[15:30:00,15:50:00)",2,0,15,2016-09-20,72.0,65.0,82.0,74.27314454094427
2016-09-20 15:50:00,70,0,1,"[15:50:00,16:10:00)",2,0,15,2016-09-20,66.0,72.0,84.8,65.55684556169554
2016-09-20 16:10:00,45,0,1,"[16:10:00,16:30:00)",2,0,16,2016-09-20,70.0,66.0,84.8,78.24129344534126
2016-09-20 16:30:00,52,0,1,"[16:30:00,16:50:00)",2,0,16,2016-09-20,45.0,70.0,80.0,66.71581521648372
2016-09-20 16:50:00,41,0,1,"[16:50:00,17:10:00)",2,0,16,2016-09-20,52.0,45.0,77.8,79.63479139170266
2016-09-20 17:10:00,38,0,1,"[17:10:00,17:30:00)",2,0,17,2016-09-20,41.0,52.0,70.0,61.74544517614235
2016-09-20 17:30:00,45,0,1,"[17:30:00,17:50:00)",2,0,17,2016-09-20,38.0,41.0,76.8,76.6172304380679
2016-09-20 17:50:00,34,0,1,"[17:50:00,18:10:00)",2,0,17,2016-09-20,45.0,38.0,48.4,45.81266200517058
2016-09-20 18:10:00,28,0,1,"[18:10:00,18:30:00)",2,0,18,2016-09-20,34.0,45.0,48.2,49.103971326156504
2016-09-20 18:30:00,22,0,1,"[18:30:00,18:50:00)",2,0,18,2016-09-20,28.0,34.0,38.0,35.71414285685714
2016-09-20 18:50:00,20,0,1,"[18:50:00,19:10:00)",2,0,18,2016-09-20,22.0,28.0,43.2,46.91161902983098
2016-09-20 19:10:00,22,0,1,"[19:10:00,19:30:00)",2,0,19,2016-09-20,20.0,22.0,44.8,37.58590161217368
2016-09-20 19:30:00,21,0,1,"[19:30:00,19:50:00)",2,0,19,2016-09-20,22.0,20.0,45.6,42.110568744675014
2016-09-20 19:50:00,16,0,1,"[19:50:00,20:10:00)",2,0,19,2016-09-20,21.0,22.0,44.6,38.494155400528015
2016-09-20 20:10:00,16,0,1,"[20:10:00,20:30:00)",2,0,20,2016-09-20,16.0,21.0,49.8,62.20691279914154
2016-09-20 20:30:00,19,0,1,"[20:30:00,20:50:00)",2,0,20,2016-09-20,16.0,16.0,37.8,30.687130853176875
2016-09-20 20:50:00,17,0,1,"[20:50:00,21:10:00)",2,0,20,2016-09-20,19.0,16.0,31.6,27.60072462816873
2016-09-20 21:10:00,20,0,1,"[21:10:00,21:30:00)",2,0,21,2016-09-20,17.0,19.0,35.2,25.410627697874762
2016-09-20 21:30:00,32,0,1,"[21:30:00,21:50:00)",2,0,21,2016-09-20,20.0,17.0,23.4,13.538833036861043
2016-09-20 21:50:00,38,0,1,"[21:50:00,22:10:00)",2,0,21,2016-09-20,32.0,20.0,25.6,18.447222013083703
2016-09-20 22:10:00,22,0,1,"[22:10:00,22:30:00)",2,0,22,2016-09-20,38.0,32.0,20.8,13.236313686219438
2016-09-20 22:30:00,16,0,1,"[22:30:00,22:50:00)",2,0,22,2016-09-20,22.0,38.0,15.2,13.917614738165444
2016-09-20 22:50:00,23,0,1,"[22:50:00,23:10:00)",2,0,22,2016-09-20,16.0,22.0,16.4,9.710818709048171
2016-09-20 23:10:00,13,0,1,"[23:10:00,23:30:00)",2,0,23,2016-09-20,23.0,16.0,12.6,4.8270073544588685
2016-09-20 23:30:00,3,0,1,"[23:30:00,23:50:00)",2,0,23,2016-09-20,13.0,23.0,6.8,6.099180272790763
2016-09-20 23:50:00,17,0,1,"[23:50:00,00:00:00)",2,0,23,2016-09-20,3.0,13.0,12.6,10.922453936730518
2016-09-21 00:10:00,7,0,1,"[00:10:00,00:30:00)",3,0,0,2016-09-21,17.0,3.0,10.8,6.099180272790763
2016-09-21 00:30:00,8,0,1,"[00:30:00,00:50:00)",3,0,0,2016-09-21,7.0,17.0,11.4,4.219004621945797
2016-09-21 00:50:00,6,0,1,"[00:50:00,01:10:00)",3,0,0,2016-09-21,8.0,7.0,9.2,2.4899799195977463
2016-09-21 01:10:00,5,0,1,"[01:10:00,01:30:00)",3,0,1,2016-09-21,6.0,8.0,8.0,3.082207001484488
2016-09-21 01:30:00,5,0,1,"[01:30:00,01:50:00)",3,0,1,2016-09-21,5.0,6.0,7.2,1.7888543819998317
2016-09-21 01:50:00,6,0,1,"[01:50:00,02:10:00)",3,0,1,2016-09-21,5.0,5.0,7.0,2.23606797749979
2016-09-21 02:10:00,8,0,1,"[02:10:00,02:30:00)",3,0,2,2016-09-21,6.0,5.0,9.0,4.0
2016-09-21 02:30:00,8,0,1,"[02:30:00,02:50:00)",3,0,2,2016-09-21,8.0,6.0,6.4,1.5165750888103102
2016-09-21 02:50:00,5,0,1,"[02:50:00,03:10:00)",3,0,2,2016-09-21,8.0,8.0,7.6,3.286335345030997
2016-09-21 03:10:00,7,0,1,"[03:10:00,03:30:00)",3,0,3,2016-09-21,5.0,8.0,7.0,0.7071067811865475
2016-09-21 03:30:00,6,0,1,"[03:30:00,03:50:00)",3,0,3,2016-09-21,7.0,5.0,9.4,3.847076812334269
2016-09-21 03:50:00,15,0,1,"[03:50:00,04:10:00)",3,0,3,2016-09-21,6.0,7.0,9.0,4.301162633521313
2016-09-21 04:10:00,12,0,1,"[04:10:00,04:30:00)",3,0,4,2016-09-21,15.0,6.0,8.6,2.6076809620810595
2016-09-21 04:30:00,14,0,1,"[04:30:00,04:50:00)",3,0,4,2016-09-21,12.0,15.0,12.0,5.70087712549569
2016-09-21 04:50:00,12,0,1,"[04:50:00,05:10:00)",3,0,4,2016-09-21,14.0,12.0,13.8,5.932958789676531
2016-09-21 05:10:00,10,0,1,"[05:10:00,05:30:00)",3,0,5,2016-09-21,12.0,14.0,12.2,9.444575162494075
2016-09-21 05:30:00,24,0,1,"[05:30:00,05:50:00)",3,0,5,2016-09-21,10.0,12.0,19.4,13.183322798141598
2016-09-21 05:50:00,31,0,1,"[05:50:00,06:10:00)",3,0,5,2016-09-21,24.0,10.0,21.0,12.747548783981962
2016-09-21 06:10:00,37,0,1,"[06:10:00,06:30:00)",3,0,6,2016-09-21,31.0,24.0,32.2,20.717142660125695
2016-09-21 06:30:00,60,0,1,"[06:30:00,06:50:00)",3,0,6,2016-09-21,37.0,31.0,42.8,25.839891640639674
2016-09-21 06:50:00,61,0,1,"[06:50:00,07:10:00)",3,0,6,2016-09-21,60.0,37.0,48.8,23.636835659622463
2016-09-21 07:10:00,91,0,1,"[07:10:00,07:30:00)",3,0,7,2016-09-21,61.0,60.0,68.2,39.72027190239261
2016-09-21 07:30:00,92,0,1,"[07:30:00,07:50:00)",3,0,7,2016-09-21,91.0,61.0,73.4,34.954255821001254
2016-09-21 07:50:00,112,0,1,"[07:50:00,08:10:00)",3,0,7,2016-09-21,92.0,91.0,92.2,40.92920717531675
2016-09-21 08:10:00,117,0,1,"[08:10:00,08:30:00)",3,0,8,2016-09-21,112.0,92.0,95.0,46.4811789867684
2016-09-21 08:30:00,117,0,1,"[08:30:00,08:50:00)",3,0,8,2016-09-21,117.0,112.0,112.2,57.155052270118695
2016-09-21 08:50:00,56,0,1,"[08:50:00,09:10:00)",3,0,8,2016-09-21,117.0,117.0,85.2,57.2424667532768
2016-09-21 09:10:00,52,0,1,"[09:10:00,09:30:00)",3,0,9,2016-09-21,56.0,117.0,91.2,66.16041112326917
2016-09-21 09:30:00,58,0,1,"[09:30:00,09:50:00)",3,0,9,2016-09-21,52.0,56.0,89.2,55.05179379457131
2016-09-21 09:50:00,43,0,1,"[09:50:00,10:10:00)",3,0,9,2016-09-21,58.0,52.0,82.8,56.821650803192966
2016-09-21 10:10:00,30,0,1,"[10:10:00,10:30:00)",3,0,10,2016-09-21,43.0,58.0,81.8,65.3811899555216
2016-09-21 10:30:00,64,0,1,"[10:30:00,10:50:00)",3,0,10,2016-09-21,30.0,43.0,91.8,72.43755931835362
2016-09-21 10:50:00,29,0,1,"[10:50:00,11:10:00)",3,0,10,2016-09-21,64.0,30.0,85.2,78.55062062135474
2016-09-21 11:10:00,30,0,1,"[11:10:00,11:30:00)",3,0,11,2016-09-21,29.0,64.0,73.4,60.29344906372499
2016-09-21 11:30:00,26,0,1,"[11:30:00,11:50:00)",3,0,11,2016-09-21,30.0,29.0,67.4,57.90336777770357
2016-09-21 11:50:00,42,0,1,"[11:50:00,12:10:00)",3,0,11,2016-09-21,26.0,30.0,70.6,48.977545875635705
2016-09-21 12:10:00,39,0,1,"[12:10:00,12:30:00)",3,0,12,2016-09-21,42.0,26.0,73.4,51.218160841638976
2016-09-21 12:30:00,41,0,1,"[12:30:00,12:50:00)",3,0,12,2016-09-21,39.0,42.0,78.0,55.362442142665635
2016-09-21 12:50:00,42,0,1,"[12:50:00,13:10:00)",3,0,12,2016-09-21,41.0,39.0,75.4,50.017996761165875
2016-09-21 13:10:00,47,0,1,"[13:10:00,13:30:00)",3,0,13,2016-09-21,42.0,41.0,79.8,58.18676825533448
2016-09-21 13:30:00,45,0,1,"[13:30:00,13:50:00)",3,0,13,2016-09-21,47.0,42.0,84.2,59.30177063123832
2016-09-21 13:50:00,54,0,1,"[13:50:00,14:10:00)",3,0,13,2016-09-21,45.0,47.0,91.8,71.85541037388903
2016-09-21 14:10:00,49,0,1,"[14:10:00,14:30:00)",3,0,14,2016-09-21,54.0,45.0,83.6,60.03165831459265
2016-09-21 14:30:00,43,0,1,"[14:30:00,14:50:00)",3,0,14,2016-09-21,49.0,54.0,82.4,68.04630776170005
2016-09-21 14:50:00,56,0,1,"[14:50:00,15:10:00)",3,0,14,2016-09-21,43.0,49.0,93.2,71.54858489166645
2016-09-21 15:10:00,50,0,1,"[15:10:00,15:30:00)",3,0,15,2016-09-21,56.0,43.0,86.2,80.59590560320046
2016-09-21 15:30:00,39,0,1,"[15:30:00,15:50:00)",3,0,15,2016-09-21,50.0,56.0,87.2,66.49210479447918
2016-09-21 15:50:00,47,0,1,"[15:50:00,16:10:00)",3,0,15,2016-09-21,39.0,50.0,92.0,79.19280270327602
2016-09-21 16:10:00,47,0,1,"[16:10:00,16:30:00)",3,0,16,2016-09-21,47.0,39.0,98.6,96.31614610230207
2016-09-21 16:30:00,45,0,1,"[16:30:00,16:50:00)",3,0,16,2016-09-21,47.0,47.0,83.0,75.1498502992521
2016-09-21 16:50:00,47,0,1,"[16:50:00,17:10:00)",3,0,16,2016-09-21,45.0,47.0,64.6,62.20369763928829
2016-09-21 17:10:00,41,0,1,"[17:10:00,17:30:00)",3,0,17,2016-09-21,47.0,45.0,65.2,61.44672489238137
2016-09-21 17:30:00,27,0,1,"[17:30:00,17:50:00)",3,0,17,2016-09-21,41.0,47.0,64.2,79.27609980315631
2016-09-21 17:50:00,17,0,1,"[17:50:00,18:10:00)",3,0,17,2016-09-21,27.0,41.0,60.6,78.11721961257966
2016-09-21 18:10:00,26,0,1,"[18:10:00,18:30:00)",3,0,18,2016-09-21,17.0,27.0,56.0,67.6941651843052
2016-09-21 18:30:00,20,0,1,"[18:30:00,18:50:00)",3,0,18,2016-09-21,26.0,17.0,50.2,64.18488918740921
2016-09-21 18:50:00,19,0,1,"[18:50:00,19:10:00)",3,0,18,2016-09-21,20.0,26.0,39.0,40.40420770167385
2016-09-21 19:10:00,19,0,1,"[19:10:00,19:30:00)",3,0,19,2016-09-21,19.0,20.0,46.8,55.1561419970614
2016-09-21 19:30:00,23,0,1,"[19:30:00,19:50:00)",3,0,19,2016-09-21,19.0,19.0,49.0,54.8771354937555
2016-09-21 19:50:00,25,0,1,"[19:50:00,20:10:00)",3,0,19,2016-09-21,23.0,19.0,41.6,46.171419731258
