time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 08:00:00,46,0,1,"[08:00:00,08:20:00)",1,0,8,2016-09-19,43.0,31.0,71.66666666666667,57.50014492735359
2016-09-19 08:20:00,56,0,1,"[08:20:00,08:40:00)",1,0,8,2016-09-19,46.0,43.0,73.5,60.1722527416084
2016-09-19 08:40:00,41,0,1,"[08:40:00,09:00:00)",1,0,8,2016-09-19,56.0,46.0,75.5,63.25424886914712
2016-09-19 09:00:00,50,0,1,"[09:00:00,09:20:00)",1,0,9,2016-09-19,41.0,56.0,55.666666666666664,17.119190011991417
2016-09-19 09:20:00,49,0,1,"[09:20:00,09:40:00)",1,0,9,2016-09-19,50.0,41.0,71.66666666666667,54.65040408511786
2016-09-19 09:40:00,44,0,1,"[09:40:00,10:00:00)",1,0,9,2016-09-19,49.0,50.0,71.66666666666667,54.887764270979986
2016-09-19 10:00:00,44,0,1,"[10:00:00,10:20:00)",1,0,10,2016-09-19,44.0,49.0,64.5,51.86424587324104
2016-09-19 10:20:00,44,0,1,"[10:20:00,10:40:00)",1,0,10,2016-09-19,44.0,44.0,61.666666666666664,38.60915262818735
2016-09-19 10:40:00,44,0,1,"[10:40:00,11:00:00)",1,0,10,2016-09-19,44.0,44.0,50.833333333333336,33.81370530815377
2016-09-19 11:00:00,39,0,1,"[11:00:00,11:20:00)",1,0,11,2016-09-19,44.0,44.0,46.333333333333336,27.969030492075813
2016-09-19 11:20:00,30,0,1,"[11:20:00,11:40:00)",1,0,11,2016-09-19,39.0,44.0,61.5,63.00714245226489
2016-09-19 11:40:00,34,0,1,"[11:40:00,12:00:00)",1,0,11,2016-09-19,30.0,39.0,48.833333333333336,36.4055856520214
2016-09-19 12:00:00,45,0,1,"[12:00:00,12:20:00)",1,0,12,2016-09-19,34.0,30.0,57.166666666666664,37.55218591063198
2016-09-19 12:20:00,44,0,1,"[12:20:00,12:40:00)",1,0,12,2016-09-19,45.0,34.0,57.833333333333336,47.57064921426516
2016-09-19 12:40:00,53,0,1,"[12:40:00,13:00:00)",1,0,12,2016-09-19,44.0,45.0,63.666666666666664,50.09058461094926
2016-09-19 13:00:00,57,0,1,"[13:00:00,13:20:00)",1,0,13,2016-09-19,53.0,44.0,65.5,44.621743578663526
2016-09-19 13:20:00,61,0,1,"[13:20:00,13:40:00)",1,0,13,2016-09-19,57.0,53.0,71.5,53.03489417355332
2016-09-19 13:40:00,53,0,1,"[13:40:00,14:00:00)",1,0,13,2016-09-19,61.0,57.0,70.83333333333333,52.85987766412884
2016-09-19 14:00:00,55,0,1,"[14:00:00,14:20:00)",1,0,14,2016-09-19,53.0,61.0,67.16666666666667,57.202855406584966
2016-09-19 14:20:00,52,0,1,"[14:20:00,14:40:00)",1,0,14,2016-09-19,55.0,53.0,71.5,66.86628447880142
2016-09-19 14:40:00,52,0,1,"[14:40:00,15:00:00)",1,0,14,2016-09-19,52.0,55.0,73.0,50.82519060465981
2016-09-19 15:00:00,48,0,1,"[15:00:00,15:20:00)",1,0,15,2016-09-19,52.0,52.0,66.5,53.976846888272384
2016-09-19 15:20:00,57,0,1,"[15:20:00,15:40:00)",1,0,15,2016-09-19,48.0,52.0,69.83333333333333,54.89049705246498
2016-09-19 15:40:00,43,0,1,"[15:40:00,16:00:00)",1,0,15,2016-09-19,57.0,48.0,62.833333333333336,55.358528400479244
2016-09-19 16:00:00,42,0,1,"[16:00:00,16:20:00)",1,0,16,2016-09-19,43.0,57.0,64.5,41.18616272487642
2016-09-19 16:20:00,46,0,1,"[16:20:00,16:40:00)",1,0,16,2016-09-19,42.0,43.0,65.83333333333333,37.610725420638545
2016-09-19 16:40:00,55,0,1,"[16:40:00,17:00:00)",1,0,16,2016-09-19,46.0,42.0,53.333333333333336,26.770630673681687
2016-09-19 17:00:00,36,0,1,"[17:00:00,17:20:00)",1,0,17,2016-09-19,55.0,46.0,58.666666666666664,46.51308059746921
2016-09-19 17:20:00,34,0,1,"[17:20:00,17:40:00)",1,0,17,2016-09-19,36.0,55.0,47.833333333333336,34.08469842417073
2016-09-19 17:40:00,24,0,1,"[17:40:00,18:00:00)",1,0,17,2016-09-19,34.0,36.0,39.166666666666664,35.53824231256615
2016-09-19 18:00:00,29,0,1,"[18:00:00,18:20:00)",1,0,18,2016-09-19,24.0,34.0,38.333333333333336,36.1754981536767
2016-09-19 18:20:00,27,0,1,"[18:20:00,18:40:00)",1,0,18,2016-09-19,29.0,24.0,35.833333333333336,29.694556178981134
2016-09-19 18:40:00,18,0,1,"[18:40:00,19:00:00)",1,0,18,2016-09-19,27.0,29.0,30.166666666666668,27.036395223229494
2016-09-19 19:00:00,13,0,1,"[19:00:00,19:20:00)",1,0,19,2016-09-19,18.0,27.0,33.166666666666664,27.838223123372416
2016-09-19 19:20:00,22,0,1,"[19:20:00,19:40:00)",1,0,19,2016-09-19,13.0,18.0,29.666666666666668,29.22784060902664
2016-09-19 19:40:00,27,0,1,"[19:40:00,20:00:00)",1,0,19,2016-09-19,22.0,13.0,30.5,29.22156737753812
2016-09-19 20:00:00,17,0,1,"[20:00:00,20:20:00)",1,0,20,2016-09-19,27.0,22.0,25.833333333333332,24.2521476712201
2016-09-19 20:20:00,16,0,1,"[20:20:00,20:40:00)",1,0,20,2016-09-19,17.0,27.0,27.166666666666668,22.012875020466243
2016-09-19 20:40:00,17,0,1,"[20:40:00,21:00:00)",1,0,20,2016-09-19,16.0,17.0,27.666666666666668,21.887591614123895
2016-09-19 21:00:00,17,0,1,"[21:00:00,21:20:00)",1,0,21,2016-09-19,17.0,16.0,26.5,21.473239159474755
2016-09-19 21:20:00,22,0,1,"[21:20:00,21:40:00)",1,0,21,2016-09-19,17.0,17.0,23.833333333333332,22.710496838833507
2016-09-19 21:40:00,5,0,1,"[21:40:00,22:00:00)",1,0,21,2016-09-19,22.0,17.0,19.833333333333332,18.313019048389226
2016-09-19 22:00:00,4,0,1,"[22:00:00,22:20:00)",1,0,22,2016-09-19,5.0,22.0,12.833333333333334,11.771434350437787
2016-09-19 22:20:00,9,0,1,"[22:20:00,22:40:00)",1,0,22,2016-09-19,4.0,5.0,15.833333333333334,12.859497138950132
2016-09-19 22:40:00,3,0,1,"[22:40:00,23:00:00)",1,0,22,2016-09-19,9.0,4.0,10.666666666666666,14.431447143882234
2016-09-19 23:00:00,1,0,1,"[23:00:00,23:20:00)",1,0,23,2016-09-19,3.0,9.0,10.333333333333334,13.721030087667131
2016-09-19 23:20:00,7,0,1,"[23:20:00,23:40:00)",1,0,23,2016-09-19,1.0,3.0,8.5,5.683308895353129
2016-09-19 23:40:00,6,0,1,"[23:40:00,00:00:00)",1,0,23,2016-09-19,7.0,1.0,6.5,7.259476565152615
2016-09-20 00:00:00,14,0,1,"[00:00:00,00:20:00)",2,0,0,2016-09-20,6.0,7.0,11.8,1.4832396974191326
2016-09-20 00:20:00,13,0,1,"[00:20:00,00:40:00)",2,0,0,2016-09-20,14.0,6.0,14.2,5.974947698515862
2016-09-20 00:40:00,7,0,1,"[00:40:00,01:00:00)",2,0,0,2016-09-20,13.0,14.0,9.6,2.701851217221259
2016-09-20 01:00:00,6,0,1,"[01:00:00,01:20:00)",2,0,1,2016-09-20,7.0,13.0,8.0,3.24037034920393
2016-09-20 01:20:00,5,0,1,"[01:20:00,01:40:00)",2,0,1,2016-09-20,6.0,7.0,8.6,2.3021728866442674
2016-09-20 01:40:00,5,0,1,"[01:40:00,02:00:00)",2,0,1,2016-09-20,5.0,6.0,6.6,2.4083189157584592
2016-09-20 02:00:00,6,0,1,"[02:00:00,02:20:00)",2,0,2,2016-09-20,5.0,5.0,6.2,1.9235384061671346
2016-09-20 02:20:00,9,0,1,"[02:20:00,02:40:00)",2,0,2,2016-09-20,6.0,5.0,7.6,3.2093613071762426
2016-09-20 02:40:00,7,0,1,"[02:40:00,03:00:00)",2,0,2,2016-09-20,9.0,6.0,6.6,0.8944271909999159
2016-09-20 03:00:00,10,0,1,"[03:00:00,03:20:00)",2,0,3,2016-09-20,7.0,9.0,8.2,1.4832396974191326
2016-09-20 03:20:00,8,0,1,"[03:20:00,03:40:00)",2,0,3,2016-09-20,10.0,7.0,7.6,1.816590212458495
2016-09-20 03:40:00,5,0,1,"[03:40:00,04:00:00)",2,0,3,2016-09-20,8.0,10.0,6.4,2.9664793948382653
2016-09-20 04:00:00,11,0,1,"[04:00:00,04:20:00)",2,0,4,2016-09-20,5.0,8.0,10.8,3.5637059362410928
2016-09-20 04:20:00,8,0,1,"[04:20:00,04:40:00)",2,0,4,2016-09-20,11.0,5.0,11.4,2.701851217221259
2016-09-20 04:40:00,15,0,1,"[04:40:00,05:00:00)",2,0,4,2016-09-20,8.0,11.0,12.2,4.324349662087931
2016-09-20 05:00:00,9,0,1,"[05:00:00,05:20:00)",2,0,5,2016-09-20,15.0,8.0,9.2,5.06951674225463
2016-09-20 05:20:00,4,0,1,"[05:20:00,05:40:00)",2,0,5,2016-09-20,9.0,15.0,9.6,10.310189135025603
2016-09-20 05:40:00,10,0,1,"[05:40:00,06:00:00)",2,0,5,2016-09-20,4.0,9.0,12.0,10.392304845413264
2016-09-20 06:00:00,13,0,1,"[06:00:00,06:20:00)",2,0,6,2016-09-20,10.0,4.0,17.4,12.739701723352868
2016-09-20 06:20:00,20,0,1,"[06:20:00,06:40:00)",2,0,6,2016-09-20,13.0,10.0,28.2,16.976454282328806
2016-09-20 06:40:00,29,0,1,"[06:40:00,07:00:00)",2,0,6,2016-09-20,20.0,13.0,37.0,26.02883016964074
2016-09-20 07:00:00,38,0,1,"[07:00:00,07:20:00)",2,0,7,2016-09-20,29.0,20.0,51.4,30.146309890266835
2016-09-20 07:20:00,30,0,1,"[07:20:00,07:40:00)",2,0,7,2016-09-20,38.0,29.0,54.2,39.44870086580799
2016-09-20 07:40:00,31,0,1,"[07:40:00,08:00:00)",2,0,7,2016-09-20,30.0,38.0,61.2,41.990475110434275
2016-09-20 08:00:00,53,0,1,"[08:00:00,08:20:00)",2,0,8,2016-09-20,31.0,30.0,77.4,54.729333999236644
2016-09-20 08:20:00,50,0,1,"[08:20:00,08:40:00)",2,0,8,2016-09-20,53.0,31.0,75.4,65.2786335641303
2016-09-20 08:40:00,45,0,1,"[08:40:00,09:00:00)",2,0,8,2016-09-20,50.0,53.0,82.6,74.55400726989798
2016-09-20 09:00:00,51,0,1,"[09:00:00,09:20:00)",2,0,9,2016-09-20,45.0,50.0,89.4,79.95811403478699
2016-09-20 09:20:00,68,0,1,"[09:20:00,09:40:00)",2,0,9,2016-09-20,51.0,45.0,85.2,69.16068247205199
2016-09-20 09:40:00,59,0,1,"[09:40:00,10:00:00)",2,0,9,2016-09-20,68.0,51.0,84.6,80.9524551820388
2016-09-20 10:00:00,56,0,1,"[10:00:00,10:20:00)",2,0,10,2016-09-20,59.0,68.0,84.4,87.91075019586626
2016-09-20 10:20:00,60,0,1,"[10:20:00,10:40:00)",2,0,10,2016-09-20,56.0,59.0,79.8,74.99799997333263
2016-09-20 10:40:00,63,0,1,"[10:40:00,11:00:00)",2,0,10,2016-09-20,60.0,56.0,85.6,78.03396696311165
2016-09-20 11:00:00,57,0,1,"[11:00:00,11:20:00)",2,0,11,2016-09-20,63.0,60.0,68.0,61.14736298484179
2016-09-20 11:20:00,64,0,1,"[11:20:00,11:40:00)",2,0,11,2016-09-20,57.0,63.0,70.6,53.2193573805622
2016-09-20 11:40:00,50,0,1,"[11:40:00,12:00:00)",2,0,11,2016-09-20,64.0,57.0,62.2,50.38551379116819
2016-09-20 12:00:00,53,0,1,"[12:00:00,12:20:00)",2,0,12,2016-09-20,50.0,64.0,60.6,45.0643983650065
2016-09-20 12:20:00,62,0,1,"[12:20:00,12:40:00)",2,0,12,2016-09-20,53.0,50.0,67.4,41.878395384732684
2016-09-20 12:40:00,75,0,1,"[12:40:00,13:00:00)",2,0,12,2016-09-20,62.0,53.0,75.0,53.34791467339656
2016-09-20 13:00:00,98,0,1,"[13:00:00,13:20:00)",2,0,13,2016-09-20,75.0,62.0,79.2,52.75604230796696
2016-09-20 13:20:00,82,0,1,"[13:20:00,13:40:00)",2,0,13,2016-09-20,98.0,75.0,77.8,55.95265856060818
2016-09-20 13:40:00,84,0,1,"[13:40:00,14:00:00)",2,0,13,2016-09-20,82.0,98.0,79.0,40.311288741492746
2016-09-20 14:00:00,81,0,1,"[14:00:00,14:20:00)",2,0,14,2016-09-20,84.0,82.0,81.6,63.334824543847915
2016-09-20 14:20:00,90,0,1,"[14:20:00,14:40:00)",2,0,14,2016-09-20,81.0,84.0,78.6,57.1515529097854
2016-09-20 14:40:00,67,0,1,"[14:40:00,15:00:00)",2,0,14,2016-09-20,90.0,81.0,80.0,65.67724111136216
2016-09-20 15:00:00,71,0,1,"[15:00:00,15:20:00)",2,0,15,2016-09-20,67.0,90.0,81.0,67.65722430014404
2016-09-20 15:20:00,64,0,1,"[15:20:00,15:40:00)",2,0,15,2016-09-20,71.0,67.0,84.2,73.7814339790167
2016-09-20 15:40:00,73,0,1,"[15:40:00,16:00:00)",2,0,15,2016-09-20,64.0,71.0,76.0,64.90762667052309
2016-09-20 16:00:00,48,0,1,"[16:00:00,16:20:00)",2,0,16,2016-09-20,73.0,64.0,82.8,65.0822556462205
2016-09-20 16:20:00,57,0,1,"[16:20:00,16:40:00)",2,0,16,2016-09-20,48.0,73.0,84.8,77.98846068489877
2016-09-20 16:40:00,48,0,1,"[16:40:00,17:00:00)",2,0,16,2016-09-20,57.0,48.0,81.4,75.34454193901507
2016-09-20 17:00:00,38,0,1,"[17:00:00,17:20:00)",2,0,17,2016-09-20,48.0,57.0,74.8,73.00479436311015
2016-09-20 17:20:00,42,0,1,"[17:20:00,17:40:00)",2,0,17,2016-09-20,38.0,48.0,76.8,67.29561649914503
2016-09-20 17:40:00,38,0,1,"[17:40:00,18:00:00)",2,0,17,2016-09-20,42.0,38.0,60.6,63.52401120836121
2016-09-20 18:00:00,26,0,1,"[18:00:00,18:20:00)",2,0,18,2016-09-20,38.0,42.0,48.2,46.31090584300851
2016-09-20 18:20:00,29,0,1,"[18:20:00,18:40:00)",2,0,18,2016-09-20,26.0,38.0,42.0,36.78314831549904
2016-09-20 18:40:00,20,0,1,"[18:40:00,19:00:00)",2,0,18,2016-09-20,29.0,26.0,36.6,41.88436462452307
2016-09-20 19:00:00,17,0,1,"[19:00:00,19:20:00)",2,0,19,2016-09-20,20.0,29.0,47.2,47.03934523353827
2016-09-20 19:20:00,29,0,1,"[19:20:00,19:40:00)",2,0,19,2016-09-20,17.0,20.0,46.6,38.507142194663054
2016-09-20 19:40:00,21,0,1,"[19:40:00,20:00:00)",2,0,19,2016-09-20,29.0,17.0,48.2,44.3813023693537
2016-09-20 20:00:00,12,0,1,"[20:00:00,20:20:00)",2,0,20,2016-09-20,21.0,29.0,39.8,41.336424615585706
2016-09-20 20:20:00,16,0,1,"[20:20:00,20:40:00)",2,0,20,2016-09-20,12.0,21.0,46.2,46.85829702411303
2016-09-20 20:40:00,16,0,1,"[20:40:00,21:00:00)",2,0,20,2016-09-20,16.0,12.0,35.4,30.88365263371546
2016-09-20 21:00:00,17,0,1,"[21:00:00,21:20:00)",2,0,21,2016-09-20,16.0,16.0,33.6,26.875639527274508
2016-09-20 21:20:00,29,0,1,"[21:20:00,21:40:00)",2,0,21,2016-09-20,17.0,16.0,28.0,18.35755975068582
2016-09-20 21:40:00,37,0,1,"[21:40:00,22:00:00)",2,0,21,2016-09-20,29.0,17.0,25.8,16.63430190900718
2016-09-20 22:00:00,30,0,1,"[22:00:00,22:20:00)",2,0,22,2016-09-20,37.0,29.0,22.6,16.786899654194638
2016-09-20 22:20:00,17,0,1,"[22:20:00,22:40:00)",2,0,22,2016-09-20,30.0,37.0,18.2,13.026895255585652
2016-09-20 22:40:00,19,0,1,"[22:40:00,23:00:00)",2,0,22,2016-09-20,17.0,30.0,15.6,8.049844718999243
2016-09-20 23:00:00,20,0,1,"[23:00:00,23:20:00)",2,0,23,2016-09-20,19.0,17.0,15.2,8.927485648266257
2016-09-20 23:20:00,7,0,1,"[23:20:00,23:40:00)",2,0,23,2016-09-20,20.0,19.0,8.4,4.505552130427524
2016-09-20 23:40:00,11,0,1,"[23:40:00,00:00:00)",2,0,23,2016-09-20,7.0,20.0,8.8,7.694153624668538
2016-09-21 00:00:00,12,0,1,"[00:00:00,00:20:00)",3,0,0,2016-09-21,11.0,7.0,13.6,9.91463564635635
2016-09-21 00:20:00,6,0,1,"[00:20:00,00:40:00)",3,0,0,2016-09-21,12.0,11.0,9.4,5.319774431308154
2016-09-21 00:40:00,7,0,1,"[00:40:00,01:00:00)",3,0,0,2016-09-21,6.0,12.0,12.0,3.9370039370059056
2016-09-21 01:00:00,7,0,1,"[01:00:00,01:20:00)",3,0,1,2016-09-21,7.0,6.0,7.4,1.6733200530681513
2016-09-21 01:20:00,4,0,1,"[01:20:00,01:40:00)",3,0,1,2016-09-21,7.0,7.0,9.0,3.6742346141747673
2016-09-21 01:40:00,6,0,1,"[01:40:00,02:00:00)",3,0,1,2016-09-21,4.0,7.0,6.4,0.8944271909999159
2016-09-21 02:00:00,6,0,1,"[02:00:00,02:20:00)",3,0,2,2016-09-21,6.0,4.0,7.0,1.5811388300841898
2016-09-21 02:20:00,10,0,1,"[02:20:00,02:40:00)",3,0,2,2016-09-21,6.0,6.0,8.0,3.5355339059327378
2016-09-21 02:40:00,6,0,1,"[02:40:00,03:00:00)",3,0,2,2016-09-21,10.0,6.0,7.6,3.0495901363953815
2016-09-21 03:00:00,5,0,1,"[03:00:00,03:20:00)",3,0,3,2016-09-21,6.0,10.0,7.0,2.9154759474226504
2016-09-21 03:20:00,6,0,1,"[03:20:00,03:40:00)",3,0,3,2016-09-21,5.0,6.0,7.6,2.701851217221259
2016-09-21 03:40:00,10,0,1,"[03:40:00,04:00:00)",3,0,3,2016-09-21,6.0,5.0,9.0,3.391164991562634
2016-09-21 04:00:00,16,0,1,"[04:00:00,04:20:00)",3,0,4,2016-09-21,10.0,6.0,10.2,3.420526275297414
2016-09-21 04:20:00,14,0,1,"[04:20:00,04:40:00)",3,0,4,2016-09-21,16.0,10.0,9.0,3.391164991562634
2016-09-21 04:40:00,11,0,1,"[04:40:00,05:00:00)",3,0,4,2016-09-21,14.0,16.0,14.4,4.722287581247038
2016-09-21 05:00:00,10,0,1,"[05:00:00,05:20:00)",3,0,5,2016-09-21,11.0,14.0,12.2,10.894952959971878
2016-09-21 05:20:00,14,0,1,"[05:20:00,05:40:00)",3,0,5,2016-09-21,10.0,11.0,14.0,8.689073598491383
2016-09-21 05:40:00,28,0,1,"[05:40:00,06:00:00)",3,0,5,2016-09-21,14.0,10.0,20.4,14.536161804272819
2016-09-21 06:00:00,36,0,1,"[06:00:00,06:20:00)",3,0,6,2016-09-21,28.0,14.0,26.2,14.635573101180562
2016-09-21 06:20:00,41,0,1,"[06:20:00,06:40:00)",3,0,6,2016-09-21,36.0,28.0,38.0,21.77154105707724
2016-09-21 06:40:00,75,0,1,"[06:40:00,07:00:00)",3,0,6,2016-09-21,41.0,36.0,48.8,32.24437935516824
2016-09-21 07:00:00,78,0,1,"[07:00:00,07:20:00)",3,0,7,2016-09-21,75.0,41.0,61.0,33.69718089098849
2016-09-21 07:20:00,84,0,1,"[07:20:00,07:40:00)",3,0,7,2016-09-21,78.0,75.0,65.0,31.559467676119
2016-09-21 07:40:00,95,0,1,"[07:40:00,08:00:00)",3,0,7,2016-09-21,84.0,78.0,82.4,39.48797285250283
2016-09-21 08:00:00,122,0,1,"[08:00:00,08:20:00)",3,0,8,2016-09-21,95.0,84.0,94.6,44.020449793249504
2016-09-21 08:20:00,126,0,1,"[08:20:00,08:40:00)",3,0,8,2016-09-21,122.0,95.0,111.8,60.05997002996255
2016-09-21 08:40:00,77,0,1,"[08:40:00,09:00:00)",3,0,8,2016-09-21,126.0,122.0,93.6,53.82657336297751
2016-09-21 09:00:00,49,0,1,"[09:00:00,09:20:00)",3,0,9,2016-09-21,77.0,126.0,82.2,54.45824088234948
2016-09-21 09:20:00,55,0,1,"[09:20:00,09:40:00)",3,0,9,2016-09-21,49.0,77.0,90.6,63.27163661546934
2016-09-21 09:40:00,53,0,1,"[09:40:00,10:00:00)",3,0,9,2016-09-21,55.0,49.0,89.6,57.78667666512758
2016-09-21 10:00:00,36,0,1,"[10:00:00,10:20:00)",3,0,10,2016-09-21,53.0,55.0,84.6,59.885724509268485
2016-09-21 10:20:00,57,0,1,"[10:20:00,10:40:00)",3,0,10,2016-09-21,36.0,53.0,88.4,71.71331814942047
2016-09-21 10:40:00,37,0,1,"[10:40:00,11:00:00)",3,0,10,2016-09-21,57.0,36.0,88.6,81.56776324014285
2016-09-21 11:00:00,32,0,1,"[11:00:00,11:20:00)",3,0,11,2016-09-21,37.0,57.0,74.2,64.14592738436322
2016-09-21 11:20:00,27,0,1,"[11:20:00,11:40:00)",3,0,11,2016-09-21,32.0,37.0,75.4,63.45313231039111
2016-09-21 11:40:00,32,0,1,"[11:40:00,12:00:00)",3,0,11,2016-09-21,27.0,32.0,65.8,46.33788946423866
2016-09-21 12:00:00,45,0,1,"[12:00:00,12:20:00)",3,0,12,2016-09-21,32.0,27.0,76.0,58.12916651733448
2016-09-21 12:20:00,42,0,1,"[12:20:00,12:40:00)",3,0,12,2016-09-21,45.0,32.0,68.2,41.300121065197864
2016-09-21 12:40:00,38,0,1,"[12:40:00,13:00:00)",3,0,12,2016-09-21,42.0,45.0,78.4,56.252111071496685
2016-09-21 13:00:00,44,0,1,"[13:00:00,13:20:00)",3,0,13,2016-09-21,38.0,42.0,78.6,53.79405171577988
2016-09-21 13:20:00,41,0,1,"[13:20:00,13:40:00)",3,0,13,2016-09-21,44.0,38.0,81.6,58.913495907134894
2016-09-21 13:40:00,51,0,1,"[13:40:00,14:00:00)",3,0,13,2016-09-21,41.0,44.0,82.4,57.73040793204219
2016-09-21 14:00:00,53,0,1,"[14:00:00,14:20:00)",3,0,14,2016-09-21,51.0,41.0,93.2,76.06707566352212
2016-09-21 14:20:00,43,0,1,"[14:20:00,14:40:00)",3,0,14,2016-09-21,53.0,51.0,83.6,63.68908854741132
2016-09-21 14:40:00,54,0,1,"[14:40:00,15:00:00)",3,0,14,2016-09-21,43.0,53.0,86.2,65.21272881884333
2016-09-21 15:00:00,48,0,1,"[15:00:00,15:20:00)",3,0,15,2016-09-21,54.0,43.0,91.8,84.92761623877124
2016-09-21 15:20:00,46,0,1,"[15:20:00,15:40:00)",3,0,15,2016-09-21,48.0,54.0,87.4,76.52646601013274
2016-09-21 15:40:00,49,0,1,"[15:40:00,16:00:00)",3,0,15,2016-09-21,46.0,48.0,86.0,60.9302880347697
2016-09-21 16:00:00,46,0,1,"[16:00:00,16:20:00)",3,0,16,2016-09-21,49.0,46.0,96.8,91.51611879882145
2016-09-21 16:20:00,45,0,1,"[16:20:00,16:40:00)",3,0,16,2016-09-21,46.0,49.0,94.0,88.22414635461202
2016-09-21 16:40:00,46,0,1,"[16:40:00,17:00:00)",3,0,16,2016-09-21,45.0,46.0,76.0,72.25994741210376
2016-09-21 17:00:00,47,0,1,"[17:00:00,17:20:00)",3,0,17,2016-09-21,46.0,45.0,63.0,56.30719314616917
2016-09-21 17:20:00,35,0,1,"[17:20:00,17:40:00)",3,0,17,2016-09-21,47.0,46.0,61.2,66.001515134124
2016-09-21 17:40:00,20,0,1,"[17:40:00,18:00:00)",3,0,17,2016-09-21,35.0,47.0,65.2,83.90887914875279
2016-09-21 18:00:00,20,0,1,"[18:00:00,18:20:00)",3,0,18,2016-09-21,20.0,35.0,58.2,73.19631138247335
2016-09-21 18:20:00,20,0,1,"[18:20:00,18:40:00)",3,0,18,2016-09-21,20.0,20.0,52.6,68.47116181283913
2016-09-21 18:40:00,24,0,1,"[18:40:00,19:00:00)",3,0,18,2016-09-21,20.0,20.0,44.4,46.98191141279802
2016-09-21 19:00:00,19,0,1,"[19:00:00,19:20:00)",3,0,19,2016-09-21,24.0,20.0,39.2,38.1143017776792
2016-09-21 19:20:00,19,0,1,"[19:20:00,19:40:00)",3,0,19,2016-09-21,19.0,24.0,49.6,62.938859220675425
