time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 09:15:00,51,0,1,"[09:15:00,09:35:00)",1,0,9,2016-09-19,43.0,52.0,66.83333333333333,39.4279934395179
2016-09-19 09:35:00,43,0,1,"[09:35:00,09:55:00)",1,0,9,2016-09-19,51.0,43.0,69.16666666666667,59.22302480173287
2016-09-19 09:55:00,42,0,1,"[09:55:00,10:15:00)",1,0,9,2016-09-19,43.0,51.0,72.5,57.81608772651432
2016-09-19 10:15:00,43,0,1,"[10:15:00,10:35:00)",1,0,10,2016-09-19,42.0,43.0,60.333333333333336,37.20035842121238
2016-09-19 10:35:00,45,0,1,"[10:35:00,10:55:00)",1,0,10,2016-09-19,43.0,42.0,49.666666666666664,33.440494414207855
2016-09-19 10:55:00,40,0,1,"[10:55:00,11:15:00)",1,0,10,2016-09-19,45.0,43.0,49.5,33.20692698820534
2016-09-19 11:15:00,35,0,1,"[11:15:00,11:35:00)",1,0,11,2016-09-19,40.0,45.0,56.0,48.662100242385755
2016-09-19 11:35:00,32,0,1,"[11:35:00,11:55:00)",1,0,11,2016-09-19,35.0,40.0,52.166666666666664,44.750046554910604
2016-09-19 11:55:00,38,0,1,"[11:55:00,12:15:00)",1,0,11,2016-09-19,32.0,35.0,55.833333333333336,39.15822604085464
2016-09-19 12:15:00,48,0,1,"[12:15:00,12:35:00)",1,0,12,2016-09-19,38.0,32.0,57.666666666666664,44.5495978283381
2016-09-19 12:35:00,47,0,1,"[12:35:00,12:55:00)",1,0,12,2016-09-19,48.0,38.0,59.166666666666664,45.70521487387043
2016-09-19 12:55:00,58,0,1,"[12:55:00,13:15:00)",1,0,12,2016-09-19,47.0,48.0,70.0,51.25621913485231
2016-09-19 13:15:00,62,0,1,"[13:15:00,13:35:00)",1,0,13,2016-09-19,58.0,47.0,69.33333333333333,49.34234151990222
2016-09-19 13:35:00,55,0,1,"[13:35:00,13:55:00)",1,0,13,2016-09-19,62.0,58.0,72.5,58.75287227021331
2016-09-19 13:55:00,59,0,1,"[13:55:00,14:15:00)",1,0,13,2016-09-19,55.0,62.0,66.5,49.41963172667316
2016-09-19 14:15:00,52,0,1,"[14:15:00,14:35:00)",1,0,14,2016-09-19,59.0,55.0,68.66666666666667,62.847964697885544
2016-09-19 14:35:00,51,0,1,"[14:35:00,14:55:00)",1,0,14,2016-09-19,52.0,59.0,74.66666666666667,62.17609401262407
2016-09-19 14:55:00,51,0,1,"[14:55:00,15:15:00)",1,0,14,2016-09-19,51.0,52.0,66.33333333333333,45.614325235244536
2016-09-19 15:15:00,51,0,1,"[15:15:00,15:35:00)",1,0,15,2016-09-19,51.0,51.0,67.83333333333333,61.492818008826575
2016-09-19 15:35:00,44,0,1,"[15:35:00,15:55:00)",1,0,15,2016-09-19,51.0,51.0,66.0,51.15466743123251
2016-09-19 15:55:00,41,0,1,"[15:55:00,16:15:00)",1,0,15,2016-09-19,44.0,51.0,64.33333333333333,46.51738026444166
2016-09-19 16:15:00,49,0,1,"[16:15:00,16:35:00)",1,0,16,2016-09-19,41.0,44.0,65.83333333333333,35.19895831791996
2016-09-19 16:35:00,49,0,1,"[16:35:00,16:55:00)",1,0,16,2016-09-19,49.0,41.0,58.333333333333336,28.111682031971455
2016-09-19 16:55:00,43,0,1,"[16:55:00,17:15:00)",1,0,16,2016-09-19,49.0,49.0,56.666666666666664,43.87558166755931
2016-09-19 17:15:00,32,0,1,"[17:15:00,17:35:00)",1,0,17,2016-09-19,43.0,49.0,48.5,36.39093293665333
2016-09-19 17:35:00,31,0,1,"[17:35:00,17:55:00)",1,0,17,2016-09-19,32.0,43.0,42.5,34.36713546398652
2016-09-19 17:55:00,26,0,1,"[17:55:00,18:15:00)",1,0,17,2016-09-19,31.0,32.0,38.666666666666664,39.256421979934274
2016-09-19 18:15:00,29,0,1,"[18:15:00,18:35:00)",1,0,18,2016-09-19,26.0,31.0,34.666666666666664,27.405595535705235
2016-09-19 18:35:00,21,0,1,"[18:35:00,18:55:00)",1,0,18,2016-09-19,29.0,26.0,33.666666666666664,30.767948691238203
2016-09-19 18:55:00,16,0,1,"[18:55:00,19:15:00)",1,0,18,2016-09-19,21.0,29.0,34.5,29.35813345565416
2016-09-19 19:15:00,13,0,1,"[19:15:00,19:35:00)",1,0,19,2016-09-19,16.0,21.0,26.333333333333332,25.406036028209254
2016-09-19 19:35:00,33,0,1,"[19:35:00,19:55:00)",1,0,19,2016-09-19,13.0,16.0,32.0,27.202941017470888
2016-09-19 19:55:00,19,0,1,"[19:55:00,20:15:00)",1,0,19,2016-09-19,33.0,13.0,26.666666666666668,26.47010892812243
2016-09-19 20:15:00,15,0,1,"[20:15:00,20:35:00)",1,0,20,2016-09-19,19.0,33.0,26.833333333333332,23.836246908157893
2016-09-19 20:35:00,16,0,1,"[20:35:00,20:55:00)",1,0,20,2016-09-19,15.0,19.0,28.0,22.351733713517618
2016-09-19 20:55:00,18,0,1,"[20:55:00,21:15:00)",1,0,20,2016-09-19,16.0,15.0,26.833333333333332,22.79839175614514
2016-09-19 21:15:00,17,0,1,"[21:15:00,21:35:00)",1,0,21,2016-09-19,18.0,16.0,24.666666666666668,21.38847041437668
2016-09-19 21:35:00,12,0,1,"[21:35:00,21:55:00)",1,0,21,2016-09-19,17.0,18.0,22.333333333333332,20.529653349890413
2016-09-19 21:55:00,4,0,1,"[21:55:00,22:15:00)",1,0,21,2016-09-19,12.0,17.0,13.333333333333334,10.424330514074594
2016-09-19 22:15:00,7,0,1,"[22:15:00,22:35:00)",1,0,22,2016-09-19,4.0,12.0,14.5,14.515508947329405
2016-09-19 22:35:00,5,0,1,"[22:35:00,22:55:00)",1,0,22,2016-09-19,7.0,4.0,11.5,13.501851724856113
2016-09-19 22:55:00,0,0,1,"[22:55:00,23:15:00)",1,0,22,2016-09-19,5.0,7.0,10.833333333333334,14.524691620363809
2016-09-19 23:15:00,6,0,1,"[23:15:00,23:35:00)",1,0,23,2016-09-19,0.0,5.0,8.666666666666666,8.286535263104035
2016-09-19 23:35:00,7,0,1,"[23:35:00,23:55:00)",1,0,23,2016-09-19,6.0,0.0,6.666666666666667,5.354126134736337
2016-09-19 23:55:00,12,0,1,"[23:55:00,00:00:00)",1,0,23,2016-09-19,7.0,6.0,10.8,2.387467277262665
2016-09-20 00:15:00,12,0,1,"[00:15:00,00:35:00)",2,0,0,2016-09-20,12.0,7.0,14.6,4.449719092257397
2016-09-20 00:35:00,9,0,1,"[00:35:00,00:55:00)",2,0,0,2016-09-20,12.0,12.0,10.2,2.2803508501982757
2016-09-20 00:55:00,6,0,1,"[00:55:00,01:15:00)",2,0,0,2016-09-20,9.0,12.0,9.0,4.242640687119285
2016-09-20 01:15:00,6,0,1,"[01:15:00,01:35:00)",2,0,1,2016-09-20,6.0,9.0,8.0,2.449489742783178
2016-09-20 01:35:00,2,0,1,"[01:35:00,01:55:00)",2,0,1,2016-09-20,6.0,6.0,7.0,3.872983346207417
2016-09-20 01:55:00,7,0,1,"[01:55:00,02:15:00)",2,0,1,2016-09-20,2.0,6.0,5.8,2.16794833886788
2016-09-20 02:15:00,10,0,1,"[02:15:00,02:35:00)",2,0,2,2016-09-20,7.0,2.0,8.2,2.7748873851023212
2016-09-20 02:35:00,8,0,1,"[02:35:00,02:55:00)",2,0,2,2016-09-20,10.0,7.0,7.0,1.0
2016-09-20 02:55:00,8,0,1,"[02:55:00,03:15:00)",2,0,2,2016-09-20,8.0,10.0,6.8,2.7748873851023217
2016-09-20 03:15:00,7,0,1,"[03:15:00,03:35:00)",2,0,3,2016-09-20,8.0,8.0,8.0,3.1622776601683795
2016-09-20 03:35:00,6,0,1,"[03:35:00,03:55:00)",2,0,3,2016-09-20,7.0,8.0,6.2,3.3466401061363023
2016-09-20 03:55:00,13,0,1,"[03:55:00,04:15:00)",2,0,3,2016-09-20,6.0,7.0,11.6,3.4351128074635335
2016-09-20 04:15:00,6,0,1,"[04:15:00,04:35:00)",2,0,4,2016-09-20,13.0,6.0,9.8,2.5884358211089564
2016-09-20 04:35:00,11,0,1,"[04:35:00,04:55:00)",2,0,4,2016-09-20,6.0,13.0,10.6,2.073644135332772
2016-09-20 04:55:00,15,0,1,"[04:55:00,05:15:00)",2,0,4,2016-09-20,11.0,6.0,11.6,4.8270073544588685
2016-09-20 05:15:00,3,0,1,"[05:15:00,05:35:00)",2,0,5,2016-09-20,15.0,11.0,9.4,9.289779329994872
2016-09-20 05:35:00,11,0,1,"[05:35:00,05:55:00)",2,0,5,2016-09-20,3.0,15.0,11.6,9.633275663033837
2016-09-20 05:55:00,9,0,1,"[05:55:00,06:15:00)",2,0,5,2016-09-20,11.0,3.0,14.8,14.131525041551601
2016-09-20 06:15:00,22,0,1,"[06:15:00,06:35:00)",2,0,6,2016-09-20,9.0,11.0,25.8,14.805404418657398
2016-09-20 06:35:00,25,0,1,"[06:35:00,06:55:00)",2,0,6,2016-09-20,22.0,9.0,35.0,22.704625079485456
2016-09-20 06:55:00,32,0,1,"[06:55:00,07:15:00)",2,0,6,2016-09-20,25.0,22.0,45.0,32.36510466536452
2016-09-20 07:15:00,34,0,1,"[07:15:00,07:35:00)",2,0,7,2016-09-20,32.0,25.0,58.6,37.340326725940685
2016-09-20 07:35:00,34,0,1,"[07:35:00,07:55:00)",2,0,7,2016-09-20,34.0,32.0,57.6,38.04339627320358
2016-09-20 07:55:00,48,0,1,"[07:55:00,08:15:00)",2,0,7,2016-09-20,34.0,34.0,67.2,42.41108345703986
2016-09-20 08:15:00,50,0,1,"[08:15:00,08:35:00)",2,0,8,2016-09-20,48.0,34.0,78.2,67.28075504927097
2016-09-20 08:35:00,48,0,1,"[08:35:00,08:55:00)",2,0,8,2016-09-20,50.0,48.0,82.8,73.91684517077282
2016-09-20 08:55:00,52,0,1,"[08:55:00,09:15:00)",2,0,8,2016-09-20,48.0,50.0,90.4,83.57212453922659
2016-09-20 09:15:00,57,0,1,"[09:15:00,09:35:00)",2,0,9,2016-09-20,52.0,48.0,84.8,66.13773506856732
2016-09-20 09:35:00,65,0,1,"[09:35:00,09:55:00)",2,0,9,2016-09-20,57.0,52.0,86.6,81.80647896102117
2016-09-20 09:55:00,54,0,1,"[09:55:00,10:15:00)",2,0,9,2016-09-20,65.0,57.0,82.2,82.33286099729561
2016-09-20 10:15:00,63,0,1,"[10:15:00,10:35:00)",2,0,10,2016-09-20,54.0,65.0,80.4,78.74515858133756
2016-09-20 10:35:00,55,0,1,"[10:35:00,10:55:00)",2,0,10,2016-09-20,63.0,54.0,82.6,73.9378117068662
2016-09-20 10:55:00,61,0,1,"[10:55:00,11:15:00)",2,0,10,2016-09-20,55.0,63.0,76.0,69.49820141557622
2016-09-20 11:15:00,68,0,1,"[11:15:00,11:35:00)",2,0,11,2016-09-20,61.0,55.0,67.0,56.75825931087034
2016-09-20 11:35:00,47,0,1,"[11:35:00,11:55:00)",2,0,11,2016-09-20,68.0,61.0,69.8,54.40312491024757
2016-09-20 11:55:00,52,0,1,"[11:55:00,12:15:00)",2,0,11,2016-09-20,47.0,68.0,58.4,44.20746543288814
2016-09-20 12:15:00,58,0,1,"[12:15:00,12:35:00)",2,0,12,2016-09-20,52.0,47.0,65.0,43.674935603844915
2016-09-20 12:35:00,75,0,1,"[12:35:00,12:55:00)",2,0,12,2016-09-20,58.0,52.0,70.4,43.91810560577494
2016-09-20 12:55:00,92,0,1,"[12:55:00,13:15:00)",2,0,12,2016-09-20,75.0,58.0,79.8,57.2162564311927
2016-09-20 13:15:00,87,0,1,"[13:15:00,13:35:00)",2,0,13,2016-09-20,92.0,75.0,81.0,56.360447123847415
2016-09-20 13:35:00,87,0,1,"[13:35:00,13:55:00)",2,0,13,2016-09-20,87.0,92.0,82.0,46.9148164229596
2016-09-20 13:55:00,76,0,1,"[13:55:00,14:15:00)",2,0,13,2016-09-20,87.0,87.0,78.0,54.91812087098393
2016-09-20 14:15:00,85,0,1,"[14:15:00,14:35:00)",2,0,14,2016-09-20,76.0,87.0,75.6,53.95646393158099
2016-09-20 14:35:00,78,0,1,"[14:35:00,14:55:00)",2,0,14,2016-09-20,85.0,76.0,83.2,69.70796224248704
2016-09-20 14:55:00,68,0,1,"[14:55:00,15:15:00)",2,0,14,2016-09-20,78.0,85.0,79.0,60.01666435249463
2016-09-20 15:15:00,65,0,1,"[15:15:00,15:35:00)",2,0,15,2016-09-20,68.0,78.0,80.6,73.20040983491828
2016-09-20 15:35:00,77,0,1,"[15:35:00,15:55:00)",2,0,15,2016-09-20,65.0,68.0,79.6,70.45778878165281
2016-09-20 15:55:00,52,0,1,"[15:55:00,16:15:00)",2,0,15,2016-09-20,77.0,65.0,86.4,67.50777732972698
2016-09-20 16:15:00,49,0,1,"[16:15:00,16:35:00)",2,0,16,2016-09-20,52.0,77.0,81.4,73.28574213310526
2016-09-20 16:35:00,54,0,1,"[16:35:00,16:55:00)",2,0,16,2016-09-20,49.0,52.0,82.2,72.31666474610122
2016-09-20 16:55:00,42,0,1,"[16:55:00,17:15:00)",2,0,16,2016-09-20,54.0,49.0,77.2,78.86507465285251
2016-09-20 17:15:00,36,0,1,"[17:15:00,17:35:00)",2,0,17,2016-09-20,42.0,54.0,73.6,64.29074583484002
2016-09-20 17:35:00,46,0,1,"[17:35:00,17:55:00)",2,0,17,2016-09-20,36.0,42.0,70.2,71.76141024255307
2016-09-20 17:55:00,29,0,1,"[17:55:00,18:15:00)",2,0,17,2016-09-20,46.0,36.0,44.0,42.05948168962618
2016-09-20 18:15:00,28,0,1,"[18:15:00,18:35:00)",2,0,18,2016-09-20,29.0,46.0,47.4,42.92202231955061
2016-09-20 18:35:00,20,0,1,"[18:35:00,18:55:00)",2,0,18,2016-09-20,28.0,29.0,37.6,41.20436870041816
2016-09-20 18:55:00,16,0,1,"[18:55:00,19:15:00)",2,0,18,2016-09-20,20.0,28.0,45.2,47.17202560840482
2016-09-20 19:15:00,28,0,1,"[19:15:00,19:35:00)",2,0,19,2016-09-20,16.0,20.0,43.0,35.270384177096794
2016-09-20 19:35:00,21,0,1,"[19:35:00,19:55:00)",2,0,19,2016-09-20,28.0,16.0,47.8,41.769606174825256
2016-09-20 19:55:00,12,0,1,"[19:55:00,20:15:00)",2,0,19,2016-09-20,21.0,28.0,43.8,41.55357986984996
2016-09-20 20:15:00,16,0,1,"[20:15:00,20:35:00)",2,0,20,2016-09-20,12.0,21.0,47.6,55.89543809650301
2016-09-20 20:35:00,19,0,1,"[20:35:00,20:55:00)",2,0,20,2016-09-20,16.0,12.0,36.0,30.72458299147443
2016-09-20 20:55:00,16,0,1,"[20:55:00,21:15:00)",2,0,20,2016-09-20,19.0,16.0,33.6,28.745434420095307
2016-09-20 21:15:00,28,0,1,"[21:15:00,21:35:00)",2,0,21,2016-09-20,16.0,19.0,31.2,18.36300628982085
2016-09-20 21:35:00,33,0,1,"[21:35:00,21:55:00)",2,0,21,2016-09-20,28.0,16.0,24.2,14.771594362153328
2016-09-20 21:55:00,31,0,1,"[21:55:00,22:15:00)",2,0,21,2016-09-20,33.0,28.0,24.4,17.854971296532515
2016-09-20 22:15:00,21,0,1,"[22:15:00,22:35:00)",2,0,22,2016-09-20,31.0,33.0,18.8,12.029131306956458
2016-09-20 22:35:00,17,0,1,"[22:35:00,22:55:00)",2,0,22,2016-09-20,21.0,31.0,15.6,10.4546640309481
2016-09-20 22:55:00,23,0,1,"[22:55:00,23:15:00)",2,0,22,2016-09-20,17.0,21.0,16.2,9.884331034521253
2016-09-20 23:15:00,10,0,1,"[23:15:00,23:35:00)",2,0,23,2016-09-20,23.0,17.0,10.8,4.324349662087931
2016-09-20 23:35:00,8,0,1,"[23:35:00,23:55:00)",2,0,23,2016-09-20,10.0,23.0,7.8,7.085195833567341
2016-09-20 23:55:00,13,0,1,"[23:55:00,00:00:00)",2,0,23,2016-09-20,8.0,10.0,12.6,9.864076236526156
2016-09-21 00:15:00,5,0,1,"[00:15:00,00:35:00)",3,0,0,2016-09-21,13.0,8.0,9.0,5.656854249492381
2016-09-21 00:35:00,10,0,1,"[00:35:00,00:55:00)",3,0,0,2016-09-21,5.0,13.0,12.8,4.969909455915671
2016-09-21 00:55:00,6,0,1,"[00:55:00,01:15:00)",3,0,0,2016-09-21,10.0,5.0,8.2,3.03315017762062
2016-09-21 01:15:00,3,0,1,"[01:15:00,01:35:00)",3,0,1,2016-09-21,6.0,10.0,7.8,4.207136793592526
2016-09-21 01:35:00,7,0,1,"[01:35:00,01:55:00)",3,0,1,2016-09-21,3.0,6.0,8.0,2.8284271247461903
2016-09-21 01:55:00,6,0,1,"[01:55:00,02:15:00)",3,0,1,2016-09-21,7.0,3.0,6.4,1.816590212458495
2016-09-21 02:15:00,7,0,1,"[02:15:00,02:35:00)",3,0,2,2016-09-21,6.0,7.0,8.6,4.277849927241487
2016-09-21 02:35:00,10,0,1,"[02:35:00,02:55:00)",3,0,2,2016-09-21,7.0,6.0,7.4,3.0495901363953815
2016-09-21 02:55:00,3,0,1,"[02:55:00,03:15:00)",3,0,2,2016-09-21,10.0,7.0,6.4,2.8809720581775866
2016-09-21 03:15:00,7,0,1,"[03:15:00,03:35:00)",3,0,3,2016-09-21,3.0,10.0,7.2,1.9235384061671346
2016-09-21 03:35:00,10,0,1,"[03:35:00,03:55:00)",3,0,3,2016-09-21,7.0,3.0,9.8,2.489979919597747
2016-09-21 03:55:00,15,0,1,"[03:55:00,04:15:00)",3,0,3,2016-09-21,10.0,7.0,9.6,4.61519230368573
2016-09-21 04:15:00,11,0,1,"[04:15:00,04:35:00)",3,0,4,2016-09-21,15.0,10.0,8.4,1.8165902124584952
2016-09-21 04:35:00,13,0,1,"[04:35:00,04:55:00)",3,0,4,2016-09-21,11.0,15.0,14.6,6.107372593840988
2016-09-21 04:55:00,11,0,1,"[04:55:00,05:15:00)",3,0,4,2016-09-21,13.0,11.0,13.2,9.391485505499116
2016-09-21 05:15:00,13,0,1,"[05:15:00,05:35:00)",3,0,5,2016-09-21,11.0,13.0,12.4,7.402702209328699
2016-09-21 05:35:00,22,0,1,"[05:35:00,05:55:00)",3,0,5,2016-09-21,13.0,11.0,18.8,13.479614237803691
2016-09-21 05:55:00,39,0,1,"[05:55:00,06:15:00)",3,0,5,2016-09-21,22.0,13.0,25.2,16.946976131451887
2016-09-21 06:15:00,37,0,1,"[06:15:00,06:35:00)",3,0,6,2016-09-21,39.0,22.0,34.8,20.400980368599935
2016-09-21 06:35:00,67,0,1,"[06:35:00,06:55:00)",3,0,6,2016-09-21,37.0,39.0,44.6,26.37802115398348
2016-09-21 06:55:00,64,0,1,"[06:55:00,07:15:00)",3,0,6,2016-09-21,67.0,37.0,53.0,27.829840100151493
2016-09-21 07:15:00,96,0,1,"[07:15:00,07:35:00)",3,0,7,2016-09-21,64.0,67.0,69.2,37.811373950175366
2016-09-21 07:35:00,89,0,1,"[07:35:00,07:55:00)",3,0,7,2016-09-21,96.0,64.0,74.4,36.780429578785515
2016-09-21 07:55:00,114,0,1,"[07:55:00,08:15:00)",3,0,7,2016-09-21,89.0,96.0,96.6,42.54762037999305
2016-09-21 08:15:00,123,0,1,"[08:15:00,08:35:00)",3,0,8,2016-09-21,114.0,89.0,103.0,52.85830114561004
2016-09-21 08:35:00,100,0,1,"[08:35:00,08:55:00)",3,0,8,2016-09-21,123.0,114.0,109.4,57.756384928421554
2016-09-21 08:55:00,51,0,1,"[08:55:00,09:15:00)",3,0,8,2016-09-21,100.0,123.0,81.2,55.138008669156704
2016-09-21 09:15:00,56,0,1,"[09:15:00,09:35:00)",3,0,9,2016-09-21,51.0,100.0,86.8,61.5605393088787
2016-09-21 09:35:00,55,0,1,"[09:35:00,09:55:00)",3,0,9,2016-09-21,56.0,51.0,90.4,60.39288037509058
2016-09-21 09:55:00,40,0,1,"[09:55:00,10:15:00)",3,0,9,2016-09-21,55.0,56.0,85.0,52.321123841140874
2016-09-21 10:15:00,40,0,1,"[10:15:00,10:35:00)",3,0,10,2016-09-21,40.0,55.0,79.8,68.4886851968995
2016-09-21 10:35:00,53,0,1,"[10:35:00,10:55:00)",3,0,10,2016-09-21,40.0,40.0,93.6,76.8492029887103
2016-09-21 10:55:00,34,0,1,"[10:55:00,11:15:00)",3,0,10,2016-09-21,53.0,40.0,82.4,73.4186624776017
2016-09-21 11:15:00,24,0,1,"[11:15:00,11:35:00)",3,0,11,2016-09-21,34.0,53.0,72.6,62.58434308994543
2016-09-21 11:35:00,31,0,1,"[11:35:00,11:55:00)",3,0,11,2016-09-21,24.0,34.0,65.6,50.993136793101876
2016-09-21 11:55:00,41,0,1,"[11:55:00,12:15:00)",3,0,11,2016-09-21,31.0,24.0,74.8,58.67452598871166
2016-09-21 12:15:00,41,0,1,"[12:15:00,12:35:00)",3,0,12,2016-09-21,41.0,31.0,68.0,38.203402989786134
2016-09-21 12:35:00,42,0,1,"[12:35:00,12:55:00)",3,0,12,2016-09-21,41.0,41.0,77.6,57.959468596597745
2016-09-21 12:55:00,44,0,1,"[12:55:00,13:15:00)",3,0,12,2016-09-21,42.0,41.0,79.8,52.150743043603896
2016-09-21 13:15:00,40,0,1,"[13:15:00,13:35:00)",3,0,13,2016-09-21,44.0,42.0,80.6,60.52107071095157
2016-09-21 13:35:00,49,0,1,"[13:35:00,13:55:00)",3,0,13,2016-09-21,40.0,44.0,84.4,60.0441504228347
2016-09-21 13:55:00,55,0,1,"[13:55:00,14:15:00)",3,0,13,2016-09-21,49.0,40.0,92.6,73.72109603091913
2016-09-21 14:15:00,43,0,1,"[14:15:00,14:35:00)",3,0,14,2016-09-21,55.0,49.0,82.8,64.69698601944297
2016-09-21 14:35:00,51,0,1,"[14:35:00,14:55:00)",3,0,14,2016-09-21,43.0,55.0,83.8,63.40898989890945
2016-09-21 14:55:00,54,0,1,"[14:55:00,15:15:00)",3,0,14,2016-09-21,51.0,43.0,92.4,75.0919436424441
2016-09-21 15:15:00,45,0,1,"[15:15:00,15:35:00)",3,0,15,2016-09-21,54.0,51.0,87.6,79.24203429998501
2016-09-21 15:35:00,43,0,1,"[15:35:00,15:55:00)",3,0,15,2016-09-21,45.0,54.0,83.2,60.59867985360737
2016-09-21 15:55:00,45,0,1,"[15:55:00,16:15:00)",3,0,15,2016-09-21,43.0,45.0,95.4,88.98483016784378
2016-09-21 16:15:00,47,0,1,"[16:15:00,16:35:00)",3,0,16,2016-09-21,45.0,43.0,97.2,87.99545442805554
2016-09-21 16:35:00,46,0,1,"[16:35:00,16:55:00)",3,0,16,2016-09-21,47.0,45.0,78.0,74.13163966890251
2016-09-21 16:55:00,47,0,1,"[16:55:00,17:15:00)",3,0,16,2016-09-21,46.0,47.0,64.6,63.208385519644466
2016-09-21 17:15:00,43,0,1,"[17:15:00,17:35:00)",3,0,17,2016-09-21,47.0,46.0,63.0,60.045815840906016
2016-09-21 17:35:00,20,0,1,"[17:35:00,17:55:00)",3,0,17,2016-09-21,43.0,47.0,65.4,88.2230128707924
2016-09-21 17:55:00,21,0,1,"[17:55:00,18:15:00)",3,0,17,2016-09-21,20.0,43.0,60.2,70.46772310781724
2016-09-21 18:15:00,22,0,1,"[18:15:00,18:35:00)",3,0,18,2016-09-21,21.0,20.0,54.4,70.81878281924931
2016-09-21 18:35:00,21,0,1,"[18:35:00,18:55:00)",3,0,18,2016-09-21,22.0,21.0,47.2,56.406559902195774
2016-09-21 18:55:00,17,0,1,"[18:55:00,19:15:00)",3,0,18,2016-09-21,21.0,22.0,39.2,39.93369504566288
2016-09-21 19:15:00,18,0,1,"[19:15:00,19:35:00)",3,0,19,2016-09-21,17.0,21.0,48.2,60.36306817914411
2016-09-21 19:35:00,27,0,1,"[19:35:00,19:55:00)",3,0,19,2016-09-21,18.0,17.0,47.6,51.17421225578368
