time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 22:25:00,8,0,1,"[22:25:00,22:45:00)",1,0,22,2016-09-19,3.0,4.0,15.666666666666666,15.409953493332374
2016-09-19 22:45:00,3,0,1,"[22:45:00,23:05:00)",1,0,22,2016-09-19,8.0,3.0,9.166666666666666,9.516652072376434
2016-09-19 23:05:00,2,0,1,"[23:05:00,23:25:00)",1,0,23,2016-09-19,3.0,8.0,11.0,15.12613632095123
2016-09-19 23:25:00,7,0,1,"[23:25:00,23:45:00)",1,0,23,2016-09-19,2.0,3.0,7.0,5.176871642217914
2016-09-19 23:45:00,10,0,1,"[23:45:00,00:00:00)",1,0,23,2016-09-19,7.0,2.0,9.0,5.958187643906492
2016-09-20 00:05:00,12,0,1,"[00:05:00,00:25:00)",2,0,0,2016-09-20,10.0,7.0,13.2,2.16794833886788
2016-09-20 00:25:00,10,0,1,"[00:25:00,00:45:00)",2,0,0,2016-09-20,12.0,10.0,12.8,4.147288270665545
2016-09-20 00:45:00,9,0,1,"[00:45:00,01:05:00)",2,0,0,2016-09-20,10.0,12.0,8.0,2.9154759474226504
2016-09-20 01:05:00,5,0,1,"[01:05:00,01:25:00)",2,0,1,2016-09-20,9.0,10.0,8.6,3.9115214431215892
2016-09-20 01:25:00,5,0,1,"[01:25:00,01:45:00)",2,0,1,2016-09-20,5.0,9.0,8.6,2.5099800796022267
2016-09-20 01:45:00,4,0,1,"[01:45:00,02:05:00)",2,0,1,2016-09-20,5.0,5.0,5.6,2.5099800796022267
2016-09-20 02:05:00,10,0,1,"[02:05:00,02:25:00)",2,0,2,2016-09-20,4.0,5.0,7.4,1.8165902124584952
2016-09-20 02:25:00,7,0,1,"[02:25:00,02:45:00)",2,0,2,2016-09-20,10.0,4.0,7.4,2.3021728866442674
2016-09-20 02:45:00,9,0,1,"[02:45:00,03:05:00)",2,0,2,2016-09-20,7.0,10.0,7.4,2.3021728866442674
2016-09-20 03:05:00,9,0,1,"[03:05:00,03:25:00)",2,0,3,2016-09-20,9.0,7.0,8.2,2.16794833886788
2016-09-20 03:25:00,5,0,1,"[03:25:00,03:45:00)",2,0,3,2016-09-20,9.0,9.0,5.8,2.588435821108957
2016-09-20 03:45:00,5,0,1,"[03:45:00,04:05:00)",2,0,3,2016-09-20,5.0,9.0,8.8,3.96232255123179
2016-09-20 04:05:00,14,0,1,"[04:05:00,04:25:00)",2,0,4,2016-09-20,5.0,5.0,9.2,2.7748873851023212
2016-09-20 04:25:00,7,0,1,"[04:25:00,04:45:00)",2,0,4,2016-09-20,14.0,5.0,12.2,3.420526275297414
2016-09-20 04:45:00,16,0,1,"[04:45:00,05:05:00)",2,0,4,2016-09-20,7.0,14.0,12.4,6.06630035524124
2016-09-20 05:05:00,7,0,1,"[05:05:00,05:25:00)",2,0,5,2016-09-20,16.0,7.0,8.6,6.107372593840988
2016-09-20 05:25:00,5,0,1,"[05:25:00,05:45:00)",2,0,5,2016-09-20,7.0,16.0,9.8,9.628083921528727
2016-09-20 05:45:00,9,0,1,"[05:45:00,06:05:00)",2,0,5,2016-09-20,5.0,7.0,13.4,13.277801022759755
2016-09-20 06:05:00,20,0,1,"[06:05:00,06:25:00)",2,0,6,2016-09-20,9.0,5.0,20.2,12.794530081249565
2016-09-20 06:25:00,15,0,1,"[06:25:00,06:45:00)",2,0,6,2016-09-20,20.0,9.0,29.6,21.4895323355349
2016-09-20 06:45:00,34,0,1,"[06:45:00,07:05:00)",2,0,6,2016-09-20,15.0,20.0,39.8,25.410627697874762
2016-09-20 07:05:00,35,0,1,"[07:05:00,07:25:00)",2,0,7,2016-09-20,34.0,15.0,56.8,37.43928418119128
2016-09-20 07:25:00,32,0,1,"[07:25:00,07:45:00)",2,0,7,2016-09-20,35.0,34.0,53.8,36.86732971073441
2016-09-20 07:45:00,42,0,1,"[07:45:00,08:05:00)",2,0,7,2016-09-20,32.0,35.0,61.6,36.81439935677343
2016-09-20 08:05:00,46,0,1,"[08:05:00,08:25:00)",2,0,8,2016-09-20,42.0,32.0,77.2,63.27479751054127
2016-09-20 08:25:00,49,0,1,"[08:25:00,08:45:00)",2,0,8,2016-09-20,46.0,42.0,81.2,62.61150054103479
2016-09-20 08:45:00,57,0,1,"[08:45:00,09:05:00)",2,0,8,2016-09-20,49.0,46.0,85.8,80.50900570743623
2016-09-20 09:05:00,48,0,1,"[09:05:00,09:25:00)",2,0,9,2016-09-20,57.0,49.0,83.0,75.61745830163825
2016-09-20 09:25:00,64,0,1,"[09:25:00,09:45:00)",2,0,9,2016-09-20,48.0,57.0,89.2,76.12621099200985
2016-09-20 09:45:00,56,0,1,"[09:45:00,10:05:00)",2,0,9,2016-09-20,64.0,48.0,81.0,78.52069790825855
2016-09-20 10:05:00,65,0,1,"[10:05:00,10:25:00)",2,0,10,2016-09-20,56.0,64.0,83.6,82.54574489336201
2016-09-20 10:25:00,48,0,1,"[10:25:00,10:45:00)",2,0,10,2016-09-20,65.0,56.0,84.4,82.73632817571735
2016-09-20 10:45:00,74,0,1,"[10:45:00,11:05:00)",2,0,10,2016-09-20,48.0,65.0,79.6,69.36353508869051
2016-09-20 11:05:00,53,0,1,"[11:05:00,11:25:00)",2,0,11,2016-09-20,74.0,48.0,67.0,60.946698023764995
2016-09-20 11:25:00,57,0,1,"[11:25:00,11:45:00)",2,0,11,2016-09-20,53.0,74.0,72.0,58.0689245638319
2016-09-20 11:45:00,53,0,1,"[11:45:00,12:05:00)",2,0,11,2016-09-20,57.0,53.0,61.0,49.97499374687305
2016-09-20 12:05:00,56,0,1,"[12:05:00,12:25:00)",2,0,12,2016-09-20,53.0,57.0,57.8,39.46137351892354
2016-09-20 12:25:00,64,0,1,"[12:25:00,12:45:00)",2,0,12,2016-09-20,56.0,53.0,69.0,39.99374951164244
2016-09-20 12:45:00,84,0,1,"[12:45:00,13:05:00)",2,0,12,2016-09-20,64.0,56.0,80.2,56.56589078234338
2016-09-20 13:05:00,92,0,1,"[13:05:00,13:25:00)",2,0,13,2016-09-20,84.0,64.0,81.4,54.012035695759515
2016-09-20 13:25:00,83,0,1,"[13:25:00,13:45:00)",2,0,13,2016-09-20,92.0,84.0,77.2,54.979086933123945
2016-09-20 13:45:00,83,0,1,"[13:45:00,14:05:00)",2,0,13,2016-09-20,83.0,92.0,79.0,46.216880033165374
2016-09-20 14:05:00,80,0,1,"[14:05:00,14:25:00)",2,0,14,2016-09-20,83.0,83.0,75.2,52.968858775699516
2016-09-20 14:25:00,89,0,1,"[14:25:00,14:45:00)",2,0,14,2016-09-20,80.0,83.0,85.4,63.397949493654764
2016-09-20 14:45:00,64,0,1,"[14:45:00,15:05:00)",2,0,14,2016-09-20,89.0,80.0,77.4,61.88537791756628
2016-09-20 15:05:00,74,0,1,"[15:05:00,15:25:00)",2,0,15,2016-09-20,64.0,89.0,79.2,73.16214868359184
2016-09-20 15:25:00,62,0,1,"[15:25:00,15:45:00)",2,0,15,2016-09-20,74.0,64.0,84.6,70.89992947810315
2016-09-20 15:45:00,71,0,1,"[15:45:00,16:05:00)",2,0,15,2016-09-20,62.0,74.0,78.0,63.800470217702944
2016-09-20 16:05:00,48,0,1,"[16:05:00,16:25:00)",2,0,16,2016-09-20,71.0,62.0,84.0,71.32671308843553
2016-09-20 16:25:00,53,0,1,"[16:25:00,16:45:00)",2,0,16,2016-09-20,48.0,71.0,82.2,75.50298007363683
2016-09-20 16:45:00,46,0,1,"[16:45:00,17:05:00)",2,0,16,2016-09-20,53.0,48.0,82.0,78.0544681616626
2016-09-20 17:05:00,36,0,1,"[17:05:00,17:25:00)",2,0,17,2016-09-20,46.0,53.0,74.6,71.93260734882338
2016-09-20 17:25:00,44,0,1,"[17:25:00,17:45:00)",2,0,17,2016-09-20,36.0,46.0,75.2,69.43846196453374
2016-09-20 17:45:00,37,0,1,"[17:45:00,18:05:00)",2,0,17,2016-09-20,44.0,36.0,55.4,51.83917437614145
2016-09-20 18:05:00,29,0,1,"[18:05:00,18:25:00)",2,0,18,2016-09-20,37.0,44.0,47.6,49.540892200282386
2016-09-20 18:25:00,23,0,1,"[18:25:00,18:45:00)",2,0,18,2016-09-20,29.0,37.0,36.8,32.337284981890484
2016-09-20 18:45:00,22,0,1,"[18:45:00,19:05:00)",2,0,18,2016-09-20,23.0,29.0,42.0,44.89432035347011
2016-09-20 19:05:00,21,0,1,"[19:05:00,19:25:00)",2,0,19,2016-09-20,22.0,23.0,46.2,40.44378815096331
2016-09-20 19:25:00,24,0,1,"[19:25:00,19:45:00)",2,0,19,2016-09-20,21.0,22.0,46.4,45.21393590476281
2016-09-20 19:45:00,17,0,1,"[19:45:00,20:05:00)",2,0,19,2016-09-20,24.0,21.0,47.6,42.705971479407886
2016-09-20 20:05:00,14,0,1,"[20:05:00,20:25:00)",2,0,20,2016-09-20,17.0,24.0,42.8,50.7464284457537
2016-09-20 20:25:00,17,0,1,"[20:25:00,20:45:00)",2,0,20,2016-09-20,14.0,17.0,42.8,39.75801805925441
2016-09-20 20:45:00,19,0,1,"[20:45:00,21:05:00)",2,0,20,2016-09-20,17.0,14.0,33.2,27.73445510551812
2016-09-20 21:05:00,16,0,1,"[21:05:00,21:25:00)",2,0,21,2016-09-20,19.0,17.0,35.0,26.767517628648346
2016-09-20 21:25:00,32,0,1,"[21:25:00,21:45:00)",2,0,21,2016-09-20,16.0,19.0,25.8,17.093858546273278
2016-09-20 21:45:00,39,0,1,"[21:45:00,22:05:00)",2,0,21,2016-09-20,32.0,16.0,26.2,19.395875850293535
2016-09-20 22:05:00,25,0,1,"[22:05:00,22:25:00)",2,0,22,2016-09-20,39.0,32.0,20.6,12.116104984688768
2016-09-20 22:25:00,14,0,1,"[22:25:00,22:45:00)",2,0,22,2016-09-20,25.0,39.0,16.8,13.9534941860453
2016-09-20 22:45:00,20,0,1,"[22:45:00,23:05:00)",2,0,22,2016-09-20,14.0,25.0,16.0,9.137833441248533
2016-09-20 23:05:00,18,0,1,"[23:05:00,23:25:00)",2,0,23,2016-09-20,20.0,14.0,14.2,7.5960516059331775
2016-09-20 23:25:00,5,0,1,"[23:25:00,23:45:00)",2,0,23,2016-09-20,18.0,20.0,6.8,3.63318042491699
2016-09-20 23:45:00,16,0,1,"[23:45:00,00:00:00)",2,0,23,2016-09-20,5.0,18.0,11.0,10.04987562112089
2016-09-21 00:05:00,8,0,1,"[00:05:00,00:25:00)",3,0,0,2016-09-21,16.0,5.0,12.2,8.28854631404084
2016-09-21 00:25:00,8,0,1,"[00:25:00,00:45:00)",3,0,0,2016-09-21,8.0,16.0,10.8,4.43846820423443
2016-09-21 00:45:00,7,0,1,"[00:45:00,01:05:00)",3,0,0,2016-09-21,8.0,8.0,10.2,2.7748873851023212
2016-09-21 01:05:00,5,0,1,"[01:05:00,01:25:00)",3,0,1,2016-09-21,7.0,8.0,7.4,3.286335345030997
2016-09-21 01:25:00,4,0,1,"[01:25:00,01:45:00)",3,0,1,2016-09-21,5.0,7.0,8.4,4.393176527297759
2016-09-21 01:45:00,7,0,1,"[01:45:00,02:05:00)",3,0,1,2016-09-21,4.0,5.0,6.4,1.3416407864998736
2016-09-21 02:05:00,6,0,1,"[02:05:00,02:25:00)",3,0,2,2016-09-21,7.0,4.0,8.0,2.738612787525831
2016-09-21 02:25:00,9,0,1,"[02:25:00,02:45:00)",3,0,2,2016-09-21,6.0,7.0,7.0,2.5495097567963922
2016-09-21 02:45:00,6,0,1,"[02:45:00,03:05:00)",3,0,2,2016-09-21,9.0,6.0,7.8,3.271085446759225
2016-09-21 03:05:00,5,0,1,"[03:05:00,03:25:00)",3,0,3,2016-09-21,6.0,9.0,6.8,2.2803508501982757
2016-09-21 03:25:00,8,0,1,"[03:25:00,03:45:00)",3,0,3,2016-09-21,5.0,6.0,9.2,3.0331501776206204
2016-09-21 03:45:00,10,0,1,"[03:45:00,04:05:00)",3,0,3,2016-09-21,8.0,5.0,8.6,1.9493588689617924
2016-09-21 04:05:00,17,0,1,"[04:05:00,04:25:00)",3,0,4,2016-09-21,10.0,8.0,10.4,4.449719092257398
2016-09-21 04:25:00,13,0,1,"[04:25:00,04:45:00)",3,0,4,2016-09-21,17.0,10.0,8.8,2.3874672772626644
2016-09-21 04:45:00,12,0,1,"[04:45:00,05:05:00)",3,0,4,2016-09-21,13.0,17.0,15.0,7.176350047203662
2016-09-21 05:05:00,8,0,1,"[05:05:00,05:25:00)",3,0,5,2016-09-21,12.0,13.0,11.8,10.009995004993758
2016-09-21 05:25:00,20,0,1,"[05:25:00,05:45:00)",3,0,5,2016-09-21,8.0,12.0,16.6,11.653325705565772
2016-09-21 05:45:00,28,0,1,"[05:45:00,06:05:00)",3,0,5,2016-09-21,20.0,8.0,19.6,13.315404612703288
2016-09-21 06:05:00,39,0,1,"[06:05:00,06:25:00)",3,0,6,2016-09-21,28.0,20.0,31.2,18.525657883055057
2016-09-21 06:25:00,46,0,1,"[06:25:00,06:45:00)",3,0,6,2016-09-21,39.0,28.0,37.8,20.96902477465273
2016-09-21 06:45:00,68,0,1,"[06:45:00,07:05:00)",3,0,6,2016-09-21,46.0,39.0,50.6,30.899838187278586
2016-09-21 07:05:00,88,0,1,"[07:05:00,07:25:00)",3,0,7,2016-09-21,68.0,46.0,64.8,36.887667315784554
2016-09-21 07:25:00,90,0,1,"[07:25:00,07:45:00)",3,0,7,2016-09-21,88.0,68.0,69.8,30.227470949452588
2016-09-21 07:45:00,103,0,1,"[07:45:00,08:05:00)",3,0,7,2016-09-21,90.0,88.0,88.0,44.367781102958034
2016-09-21 08:05:00,110,0,1,"[08:05:00,08:25:00)",3,0,8,2016-09-21,103.0,90.0,95.0,46.32493928760188
2016-09-21 08:25:00,131,0,1,"[08:25:00,08:45:00)",3,0,8,2016-09-21,110.0,103.0,110.2,55.99285668725967
2016-09-21 08:45:00,67,0,1,"[08:45:00,09:05:00)",3,0,8,2016-09-21,131.0,110.0,88.0,50.926417506044935
2016-09-21 09:05:00,44,0,1,"[09:05:00,09:25:00)",3,0,9,2016-09-21,67.0,131.0,88.8,63.93903346157181
2016-09-21 09:25:00,65,0,1,"[09:25:00,09:45:00)",3,0,9,2016-09-21,44.0,67.0,91.4,61.30905316509137
2016-09-21 09:45:00,41,0,1,"[09:45:00,10:05:00)",3,0,9,2016-09-21,65.0,44.0,85.4,59.54242185198718
2016-09-21 10:05:00,34,0,1,"[10:05:00,10:25:00)",3,0,10,2016-09-21,41.0,65.0,82.2,60.20963378065009
2016-09-21 10:25:00,64,0,1,"[10:25:00,10:45:00)",3,0,10,2016-09-21,34.0,41.0,91.4,70.3867885330763
2016-09-21 10:45:00,35,0,1,"[10:45:00,11:05:00)",3,0,10,2016-09-21,64.0,34.0,87.0,82.8703807159108
2016-09-21 11:05:00,28,0,1,"[11:05:00,11:25:00)",3,0,11,2016-09-21,35.0,64.0,73.2,58.57217769555781
2016-09-21 11:25:00,27,0,1,"[11:25:00,11:45:00)",3,0,11,2016-09-21,28.0,35.0,72.8,64.13813218359262
2016-09-21 11:45:00,37,0,1,"[11:45:00,12:05:00)",3,0,11,2016-09-21,27.0,28.0,63.8,43.26314829043305
2016-09-21 12:05:00,36,0,1,"[12:05:00,12:25:00)",3,0,12,2016-09-21,37.0,27.0,77.8,57.660211584766145
2016-09-21 12:25:00,47,0,1,"[12:25:00,12:45:00)",3,0,12,2016-09-21,36.0,37.0,73.4,50.34183151217286
2016-09-21 12:45:00,37,0,1,"[12:45:00,13:05:00)",3,0,12,2016-09-21,47.0,36.0,77.6,54.3626710160566
2016-09-21 13:05:00,48,0,1,"[13:05:00,13:25:00)",3,0,13,2016-09-21,37.0,47.0,77.2,51.591665993646686
2016-09-21 13:25:00,43,0,1,"[13:25:00,13:45:00)",3,0,13,2016-09-21,48.0,37.0,81.6,58.77329325467478
2016-09-21 13:45:00,53,0,1,"[13:45:00,14:05:00)",3,0,13,2016-09-21,43.0,48.0,91.6,72.4140870273181
2016-09-21 14:05:00,50,0,1,"[14:05:00,14:25:00)",3,0,14,2016-09-21,53.0,43.0,83.6,62.18761934661915
2016-09-21 14:25:00,43,0,1,"[14:25:00,14:45:00)",3,0,14,2016-09-21,50.0,53.0,85.2,67.06489394608776
2016-09-21 14:45:00,57,0,1,"[14:45:00,15:05:00)",3,0,14,2016-09-21,43.0,50.0,90.0,68.24587899646396
2016-09-21 15:05:00,42,0,1,"[15:05:00,15:25:00)",3,0,15,2016-09-21,57.0,43.0,86.4,84.63037279842267
2016-09-21 15:25:00,48,0,1,"[15:25:00,15:45:00)",3,0,15,2016-09-21,42.0,57.0,88.0,69.364976753402
2016-09-21 15:45:00,50,0,1,"[15:45:00,16:05:00)",3,0,15,2016-09-21,48.0,42.0,89.4,64.38788705960151
2016-09-21 16:05:00,46,0,1,"[16:05:00,16:25:00)",3,0,16,2016-09-21,50.0,48.0,99.0,97.8008179924892
2016-09-21 16:25:00,42,0,1,"[16:25:00,16:45:00)",3,0,16,2016-09-21,46.0,50.0,86.6,85.35396885909876
2016-09-21 16:45:00,47,0,1,"[16:45:00,17:05:00)",3,0,16,2016-09-21,42.0,46.0,70.4,65.03306851133506
2016-09-21 17:05:00,44,0,1,"[17:05:00,17:25:00)",3,0,17,2016-09-21,47.0,42.0,66.8,61.214377396164046
2016-09-21 17:25:00,33,0,1,"[17:25:00,17:45:00)",3,0,17,2016-09-21,44.0,47.0,63.6,74.60428942091735
2016-09-21 17:45:00,17,0,1,"[17:45:00,18:05:00)",3,0,17,2016-09-21,33.0,44.0,61.8,78.61424807247093
2016-09-21 18:05:00,26,0,1,"[18:05:00,18:25:00)",3,0,18,2016-09-21,17.0,33.0,57.0,71.03872183534835
2016-09-21 18:25:00,15,0,1,"[18:25:00,18:45:00)",3,0,18,2016-09-21,26.0,17.0,49.8,68.37909037125311
2016-09-21 18:45:00,24,0,1,"[18:45:00,19:05:00)",3,0,18,2016-09-21,15.0,26.0,40.6,38.318402889473354
2016-09-21 19:05:00,18,0,1,"[19:05:00,19:25:00)",3,0,19,2016-09-21,24.0,15.0,47.2,53.429392659845945
2016-09-21 19:25:00,24,0,1,"[19:25:00,19:45:00)",3,0,19,2016-09-21,18.0,24.0,46.8,52.680167046052546
