time,volume,direction,tollgate_id,time_window,date,week,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday
2016-09-19 07:35:00,38,0,1,"[07:35:00,07:55:00)",2016-09-19,1,0,7,19,1,34.0,32.0,40.833333333333336,8.658329323066122,34,55,36.5,3,59,14.0,23.72222222222222,17.413951200133354,38.0,38,38,38.0,38.0
2016-09-19 07:55:00,48,0,1,"[07:55:00,08:15:00)",2016-09-19,1,0,7,19,1,38.0,34.0,40.833333333333336,8.658329323066122,34,55,36.5,3,59,14.0,23.72222222222222,17.413951200133354,48.0,48,48,48.0,48.0
2016-09-19 08:15:00,52,0,1,"[08:15:00,08:35:00)",2016-09-19,1,0,8,19,1,48.0,38.0,47.666666666666664,7.840068026915753,39,59,47.5,3,59,14.0,23.72222222222222,17.413951200133354,52.0,52,52,52.0,52.0
2016-09-19 08:35:00,52,0,1,"[08:35:00,08:55:00)",2016-09-19,1,0,8,19,1,52.0,48.0,47.666666666666664,7.840068026915753,39,59,47.5,3,59,14.0,23.72222222222222,17.413951200133354,52.0,52,52,52.0,52.0
2016-09-19 08:55:00,43,0,1,"[08:55:00,09:15:00)",2016-09-19,1,0,8,19,1,52.0,52.0,47.666666666666664,7.840068026915753,39,59,47.5,3,59,14.0,23.72222222222222,17.413951200133354,43.0,43,43,43.0,43.0
2016-09-19 09:15:00,51,0,1,"[09:15:00,09:35:00)",2016-09-19,1,0,9,19,1,43.0,52.0,47.833333333333336,6.369196704975177,42,57,47.0,3,59,14.0,23.72222222222222,17.413951200133354,51.0,51,51,51.0,51.0
2016-09-19 09:35:00,43,0,1,"[09:35:00,09:55:00)",2016-09-19,1,0,9,19,1,51.0,43.0,47.833333333333336,6.369196704975177,42,57,47.0,3,59,14.0,23.72222222222222,17.413951200133354,43.0,43,43,43.0,43.0
2016-09-19 09:55:00,42,0,1,"[09:55:00,10:15:00)",2016-09-19,1,0,9,19,1,43.0,51.0,47.833333333333336,6.369196704975177,42,57,47.0,3,59,14.0,23.72222222222222,17.413951200133354,42.0,42,42,42.0,42.0
2016-09-19 10:15:00,43,0,1,"[10:15:00,10:35:00)",2016-09-19,1,0,10,19,1,42.0,43.0,40.666666666666664,2.8751811537130423,37,45,40.0,3,59,14.0,23.72222222222222,17.413951200133354,43.0,43,43,43.0,43.0
2016-09-19 10:35:00,45,0,1,"[10:35:00,10:55:00)",2016-09-19,1,0,10,19,1,43.0,42.0,40.666666666666664,2.8751811537130423,37,45,40.0,3,59,14.0,23.72222222222222,17.413951200133354,45.0,45,45,45.0,45.0
2016-09-19 10:55:00,40,0,1,"[10:55:00,11:15:00)",2016-09-19,1,0,10,19,1,45.0,43.0,40.666666666666664,2.8751811537130423,37,45,40.0,3,59,14.0,23.72222222222222,17.413951200133354,40.0,40,40,40.0,40.0
2016-09-19 11:15:00,35,0,1,"[11:15:00,11:35:00)",2016-09-19,1,0,11,19,1,40.0,45.0,36.0,2.756809750418044,32,40,35.5,3,59,14.0,23.72222222222222,17.413951200133354,35.0,35,35,35.0,35.0
2016-09-19 11:35:00,32,0,1,"[11:35:00,11:55:00)",2016-09-19,1,0,11,19,1,35.0,40.0,36.0,2.756809750418044,32,40,35.5,3,59,14.0,23.72222222222222,17.413951200133354,32.0,32,32,32.0,32.0
2016-09-19 11:55:00,38,0,1,"[11:55:00,12:15:00)",2016-09-19,1,0,11,19,1,32.0,35.0,36.0,2.756809750418044,32,40,35.5,3,59,14.0,23.72222222222222,17.413951200133354,38.0,38,38,38.0,38.0
2016-09-19 12:15:00,48,0,1,"[12:15:00,12:35:00)",2016-09-19,1,0,12,19,0,38.0,32.0,46.0,8.024961059095553,36,58,47.5,0,62,29.0,28.5,16.47276882239463,48.0,48,48,48.0,48.0
2016-09-19 12:35:00,47,0,1,"[12:35:00,12:55:00)",2016-09-19,1,0,12,19,0,48.0,38.0,46.0,8.024961059095553,36,58,47.5,0,62,29.0,28.5,16.47276882239463,47.0,47,47,47.0,47.0
2016-09-19 12:55:00,58,0,1,"[12:55:00,13:15:00)",2016-09-19,1,0,12,19,0,47.0,48.0,46.0,8.024961059095553,36,58,47.5,0,62,29.0,28.5,16.47276882239463,58.0,58,58,58.0,58.0
2016-09-19 13:15:00,62,0,1,"[13:15:00,13:35:00)",2016-09-19,1,0,13,19,0,58.0,47.0,49.333333333333336,10.519822558706334,38,62,48.0,0,62,29.0,28.5,16.47276882239463,62.0,62,62,62.0,62.0
2016-09-19 13:35:00,55,0,1,"[13:35:00,13:55:00)",2016-09-19,1,0,13,19,0,62.0,58.0,49.333333333333336,10.519822558706334,38,62,48.0,0,62,29.0,28.5,16.47276882239463,55.0,55,55,55.0,55.0
2016-09-19 13:55:00,59,0,1,"[13:55:00,14:15:00)",2016-09-19,1,0,13,19,0,55.0,62.0,49.333333333333336,10.519822558706334,38,62,48.0,0,62,29.0,28.5,16.47276882239463,59.0,59,59,59.0,59.0
2016-09-19 14:15:00,52,0,1,"[14:15:00,14:35:00)",2016-09-19,1,0,14,19,0,59.0,55.0,44.666666666666664,7.312090444371341,38,52,44.5,0,62,29.0,28.5,16.47276882239463,52.0,52,52,52.0,52.0
2016-09-19 14:35:00,51,0,1,"[14:35:00,14:55:00)",2016-09-19,1,0,14,19,0,52.0,59.0,44.666666666666664,7.312090444371341,38,52,44.5,0,62,29.0,28.5,16.47276882239463,51.0,51,51,51.0,51.0
2016-09-19 14:55:00,51,0,1,"[14:55:00,15:15:00)",2016-09-19,1,0,14,19,0,51.0,52.0,44.666666666666664,7.312090444371341,38,52,44.5,0,62,29.0,28.5,16.47276882239463,51.0,51,51,51.0,51.0
2016-09-19 15:15:00,51,0,1,"[15:15:00,15:35:00)",2016-09-19,1,0,15,19,0,51.0,51.0,43.333333333333336,5.750362307426087,34,51,43.5,0,62,29.0,28.5,16.47276882239463,51.0,51,51,51.0,51.0
2016-09-19 15:35:00,44,0,1,"[15:35:00,15:55:00)",2016-09-19,1,0,15,19,0,51.0,51.0,43.333333333333336,5.750362307426087,34,51,43.5,0,62,29.0,28.5,16.47276882239463,44.0,44,44,44.0,44.0
2016-09-19 15:55:00,41,0,1,"[15:55:00,16:15:00)",2016-09-19,1,0,15,19,0,44.0,51.0,43.333333333333336,5.750362307426087,34,51,43.5,0,62,29.0,28.5,16.47276882239463,41.0,41,41,41.0,41.0
2016-09-19 16:15:00,49,0,1,"[16:15:00,16:35:00)",2016-09-19,1,0,16,19,0,41.0,44.0,41.5,7.035623639735144,32,49,42.0,0,62,29.0,28.5,16.47276882239463,49.0,49,49,49.0,49.0
2016-09-19 16:35:00,49,0,1,"[16:35:00,16:55:00)",2016-09-19,1,0,16,19,0,49.0,41.0,41.5,7.035623639735144,32,49,42.0,0,62,29.0,28.5,16.47276882239463,49.0,49,49,49.0,49.0
2016-09-19 16:55:00,43,0,1,"[16:55:00,17:15:00)",2016-09-19,1,0,16,19,0,49.0,49.0,41.5,7.035623639735144,32,49,42.0,0,62,29.0,28.5,16.47276882239463,43.0,43,43,43.0,43.0
2016-09-19 17:15:00,32,0,1,"[17:15:00,17:35:00)",2016-09-19,1,0,17,19,0,43.0,49.0,30.333333333333332,2.5033311140691454,26,33,31.0,0,62,29.0,28.5,16.47276882239463,32.0,32,32,32.0,32.0
2016-09-19 17:35:00,31,0,1,"[17:35:00,17:55:00)",2016-09-19,1,0,17,19,0,32.0,43.0,30.333333333333332,2.5033311140691454,26,33,31.0,0,62,29.0,28.5,16.47276882239463,31.0,31,31,31.0,31.0
2016-09-19 17:55:00,26,0,1,"[17:55:00,18:15:00)",2016-09-19,1,0,17,19,0,31.0,32.0,30.333333333333332,2.5033311140691454,26,33,31.0,0,62,29.0,28.5,16.47276882239463,26.0,26,26,26.0,26.0
2016-09-19 18:15:00,29,0,1,"[18:15:00,18:35:00)",2016-09-19,1,0,18,19,0,26.0,31.0,23.5,5.319774431308154,16,29,23.5,0,62,29.0,28.5,16.47276882239463,29.0,29,29,29.0,29.0
2016-09-19 18:35:00,21,0,1,"[18:35:00,18:55:00)",2016-09-19,1,0,18,19,0,29.0,26.0,23.5,5.319774431308154,16,29,23.5,0,62,29.0,28.5,16.47276882239463,21.0,21,21,21.0,21.0
2016-09-19 18:55:00,16,0,1,"[18:55:00,19:15:00)",2016-09-19,1,0,18,19,0,21.0,29.0,23.5,5.319774431308154,16,29,23.5,0,62,29.0,28.5,16.47276882239463,16.0,16,16,16.0,16.0
2016-09-19 19:15:00,13,0,1,"[19:15:00,19:35:00)",2016-09-19,1,0,19,19,0,16.0,21.0,21.666666666666668,7.118052168020874,13,33,19.0,0,62,29.0,28.5,16.47276882239463,13.0,13,13,13.0,13.0
2016-09-19 19:35:00,33,0,1,"[19:35:00,19:55:00)",2016-09-19,1,0,19,19,0,13.0,16.0,21.666666666666668,7.118052168020874,13,33,19.0,0,62,29.0,28.5,16.47276882239463,33.0,33,33,33.0,33.0
2016-09-19 19:55:00,19,0,1,"[19:55:00,20:15:00)",2016-09-19,1,0,19,19,0,33.0,13.0,21.666666666666668,7.118052168020874,13,33,19.0,0,62,29.0,28.5,16.47276882239463,19.0,19,19,19.0,19.0
2016-09-19 20:15:00,15,0,1,"[20:15:00,20:35:00)",2016-09-19,1,0,20,19,0,19.0,33.0,14.666666666666666,2.658320271650252,11,18,15.5,0,62,29.0,28.5,16.47276882239463,15.0,15,15,15.0,15.0
2016-09-19 20:35:00,16,0,1,"[20:35:00,20:55:00)",2016-09-19,1,0,20,19,0,15.0,19.0,14.666666666666666,2.658320271650252,11,18,15.5,0,62,29.0,28.5,16.47276882239463,16.0,16,16,16.0,16.0
2016-09-19 20:55:00,18,0,1,"[20:55:00,21:15:00)",2016-09-19,1,0,20,19,0,16.0,15.0,14.666666666666666,2.658320271650252,11,18,15.5,0,62,29.0,28.5,16.47276882239463,18.0,18,18,18.0,18.0
2016-09-19 21:15:00,17,0,1,"[21:15:00,21:35:00)",2016-09-19,1,0,21,19,0,18.0,16.0,12.166666666666666,6.306081720582652,4,18,14.5,0,62,29.0,28.5,16.47276882239463,17.0,17,17,17.0,17.0
2016-09-19 21:35:00,12,0,1,"[21:35:00,21:55:00)",2016-09-19,1,0,21,19,0,17.0,18.0,12.166666666666666,6.306081720582652,4,18,14.5,0,62,29.0,28.5,16.47276882239463,12.0,12,12,12.0,12.0
2016-09-19 21:55:00,4,0,1,"[21:55:00,22:15:00)",2016-09-19,1,0,21,19,0,12.0,17.0,12.166666666666666,6.306081720582652,4,18,14.5,0,62,29.0,28.5,16.47276882239463,4.0,4,4,4.0,4.0
2016-09-19 22:15:00,7,0,1,"[22:15:00,22:35:00)",2016-09-19,1,0,22,19,0,4.0,12.0,7.5,5.319774431308154,0,16,7.0,0,62,29.0,28.5,16.47276882239463,7.0,7,7,7.0,7.0
2016-09-19 22:35:00,5,0,1,"[22:35:00,22:55:00)",2016-09-19,1,0,22,19,0,7.0,4.0,7.5,5.319774431308154,0,16,7.0,0,62,29.0,28.5,16.47276882239463,5.0,5,5,5.0,5.0
2016-09-19 22:55:00,0,0,1,"[22:55:00,23:15:00)",2016-09-19,1,0,22,19,0,5.0,7.0,7.5,5.319774431308154,0,16,7.0,0,62,29.0,28.5,16.47276882239463,0.0,0,0,0.0,0.0
2016-09-19 23:15:00,6,0,1,"[23:15:00,23:35:00)",2016-09-19,1,0,23,19,0,0.0,5.0,7.333333333333333,2.503331114069145,5,12,6.5,0,62,29.0,28.5,16.47276882239463,6.0,6,6,6.0,6.0
2016-09-19 23:35:00,7,0,1,"[23:35:00,23:55:00)",2016-09-19,1,0,23,19,0,6.0,0.0,7.333333333333333,2.503331114069145,5,12,6.5,0,62,29.0,28.5,16.47276882239463,7.0,7,7,7.0,7.0
2016-09-19 23:55:00,12,0,1,"[23:55:00,00:00:00)",2016-09-19,1,0,23,19,0,7.0,6.0,7.333333333333333,2.503331114069145,5,12,6.5,0,62,29.0,28.5,16.47276882239463,12.0,12,12,12.0,12.0
2016-09-20 00:15:00,12,0,1,"[00:15:00,00:35:00)",2016-09-20,2,0,0,20,1,12.0,7.0,9.0,3.1622776601683795,5,13,9.0,2,68,14.5,25.51388888888889,20.4739567004865,12.0,12,12,12.0,12.0
2016-09-20 00:35:00,9,0,1,"[00:35:00,00:55:00)",2016-09-20,2,0,0,20,1,12.0,12.0,9.0,3.1622776601683795,5,13,9.0,2,68,14.5,25.51388888888889,20.4739567004865,9.0,9,9,9.0,9.0
2016-09-20 00:55:00,6,0,1,"[00:55:00,01:15:00)",2016-09-20,2,0,0,20,1,9.0,12.0,9.0,3.1622776601683795,5,13,9.0,2,68,14.5,25.51388888888889,20.4739567004865,6.0,6,6,6.0,6.0
2016-09-20 01:15:00,6,0,1,"[01:15:00,01:35:00)",2016-09-20,2,0,1,20,1,6.0,9.0,5.666666666666667,1.96638416050035,2,7,6.5,2,68,14.5,25.51388888888889,20.4739567004865,6.0,6,6,6.0,6.0
2016-09-20 01:35:00,2,0,1,"[01:35:00,01:55:00)",2016-09-20,2,0,1,20,1,6.0,6.0,5.666666666666667,1.96638416050035,2,7,6.5,2,68,14.5,25.51388888888889,20.4739567004865,2.0,2,2,2.0,2.0
2016-09-20 01:55:00,7,0,1,"[01:55:00,02:15:00)",2016-09-20,2,0,1,20,1,2.0,6.0,5.666666666666667,1.96638416050035,2,7,6.5,2,68,14.5,25.51388888888889,20.4739567004865,7.0,7,7,7.0,7.0
2016-09-20 02:15:00,10,0,1,"[02:15:00,02:35:00)",2016-09-20,2,0,2,20,1,7.0,2.0,8.166666666666666,1.602081978759722,6,10,8.0,2,68,14.5,25.51388888888889,20.4739567004865,10.0,10,10,10.0,10.0
2016-09-20 02:35:00,8,0,1,"[02:35:00,02:55:00)",2016-09-20,2,0,2,20,1,10.0,7.0,8.166666666666666,1.602081978759722,6,10,8.0,2,68,14.5,25.51388888888889,20.4739567004865,8.0,8,8,8.0,8.0
2016-09-20 02:55:00,8,0,1,"[02:55:00,03:15:00)",2016-09-20,2,0,2,20,1,8.0,10.0,8.166666666666666,1.602081978759722,6,10,8.0,2,68,14.5,25.51388888888889,20.4739567004865,8.0,8,8,8.0,8.0
2016-09-20 03:15:00,7,0,1,"[03:15:00,03:35:00)",2016-09-20,2,0,3,20,1,8.0,8.0,8.5,2.5099800796022267,6,13,8.0,2,68,14.5,25.51388888888889,20.4739567004865,7.0,7,7,7.0,7.0
2016-09-20 03:35:00,6,0,1,"[03:35:00,03:55:00)",2016-09-20,2,0,3,20,1,7.0,8.0,8.5,2.5099800796022267,6,13,8.0,2,68,14.5,25.51388888888889,20.4739567004865,6.0,6,6,6.0,6.0
2016-09-20 03:55:00,13,0,1,"[03:55:00,04:15:00)",2016-09-20,2,0,3,20,1,6.0,7.0,8.5,2.5099800796022267,6,13,8.0,2,68,14.5,25.51388888888889,20.4739567004865,13.0,13,13,13.0,13.0
2016-09-20 04:15:00,6,0,1,"[04:15:00,04:35:00)",2016-09-20,2,0,4,20,1,13.0,6.0,9.0,4.2895221179054435,4,15,8.5,2,68,14.5,25.51388888888889,20.4739567004865,6.0,6,6,6.0,6.0
2016-09-20 04:35:00,11,0,1,"[04:35:00,04:55:00)",2016-09-20,2,0,4,20,1,6.0,13.0,9.0,4.2895221179054435,4,15,8.5,2,68,14.5,25.51388888888889,20.4739567004865,11.0,11,11,11.0,11.0
2016-09-20 04:55:00,15,0,1,"[04:55:00,05:15:00)",2016-09-20,2,0,4,20,1,11.0,6.0,9.0,4.2895221179054435,4,15,8.5,2,68,14.5,25.51388888888889,20.4739567004865,15.0,15,15,15.0,15.0
2016-09-20 05:15:00,3,0,1,"[05:15:00,05:35:00)",2016-09-20,2,0,5,20,1,15.0,11.0,6.333333333333333,3.559026084010437,2,11,6.5,2,68,14.5,25.51388888888889,20.4739567004865,3.0,3,3,3.0,3.0
2016-09-20 05:35:00,11,0,1,"[05:35:00,05:55:00)",2016-09-20,2,0,5,20,1,3.0,15.0,6.333333333333333,3.559026084010437,2,11,6.5,2,68,14.5,25.51388888888889,20.4739567004865,11.0,11,11,11.0,11.0
2016-09-20 05:55:00,9,0,1,"[05:55:00,06:15:00)",2016-09-20,2,0,5,20,1,11.0,3.0,6.333333333333333,3.559026084010437,2,11,6.5,2,68,14.5,25.51388888888889,20.4739567004865,9.0,9,9,9.0,9.0
2016-09-20 06:15:00,22,0,1,"[06:15:00,06:35:00)",2016-09-20,2,0,6,20,1,9.0,11.0,23.166666666666668,5.776388721914988,14,32,23.0,2,68,14.5,25.51388888888889,20.4739567004865,22.0,22,22,22.0,22.0
2016-09-20 06:35:00,25,0,1,"[06:35:00,06:55:00)",2016-09-20,2,0,6,20,1,22.0,9.0,23.166666666666668,5.776388721914988,14,32,23.0,2,68,14.5,25.51388888888889,20.4739567004865,25.0,25,25,25.0,25.0
2016-09-20 06:55:00,32,0,1,"[06:55:00,07:15:00)",2016-09-20,2,0,6,20,1,25.0,22.0,23.166666666666668,5.776388721914988,14,32,23.0,2,68,14.5,25.51388888888889,20.4739567004865,32.0,32,32,32.0,32.0
2016-09-20 07:15:00,34,0,1,"[07:15:00,07:35:00)",2016-09-20,2,0,7,20,1,32.0,25.0,38.0,8.648699324175862,25,48,37.5,2,68,14.5,25.51388888888889,20.4739567004865,34.0,34,34,34.0,34.0
2016-09-20 07:35:00,34,0,1,"[07:35:00,07:55:00)",2016-09-20,2,0,7,20,1,34.0,32.0,38.0,8.648699324175862,25,48,37.5,2,68,14.5,25.51388888888889,20.4739567004865,34.0,34,34,34.0,34.0
2016-09-20 07:55:00,48,0,1,"[07:55:00,08:15:00)",2016-09-20,2,0,7,20,1,34.0,34.0,38.0,8.648699324175862,25,48,37.5,2,68,14.5,25.51388888888889,20.4739567004865,48.0,48,48,48.0,48.0
2016-09-20 08:15:00,50,0,1,"[08:15:00,08:35:00)",2016-09-20,2,0,8,20,1,48.0,34.0,51.0,6.6332495807108,43,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,50.0,50,50,50.0,50.0
2016-09-20 08:35:00,48,0,1,"[08:35:00,08:55:00)",2016-09-20,2,0,8,20,1,50.0,48.0,51.0,6.6332495807108,43,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,48.0,48,48,48.0,48.0
2016-09-20 08:55:00,52,0,1,"[08:55:00,09:15:00)",2016-09-20,2,0,8,20,1,48.0,50.0,51.0,6.6332495807108,43,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,52.0,52,52,52.0,52.0
2016-09-20 09:15:00,57,0,1,"[09:15:00,09:35:00)",2016-09-20,2,0,9,20,1,52.0,48.0,51.833333333333336,8.471520918150805,43,65,51.0,2,68,14.5,25.51388888888889,20.4739567004865,57.0,57,57,57.0,57.0
2016-09-20 09:35:00,65,0,1,"[09:35:00,09:55:00)",2016-09-20,2,0,9,20,1,57.0,52.0,51.833333333333336,8.471520918150805,43,65,51.0,2,68,14.5,25.51388888888889,20.4739567004865,65.0,65,65,65.0,65.0
2016-09-20 09:55:00,54,0,1,"[09:55:00,10:15:00)",2016-09-20,2,0,9,20,1,65.0,57.0,51.833333333333336,8.471520918150805,43,65,51.0,2,68,14.5,25.51388888888889,20.4739567004865,54.0,54,54,54.0,54.0
2016-09-20 10:15:00,63,0,1,"[10:15:00,10:35:00)",2016-09-20,2,0,10,20,1,54.0,65.0,49.666666666666664,11.707547423208101,35,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,63.0,63,63,63.0,63.0
2016-09-20 10:35:00,55,0,1,"[10:35:00,10:55:00)",2016-09-20,2,0,10,20,1,63.0,54.0,49.666666666666664,11.707547423208101,35,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,55.0,55,55,55.0,55.0
2016-09-20 10:55:00,61,0,1,"[10:55:00,11:15:00)",2016-09-20,2,0,10,20,1,55.0,63.0,49.666666666666664,11.707547423208101,35,63,50.0,2,68,14.5,25.51388888888889,20.4739567004865,61.0,61,61,61.0,61.0
2016-09-20 11:15:00,68,0,1,"[11:15:00,11:35:00)",2016-09-20,2,0,11,20,1,61.0,55.0,45.833333333333336,16.142077520154174,20,68,49.0,2,68,14.5,25.51388888888889,20.4739567004865,68.0,68,68,68.0,68.0
2016-09-20 11:35:00,47,0,1,"[11:35:00,11:55:00)",2016-09-20,2,0,11,20,1,68.0,61.0,45.833333333333336,16.142077520154174,20,68,49.0,2,68,14.5,25.51388888888889,20.4739567004865,47.0,47,47,47.0,47.0
2016-09-20 11:55:00,52,0,1,"[11:55:00,12:15:00)",2016-09-20,2,0,11,20,1,47.0,68.0,45.833333333333336,16.142077520154174,20,68,49.0,2,68,14.5,25.51388888888889,20.4739567004865,52.0,52,52,52.0,52.0
2016-09-20 12:15:00,58,0,1,"[12:15:00,12:35:00)",2016-09-20,2,0,12,20,0,52.0,47.0,58.333333333333336,21.26656217320201,40,92,51.5,5,92,30.5,35.041666666666664,22.12603940424743,58.0,58,58,58.0,58.0
2016-09-20 12:35:00,75,0,1,"[12:35:00,12:55:00)",2016-09-20,2,0,12,20,0,58.0,52.0,58.333333333333336,21.26656217320201,40,92,51.5,5,92,30.5,35.041666666666664,22.12603940424743,75.0,75,75,75.0,75.0
2016-09-20 12:55:00,92,0,1,"[12:55:00,13:15:00)",2016-09-20,2,0,12,20,0,75.0,58.0,58.333333333333336,21.26656217320201,40,92,51.5,5,92,30.5,35.041666666666664,22.12603940424743,92.0,92,92,92.0,92.0
2016-09-20 13:15:00,87,0,1,"[13:15:00,13:35:00)",2016-09-20,2,0,13,20,0,92.0,75.0,60.833333333333336,25.055272232938652,36,87,59.0,5,92,30.5,35.041666666666664,22.12603940424743,87.0,87,87,87.0,87.0
