time,volume,direction,tollgate_id,time_window,date,week,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday
2016-09-19 14:45:00,52,0,1,"[14:45:00,15:05:00)",2016-09-19,1,0,14,19,0,48.0,56.0,45.5,9.669539802906858,29,56,48.0,2,63,29.5,28.930555555555557,16.748618937295372,52.0,52,52,52.0,52.0
2016-09-19 15:05:00,46,0,1,"[15:05:00,15:25:00)",2016-09-19,1,0,15,19,0,52.0,48.0,45.666666666666664,11.201190412927845,31,59,44.5,2,63,29.5,28.930555555555557,16.748618937295372,46.0,46,46,46.0,46.0
2016-09-19 15:25:00,58,0,1,"[15:25:00,15:45:00)",2016-09-19,1,0,15,19,0,46.0,52.0,45.666666666666664,11.201190412927845,31,59,44.5,2,63,29.5,28.930555555555557,16.748618937295372,58.0,58,58,58.0,58.0
2016-09-19 15:45:00,43,0,1,"[15:45:00,16:05:00)",2016-09-19,1,0,15,19,0,58.0,46.0,45.666666666666664,11.201190412927845,31,59,44.5,2,63,29.5,28.930555555555557,16.748618937295372,43.0,43,43,43.0,43.0
2016-09-19 16:05:00,43,0,1,"[16:05:00,16:25:00)",2016-09-19,1,0,16,19,0,43.0,58.0,40.833333333333336,7.13909424693824,32,51,40.5,2,63,29.5,28.930555555555557,16.748618937295372,43.0,43,43,43.0,43.0
2016-09-19 16:25:00,46,0,1,"[16:25:00,16:45:00)",2016-09-19,1,0,16,19,0,43.0,43.0,40.833333333333336,7.13909424693824,32,51,40.5,2,63,29.5,28.930555555555557,16.748618937295372,46.0,46,46,46.0,46.0
2016-09-19 16:45:00,51,0,1,"[16:45:00,17:05:00)",2016-09-19,1,0,16,19,0,46.0,43.0,40.833333333333336,7.13909424693824,32,51,40.5,2,63,29.5,28.930555555555557,16.748618937295372,51.0,51,51,51.0,51.0
2016-09-19 17:05:00,37,0,1,"[17:05:00,17:25:00)",2016-09-19,1,0,17,19,0,51.0,46.0,32.5,2.5884358211089564,30,37,31.5,2,63,29.5,28.930555555555557,16.748618937295372,37.0,37,37,37.0,37.0
2016-09-19 17:25:00,30,0,1,"[17:25:00,17:45:00)",2016-09-19,1,0,17,19,0,37.0,51.0,32.5,2.5884358211089564,30,37,31.5,2,63,29.5,28.930555555555557,16.748618937295372,30.0,30,30,30.0,30.0
2016-09-19 17:45:00,31,0,1,"[17:45:00,18:05:00)",2016-09-19,1,0,17,19,0,30.0,37.0,32.5,2.5884358211089564,30,37,31.5,2,63,29.5,28.930555555555557,16.748618937295372,31.0,31,31,31.0,31.0
2016-09-19 18:05:00,26,0,1,"[18:05:00,18:25:00)",2016-09-19,1,0,18,19,0,31.0,30.0,23.666666666666668,6.71317113342619,16,35,23.5,2,63,29.5,28.930555555555557,16.748618937295372,26.0,26,26,26.0,26.0
2016-09-19 18:25:00,24,0,1,"[18:25:00,18:45:00)",2016-09-19,1,0,18,19,0,26.0,31.0,23.666666666666668,6.71317113342619,16,35,23.5,2,63,29.5,28.930555555555557,16.748618937295372,24.0,24,24,24.0,24.0
2016-09-19 18:45:00,16,0,1,"[18:45:00,19:05:00)",2016-09-19,1,0,18,19,0,24.0,26.0,23.666666666666668,6.71317113342619,16,35,23.5,2,63,29.5,28.930555555555557,16.748618937295372,16.0,16,16,16.0,16.0
2016-09-19 19:05:00,16,0,1,"[19:05:00,19:25:00)",2016-09-19,1,0,19,19,0,16.0,24.0,22.166666666666668,4.79235502302017,16,28,23.5,2,63,29.5,28.930555555555557,16.748618937295372,16.0,16,16,16.0,16.0
2016-09-19 19:25:00,28,0,1,"[19:25:00,19:45:00)",2016-09-19,1,0,19,19,0,16.0,16.0,22.166666666666668,4.79235502302017,16,28,23.5,2,63,29.5,28.930555555555557,16.748618937295372,28.0,28,28,28.0,28.0
2016-09-19 19:45:00,17,0,1,"[19:45:00,20:05:00)",2016-09-19,1,0,19,19,0,28.0,16.0,22.166666666666668,4.79235502302017,16,28,23.5,2,63,29.5,28.930555555555557,16.748618937295372,17.0,17,17,17.0,17.0
2016-09-19 20:05:00,21,0,1,"[20:05:00,20:25:00)",2016-09-19,1,0,20,19,0,17.0,28.0,15.166666666666666,5.307227776030219,6,21,16.0,2,63,29.5,28.930555555555557,16.748618937295372,21.0,21,21,21.0,21.0
2016-09-19 20:25:00,13,0,1,"[20:25:00,20:45:00)",2016-09-19,1,0,20,19,0,21.0,17.0,15.166666666666666,5.307227776030219,6,21,16.0,2,63,29.5,28.930555555555557,16.748618937295372,13.0,13,13,13.0,13.0
2016-09-19 20:45:00,19,0,1,"[20:45:00,21:05:00)",2016-09-19,1,0,20,19,0,13.0,21.0,15.166666666666666,5.307227776030219,6,21,16.0,2,63,29.5,28.930555555555557,16.748618937295372,19.0,19,19,19.0,19.0
2016-09-19 21:05:00,16,0,1,"[21:05:00,21:25:00)",2016-09-19,1,0,21,19,0,19.0,13.0,14.0,5.656854249492381,4,20,15.0,2,63,29.5,28.930555555555557,16.748618937295372,16.0,16,16,16.0,16.0
2016-09-19 21:25:00,20,0,1,"[21:25:00,21:45:00)",2016-09-19,1,0,21,19,0,16.0,19.0,14.0,5.656854249492381,4,20,15.0,2,63,29.5,28.930555555555557,16.748618937295372,20.0,20,20,20.0,20.0
2016-09-19 21:45:00,4,0,1,"[21:45:00,22:05:00)",2016-09-19,1,0,21,19,0,20.0,16.0,14.0,5.656854249492381,4,20,15.0,2,63,29.5,28.930555555555557,16.748618937295372,4.0,4,4,4.0,4.0
2016-09-19 22:05:00,3,0,1,"[22:05:00,22:25:00)",2016-09-19,1,0,22,19,0,4.0,20.0,6.333333333333333,2.8047578623950176,3,9,7.0,2,63,29.5,28.930555555555557,16.748618937295372,3.0,3,3,3.0,3.0
2016-09-19 22:25:00,8,0,1,"[22:25:00,22:45:00)",2016-09-19,1,0,22,19,0,3.0,4.0,6.333333333333333,2.8047578623950176,3,9,7.0,2,63,29.5,28.930555555555557,16.748618937295372,8.0,8,8,8.0,8.0
2016-09-19 22:45:00,3,0,1,"[22:45:00,23:05:00)",2016-09-19,1,0,22,19,0,8.0,3.0,6.333333333333333,2.8047578623950176,3,9,7.0,2,63,29.5,28.930555555555557,16.748618937295372,3.0,3,3,3.0,3.0
2016-09-19 23:05:00,2,0,1,"[23:05:00,23:25:00)",2016-09-19,1,0,23,19,0,3.0,8.0,7.5,4.505552130427524,2,14,8.0,2,63,29.5,28.930555555555557,16.748618937295372,2.0,2,2,2.0,2.0
2016-09-19 23:25:00,7,0,1,"[23:25:00,23:45:00)",2016-09-19,1,0,23,19,0,2.0,3.0,7.5,4.505552130427524,2,14,8.0,2,63,29.5,28.930555555555557,16.748618937295372,7.0,7,7,7.0,7.0
2016-09-19 23:45:00,10,0,1,"[23:45:00,00:00:00)",2016-09-19,1,0,23,19,0,7.0,2.0,7.5,4.505552130427524,2,14,8.0,2,63,29.5,28.930555555555557,16.748618937295372,10.0,10,10,10.0,10.0
2016-09-20 00:05:00,12,0,1,"[00:05:00,00:25:00)",2016-09-20,2,0,0,20,1,10.0,7.0,9.0,2.9664793948382653,5,12,9.5,1,74,14.5,24.98611111111111,20.518279761759914,12.0,12,12,12.0,12.0
2016-09-20 00:25:00,10,0,1,"[00:25:00,00:45:00)",2016-09-20,2,0,0,20,1,12.0,10.0,9.0,2.9664793948382653,5,12,9.5,1,74,14.5,24.98611111111111,20.518279761759914,10.0,10,10,10.0,10.0
2016-09-20 00:45:00,9,0,1,"[00:45:00,01:05:00)",2016-09-20,2,0,0,20,1,10.0,12.0,9.0,2.9664793948382653,5,12,9.5,1,74,14.5,24.98611111111111,20.518279761759914,9.0,9,9,9.0,9.0
2016-09-20 01:05:00,5,0,1,"[01:05:00,01:25:00)",2016-09-20,2,0,1,20,1,9.0,10.0,6.333333333333333,1.9663841605003503,4,9,6.0,1,74,14.5,24.98611111111111,20.518279761759914,5.0,5,5,5.0,5.0
2016-09-20 01:25:00,5,0,1,"[01:25:00,01:45:00)",2016-09-20,2,0,1,20,1,5.0,9.0,6.333333333333333,1.9663841605003503,4,9,6.0,1,74,14.5,24.98611111111111,20.518279761759914,5.0,5,5,5.0,5.0
2016-09-20 01:45:00,4,0,1,"[01:45:00,02:05:00)",2016-09-20,2,0,1,20,1,5.0,5.0,6.333333333333333,1.9663841605003503,4,9,6.0,1,74,14.5,24.98611111111111,20.518279761759914,4.0,4,4,4.0,4.0
2016-09-20 02:05:00,10,0,1,"[02:05:00,02:25:00)",2016-09-20,2,0,2,20,1,4.0,5.0,8.0,1.7888543819998317,5,10,8.5,1,74,14.5,24.98611111111111,20.518279761759914,10.0,10,10,10.0,10.0
2016-09-20 02:25:00,7,0,1,"[02:25:00,02:45:00)",2016-09-20,2,0,2,20,1,10.0,4.0,8.0,1.7888543819998317,5,10,8.5,1,74,14.5,24.98611111111111,20.518279761759914,7.0,7,7,7.0,7.0
2016-09-20 02:45:00,9,0,1,"[02:45:00,03:05:00)",2016-09-20,2,0,2,20,1,7.0,10.0,8.0,1.7888543819998317,5,10,8.5,1,74,14.5,24.98611111111111,20.518279761759914,9.0,9,9,9.0,9.0
2016-09-20 03:05:00,9,0,1,"[03:05:00,03:25:00)",2016-09-20,2,0,3,20,1,9.0,7.0,6.833333333333333,1.7224014243685086,5,9,7.0,1,74,14.5,24.98611111111111,20.518279761759914,9.0,9,9,9.0,9.0
2016-09-20 03:25:00,5,0,1,"[03:25:00,03:45:00)",2016-09-20,2,0,3,20,1,9.0,9.0,6.833333333333333,1.7224014243685086,5,9,7.0,1,74,14.5,24.98611111111111,20.518279761759914,5.0,5,5,5.0,5.0
2016-09-20 03:45:00,5,0,1,"[03:45:00,04:05:00)",2016-09-20,2,0,3,20,1,5.0,9.0,6.833333333333333,1.7224014243685086,5,9,7.0,1,74,14.5,24.98611111111111,20.518279761759914,5.0,5,5,5.0,5.0
2016-09-20 04:05:00,14,0,1,"[04:05:00,04:25:00)",2016-09-20,2,0,4,20,1,5.0,5.0,10.833333333333334,3.920034013457877,6,16,11.0,1,74,14.5,24.98611111111111,20.518279761759914,14.0,14,14,14.0,14.0
2016-09-20 04:25:00,7,0,1,"[04:25:00,04:45:00)",2016-09-20,2,0,4,20,1,14.0,5.0,10.833333333333334,3.920034013457877,6,16,11.0,1,74,14.5,24.98611111111111,20.518279761759914,7.0,7,7,7.0,7.0
2016-09-20 04:45:00,16,0,1,"[04:45:00,05:05:00)",2016-09-20,2,0,4,20,1,7.0,14.0,10.833333333333334,3.920034013457877,6,16,11.0,1,74,14.5,24.98611111111111,20.518279761759914,16.0,16,16,16.0,16.0
2016-09-20 05:05:00,7,0,1,"[05:05:00,05:25:00)",2016-09-20,2,0,5,20,1,16.0,7.0,5.666666666666667,3.6696957185394363,1,10,6.0,1,74,14.5,24.98611111111111,20.518279761759914,7.0,7,7,7.0,7.0
2016-09-20 05:25:00,5,0,1,"[05:25:00,05:45:00)",2016-09-20,2,0,5,20,1,7.0,16.0,5.666666666666667,3.6696957185394363,1,10,6.0,1,74,14.5,24.98611111111111,20.518279761759914,5.0,5,5,5.0,5.0
2016-09-20 05:45:00,9,0,1,"[05:45:00,06:05:00)",2016-09-20,2,0,5,20,1,5.0,7.0,5.666666666666667,3.6696957185394363,1,10,6.0,1,74,14.5,24.98611111111111,20.518279761759914,9.0,9,9,9.0,9.0
2016-09-20 06:05:00,20,0,1,"[06:05:00,06:25:00)",2016-09-20,2,0,6,20,1,9.0,5.0,19.833333333333332,8.931218655181759,7,34,20.0,1,74,14.5,24.98611111111111,20.518279761759914,20.0,20,20,20.0,20.0
2016-09-20 06:25:00,15,0,1,"[06:25:00,06:45:00)",2016-09-20,2,0,6,20,1,20.0,9.0,19.833333333333332,8.931218655181759,7,34,20.0,1,74,14.5,24.98611111111111,20.518279761759914,15.0,15,15,15.0,15.0
2016-09-20 06:45:00,34,0,1,"[06:45:00,07:05:00)",2016-09-20,2,0,6,20,1,15.0,20.0,19.833333333333332,8.931218655181759,7,34,20.0,1,74,14.5,24.98611111111111,20.518279761759914,34.0,34,34,34.0,34.0
2016-09-20 07:05:00,35,0,1,"[07:05:00,07:25:00)",2016-09-20,2,0,7,20,1,34.0,15.0,34.0,7.293833011524188,22,42,33.5,1,74,14.5,24.98611111111111,20.518279761759914,35.0,35,35,35.0,35.0
2016-09-20 07:25:00,32,0,1,"[07:25:00,07:45:00)",2016-09-20,2,0,7,20,1,35.0,34.0,34.0,7.293833011524188,22,42,33.5,1,74,14.5,24.98611111111111,20.518279761759914,32.0,32,32,32.0,32.0
2016-09-20 07:45:00,42,0,1,"[07:45:00,08:05:00)",2016-09-20,2,0,7,20,1,32.0,35.0,34.0,7.293833011524188,22,42,33.5,1,74,14.5,24.98611111111111,20.518279761759914,42.0,42,42,42.0,42.0
2016-09-20 08:05:00,46,0,1,"[08:05:00,08:25:00)",2016-09-20,2,0,8,20,1,42.0,32.0,53.833333333333336,5.980523945831725,46,63,54.0,1,74,14.5,24.98611111111111,20.518279761759914,46.0,46,46,46.0,46.0
2016-09-20 08:25:00,49,0,1,"[08:25:00,08:45:00)",2016-09-20,2,0,8,20,1,46.0,42.0,53.833333333333336,5.980523945831725,46,63,54.0,1,74,14.5,24.98611111111111,20.518279761759914,49.0,49,49,49.0,49.0
2016-09-20 08:45:00,57,0,1,"[08:45:00,09:05:00)",2016-09-20,2,0,8,20,1,49.0,46.0,53.833333333333336,5.980523945831725,46,63,54.0,1,74,14.5,24.98611111111111,20.518279761759914,57.0,57,57,57.0,57.0
2016-09-20 09:05:00,48,0,1,"[09:05:00,09:25:00)",2016-09-20,2,0,9,20,1,57.0,49.0,48.0,11.29601699715435,31,64,47.0,1,74,14.5,24.98611111111111,20.518279761759914,48.0,48,48,48.0,48.0
2016-09-20 09:25:00,64,0,1,"[09:25:00,09:45:00)",2016-09-20,2,0,9,20,1,48.0,57.0,48.0,11.29601699715435,31,64,47.0,1,74,14.5,24.98611111111111,20.518279761759914,64.0,64,64,64.0,64.0
2016-09-20 09:45:00,56,0,1,"[09:45:00,10:05:00)",2016-09-20,2,0,9,20,1,64.0,48.0,48.0,11.29601699715435,31,64,47.0,1,74,14.5,24.98611111111111,20.518279761759914,56.0,56,56,56.0,56.0
2016-09-20 10:05:00,65,0,1,"[10:05:00,10:25:00)",2016-09-20,2,0,10,20,1,56.0,64.0,52.333333333333336,14.583095236151573,37,74,49.5,1,74,14.5,24.98611111111111,20.518279761759914,65.0,65,65,65.0,65.0
2016-09-20 10:25:00,48,0,1,"[10:25:00,10:45:00)",2016-09-20,2,0,10,20,1,65.0,56.0,52.333333333333336,14.583095236151573,37,74,49.5,1,74,14.5,24.98611111111111,20.518279761759914,48.0,48,48,48.0,48.0
2016-09-20 10:45:00,74,0,1,"[10:45:00,11:05:00)",2016-09-20,2,0,10,20,1,48.0,65.0,52.333333333333336,14.583095236151573,37,74,49.5,1,74,14.5,24.98611111111111,20.518279761759914,74.0,74,74,74.0,74.0
2016-09-20 11:05:00,53,0,1,"[11:05:00,11:25:00)",2016-09-20,2,0,11,20,1,74.0,48.0,45.166666666666664,10.85203513939513,32,57,48.0,1,74,14.5,24.98611111111111,20.518279761759914,53.0,53,53,53.0,53.0
2016-09-20 11:25:00,57,0,1,"[11:25:00,11:45:00)",2016-09-20,2,0,11,20,1,53.0,74.0,45.166666666666664,10.85203513939513,32,57,48.0,1,74,14.5,24.98611111111111,20.518279761759914,57.0,57,57,57.0,57.0
2016-09-20 11:45:00,53,0,1,"[11:45:00,12:05:00)",2016-09-20,2,0,11,20,1,57.0,53.0,45.166666666666664,10.85203513939513,32,57,48.0,1,74,14.5,24.98611111111111,20.518279761759914,53.0,53,53,53.0,53.0
2016-09-20 12:05:00,56,0,1,"[12:05:00,12:25:00)",2016-09-20,2,0,12,20,0,53.0,57.0,54.0,18.15488914865635,36,84,51.0,5,92,32.5,35.56944444444444,21.878554931352156,56.0,56,56,56.0,56.0
2016-09-20 12:25:00,64,0,1,"[12:25:00,12:45:00)",2016-09-20,2,0,12,20,0,56.0,53.0,54.0,18.15488914865635,36,84,51.0,5,92,32.5,35.56944444444444,21.878554931352156,64.0,64,64,64.0,64.0
2016-09-20 12:45:00,84,0,1,"[12:45:00,13:05:00)",2016-09-20,2,0,12,20,0,64.0,56.0,54.0,18.15488914865635,36,84,51.0,5,92,32.5,35.56944444444444,21.878554931352156,84.0,84,84,84.0,84.0
