time,volume,direction,tollgate_id,time_window,date,week,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday
2016-09-19 12:30:00,52,0,1,"[12:30:00,12:50:00)",2016-09-19,1,0,12,19,0,49.0,34.0,44.5,6.252999280345393,34,52,45.0,0,68,28.5,28.76388888888889,16.62891851992817,52.0,52,52,52.0,52.0
2016-09-19 12:50:00,46,0,1,"[12:50:00,13:10:00)",2016-09-19,1,0,12,19,0,52.0,49.0,44.5,6.252999280345393,34,52,45.0,0,68,28.5,28.76388888888889,16.62891851992817,46.0,46,46,46.0,46.0
2016-09-19 13:10:00,68,0,1,"[13:10:00,13:30:00)",2016-09-19,1,0,13,19,0,46.0,52.0,50.5,12.275992831539126,35,68,50.5,0,68,28.5,28.76388888888889,16.62891851992817,68.0,68,68,68.0,68.0
2016-09-19 13:30:00,59,0,1,"[13:30:00,13:50:00)",2016-09-19,1,0,13,19,0,68.0,46.0,50.5,12.275992831539126,35,68,50.5,0,68,28.5,28.76388888888889,16.62891851992817,59.0,59,59,59.0,59.0
2016-09-19 13:50:00,54,0,1,"[13:50:00,14:10:00)",2016-09-19,1,0,13,19,0,59.0,68.0,50.5,12.275992831539126,35,68,50.5,0,68,28.5,28.76388888888889,16.62891851992817,54.0,54,54,54.0,54.0
2016-09-19 14:10:00,55,0,1,"[14:10:00,14:30:00)",2016-09-19,1,0,14,19,0,54.0,59.0,45.666666666666664,9.750213672872336,35,57,46.0,0,68,28.5,28.76388888888889,16.62891851992817,55.0,55,55,55.0,55.0
2016-09-19 14:30:00,50,0,1,"[14:30:00,14:50:00)",2016-09-19,1,0,14,19,0,55.0,54.0,45.666666666666664,9.750213672872336,35,57,46.0,0,68,28.5,28.76388888888889,16.62891851992817,50.0,50,50,50.0,50.0
2016-09-19 14:50:00,57,0,1,"[14:50:00,15:10:00)",2016-09-19,1,0,14,19,0,50.0,55.0,45.666666666666664,9.750213672872336,35,57,46.0,0,68,28.5,28.76388888888889,16.62891851992817,57.0,57,57,57.0,57.0
2016-09-19 15:10:00,42,0,1,"[15:10:00,15:30:00)",2016-09-19,1,0,15,19,0,57.0,50.0,44.166666666666664,6.911343333004565,33,52,43.5,0,68,28.5,28.76388888888889,16.62891851992817,42.0,42,42,42.0,42.0
2016-09-19 15:30:00,51,0,1,"[15:30:00,15:50:00)",2016-09-19,1,0,15,19,0,42.0,57.0,44.166666666666664,6.911343333004565,33,52,43.5,0,68,28.5,28.76388888888889,16.62891851992817,51.0,51,51,51.0,51.0
2016-09-19 15:50:00,44,0,1,"[15:50:00,16:10:00)",2016-09-19,1,0,15,19,0,51.0,42.0,44.166666666666664,6.911343333004565,33,52,43.5,0,68,28.5,28.76388888888889,16.62891851992817,44.0,44,44,44.0,44.0
2016-09-19 16:10:00,46,0,1,"[16:10:00,16:30:00)",2016-09-19,1,0,16,19,0,44.0,51.0,40.0,7.37563556583431,28,49,40.0,0,68,28.5,28.76388888888889,16.62891851992817,46.0,46,46,46.0,46.0
2016-09-19 16:30:00,41,0,1,"[16:30:00,16:50:00)",2016-09-19,1,0,16,19,0,46.0,44.0,40.0,7.37563556583431,28,49,40.0,0,68,28.5,28.76388888888889,16.62891851992817,41.0,41,41,41.0,41.0
2016-09-19 16:50:00,49,0,1,"[16:50:00,17:10:00)",2016-09-19,1,0,16,19,0,41.0,46.0,40.0,7.37563556583431,28,49,40.0,0,68,28.5,28.76388888888889,16.62891851992817,49.0,49,49,49.0,49.0
2016-09-19 17:10:00,37,0,1,"[17:10:00,17:30:00)",2016-09-19,1,0,17,19,0,49.0,41.0,31.5,3.6193922141707713,27,37,31.0,0,68,28.5,28.76388888888889,16.62891851992817,37.0,37,37,37.0,37.0
2016-09-19 17:30:00,29,0,1,"[17:30:00,17:50:00)",2016-09-19,1,0,17,19,0,37.0,49.0,31.5,3.6193922141707713,27,37,31.0,0,68,28.5,28.76388888888889,16.62891851992817,29.0,29,29,29.0,29.0
2016-09-19 17:50:00,27,0,1,"[17:50:00,18:10:00)",2016-09-19,1,0,17,19,0,29.0,37.0,31.5,3.6193922141707713,27,37,31.0,0,68,28.5,28.76388888888889,16.62891851992817,27.0,27,27,27.0,27.0
2016-09-19 18:10:00,31,0,1,"[18:10:00,18:30:00)",2016-09-19,1,0,18,19,0,27.0,29.0,24.0,4.690415759823431,17,31,23.0,0,68,28.5,28.76388888888889,16.62891851992817,31.0,31,31,31.0,31.0
2016-09-19 18:30:00,23,0,1,"[18:30:00,18:50:00)",2016-09-19,1,0,18,19,0,31.0,27.0,24.0,4.690415759823431,17,31,23.0,0,68,28.5,28.76388888888889,16.62891851992817,23.0,23,23,23.0,23.0
2016-09-19 18:50:00,17,0,1,"[18:50:00,19:10:00)",2016-09-19,1,0,18,19,0,23.0,31.0,24.0,4.690415759823431,17,31,23.0,0,68,28.5,28.76388888888889,16.62891851992817,17.0,17,17,17.0,17.0
2016-09-19 19:10:00,13,0,1,"[19:10:00,19:30:00)",2016-09-19,1,0,19,19,0,17.0,23.0,22.166666666666668,5.741660619251775,13,29,22.5,0,68,28.5,28.76388888888889,16.62891851992817,13.0,13,13,13.0,13.0
2016-09-19 19:30:00,29,0,1,"[19:30:00,19:50:00)",2016-09-19,1,0,19,19,0,13.0,17.0,22.166666666666668,5.741660619251775,13,29,22.5,0,68,28.5,28.76388888888889,16.62891851992817,29.0,29,29,29.0,29.0
2016-09-19 19:50:00,19,0,1,"[19:50:00,20:10:00)",2016-09-19,1,0,19,19,0,29.0,13.0,22.166666666666668,5.741660619251775,13,29,22.5,0,68,28.5,28.76388888888889,16.62891851992817,19.0,19,19,19.0,19.0
2016-09-19 20:10:00,21,0,1,"[20:10:00,20:30:00)",2016-09-19,1,0,20,19,0,19.0,29.0,15.333333333333334,4.760952285695233,9,21,15.5,0,68,28.5,28.76388888888889,16.62891851992817,21.0,21,21,21.0,21.0
2016-09-19 20:30:00,11,0,1,"[20:30:00,20:50:00)",2016-09-19,1,0,20,19,0,21.0,19.0,15.333333333333334,4.760952285695233,9,21,15.5,0,68,28.5,28.76388888888889,16.62891851992817,11.0,11,11,11.0,11.0
2016-09-19 20:50:00,20,0,1,"[20:50:00,21:10:00)",2016-09-19,1,0,20,19,0,11.0,21.0,15.333333333333334,4.760952285695233,9,21,15.5,0,68,28.5,28.76388888888889,16.62891851992817,20.0,20,20,20.0,20.0
2016-09-19 21:10:00,16,0,1,"[21:10:00,21:30:00)",2016-09-19,1,0,21,19,0,20.0,11.0,12.833333333333334,6.145459028149701,4,21,14.0,0,68,28.5,28.76388888888889,16.62891851992817,16.0,16,16,16.0,16.0
2016-09-19 21:30:00,16,0,1,"[21:30:00,21:50:00)",2016-09-19,1,0,21,19,0,16.0,20.0,12.833333333333334,6.145459028149701,4,21,14.0,0,68,28.5,28.76388888888889,16.62891851992817,16.0,16,16,16.0,16.0
2016-09-19 21:50:00,4,0,1,"[21:50:00,22:10:00)",2016-09-19,1,0,21,19,0,16.0,16.0,12.833333333333334,6.145459028149701,4,21,14.0,0,68,28.5,28.76388888888889,16.62891851992817,4.0,4,4,4.0,4.0
2016-09-19 22:10:00,3,0,1,"[22:10:00,22:30:00)",2016-09-19,1,0,22,19,0,4.0,16.0,7.166666666666667,5.706721183540218,0,16,7.0,0,68,28.5,28.76388888888889,16.62891851992817,3.0,3,3,3.0,3.0
2016-09-19 22:30:00,10,0,1,"[22:30:00,22:50:00)",2016-09-19,1,0,22,19,0,3.0,4.0,7.166666666666667,5.706721183540218,0,16,7.0,0,68,28.5,28.76388888888889,16.62891851992817,10.0,10,10,10.0,10.0
2016-09-19 22:50:00,0,0,1,"[22:50:00,23:10:00)",2016-09-19,1,0,22,19,0,10.0,3.0,7.166666666666667,5.706721183540218,0,16,7.0,0,68,28.5,28.76388888888889,16.62891851992817,0.0,0,0,0.0,0.0
2016-09-19 23:10:00,2,0,1,"[23:10:00,23:30:00)",2016-09-19,1,0,23,19,0,0.0,10.0,7.333333333333333,3.8815804341359033,2,11,9.0,0,68,28.5,28.76388888888889,16.62891851992817,2.0,2,2,2.0,2.0
2016-09-19 23:30:00,10,0,1,"[23:30:00,23:50:00)",2016-09-19,1,0,23,19,0,2.0,0.0,7.333333333333333,3.8815804341359033,2,11,9.0,0,68,28.5,28.76388888888889,16.62891851992817,10.0,10,10,10.0,10.0
2016-09-19 23:50:00,11,0,1,"[23:50:00,00:00:00)",2016-09-19,1,0,23,19,0,10.0,2.0,7.333333333333333,3.8815804341359033,2,11,9.0,0,68,28.5,28.76388888888889,16.62891851992817,11.0,11,11,11.0,11.0
2016-09-20 00:10:00,11,0,1,"[00:10:00,00:30:00)",2016-09-20,2,0,0,20,1,11.0,10.0,9.0,3.286335345030997,5,14,8.5,2,72,15.5,25.23611111111111,20.603222129762262,11.0,11,11,11.0,11.0
2016-09-20 00:30:00,10,0,1,"[00:30:00,00:50:00)",2016-09-20,2,0,0,20,1,11.0,11.0,9.0,3.286335345030997,5,14,8.5,2,72,15.5,25.23611111111111,20.603222129762262,10.0,10,10,10.0,10.0
2016-09-20 00:50:00,7,0,1,"[00:50:00,01:10:00)",2016-09-20,2,0,0,20,1,10.0,11.0,9.0,3.286335345030997,5,14,8.5,2,72,15.5,25.23611111111111,20.603222129762262,7.0,7,7,7.0,7.0
2016-09-20 01:10:00,6,0,1,"[01:10:00,01:30:00)",2016-09-20,2,0,1,20,1,7.0,10.0,6.166666666666667,1.7224014243685086,3,8,6.5,2,72,15.5,25.23611111111111,20.603222129762262,6.0,6,6,6.0,6.0
2016-09-20 01:30:00,3,0,1,"[01:30:00,01:50:00)",2016-09-20,2,0,1,20,1,6.0,7.0,6.166666666666667,1.7224014243685086,3,8,6.5,2,72,15.5,25.23611111111111,20.603222129762262,3.0,3,3,3.0,3.0
2016-09-20 01:50:00,7,0,1,"[01:50:00,02:10:00)",2016-09-20,2,0,1,20,1,3.0,6.0,6.166666666666667,1.7224014243685086,3,8,6.5,2,72,15.5,25.23611111111111,20.603222129762262,7.0,7,7,7.0,7.0
2016-09-20 02:10:00,9,0,1,"[02:10:00,02:30:00)",2016-09-20,2,0,2,20,1,7.0,3.0,7.666666666666667,1.2110601416389966,6,9,7.5,2,72,15.5,25.23611111111111,20.603222129762262,9.0,9,9,9.0,9.0
2016-09-20 02:30:00,7,0,1,"[02:30:00,02:50:00)",2016-09-20,2,0,2,20,1,9.0,7.0,7.666666666666667,1.2110601416389966,6,9,7.5,2,72,15.5,25.23611111111111,20.603222129762262,7.0,7,7,7.0,7.0
2016-09-20 02:50:00,8,0,1,"[02:50:00,03:10:00)",2016-09-20,2,0,2,20,1,7.0,9.0,7.666666666666667,1.2110601416389966,6,9,7.5,2,72,15.5,25.23611111111111,20.603222129762262,8.0,8,8,8.0,8.0
2016-09-20 03:10:00,8,0,1,"[03:10:00,03:30:00)",2016-09-20,2,0,3,20,1,8.0,7.0,8.0,2.6076809620810595,4,11,8.5,2,72,15.5,25.23611111111111,20.603222129762262,8.0,8,8,8.0,8.0
2016-09-20 03:30:00,6,0,1,"[03:30:00,03:50:00)",2016-09-20,2,0,3,20,1,8.0,8.0,8.0,2.6076809620810595,4,11,8.5,2,72,15.5,25.23611111111111,20.603222129762262,6.0,6,6,6.0,6.0
2016-09-20 03:50:00,10,0,1,"[03:50:00,04:10:00)",2016-09-20,2,0,3,20,1,6.0,8.0,8.0,2.6076809620810595,4,11,8.5,2,72,15.5,25.23611111111111,20.603222129762262,10.0,10,10,10.0,10.0
2016-09-20 04:10:00,9,0,1,"[04:10:00,04:30:00)",2016-09-20,2,0,4,20,1,10.0,6.0,9.833333333333334,4.070217029430577,7,18,8.5,2,72,15.5,25.23611111111111,20.603222129762262,9.0,9,9,9.0,9.0
2016-09-20 04:30:00,8,0,1,"[04:30:00,04:50:00)",2016-09-20,2,0,4,20,1,9.0,10.0,9.833333333333334,4.070217029430577,7,18,8.5,2,72,15.5,25.23611111111111,20.603222129762262,8.0,8,8,8.0,8.0
2016-09-20 04:50:00,18,0,1,"[04:50:00,05:10:00)",2016-09-20,2,0,4,20,1,8.0,9.0,9.833333333333334,4.070217029430577,7,18,8.5,2,72,15.5,25.23611111111111,20.603222129762262,18.0,18,18,18.0,18.0
2016-09-20 05:10:00,4,0,1,"[05:10:00,05:30:00)",2016-09-20,2,0,5,20,1,18.0,8.0,5.833333333333333,3.763863263545405,2,11,5.5,2,72,15.5,25.23611111111111,20.603222129762262,4.0,4,4,4.0,4.0
2016-09-20 05:30:00,7,0,1,"[05:30:00,05:50:00)",2016-09-20,2,0,5,20,1,4.0,18.0,5.833333333333333,3.763863263545405,2,11,5.5,2,72,15.5,25.23611111111111,20.603222129762262,7.0,7,7,7.0,7.0
2016-09-20 05:50:00,11,0,1,"[05:50:00,06:10:00)",2016-09-20,2,0,5,20,1,7.0,4.0,5.833333333333333,3.763863263545405,2,11,5.5,2,72,15.5,25.23611111111111,20.603222129762262,11.0,11,11,11.0,11.0
2016-09-20 06:10:00,17,0,1,"[06:10:00,06:30:00)",2016-09-20,2,0,6,20,1,11.0,7.0,21.0,8.148619514985345,12,36,19.5,2,72,15.5,25.23611111111111,20.603222129762262,17.0,17,17,17.0,17.0
2016-09-20 06:30:00,18,0,1,"[06:30:00,06:50:00)",2016-09-20,2,0,6,20,1,17.0,11.0,21.0,8.148619514985345,12,36,19.5,2,72,15.5,25.23611111111111,20.603222129762262,18.0,18,18,18.0,18.0
2016-09-20 06:50:00,36,0,1,"[06:50:00,07:10:00)",2016-09-20,2,0,6,20,1,18.0,17.0,21.0,8.148619514985345,12,36,19.5,2,72,15.5,25.23611111111111,20.603222129762262,36.0,36,36,36.0,36.0
2016-09-20 07:10:00,35,0,1,"[07:10:00,07:30:00)",2016-09-20,2,0,7,20,1,36.0,18.0,36.666666666666664,8.115828156551041,25,48,36.0,2,72,15.5,25.23611111111111,20.603222129762262,35.0,35,35,35.0,35.0
2016-09-20 07:30:00,32,0,1,"[07:30:00,07:50:00)",2016-09-20,2,0,7,20,1,35.0,36.0,36.666666666666664,8.115828156551041,25,48,36.0,2,72,15.5,25.23611111111111,20.603222129762262,32.0,32,32,32.0,32.0
2016-09-20 07:50:00,48,0,1,"[07:50:00,08:10:00)",2016-09-20,2,0,7,20,1,32.0,35.0,36.666666666666664,8.115828156551041,25,48,36.0,2,72,15.5,25.23611111111111,20.603222129762262,48.0,48,48,48.0,48.0
2016-09-20 08:10:00,43,0,1,"[08:10:00,08:30:00)",2016-09-20,2,0,8,20,1,48.0,32.0,51.833333333333336,6.49358657959272,43,61,52.0,2,72,15.5,25.23611111111111,20.603222129762262,43.0,43,43,43.0,43.0
2016-09-20 08:30:00,50,0,1,"[08:30:00,08:50:00)",2016-09-20,2,0,8,20,1,43.0,48.0,51.833333333333336,6.49358657959272,43,61,52.0,2,72,15.5,25.23611111111111,20.603222129762262,50.0,50,50,50.0,50.0
2016-09-20 08:50:00,56,0,1,"[08:50:00,09:10:00)",2016-09-20,2,0,8,20,1,50.0,43.0,51.833333333333336,6.49358657959272,43,61,52.0,2,72,15.5,25.23611111111111,20.603222129762262,56.0,56,56,56.0,56.0
2016-09-20 09:10:00,55,0,1,"[09:10:00,09:30:00)",2016-09-20,2,0,9,20,1,56.0,50.0,50.166666666666664,10.457851914550458,41,68,47.5,2,72,15.5,25.23611111111111,20.603222129762262,55.0,55,55,55.0,55.0
2016-09-20 09:30:00,68,0,1,"[09:30:00,09:50:00)",2016-09-20,2,0,9,20,1,55.0,56.0,50.166666666666664,10.457851914550458,41,68,47.5,2,72,15.5,25.23611111111111,20.603222129762262,68.0,68,68,68.0,68.0
2016-09-20 09:50:00,52,0,1,"[09:50:00,10:10:00)",2016-09-20,2,0,9,20,1,68.0,55.0,50.166666666666664,10.457851914550458,41,68,47.5,2,72,15.5,25.23611111111111,20.603222129762262,52.0,52,52,52.0,52.0
2016-09-20 10:10:00,67,0,1,"[10:10:00,10:30:00)",2016-09-20,2,0,10,20,1,52.0,68.0,51.833333333333336,15.354695264532824,31,72,48.5,2,72,15.5,25.23611111111111,20.603222129762262,67.0,67,67,67.0,67.0
2016-09-20 10:30:00,44,0,1,"[10:30:00,10:50:00)",2016-09-20,2,0,10,20,1,67.0,52.0,51.833333333333336,15.354695264532824,31,72,48.5,2,72,15.5,25.23611111111111,20.603222129762262,44.0,44,44,44.0,44.0
2016-09-20 10:50:00,72,0,1,"[10:50:00,11:10:00)",2016-09-20,2,0,10,20,1,44.0,67.0,51.833333333333336,15.354695264532824,31,72,48.5,2,72,15.5,25.23611111111111,20.603222129762262,72.0,72,72,72.0,72.0
2016-09-20 11:10:00,56,0,1,"[11:10:00,11:30:00)",2016-09-20,2,0,11,20,1,72.0,44.0,44.833333333333336,12.512660255384011,22,56,47.5,2,72,15.5,25.23611111111111,20.603222129762262,56.0,56,56,56.0,56.0
2016-09-20 11:30:00,55,0,1,"[11:30:00,11:50:00)",2016-09-20,2,0,11,20,1,56.0,72.0,44.833333333333336,12.512660255384011,22,56,47.5,2,72,15.5,25.23611111111111,20.603222129762262,55.0,55,55,55.0,55.0
2016-09-20 11:50:00,49,0,1,"[11:50:00,12:10:00)",2016-09-20,2,0,11,20,1,55.0,56.0,44.833333333333336,12.512660255384011,22,56,47.5,2,72,15.5,25.23611111111111,20.603222129762262,49.0,49,49,49.0,49.0
2016-09-20 12:10:00,58,0,1,"[12:10:00,12:30:00)",2016-09-20,2,0,12,20,0,49.0,55.0,56.0,20.02997753368685,38,88,50.5,3,95,32.5,35.31944444444444,22.026121744956157,58.0,58,58,58.0,58.0
2016-09-20 12:30:00,70,0,1,"[12:30:00,12:50:00)",2016-09-20,2,0,12,20,0,58.0,49.0,56.0,20.02997753368685,38,88,50.5,3,95,32.5,35.31944444444444,22.026121744956157,70.0,70,70,70.0,70.0
2016-09-20 12:50:00,88,0,1,"[12:50:00,13:10:00)",2016-09-20,2,0,12,20,0,70.0,58.0,56.0,20.02997753368685,38,88,50.5,3,95,32.5,35.31944444444444,22.026121744956157,88.0,88,88,88.0,88.0
