time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 07:45:00,40,0,1,"[07:45:00,08:05:00)",2016-09-19,1,0,7,19,1,31.0,41.0,45.4,5.128352561983235
2016-09-19 08:05:00,49,0,1,"[08:05:00,08:25:00)",2016-09-19,1,0,8,19,1,40.0,31.0,47.6,5.770615218501404
2016-09-19 08:25:00,52,0,1,"[08:25:00,08:45:00)",2016-09-19,1,0,8,19,1,49.0,40.0,49.8,4.54972526643093
2016-09-19 08:45:00,46,0,1,"[08:45:00,09:05:00)",2016-09-19,1,0,8,19,1,52.0,49.0,48.6,7.402702209328698
2016-09-19 09:05:00,46,0,1,"[09:05:00,09:25:00)",2016-09-19,1,0,9,19,1,46.0,52.0,48.8,4.969909455915671
2016-09-19 09:25:00,54,0,1,"[09:25:00,09:45:00)",2016-09-19,1,0,9,19,1,46.0,46.0,49.8,5.019960159204453
2016-09-19 09:45:00,38,0,1,"[09:45:00,10:05:00)",2016-09-19,1,0,9,19,1,54.0,46.0,50.4,7.536577472566709
2016-09-19 10:05:00,51,0,1,"[10:05:00,10:25:00)",2016-09-19,1,0,10,19,1,38.0,54.0,42.4,6.985699678629191
2016-09-19 10:25:00,45,0,1,"[10:25:00,10:45:00)",2016-09-19,1,0,10,19,1,51.0,38.0,44.8,9.782637681116478
2016-09-19 10:45:00,37,0,1,"[10:45:00,11:05:00)",2016-09-19,1,0,10,19,1,45.0,51.0,35.8,3.834057902536162
2016-09-19 11:05:00,37,0,1,"[11:05:00,11:25:00)",2016-09-19,1,0,11,19,1,37.0,45.0,36.0,3.1622776601683795
2016-09-19 11:25:00,32,0,1,"[11:25:00,11:45:00)",2016-09-19,1,0,11,19,1,37.0,37.0,34.2,6.942621983083912
2016-09-19 11:45:00,33,0,1,"[11:45:00,12:05:00)",2016-09-19,1,0,11,19,1,32.0,37.0,37.6,13.557285864065861
2016-09-19 12:05:00,46,0,1,"[12:05:00,12:25:00)",2016-09-19,1,0,12,19,0,33.0,32.0,41.0,5.0990195135927845
2016-09-19 12:25:00,47,0,1,"[12:25:00,12:45:00)",2016-09-19,1,0,12,19,0,46.0,33.0,39.0,8.031189202104505
2016-09-19 12:45:00,53,0,1,"[12:45:00,13:05:00)",2016-09-19,1,0,12,19,0,47.0,46.0,43.8,9.038805230781334
2016-09-19 13:05:00,59,0,1,"[13:05:00,13:25:00)",2016-09-19,1,0,13,19,0,53.0,47.0,49.2,7.563068160475615
2016-09-19 13:25:00,63,0,1,"[13:25:00,13:45:00)",2016-09-19,1,0,13,19,0,59.0,53.0,50.0,8.54400374531753
2016-09-19 13:45:00,54,0,1,"[13:45:00,14:05:00)",2016-09-19,1,0,13,19,0,63.0,59.0,47.0,9.137833441248533
2016-09-19 14:05:00,56,0,1,"[14:05:00,14:25:00)",2016-09-19,1,0,14,19,0,54.0,63.0,47.0,7.3484692283495345
2016-09-19 14:25:00,48,0,1,"[14:25:00,14:45:00)",2016-09-19,1,0,14,19,0,56.0,54.0,44.6,6.580273550544841
2016-09-19 14:45:00,52,0,1,"[14:45:00,15:05:00)",2016-09-19,1,0,14,19,0,48.0,56.0,50.6,3.847076812334269
2016-09-19 15:05:00,46,0,1,"[15:05:00,15:25:00)",2016-09-19,1,0,15,19,0,52.0,48.0,43.2,4.658325879540847
2016-09-19 15:25:00,58,0,1,"[15:25:00,15:45:00)",2016-09-19,1,0,15,19,0,46.0,52.0,47.4,7.7006493232713815
2016-09-19 15:45:00,43,0,1,"[15:45:00,16:05:00)",2016-09-19,1,0,15,19,0,58.0,46.0,43.8,7.918333157931661
2016-09-19 16:05:00,43,0,1,"[16:05:00,16:25:00)",2016-09-19,1,0,16,19,0,43.0,58.0,48.0,10.885770528538622
2016-09-19 16:25:00,46,0,1,"[16:25:00,16:45:00)",2016-09-19,1,0,16,19,0,43.0,43.0,49.4,4.03732584763727
2016-09-19 16:45:00,51,0,1,"[16:45:00,17:05:00)",2016-09-19,1,0,16,19,0,46.0,43.0,42.0,8.396427811873334
2016-09-19 17:05:00,37,0,1,"[17:05:00,17:25:00)",2016-09-19,1,0,17,19,0,51.0,46.0,38.2,4.43846820423443
2016-09-19 17:25:00,30,0,1,"[17:25:00,17:45:00)",2016-09-19,1,0,17,19,0,37.0,51.0,31.6,8.561541917201597
2016-09-19 17:45:00,31,0,1,"[17:45:00,18:05:00)",2016-09-19,1,0,17,19,0,30.0,37.0,26.0,10.51189802081432
2016-09-19 18:05:00,26,0,1,"[18:05:00,18:25:00)",2016-09-19,1,0,18,19,0,31.0,30.0,22.6,4.159326868617085
2016-09-19 18:25:00,24,0,1,"[18:25:00,18:45:00)",2016-09-19,1,0,18,19,0,26.0,31.0,22.6,4.159326868617084
2016-09-19 18:45:00,16,0,1,"[18:45:00,19:05:00)",2016-09-19,1,0,18,19,0,24.0,26.0,21.0,6.442049363362563
2016-09-19 19:05:00,16,0,1,"[19:05:00,19:25:00)",2016-09-19,1,0,19,19,0,16.0,24.0,20.6,5.128352561983234
2016-09-19 19:25:00,28,0,1,"[19:25:00,19:45:00)",2016-09-19,1,0,19,19,0,16.0,16.0,19.2,5.263078946776307
2016-09-19 19:45:00,17,0,1,"[19:45:00,20:05:00)",2016-09-19,1,0,19,19,0,28.0,16.0,18.6,4.615192303685731
2016-09-19 20:05:00,21,0,1,"[20:05:00,20:25:00)",2016-09-19,1,0,20,19,0,17.0,28.0,14.2,4.658325879540846
2016-09-19 20:25:00,13,0,1,"[20:25:00,20:45:00)",2016-09-19,1,0,20,19,0,21.0,17.0,20.6,5.029910535983717
2016-09-19 20:45:00,19,0,1,"[20:45:00,21:05:00)",2016-09-19,1,0,20,19,0,13.0,21.0,15.4,2.302172886644268
2016-09-19 21:05:00,16,0,1,"[21:05:00,21:25:00)",2016-09-19,1,0,21,19,0,19.0,13.0,18.0,3.391164991562634
2016-09-19 21:25:00,20,0,1,"[21:25:00,21:45:00)",2016-09-19,1,0,21,19,0,16.0,19.0,15.2,4.43846820423443
2016-09-19 21:45:00,4,0,1,"[21:45:00,22:05:00)",2016-09-19,1,0,21,19,0,20.0,16.0,12.2,6.340346993658944
2016-09-19 22:05:00,3,0,1,"[22:05:00,22:25:00)",2016-09-19,1,0,22,19,0,4.0,20.0,7.0,2.7386127875258306
2016-09-19 22:25:00,8,0,1,"[22:25:00,22:45:00)",2016-09-19,1,0,22,19,0,3.0,4.0,9.4,1.51657508881031
2016-09-19 22:45:00,3,0,1,"[22:45:00,23:05:00)",2016-09-19,1,0,22,19,0,8.0,3.0,5.4,2.6076809620810595
2016-09-19 23:05:00,2,0,1,"[23:05:00,23:25:00)",2016-09-19,1,0,23,19,0,3.0,8.0,5.0,4.0
2016-09-19 23:25:00,7,0,1,"[23:25:00,23:45:00)",2016-09-19,1,0,23,19,0,2.0,3.0,5.0,1.8708286933869707
2016-09-19 23:45:00,10,0,1,"[23:45:00,00:00:00)",2016-09-19,1,0,23,19,0,7.0,2.0,6.5,2.3804761428476167
2016-09-20 00:05:00,12,0,1,"[00:05:00,00:25:00)",2016-09-20,2,0,0,20,1,10.0,7.0,12.75,2.217355782608345
2016-09-20 00:25:00,10,0,1,"[00:25:00,00:45:00)",2016-09-20,2,0,0,20,1,12.0,10.0,12.25,4.573474244670748
2016-09-20 00:45:00,9,0,1,"[00:45:00,01:05:00)",2016-09-20,2,0,0,20,1,10.0,12.0,7.0,2.160246899469287
2016-09-20 01:05:00,5,0,1,"[01:05:00,01:25:00)",2016-09-20,2,0,1,20,1,9.0,10.0,7.25,2.8722813232690143
2016-09-20 01:25:00,5,0,1,"[01:25:00,01:45:00)",2016-09-20,2,0,1,20,1,5.0,9.0,8.0,2.449489742783178
2016-09-20 01:45:00,4,0,1,"[01:45:00,02:05:00)",2016-09-20,2,0,1,20,1,5.0,5.0,5.25,2.753785273643051
2016-09-20 02:05:00,10,0,1,"[02:05:00,02:25:00)",2016-09-20,2,0,2,20,1,4.0,5.0,7.25,2.0615528128088303
2016-09-20 02:25:00,7,0,1,"[02:25:00,02:45:00)",2016-09-20,2,0,2,20,1,10.0,4.0,7.25,2.6299556396765835
2016-09-20 02:45:00,9,0,1,"[02:45:00,03:05:00)",2016-09-20,2,0,2,20,1,7.0,10.0,8.25,1.4999999999999998
2016-09-20 03:05:00,9,0,1,"[03:05:00,03:25:00)",2016-09-20,2,0,3,20,1,9.0,7.0,7.5,1.7320508075688772
2016-09-20 03:25:00,5,0,1,"[03:25:00,03:45:00)",2016-09-20,2,0,3,20,1,9.0,9.0,5.0,2.160246899469287
2016-09-20 03:45:00,5,0,1,"[03:45:00,04:05:00)",2016-09-20,2,0,3,20,1,5.0,9.0,8.0,4.08248290463863
2016-09-20 04:05:00,14,0,1,"[04:05:00,04:25:00)",2016-09-20,2,0,4,20,1,5.0,5.0,9.5,3.1091263510296048
2016-09-20 04:25:00,7,0,1,"[04:25:00,04:45:00)",2016-09-20,2,0,4,20,1,14.0,5.0,12.5,3.872983346207417
2016-09-20 04:45:00,16,0,1,"[04:45:00,05:05:00)",2016-09-20,2,0,4,20,1,7.0,14.0,12.25,6.994045086119096
2016-09-20 05:05:00,7,0,1,"[05:05:00,05:25:00)",2016-09-20,2,0,5,20,1,16.0,7.0,6.0,2.160246899469287
2016-09-20 05:25:00,5,0,1,"[05:25:00,05:45:00)",2016-09-20,2,0,5,20,1,7.0,16.0,5.75,3.774917217635375
2016-09-20 05:45:00,9,0,1,"[05:45:00,06:05:00)",2016-09-20,2,0,5,20,1,5.0,7.0,7.5,1.7320508075688776
2016-09-20 06:05:00,20,0,1,"[06:05:00,06:25:00)",2016-09-20,2,0,6,20,1,9.0,5.0,14.75,4.5
2016-09-20 06:25:00,15,0,1,"[06:25:00,06:45:00)",2016-09-20,2,0,6,20,1,20.0,9.0,20.25,5.737304826019502
2016-09-20 06:45:00,34,0,1,"[06:45:00,07:05:00)",2016-09-20,2,0,6,20,1,15.0,20.0,28.75,6.849574196011505
2016-09-20 07:05:00,35,0,1,"[07:05:00,07:25:00)",2016-09-20,2,0,7,20,1,34.0,15.0,41.75,18.945096111307187
2016-09-20 07:25:00,32,0,1,"[07:25:00,07:45:00)",2016-09-20,2,0,7,20,1,35.0,34.0,37.5,6.4031242374328485
2016-09-20 07:45:00,42,0,1,"[07:45:00,08:05:00)",2016-09-20,2,0,7,20,1,32.0,35.0,45.25,4.9916597106239795
2016-09-20 08:05:00,46,0,1,"[08:05:00,08:25:00)",2016-09-20,2,0,8,20,1,42.0,32.0,49.0,6.0553007081949835
2016-09-20 08:25:00,49,0,1,"[08:25:00,08:45:00)",2016-09-20,2,0,8,20,1,46.0,42.0,53.25,4.349329450233296
2016-09-20 08:45:00,57,0,1,"[08:45:00,09:05:00)",2016-09-20,2,0,8,20,1,49.0,46.0,50.0,9.899494936611665
2016-09-20 09:05:00,48,0,1,"[09:05:00,09:25:00)",2016-09-20,2,0,9,20,1,57.0,49.0,49.25,5.5
2016-09-20 09:25:00,64,0,1,"[09:25:00,09:45:00)",2016-09-20,2,0,9,20,1,48.0,57.0,55.5,12.476644848141934
2016-09-20 09:45:00,56,0,1,"[09:45:00,10:05:00)",2016-09-20,2,0,9,20,1,64.0,48.0,46.0,7.348469228349533
2016-09-20 10:05:00,65,0,1,"[10:05:00,10:25:00)",2016-09-20,2,0,10,20,1,56.0,64.0,47.0,12.43650540411842
2016-09-20 10:25:00,48,0,1,"[10:25:00,10:45:00)",2016-09-20,2,0,10,20,1,65.0,56.0,47.5,7.047458170621991
2016-09-20 10:45:00,74,0,1,"[10:45:00,11:05:00)",2016-09-20,2,0,10,20,1,48.0,65.0,49.25,16.560495161679196
2016-09-20 11:05:00,53,0,1,"[11:05:00,11:25:00)",2016-09-20,2,0,11,20,1,74.0,48.0,40.0,9.626352718795768
2016-09-20 11:25:00,57,0,1,"[11:25:00,11:45:00)",2016-09-20,2,0,11,20,1,53.0,74.0,46.25,8.693867570496652
2016-09-20 11:45:00,53,0,1,"[11:45:00,12:05:00)",2016-09-20,2,0,11,20,1,57.0,53.0,39.0,10.16530045465127
2016-09-20 12:05:00,56,0,1,"[12:05:00,12:25:00)",2016-09-20,2,0,12,20,0,53.0,57.0,40.75,11.757976016304847
2016-09-20 12:25:00,64,0,1,"[12:25:00,12:45:00)",2016-09-20,2,0,12,20,0,56.0,53.0,51.5,9.539392014169458
2016-09-20 12:45:00,84,0,1,"[12:45:00,13:05:00)",2016-09-20,2,0,12,20,0,64.0,56.0,56.0,19.026297590440446
2016-09-20 13:05:00,92,0,1,"[13:05:00,13:25:00)",2016-09-20,2,0,13,20,0,84.0,64.0,59.0,23.338094752285727
2016-09-20 13:25:00,83,0,1,"[13:25:00,13:45:00)",2016-09-20,2,0,13,20,0,92.0,84.0,54.0,21.02379604162864
2016-09-20 13:45:00,83,0,1,"[13:45:00,14:05:00)",2016-09-20,2,0,13,20,0,83.0,92.0,61.0,26.229754097208005
2016-09-20 14:05:00,80,0,1,"[14:05:00,14:25:00)",2016-09-20,2,0,14,20,0,83.0,83.0,52.75,19.517086531208154
2016-09-20 14:25:00,89,0,1,"[14:25:00,14:45:00)",2016-09-20,2,0,14,20,0,80.0,83.0,58.25,21.09304782781916
2016-09-20 14:45:00,64,0,1,"[14:45:00,15:05:00)",2016-09-20,2,0,14,20,0,89.0,80.0,50.25,13.865424623862047
2016-09-20 15:05:00,74,0,1,"[15:05:00,15:25:00)",2016-09-20,2,0,15,20,0,64.0,89.0,47.25,18.20942979154848
2016-09-20 15:25:00,62,0,1,"[15:25:00,15:45:00)",2016-09-20,2,0,15,20,0,74.0,64.0,53.25,12.257650672131263
2016-09-20 15:45:00,71,0,1,"[15:45:00,16:05:00)",2016-09-20,2,0,15,20,0,62.0,74.0,50.0,14.165686240583852
2016-09-20 16:05:00,48,0,1,"[16:05:00,16:25:00)",2016-09-20,2,0,16,20,0,71.0,62.0,52.25,7.932002689527196
2016-09-20 16:25:00,53,0,1,"[16:25:00,16:45:00)",2016-09-20,2,0,16,20,0,48.0,71.0,48.5,5.446711546122731
2016-09-20 16:45:00,46,0,1,"[16:45:00,17:05:00)",2016-09-20,2,0,16,20,0,53.0,48.0,47.25,8.539125638299666
2016-09-20 17:05:00,36,0,1,"[17:05:00,17:25:00)",2016-09-20,2,0,17,20,0,46.0,53.0,42.5,5.446711546122731
2016-09-20 17:25:00,44,0,1,"[17:25:00,17:45:00)",2016-09-20,2,0,17,20,0,36.0,46.0,46.0,27.28858125052797
2016-09-20 17:45:00,37,0,1,"[17:45:00,18:05:00)",2016-09-20,2,0,17,20,0,44.0,36.0,32.25,3.2015621187164234
2016-09-20 18:05:00,29,0,1,"[18:05:00,18:25:00)",2016-09-20,2,0,18,20,0,37.0,44.0,25.5,4.041451884327381
2016-09-20 18:25:00,23,0,1,"[18:25:00,18:45:00)",2016-09-20,2,0,18,20,0,29.0,37.0,22.5,5.567764362830022
2016-09-20 18:45:00,22,0,1,"[18:45:00,19:05:00)",2016-09-20,2,0,18,20,0,23.0,29.0,22.0,4.546060565661953
2016-09-20 19:05:00,21,0,1,"[19:05:00,19:25:00)",2016-09-20,2,0,19,20,0,22.0,23.0,28.75,12.284814474246922
2016-09-20 19:25:00,24,0,1,"[19:25:00,19:45:00)",2016-09-20,2,0,19,20,0,21.0,22.0,26.25,4.349329450233297
2016-09-20 19:45:00,17,0,1,"[19:45:00,20:05:00)",2016-09-20,2,0,19,20,0,24.0,21.0,31.0,24.385788210895843
2016-09-20 20:05:00,14,0,1,"[20:05:00,20:25:00)",2016-09-20,2,0,20,20,0,17.0,24.0,20.5,10.878112581387146
2016-09-20 20:25:00,17,0,1,"[20:25:00,20:45:00)",2016-09-20,2,0,20,20,0,14.0,17.0,26.5,18.33939293797189
2016-09-20 20:45:00,19,0,1,"[20:45:00,21:05:00)",2016-09-20,2,0,20,20,0,17.0,14.0,21.5,10.63014581273465
2016-09-20 21:05:00,16,0,1,"[21:05:00,21:25:00)",2016-09-20,2,0,21,20,0,19.0,17.0,24.0,12.192894105447921
2016-09-20 21:25:00,32,0,1,"[21:25:00,21:45:00)",2016-09-20,2,0,21,20,0,16.0,19.0,20.25,13.573871960498227
2016-09-20 21:45:00,39,0,1,"[21:45:00,22:05:00)",2016-09-20,2,0,21,20,0,32.0,16.0,19.75,14.974979131871937
2016-09-20 22:05:00,25,0,1,"[22:05:00,22:25:00)",2016-09-20,2,0,22,20,0,39.0,32.0,17.0,10.456258094238748
2016-09-20 22:25:00,14,0,1,"[22:25:00,22:45:00)",2016-09-20,2,0,22,20,0,25.0,39.0,11.25,7.365459931328117
2016-09-20 22:45:00,20,0,1,"[22:45:00,23:05:00)",2016-09-20,2,0,22,20,0,14.0,25.0,12.5,5.446711546122731
2016-09-20 23:05:00,18,0,1,"[23:05:00,23:25:00)",2016-09-20,2,0,23,20,0,20.0,14.0,11.5,5.32290647422377
2016-09-20 23:25:00,5,0,1,"[23:25:00,23:45:00)",2016-09-20,2,0,23,20,0,18.0,20.0,5.25,1.2583057392117916
2016-09-20 23:45:00,16,0,1,"[23:45:00,00:00:00)",2016-09-20,2,0,23,20,0,5.0,18.0,7.25,6.3966136874651625
2016-09-21 00:05:00,8,0,1,"[00:05:00,00:25:00)",2016-09-21,3,0,0,21,1,16.0,5.0,8.5,0.5773502691896255
2016-09-21 00:25:00,8,0,1,"[00:25:00,00:45:00)",2016-09-21,3,0,0,21,1,8.0,16.0,9.5,3.8729833462074166
2016-09-21 00:45:00,7,0,1,"[00:45:00,01:05:00)",2016-09-21,3,0,0,21,1,8.0,8.0,9.5,2.6457513110645907
2016-09-21 01:05:00,5,0,1,"[01:05:00,01:25:00)",2016-09-21,3,0,1,21,1,7.0,8.0,7.5,3.785938897200183
2016-09-21 01:25:00,4,0,1,"[01:25:00,01:45:00)",2016-09-21,3,0,1,21,1,5.0,7.0,7.5,4.509249752822894
2016-09-21 01:45:00,7,0,1,"[01:45:00,02:05:00)",2016-09-21,3,0,1,21,1,4.0,5.0,6.75,1.2583057392117916
2016-09-21 02:05:00,6,0,1,"[02:05:00,02:25:00)",2016-09-21,3,0,2,21,1,7.0,4.0,7.0,1.8257418583505538
2016-09-21 02:25:00,9,0,1,"[02:25:00,02:45:00)",2016-09-21,3,0,2,21,1,6.0,7.0,6.25,2.217355782608345
2016-09-21 02:45:00,6,0,1,"[02:45:00,03:05:00)",2016-09-21,3,0,2,21,1,9.0,6.0,8.5,3.3166247903554
2016-09-21 03:05:00,5,0,1,"[03:05:00,03:25:00)",2016-09-21,3,0,3,21,1,6.0,9.0,6.25,2.217355782608345
2016-09-21 03:25:00,8,0,1,"[03:25:00,03:45:00)",2016-09-21,3,0,3,21,1,5.0,6.0,10.0,2.82842712474619
2016-09-21 03:45:00,10,0,1,"[03:45:00,04:05:00)",2016-09-21,3,0,3,21,1,8.0,5.0,8.75,2.217355782608345
2016-09-21 04:05:00,17,0,1,"[04:05:00,04:25:00)",2016-09-21,3,0,4,21,1,10.0,8.0,10.25,5.123475382979799
2016-09-21 04:25:00,13,0,1,"[04:25:00,04:45:00)",2016-09-21,3,0,4,21,1,17.0,10.0,9.0,2.70801280154532
2016-09-21 04:45:00,12,0,1,"[04:45:00,05:05:00)",2016-09-21,3,0,4,21,1,13.0,17.0,12.0,2.9439202887759492
2016-09-21 05:05:00,8,0,1,"[05:05:00,05:25:00)",2016-09-21,3,0,5,21,1,12.0,13.0,9.25,9.5
2016-09-21 05:25:00,20,0,1,"[05:25:00,05:45:00)",2016-09-21,3,0,5,21,1,8.0,12.0,13.25,10.307764064044152
2016-09-21 05:45:00,28,0,1,"[05:45:00,06:05:00)",2016-09-21,3,0,5,21,1,20.0,8.0,15.0,9.763879010584539
2016-09-21 06:05:00,39,0,1,"[06:05:00,06:25:00)",2016-09-21,3,0,6,21,1,28.0,20.0,25.25,14.885675440951054
2016-09-21 06:25:00,46,0,1,"[06:25:00,06:45:00)",2016-09-21,3,0,6,21,1,39.0,28.0,31.5,17.935068069752806
2016-09-21 06:45:00,68,0,1,"[06:45:00,07:05:00)",2016-09-21,3,0,6,21,1,46.0,39.0,40.5,24.351591323771842
2016-09-21 07:05:00,88,0,1,"[07:05:00,07:25:00)",2016-09-21,3,0,7,21,1,68.0,46.0,58.0,38.80721582386451
2016-09-21 07:25:00,90,0,1,"[07:25:00,07:45:00)",2016-09-21,3,0,7,21,1,88.0,68.0,61.5,27.54995462791182
2016-09-21 07:45:00,103,0,1,"[07:45:00,08:05:00)",2016-09-21,3,0,7,21,1,90.0,88.0,74.75,38.13462993133669
2016-09-21 08:05:00,110,0,1,"[08:05:00,08:25:00)",2016-09-21,3,0,8,21,1,103.0,90.0,82.75,43.138343346339425
2016-09-21 08:25:00,131,0,1,"[08:25:00,08:45:00)",2016-09-21,3,0,8,21,1,110.0,103.0,92.5,45.73474244670748
2016-09-21 08:45:00,67,0,1,"[08:45:00,09:05:00)",2016-09-21,3,0,8,21,1,131.0,110.0,67.0,22.75961335348208
2016-09-21 09:05:00,44,0,1,"[09:05:00,09:25:00)",2016-09-21,3,0,9,21,1,67.0,131.0,64.25,37.85388575386504
2016-09-21 09:25:00,65,0,1,"[09:25:00,09:45:00)",2016-09-21,3,0,9,21,1,44.0,67.0,67.5,34.69389955981695
2016-09-21 09:45:00,41,0,1,"[09:45:00,10:05:00)",2016-09-21,3,0,9,21,1,65.0,44.0,65.75,46.39953304362735
2016-09-21 10:05:00,34,0,1,"[10:05:00,10:25:00)",2016-09-21,3,0,10,21,1,41.0,65.0,57.75,29.124731758421397
2016-09-21 10:25:00,64,0,1,"[10:25:00,10:45:00)",2016-09-21,3,0,10,21,1,34.0,41.0,62.25,30.674364975768718
2016-09-21 10:45:00,35,0,1,"[10:45:00,11:05:00)",2016-09-21,3,0,10,21,1,64.0,34.0,51.75,29.545163168726393
2016-09-21 11:05:00,28,0,1,"[11:05:00,11:25:00)",2016-09-21,3,0,11,21,1,35.0,64.0,49.5,28.803934916373258
2016-09-21 11:25:00,27,0,1,"[11:25:00,11:45:00)",2016-09-21,3,0,11,21,1,28.0,35.0,45.75,24.635678733630755
2016-09-21 11:45:00,37,0,1,"[11:45:00,12:05:00)",2016-09-21,3,0,11,21,1,27.0,28.0,46.5,22.36813209307682
2016-09-21 12:05:00,36,0,1,"[12:05:00,12:25:00)",2016-09-21,3,0,12,21,0,37.0,27.0,54.5,28.52484297356721
2016-09-21 12:25:00,47,0,1,"[12:25:00,12:45:00)",2016-09-21,3,0,12,21,0,36.0,37.0,52.25,19.922767545365446
2016-09-21 12:45:00,37,0,1,"[12:45:00,13:05:00)",2016-09-21,3,0,12,21,0,47.0,36.0,57.0,33.33666650001666
2016-09-21 13:05:00,48,0,1,"[13:05:00,13:25:00)",2016-09-21,3,0,13,21,0,37.0,47.0,57.75,32.045540511382654
2016-09-21 13:25:00,43,0,1,"[13:25:00,13:45:00)",2016-09-21,3,0,13,21,0,48.0,37.0,58.5,32.37797605369016
2016-09-21 13:45:00,53,0,1,"[13:45:00,14:05:00)",2016-09-21,3,0,13,21,0,43.0,48.0,60.25,20.96624270901521
2016-09-21 14:05:00,50,0,1,"[14:05:00,14:25:00)",2016-09-21,3,0,14,21,0,53.0,43.0,57.75,26.48741839691693
2016-09-21 14:25:00,43,0,1,"[14:25:00,14:45:00)",2016-09-21,3,0,14,21,0,50.0,53.0,59.0,37.69173207305107
2016-09-21 14:45:00,57,0,1,"[14:45:00,15:05:00)",2016-09-21,3,0,14,21,0,43.0,50.0,60.25,17.59498034478394
2016-09-21 15:05:00,42,0,1,"[15:05:00,15:25:00)",2016-09-21,3,0,15,21,0,57.0,43.0,49.75,24.390913608691797
2016-09-21 15:25:00,48,0,1,"[15:25:00,15:45:00)",2016-09-21,3,0,15,21,0,42.0,57.0,60.0,34.477045503735766
2016-09-21 15:45:00,50,0,1,"[15:45:00,16:05:00)",2016-09-21,3,0,15,21,0,48.0,42.0,61.25,15.649813630413195
2016-09-21 16:05:00,46,0,1,"[16:05:00,16:25:00)",2016-09-21,3,0,16,21,0,50.0,48.0,57.0,31.51719107619417
2016-09-21 16:25:00,42,0,1,"[16:25:00,16:45:00)",2016-09-21,3,0,16,21,0,46.0,50.0,49.5,23.18764038591824
