time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,day,am_pm,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-09-19 06:15:00,14,0,1,"[06:15:00,06:35:00)",2016-09-19,1,0,6,19,1,8.0,14.0,16.8,3.96232255123179
2016-09-19 06:35:00,30,0,1,"[06:35:00,06:55:00)",2016-09-19,1,0,6,19,1,14.0,8.0,25.4,6.465291950097845
2016-09-19 06:55:00,32,0,1,"[06:55:00,07:15:00)",2016-09-19,1,0,6,19,1,30.0,14.0,34.8,6.220932405998317
2016-09-19 07:15:00,34,0,1,"[07:15:00,07:35:00)",2016-09-19,1,0,7,19,1,32.0,30.0,37.8,4.868264577855234
2016-09-19 07:35:00,38,0,1,"[07:35:00,07:55:00)",2016-09-19,1,0,7,19,1,34.0,32.0,43.6,6.6558245169174945
2016-09-19 07:55:00,48,0,1,"[07:55:00,08:15:00)",2016-09-19,1,0,7,19,1,38.0,34.0,46.2,2.588435821108956
2016-09-19 08:15:00,52,0,1,"[08:15:00,08:35:00)",2016-09-19,1,0,8,19,1,48.0,38.0,48.4,2.701851217221259
2016-09-19 08:35:00,52,0,1,"[08:35:00,08:55:00)",2016-09-19,1,0,8,19,1,52.0,48.0,54.2,4.711687595755899
2016-09-19 08:55:00,43,0,1,"[08:55:00,09:15:00)",2016-09-19,1,0,8,19,1,52.0,52.0,47.8,5.167204273105526
2016-09-19 09:15:00,51,0,1,"[09:15:00,09:35:00)",2016-09-19,1,0,9,19,1,43.0,52.0,50.8,3.8987177379235867
2016-09-19 09:35:00,43,0,1,"[09:35:00,09:55:00)",2016-09-19,1,0,9,19,1,51.0,43.0,45.0,2.0
2016-09-19 09:55:00,42,0,1,"[09:55:00,10:15:00)",2016-09-19,1,0,9,19,1,43.0,51.0,49.0,6.041522986797286
2016-09-19 10:15:00,43,0,1,"[10:15:00,10:35:00)",2016-09-19,1,0,10,19,1,42.0,43.0,45.4,7.569676347110224
2016-09-19 10:35:00,45,0,1,"[10:35:00,10:55:00)",2016-09-19,1,0,10,19,1,43.0,42.0,36.2,6.140032573203501
2016-09-19 10:55:00,40,0,1,"[10:55:00,11:15:00)",2016-09-19,1,0,10,19,1,45.0,43.0,36.0,3.3911649915626345
2016-09-19 11:15:00,35,0,1,"[11:15:00,11:35:00)",2016-09-19,1,0,11,19,1,40.0,45.0,36.2,4.438468204234429
2016-09-19 11:35:00,32,0,1,"[11:35:00,11:55:00)",2016-09-19,1,0,11,19,1,35.0,40.0,34.2,9.06642156531451
2016-09-19 11:55:00,38,0,1,"[11:55:00,12:15:00)",2016-09-19,1,0,11,19,1,32.0,35.0,40.4,11.414902540100814
2016-09-19 12:15:00,48,0,1,"[12:15:00,12:35:00)",2016-09-19,1,0,12,19,0,38.0,32.0,39.8,9.311283477587825
2016-09-19 12:35:00,47,0,1,"[12:35:00,12:55:00)",2016-09-19,1,0,12,19,0,48.0,38.0,40.6,5.079370039680117
2016-09-19 12:55:00,58,0,1,"[12:55:00,13:15:00)",2016-09-19,1,0,12,19,0,47.0,48.0,49.4,10.064790112068906
2016-09-19 13:15:00,62,0,1,"[13:15:00,13:35:00)",2016-09-19,1,0,13,19,0,58.0,47.0,49.4,7.956129712366435
2016-09-19 13:35:00,55,0,1,"[13:35:00,13:55:00)",2016-09-19,1,0,13,19,0,62.0,58.0,48.6,5.549774770204643
2016-09-19 13:55:00,59,0,1,"[13:55:00,14:15:00)",2016-09-19,1,0,13,19,0,55.0,62.0,46.6,9.09945053286186
2016-09-19 14:15:00,52,0,1,"[14:15:00,14:35:00)",2016-09-19,1,0,14,19,0,59.0,55.0,43.2,8.555699854482974
2016-09-19 14:35:00,51,0,1,"[14:35:00,14:55:00)",2016-09-19,1,0,14,19,0,52.0,59.0,49.4,6.655824516917496
2016-09-19 14:55:00,51,0,1,"[14:55:00,15:15:00)",2016-09-19,1,0,14,19,0,51.0,52.0,47.8,4.96990945591567
2016-09-19 15:15:00,51,0,1,"[15:15:00,15:35:00)",2016-09-19,1,0,15,19,0,51.0,51.0,42.8,5.167204273105525
2016-09-19 15:35:00,44,0,1,"[15:35:00,15:55:00)",2016-09-19,1,0,15,19,0,51.0,51.0,45.4,9.396807968666806
2016-09-19 15:55:00,41,0,1,"[15:55:00,16:15:00)",2016-09-19,1,0,15,19,0,44.0,51.0,45.4,4.03732584763727
2016-09-19 16:15:00,49,0,1,"[16:15:00,16:35:00)",2016-09-19,1,0,16,19,0,41.0,44.0,51.8,8.46758525200662
2016-09-19 16:35:00,49,0,1,"[16:35:00,16:55:00)",2016-09-19,1,0,16,19,0,49.0,41.0,47.0,4.949747468305832
2016-09-19 16:55:00,43,0,1,"[16:55:00,17:15:00)",2016-09-19,1,0,16,19,0,49.0,49.0,39.0,8.093207028119323
2016-09-19 17:15:00,32,0,1,"[17:15:00,17:35:00)",2016-09-19,1,0,17,19,0,43.0,49.0,34.0,8.860022573334676
2016-09-19 17:35:00,31,0,1,"[17:35:00,17:55:00)",2016-09-19,1,0,17,19,0,32.0,43.0,28.6,5.224940191045253
2016-09-19 17:55:00,26,0,1,"[17:55:00,18:15:00)",2016-09-19,1,0,17,19,0,31.0,32.0,23.0,9.246621004453464
2016-09-19 18:15:00,29,0,1,"[18:15:00,18:35:00)",2016-09-19,1,0,18,19,0,26.0,31.0,23.6,4.505552130427524
2016-09-19 18:35:00,21,0,1,"[18:35:00,18:55:00)",2016-09-19,1,0,18,19,0,29.0,26.0,21.2,4.207136793592526
2016-09-19 18:55:00,16,0,1,"[18:55:00,19:15:00)",2016-09-19,1,0,18,19,0,21.0,29.0,22.8,7.1203932475671605
2016-09-19 19:15:00,13,0,1,"[19:15:00,19:35:00)",2016-09-19,1,0,19,19,0,16.0,21.0,16.0,2.4494897427831783
2016-09-19 19:35:00,33,0,1,"[19:35:00,19:55:00)",2016-09-19,1,0,19,19,0,13.0,16.0,21.2,7.085195833567341
2016-09-19 19:55:00,19,0,1,"[19:55:00,20:15:00)",2016-09-19,1,0,19,19,0,33.0,13.0,16.0,4.743416490252569
2016-09-19 20:15:00,15,0,1,"[20:15:00,20:35:00)",2016-09-19,1,0,20,19,0,19.0,33.0,17.2,3.7682887362833544
2016-09-19 20:35:00,16,0,1,"[20:35:00,20:55:00)",2016-09-19,1,0,20,19,0,15.0,19.0,19.0,4.123105625617661
2016-09-19 20:55:00,18,0,1,"[20:55:00,21:15:00)",2016-09-19,1,0,20,19,0,16.0,15.0,17.6,3.209361307176243
2016-09-19 21:15:00,17,0,1,"[21:15:00,21:35:00)",2016-09-19,1,0,21,19,0,18.0,16.0,16.0,2.9154759474226504
2016-09-19 21:35:00,12,0,1,"[21:35:00,21:55:00)",2016-09-19,1,0,21,19,0,17.0,18.0,14.0,2.4494897427831783
2016-09-19 21:55:00,4,0,1,"[21:55:00,22:15:00)",2016-09-19,1,0,21,19,0,12.0,17.0,9.4,4.449719092257398
2016-09-19 22:15:00,7,0,1,"[22:15:00,22:35:00)",2016-09-19,1,0,22,19,0,4.0,12.0,8.6,1.51657508881031
2016-09-19 22:35:00,5,0,1,"[22:35:00,22:55:00)",2016-09-19,1,0,22,19,0,7.0,4.0,6.0,1.0
2016-09-19 22:55:00,0,0,1,"[22:55:00,23:15:00)",2016-09-19,1,0,22,19,0,5.0,7.0,5.2,5.06951674225463
2016-09-19 23:15:00,6,0,1,"[23:15:00,23:35:00)",2016-09-19,1,0,23,19,0,0.0,5.0,5.4,2.4083189157584592
2016-09-19 23:35:00,7,0,1,"[23:35:00,23:55:00)",2016-09-19,1,0,23,19,0,6.0,0.0,4.6,1.9493588689617927
2016-09-19 23:55:00,12,0,1,"[23:55:00,00:00:00)",2016-09-19,1,0,23,19,0,7.0,6.0,10.0,1.8257418583505534
2016-09-20 00:15:00,12,0,1,"[00:15:00,00:35:00)",2016-09-20,2,0,0,20,1,12.0,7.0,13.75,4.645786621588784
2016-09-20 00:35:00,9,0,1,"[00:35:00,00:55:00)",2016-09-20,2,0,0,20,1,12.0,12.0,9.5,1.9148542155126764
2016-09-20 00:55:00,6,0,1,"[00:55:00,01:15:00)",2016-09-20,2,0,0,20,1,9.0,12.0,7.5,3.0
2016-09-20 01:15:00,6,0,1,"[01:15:00,01:35:00)",2016-09-20,2,0,1,20,1,6.0,9.0,7.75,2.753785273643051
2016-09-20 01:35:00,2,0,1,"[01:35:00,01:55:00)",2016-09-20,2,0,1,20,1,6.0,6.0,6.0,3.6514837167011076
2016-09-20 01:55:00,7,0,1,"[01:55:00,02:15:00)",2016-09-20,2,0,1,20,1,2.0,6.0,5.5,2.3804761428476167
2016-09-20 02:15:00,10,0,1,"[02:15:00,02:35:00)",2016-09-20,2,0,2,20,1,7.0,2.0,7.5,2.6457513110645907
2016-09-20 02:35:00,8,0,1,"[02:35:00,02:55:00)",2016-09-20,2,0,2,20,1,10.0,7.0,7.25,0.9574271077563381
2016-09-20 02:55:00,8,0,1,"[02:55:00,03:15:00)",2016-09-20,2,0,2,20,1,8.0,10.0,7.75,2.06155281280883
2016-09-20 03:15:00,7,0,1,"[03:15:00,03:35:00)",2016-09-20,2,0,3,20,1,8.0,8.0,7.25,3.095695936834452
2016-09-20 03:35:00,6,0,1,"[03:35:00,03:55:00)",2016-09-20,2,0,3,20,1,7.0,8.0,4.75,0.9574271077563381
2016-09-20 03:55:00,13,0,1,"[03:55:00,04:15:00)",2016-09-20,2,0,3,20,1,6.0,7.0,12.25,3.5939764421413045
2016-09-20 04:15:00,6,0,1,"[04:15:00,04:35:00)",2016-09-20,2,0,4,20,1,13.0,6.0,9.75,2.9860788111948198
2016-09-20 04:35:00,11,0,1,"[04:35:00,04:55:00)",2016-09-20,2,0,4,20,1,6.0,13.0,10.5,2.3804761428476167
2016-09-20 04:55:00,15,0,1,"[04:55:00,05:15:00)",2016-09-20,2,0,4,20,1,11.0,6.0,10.5,4.795831523312719
2016-09-20 05:15:00,3,0,1,"[05:15:00,05:35:00)",2016-09-20,2,0,5,20,1,15.0,11.0,5.5,3.696845502136472
2016-09-20 05:35:00,11,0,1,"[05:35:00,05:55:00)",2016-09-20,2,0,5,20,1,3.0,15.0,7.5,3.415650255319866
2016-09-20 05:55:00,9,0,1,"[05:55:00,06:15:00)",2016-09-20,2,0,5,20,1,11.0,3.0,8.5,1.2909944487358056
2016-09-20 06:15:00,22,0,1,"[06:15:00,06:35:00)",2016-09-20,2,0,6,20,1,9.0,11.0,19.25,2.4999999999999996
2016-09-20 06:35:00,25,0,1,"[06:35:00,06:55:00)",2016-09-20,2,0,6,20,1,22.0,9.0,25.0,4.546060565661952
2016-09-20 06:55:00,32,0,1,"[06:55:00,07:15:00)",2016-09-20,2,0,6,20,1,25.0,22.0,31.0,9.486832980505138
2016-09-20 07:15:00,34,0,1,"[07:15:00,07:35:00)",2016-09-20,2,0,7,20,1,32.0,25.0,43.0,15.383974345619102
2016-09-20 07:35:00,34,0,1,"[07:35:00,07:55:00)",2016-09-20,2,0,7,20,1,34.0,32.0,40.75,6.075908711186061
2016-09-20 07:55:00,48,0,1,"[07:55:00,08:15:00)",2016-09-20,2,0,7,20,1,34.0,34.0,48.25,2.0615528128088303
2016-09-20 08:15:00,50,0,1,"[08:15:00,08:35:00)",2016-09-20,2,0,8,20,1,48.0,34.0,48.25,7.455423082115013
2016-09-20 08:35:00,48,0,1,"[08:35:00,08:55:00)",2016-09-20,2,0,8,20,1,50.0,48.0,49.75,1.707825127659933
2016-09-20 08:55:00,52,0,1,"[08:55:00,09:15:00)",2016-09-20,2,0,8,20,1,48.0,50.0,53.25,10.563301251660551
2016-09-20 09:15:00,57,0,1,"[09:15:00,09:35:00)",2016-09-20,2,0,9,20,1,52.0,48.0,55.25,3.304037933599835
2016-09-20 09:35:00,65,0,1,"[09:35:00,09:55:00)",2016-09-20,2,0,9,20,1,57.0,52.0,50.25,10.688779163215976
2016-09-20 09:55:00,54,0,1,"[09:55:00,10:15:00)",2016-09-20,2,0,9,20,1,65.0,57.0,45.5,7.681145747868607
2016-09-20 10:15:00,63,0,1,"[10:15:00,10:35:00)",2016-09-20,2,0,10,20,1,54.0,65.0,45.5,12.151817422372122
2016-09-20 10:35:00,55,0,1,"[10:35:00,10:55:00)",2016-09-20,2,0,10,20,1,63.0,54.0,49.75,9.742518497116988
2016-09-20 10:55:00,61,0,1,"[10:55:00,11:15:00)",2016-09-20,2,0,10,20,1,55.0,63.0,45.25,11.672617529928752
2016-09-20 11:15:00,68,0,1,"[11:15:00,11:35:00)",2016-09-20,2,0,11,20,1,61.0,55.0,42.5,17.13670524536927
2016-09-20 11:35:00,47,0,1,"[11:35:00,11:55:00)",2016-09-20,2,0,11,20,1,68.0,61.0,45.5,3.1091263510296048
2016-09-20 11:55:00,52,0,1,"[11:55:00,12:15:00)",2016-09-20,2,0,11,20,1,47.0,68.0,39.0,9.83192080250175
2016-09-20 12:15:00,58,0,1,"[12:15:00,12:35:00)",2016-09-20,2,0,12,20,0,52.0,47.0,45.75,8.539125638299666
2016-09-20 12:35:00,75,0,1,"[12:35:00,12:55:00)",2016-09-20,2,0,12,20,0,58.0,52.0,51.75,15.903353943953668
2016-09-20 12:55:00,92,0,1,"[12:55:00,13:15:00)",2016-09-20,2,0,12,20,0,75.0,58.0,56.0,24.26245384677046
2016-09-20 13:15:00,87,0,1,"[13:15:00,13:35:00)",2016-09-20,2,0,13,20,0,92.0,75.0,57.25,21.792582836062977
2016-09-20 13:35:00,87,0,1,"[13:35:00,13:55:00)",2016-09-20,2,0,13,20,0,87.0,92.0,64.0,27.832834326864138
2016-09-20 13:55:00,76,0,1,"[13:55:00,14:15:00)",2016-09-20,2,0,13,20,0,87.0,87.0,54.25,16.152915113584505
2016-09-20 14:15:00,85,0,1,"[14:15:00,14:35:00)",2016-09-20,2,0,14,20,0,76.0,87.0,53.0,21.832697191750416
2016-09-20 14:35:00,78,0,1,"[14:35:00,14:55:00)",2016-09-20,2,0,14,20,0,85.0,76.0,52.75,17.25060385416503
2016-09-20 14:55:00,68,0,1,"[14:55:00,15:15:00)",2016-09-20,2,0,14,20,0,78.0,85.0,52.75,14.453949863849212
2016-09-20 15:15:00,65,0,1,"[15:15:00,15:35:00)",2016-09-20,2,0,15,20,0,68.0,78.0,48.25,12.945398152754258
2016-09-20 15:35:00,77,0,1,"[15:35:00,15:55:00)",2016-09-20,2,0,15,20,0,65.0,68.0,49.0,19.407902170679517
2016-09-20 15:55:00,52,0,1,"[15:55:00,16:15:00)",2016-09-20,2,0,15,20,0,77.0,65.0,56.25,4.031128874149275
2016-09-20 16:15:00,49,0,1,"[16:15:00,16:35:00)",2016-09-20,2,0,16,20,0,52.0,77.0,48.75,7.365459931328117
2016-09-20 16:35:00,54,0,1,"[16:35:00,16:55:00)",2016-09-20,2,0,16,20,0,49.0,52.0,50.0,7.788880963698615
2016-09-20 16:55:00,42,0,1,"[16:55:00,17:15:00)",2016-09-20,2,0,16,20,0,54.0,49.0,42.0,5.715476066494082
2016-09-20 17:15:00,36,0,1,"[17:15:00,17:35:00)",2016-09-20,2,0,17,20,0,42.0,54.0,45.5,15.716233645501712
2016-09-20 17:35:00,46,0,1,"[17:35:00,17:55:00)",2016-09-20,2,0,17,20,0,36.0,42.0,39.0,19.407902170679517
2016-09-20 17:55:00,29,0,1,"[17:55:00,18:15:00)",2016-09-20,2,0,17,20,0,46.0,36.0,25.25,3.862210075418822
2016-09-20 18:15:00,28,0,1,"[18:15:00,18:35:00)",2016-09-20,2,0,18,20,0,29.0,46.0,28.25,3.4034296427770228
2016-09-20 18:35:00,20,0,1,"[18:35:00,18:55:00)",2016-09-20,2,0,18,20,0,28.0,29.0,19.25,4.349329450233296
2016-09-20 18:55:00,16,0,1,"[18:55:00,19:15:00)",2016-09-20,2,0,18,20,0,20.0,28.0,24.25,6.3966136874651625
2016-09-20 19:15:00,28,0,1,"[19:15:00,19:35:00)",2016-09-20,2,0,19,20,0,16.0,20.0,27.5,7.54983443527075
2016-09-20 19:35:00,21,0,1,"[19:35:00,19:55:00)",2016-09-20,2,0,19,20,0,28.0,16.0,29.75,12.419742348374221
2016-09-20 19:55:00,12,0,1,"[19:55:00,20:15:00)",2016-09-20,2,0,19,20,0,21.0,28.0,27.0,20.51016008388688
2016-09-20 20:15:00,16,0,1,"[20:15:00,20:35:00)",2016-09-20,2,0,20,20,0,12.0,21.0,23.5,17.13670524536927
2016-09-20 20:35:00,19,0,1,"[20:35:00,20:55:00)",2016-09-20,2,0,20,20,0,16.0,12.0,23.25,13.225606476327151
2016-09-20 20:55:00,16,0,1,"[20:55:00,21:15:00)",2016-09-20,2,0,20,20,0,19.0,16.0,21.25,9.215023964519391
2016-09-20 21:15:00,28,0,1,"[21:15:00,21:35:00)",2016-09-20,2,0,21,20,0,16.0,19.0,24.5,12.26104943849968
2016-09-20 21:35:00,33,0,1,"[21:35:00,21:55:00)",2016-09-20,2,0,21,20,0,28.0,16.0,19.75,12.606215398233788
2016-09-20 21:55:00,31,0,1,"[21:55:00,22:15:00)",2016-09-20,2,0,21,20,0,33.0,28.0,18.25,13.149778198382917
2016-09-20 22:15:00,21,0,1,"[22:15:00,22:35:00)",2016-09-20,2,0,22,20,0,31.0,33.0,14.25,7.4105780251385704
2016-09-20 22:35:00,17,0,1,"[22:35:00,22:55:00)",2016-09-20,2,0,22,20,0,21.0,31.0,11.5,5.802298395176403
2016-09-20 22:55:00,23,0,1,"[22:55:00,23:15:00)",2016-09-20,2,0,22,20,0,17.0,21.0,13.0,7.874007874011811
2016-09-20 23:15:00,10,0,1,"[23:15:00,23:35:00)",2016-09-20,2,0,23,20,0,23.0,17.0,9.0,1.8257418583505536
2016-09-20 23:35:00,8,0,1,"[23:35:00,23:55:00)",2016-09-20,2,0,23,20,0,10.0,23.0,4.75,2.217355782608345
2016-09-20 23:55:00,13,0,1,"[23:55:00,00:00:00)",2016-09-20,2,0,23,20,0,8.0,10.0,8.5,4.203173404306164
2016-09-21 00:15:00,5,0,1,"[00:15:00,00:35:00)",2016-09-21,3,0,0,21,1,13.0,8.0,7.0,4.0
2016-09-21 00:35:00,10,0,1,"[00:35:00,00:55:00)",2016-09-21,3,0,0,21,1,5.0,13.0,10.75,2.217355782608345
2016-09-21 00:55:00,6,0,1,"[00:55:00,01:15:00)",2016-09-21,3,0,0,21,1,10.0,5.0,8.75,3.2015621187164243
2016-09-21 01:15:00,3,0,1,"[01:15:00,01:35:00)",2016-09-21,3,0,1,21,1,6.0,10.0,7.5,4.795831523312719
2016-09-21 01:35:00,7,0,1,"[01:35:00,01:55:00)",2016-09-21,3,0,1,21,1,3.0,6.0,6.75,0.5
2016-09-21 01:55:00,6,0,1,"[01:55:00,02:15:00)",2016-09-21,3,0,1,21,1,7.0,3.0,7.0,1.4142135623730951
2016-09-21 02:15:00,7,0,1,"[02:15:00,02:35:00)",2016-09-21,3,0,2,21,1,6.0,7.0,6.75,1.2583057392117918
2016-09-21 02:35:00,10,0,1,"[02:35:00,02:55:00)",2016-09-21,3,0,2,21,1,7.0,6.0,8.25,2.753785273643051
2016-09-21 02:55:00,3,0,1,"[02:55:00,03:15:00)",2016-09-21,3,0,2,21,1,10.0,7.0,5.5,2.3804761428476167
2016-09-21 03:15:00,7,0,1,"[03:15:00,03:35:00)",2016-09-21,3,0,3,21,1,3.0,10.0,8.0,0.8164965809277259
2016-09-21 03:35:00,10,0,1,"[03:35:00,03:55:00)",2016-09-21,3,0,3,21,1,7.0,3.0,10.0,2.8284271247461903
2016-09-21 03:55:00,15,0,1,"[03:55:00,04:15:00)",2016-09-21,3,0,3,21,1,10.0,7.0,10.5,4.795831523312719
2016-09-21 04:15:00,11,0,1,"[04:15:00,04:35:00)",2016-09-21,3,0,4,21,1,15.0,10.0,8.25,2.0615528128088303
2016-09-21 04:35:00,13,0,1,"[04:35:00,04:55:00)",2016-09-21,3,0,4,21,1,11.0,15.0,12.0,2.160246899469287
2016-09-21 04:55:00,11,0,1,"[04:55:00,05:15:00)",2016-09-21,3,0,4,21,1,13.0,11.0,10.75,8.808140174482542
2016-09-21 05:15:00,13,0,1,"[05:15:00,05:35:00)",2016-09-21,3,0,5,21,1,11.0,13.0,10.5,7.0
2016-09-21 05:35:00,22,0,1,"[05:35:00,05:55:00)",2016-09-21,3,0,5,21,1,13.0,11.0,13.75,8.5
2016-09-21 05:55:00,39,0,1,"[05:55:00,06:15:00)",2016-09-21,3,0,5,21,1,22.0,13.0,20.75,15.840349322747485
2016-09-21 06:15:00,37,0,1,"[06:15:00,06:35:00)",2016-09-21,3,0,6,21,1,39.0,22.0,28.25,16.39867880857073
2016-09-21 06:35:00,67,0,1,"[06:35:00,06:55:00)",2016-09-21,3,0,6,21,1,37.0,39.0,37.25,23.82400749943916
2016-09-21 06:55:00,64,0,1,"[06:55:00,07:15:00)",2016-09-21,3,0,6,21,1,67.0,37.0,45.5,25.645012510557812
2016-09-21 07:15:00,96,0,1,"[07:15:00,07:35:00)",2016-09-21,3,0,7,21,1,64.0,67.0,60.5,37.43883901333837
2016-09-21 07:35:00,89,0,1,"[07:35:00,07:55:00)",2016-09-21,3,0,7,21,1,96.0,64.0,63.5,31.806707887907333
2016-09-21 07:55:00,114,0,1,"[07:55:00,08:15:00)",2016-09-21,3,0,7,21,1,89.0,96.0,84.25,37.37534838187688
2016-09-21 08:15:00,123,0,1,"[08:15:00,08:35:00)",2016-09-21,3,0,8,21,1,114.0,89.0,87.5,46.0832579866774
2016-09-21 08:35:00,100,0,1,"[08:35:00,08:55:00)",2016-09-21,3,0,8,21,1,123.0,114.0,87.25,34.30621906690778
2016-09-21 08:55:00,51,0,1,"[08:55:00,09:15:00)",2016-09-21,3,0,8,21,1,100.0,123.0,60.25,33.57950763982899
2016-09-21 09:15:00,56,0,1,"[09:15:00,09:35:00)",2016-09-21,3,0,9,21,1,51.0,100.0,61.25,26.474830814693924
2016-09-21 09:35:00,55,0,1,"[09:35:00,09:55:00)",2016-09-21,3,0,9,21,1,56.0,51.0,69.75,44.947191235938206
2016-09-21 09:55:00,40,0,1,"[09:55:00,10:15:00)",2016-09-21,3,0,9,21,1,55.0,56.0,66.5,36.990989893936785
2016-09-21 10:15:00,40,0,1,"[10:15:00,10:35:00)",2016-09-21,3,0,10,21,1,40.0,55.0,50.5,23.043437243605826
2016-09-21 10:35:00,53,0,1,"[10:35:00,10:55:00)",2016-09-21,3,0,10,21,1,40.0,40.0,62.25,36.362755671153415
2016-09-21 10:55:00,34,0,1,"[10:55:00,11:15:00)",2016-09-21,3,0,10,21,1,53.0,40.0,52.0,32.03123475609393
2016-09-21 11:15:00,24,0,1,"[11:15:00,11:35:00)",2016-09-21,3,0,11,21,1,34.0,53.0,46.25,24.3635656941535
2016-09-21 11:35:00,31,0,1,"[11:35:00,11:55:00)",2016-09-21,3,0,11,21,1,24.0,34.0,44.0,18.88562063228706
2016-09-21 11:55:00,41,0,1,"[11:55:00,12:15:00)",2016-09-21,3,0,11,21,1,31.0,24.0,50.25,23.921747427811372
2016-09-21 12:15:00,41,0,1,"[12:15:00,12:35:00)",2016-09-21,3,0,12,21,0,41.0,31.0,54.5,27.03701166919155
2016-09-21 12:35:00,42,0,1,"[12:35:00,12:55:00)",2016-09-21,3,0,12,21,0,41.0,41.0,54.75,31.595094555959157
2016-09-21 12:55:00,44,0,1,"[12:55:00,13:15:00)",2016-09-21,3,0,12,21,0,42.0,41.0,59.5,29.647934160747187
2016-09-21 13:15:00,40,0,1,"[13:15:00,13:35:00)",2016-09-21,3,0,13,21,0,44.0,42.0,56.25,30.510927004381017
2016-09-21 13:35:00,49,0,1,"[13:35:00,13:55:00)",2016-09-21,3,0,13,21,0,40.0,44.0,59.75,27.5
2016-09-21 13:55:00,55,0,1,"[13:55:00,14:15:00)",2016-09-21,3,0,13,21,0,49.0,40.0,61.5,28.25479310370779
2016-09-21 14:15:00,43,0,1,"[14:15:00,14:35:00)",2016-09-21,3,0,14,21,0,55.0,49.0,56.0,28.1543365517049
2016-09-21 14:35:00,51,0,1,"[14:35:00,14:55:00)",2016-09-21,3,0,14,21,0,43.0,55.0,57.25,25.721262281103805
2016-09-21 14:55:00,54,0,1,"[14:55:00,15:15:00)",2016-09-21,3,0,14,21,0,51.0,43.0,60.0,22.80350850198276
2016-09-21 15:15:00,45,0,1,"[15:15:00,15:35:00)",2016-09-21,3,0,15,21,0,54.0,51.0,54.5,32.68536879604288
2016-09-21 15:35:00,43,0,1,"[15:35:00,15:55:00)",2016-09-21,3,0,15,21,0,45.0,54.0,57.25,20.17217555611359
2016-09-21 15:55:00,45,0,1,"[15:55:00,16:15:00)",2016-09-21,3,0,15,21,0,43.0,45.0,57.25,29.23895802977026
2016-09-21 16:15:00,47,0,1,"[16:15:00,16:35:00)",2016-09-21,3,0,16,21,0,45.0,43.0,59.5,29.137604568666934
2016-09-21 16:35:00,46,0,1,"[16:35:00,16:55:00)",2016-09-21,3,0,16,21,0,47.0,45.0,45.0,8.205689083394116
2016-09-21 16:55:00,47,0,1,"[16:55:00,17:15:00)",2016-09-21,3,0,16,21,0,46.0,47.0,36.5,7.937253933193772
