time_start,volume,direction,tollgate_id,time_window,weekday,weekend,date,hour,minute,holiday,am_pm,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-19 05:25:00,11,0,1,"[05:25:00,05:45:00)",1,0,2016-09-19,5,25,False,1,,,,,,,
2016-09-19 05:45:00,11,0,1,"[05:45:00,06:05:00)",1,0,2016-09-19,5,45,False,1,,,,,,,
2016-09-19 06:05:00,10,0,1,"[06:05:00,06:25:00)",1,0,2016-09-19,6,5,False,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 06:25:00,18,0,1,"[06:25:00,06:45:00)",1,0,2016-09-19,6,25,False,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 06:45:00,32,0,1,"[06:45:00,07:05:00)",1,0,2016-09-19,6,45,False,1,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0
2016-09-19 07:05:00,41,0,1,"[07:05:00,07:25:00)",1,0,2016-09-19,7,5,False,1,,,,,,,
2016-09-19 07:25:00,31,0,1,"[07:25:00,07:45:00)",1,0,2016-09-19,7,25,False,1,,,,,,,
2016-09-19 07:45:00,40,0,1,"[07:45:00,08:05:00)",1,0,2016-09-19,7,45,False,1,,,,,,,
2016-09-19 08:05:00,49,0,1,"[08:05:00,08:25:00)",1,0,2016-09-19,8,5,False,1,,,,,,,
2016-09-19 08:25:00,52,0,1,"[08:25:00,08:45:00)",1,0,2016-09-19,8,25,False,1,,,,,,,
2016-09-19 08:45:00,46,0,1,"[08:45:00,09:05:00)",1,0,2016-09-19,8,45,False,1,,,,,,,
2016-09-19 09:05:00,46,0,1,"[09:05:00,09:25:00)",1,0,2016-09-19,9,5,False,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 09:25:00,54,0,1,"[09:25:00,09:45:00)",1,0,2016-09-19,9,25,False,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 09:45:00,38,0,1,"[09:45:00,10:05:00)",1,0,2016-09-19,9,45,False,1,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1
2016-09-19 10:05:00,51,0,1,"[10:05:00,10:25:00)",1,0,2016-09-19,10,5,False,1,,,,,,,
2016-09-19 10:25:00,45,0,1,"[10:25:00,10:45:00)",1,0,2016-09-19,10,25,False,1,,,,,,,
2016-09-19 10:45:00,37,0,1,"[10:45:00,11:05:00)",1,0,2016-09-19,10,45,False,1,,,,,,,
2016-09-19 11:05:00,37,0,1,"[11:05:00,11:25:00)",1,0,2016-09-19,11,5,False,1,,,,,,,
2016-09-19 11:25:00,32,0,1,"[11:25:00,11:45:00)",1,0,2016-09-19,11,25,False,1,,,,,,,
2016-09-19 11:45:00,33,0,1,"[11:45:00,12:05:00)",1,0,2016-09-19,11,45,False,1,,,,,,,
2016-09-19 12:05:00,46,0,1,"[12:05:00,12:25:00)",1,0,2016-09-19,12,5,False,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 12:25:00,47,0,1,"[12:25:00,12:45:00)",1,0,2016-09-19,12,25,False,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 12:45:00,53,0,1,"[12:45:00,13:05:00)",1,0,2016-09-19,12,45,False,1,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
2016-09-19 13:05:00,59,0,1,"[13:05:00,13:25:00)",1,0,2016-09-19,13,5,False,0,,,,,,,
2016-09-19 13:25:00,63,0,1,"[13:25:00,13:45:00)",1,0,2016-09-19,13,25,False,0,,,,,,,
2016-09-19 13:45:00,54,0,1,"[13:45:00,14:05:00)",1,0,2016-09-19,13,45,False,0,,,,,,,
2016-09-19 14:05:00,56,0,1,"[14:05:00,14:25:00)",1,0,2016-09-19,14,5,False,0,,,,,,,
2016-09-19 14:25:00,48,0,1,"[14:25:00,14:45:00)",1,0,2016-09-19,14,25,False,0,,,,,,,
2016-09-19 14:45:00,52,0,1,"[14:45:00,15:05:00)",1,0,2016-09-19,14,45,False,0,,,,,,,
2016-09-19 15:05:00,46,0,1,"[15:05:00,15:25:00)",1,0,2016-09-19,15,5,False,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:25:00,58,0,1,"[15:25:00,15:45:00)",1,0,2016-09-19,15,25,False,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:45:00,43,0,1,"[15:45:00,16:05:00)",1,0,2016-09-19,15,45,False,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 16:05:00,43,0,1,"[16:05:00,16:25:00)",1,0,2016-09-19,16,5,False,0,,,,,,,
2016-09-19 16:25:00,46,0,1,"[16:25:00,16:45:00)",1,0,2016-09-19,16,25,False,0,,,,,,,
2016-09-19 16:45:00,51,0,1,"[16:45:00,17:05:00)",1,0,2016-09-19,16,45,False,0,,,,,,,
2016-09-19 17:05:00,37,0,1,"[17:05:00,17:25:00)",1,0,2016-09-19,17,5,False,0,,,,,,,
2016-09-19 17:25:00,30,0,1,"[17:25:00,17:45:00)",1,0,2016-09-19,17,25,False,0,,,,,,,
2016-09-19 17:45:00,31,0,1,"[17:45:00,18:05:00)",1,0,2016-09-19,17,45,False,0,,,,,,,
2016-09-19 18:05:00,26,0,1,"[18:05:00,18:25:00)",1,0,2016-09-19,18,5,False,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:25:00,24,0,1,"[18:25:00,18:45:00)",1,0,2016-09-19,18,25,False,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:45:00,16,0,1,"[18:45:00,19:05:00)",1,0,2016-09-19,18,45,False,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 19:05:00,16,0,1,"[19:05:00,19:25:00)",1,0,2016-09-19,19,5,False,0,,,,,,,
2016-09-19 19:25:00,28,0,1,"[19:25:00,19:45:00)",1,0,2016-09-19,19,25,False,0,,,,,,,
2016-09-19 19:45:00,17,0,1,"[19:45:00,20:05:00)",1,0,2016-09-19,19,45,False,0,,,,,,,
2016-09-19 20:05:00,21,0,1,"[20:05:00,20:25:00)",1,0,2016-09-19,20,5,False,0,,,,,,,
2016-09-19 20:25:00,13,0,1,"[20:25:00,20:45:00)",1,0,2016-09-19,20,25,False,0,,,,,,,
2016-09-19 20:45:00,19,0,1,"[20:45:00,21:05:00)",1,0,2016-09-19,20,45,False,0,,,,,,,
2016-09-19 21:05:00,16,0,1,"[21:05:00,21:25:00)",1,0,2016-09-19,21,5,False,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:25:00,20,0,1,"[21:25:00,21:45:00)",1,0,2016-09-19,21,25,False,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:45:00,4,0,1,"[21:45:00,22:05:00)",1,0,2016-09-19,21,45,False,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 22:05:00,3,0,1,"[22:05:00,22:25:00)",1,0,2016-09-19,22,5,False,0,,,,,,,
2016-09-19 22:25:00,8,0,1,"[22:25:00,22:45:00)",1,0,2016-09-19,22,25,False,0,,,,,,,
2016-09-19 22:45:00,3,0,1,"[22:45:00,23:05:00)",1,0,2016-09-19,22,45,False,0,,,,,,,
2016-09-19 23:05:00,2,0,1,"[23:05:00,23:25:00)",1,0,2016-09-19,23,5,False,0,,,,,,,
2016-09-19 23:25:00,7,0,1,"[23:25:00,23:45:00)",1,0,2016-09-19,23,25,False,0,,,,,,,
2016-09-19 23:45:00,10,0,1,"[23:45:00,00:00:00)",1,0,2016-09-19,23,45,False,0,,,,,,,
2016-09-20 00:05:00,12,0,1,"[00:05:00,00:25:00)",2,0,2016-09-20,0,5,False,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:25:00,10,0,1,"[00:25:00,00:45:00)",2,0,2016-09-20,0,25,False,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:45:00,9,0,1,"[00:45:00,01:05:00)",2,0,2016-09-20,0,45,False,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 01:05:00,5,0,1,"[01:05:00,01:25:00)",2,0,2016-09-20,1,5,False,1,,,,,,,
2016-09-20 01:25:00,5,0,1,"[01:25:00,01:45:00)",2,0,2016-09-20,1,25,False,1,,,,,,,
2016-09-20 01:45:00,4,0,1,"[01:45:00,02:05:00)",2,0,2016-09-20,1,45,False,1,,,,,,,
2016-09-20 02:05:00,10,0,1,"[02:05:00,02:25:00)",2,0,2016-09-20,2,5,False,1,,,,,,,
2016-09-20 02:25:00,7,0,1,"[02:25:00,02:45:00)",2,0,2016-09-20,2,25,False,1,,,,,,,
2016-09-20 02:45:00,9,0,1,"[02:45:00,03:05:00)",2,0,2016-09-20,2,45,False,1,,,,,,,
2016-09-20 03:05:00,9,0,1,"[03:05:00,03:25:00)",2,0,2016-09-20,3,5,False,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:25:00,5,0,1,"[03:25:00,03:45:00)",2,0,2016-09-20,3,25,False,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:45:00,5,0,1,"[03:45:00,04:05:00)",2,0,2016-09-20,3,45,False,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 04:05:00,14,0,1,"[04:05:00,04:25:00)",2,0,2016-09-20,4,5,False,1,,,,,,,
2016-09-20 04:25:00,7,0,1,"[04:25:00,04:45:00)",2,0,2016-09-20,4,25,False,1,,,,,,,
2016-09-20 04:45:00,16,0,1,"[04:45:00,05:05:00)",2,0,2016-09-20,4,45,False,1,,,,,,,
2016-09-20 05:05:00,7,0,1,"[05:05:00,05:25:00)",2,0,2016-09-20,5,5,False,1,,,,,,,
2016-09-20 05:25:00,5,0,1,"[05:25:00,05:45:00)",2,0,2016-09-20,5,25,False,1,,,,,,,
2016-09-20 05:45:00,9,0,1,"[05:45:00,06:05:00)",2,0,2016-09-20,5,45,False,1,,,,,,,
2016-09-20 06:05:00,20,0,1,"[06:05:00,06:25:00)",2,0,2016-09-20,6,5,False,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:25:00,15,0,1,"[06:25:00,06:45:00)",2,0,2016-09-20,6,25,False,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:45:00,34,0,1,"[06:45:00,07:05:00)",2,0,2016-09-20,6,45,False,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 07:05:00,35,0,1,"[07:05:00,07:25:00)",2,0,2016-09-20,7,5,False,1,,,,,,,
2016-09-20 07:25:00,32,0,1,"[07:25:00,07:45:00)",2,0,2016-09-20,7,25,False,1,,,,,,,
2016-09-20 07:45:00,42,0,1,"[07:45:00,08:05:00)",2,0,2016-09-20,7,45,False,1,,,,,,,
2016-09-20 08:05:00,46,0,1,"[08:05:00,08:25:00)",2,0,2016-09-20,8,5,False,1,,,,,,,
2016-09-20 08:25:00,49,0,1,"[08:25:00,08:45:00)",2,0,2016-09-20,8,25,False,1,,,,,,,
2016-09-20 08:45:00,57,0,1,"[08:45:00,09:05:00)",2,0,2016-09-20,8,45,False,1,,,,,,,
2016-09-20 09:05:00,48,0,1,"[09:05:00,09:25:00)",2,0,2016-09-20,9,5,False,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:25:00,64,0,1,"[09:25:00,09:45:00)",2,0,2016-09-20,9,25,False,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:45:00,56,0,1,"[09:45:00,10:05:00)",2,0,2016-09-20,9,45,False,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 10:05:00,65,0,1,"[10:05:00,10:25:00)",2,0,2016-09-20,10,5,False,1,,,,,,,
2016-09-20 10:25:00,48,0,1,"[10:25:00,10:45:00)",2,0,2016-09-20,10,25,False,1,,,,,,,
2016-09-20 10:45:00,74,0,1,"[10:45:00,11:05:00)",2,0,2016-09-20,10,45,False,1,,,,,,,
2016-09-20 11:05:00,53,0,1,"[11:05:00,11:25:00)",2,0,2016-09-20,11,5,False,1,,,,,,,
2016-09-20 11:25:00,57,0,1,"[11:25:00,11:45:00)",2,0,2016-09-20,11,25,False,1,,,,,,,
2016-09-20 11:45:00,53,0,1,"[11:45:00,12:05:00)",2,0,2016-09-20,11,45,False,1,,,,,,,
2016-09-20 12:05:00,56,0,1,"[12:05:00,12:25:00)",2,0,2016-09-20,12,5,False,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:25:00,64,0,1,"[12:25:00,12:45:00)",2,0,2016-09-20,12,25,False,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:45:00,84,0,1,"[12:45:00,13:05:00)",2,0,2016-09-20,12,45,False,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 13:05:00,92,0,1,"[13:05:00,13:25:00)",2,0,2016-09-20,13,5,False,0,,,,,,,
2016-09-20 13:25:00,83,0,1,"[13:25:00,13:45:00)",2,0,2016-09-20,13,25,False,0,,,,,,,
2016-09-20 13:45:00,83,0,1,"[13:45:00,14:05:00)",2,0,2016-09-20,13,45,False,0,,,,,,,
2016-09-20 14:05:00,80,0,1,"[14:05:00,14:25:00)",2,0,2016-09-20,14,5,False,0,,,,,,,
2016-09-20 14:25:00,89,0,1,"[14:25:00,14:45:00)",2,0,2016-09-20,14,25,False,0,,,,,,,
2016-09-20 14:45:00,64,0,1,"[14:45:00,15:05:00)",2,0,2016-09-20,14,45,False,0,,,,,,,
2016-09-20 15:05:00,74,0,1,"[15:05:00,15:25:00)",2,0,2016-09-20,15,5,False,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:25:00,62,0,1,"[15:25:00,15:45:00)",2,0,2016-09-20,15,25,False,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:45:00,71,0,1,"[15:45:00,16:05:00)",2,0,2016-09-20,15,45,False,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 16:05:00,48,0,1,"[16:05:00,16:25:00)",2,0,2016-09-20,16,5,False,0,,,,,,,
2016-09-20 16:25:00,53,0,1,"[16:25:00,16:45:00)",2,0,2016-09-20,16,25,False,0,,,,,,,
2016-09-20 16:45:00,46,0,1,"[16:45:00,17:05:00)",2,0,2016-09-20,16,45,False,0,,,,,,,
2016-09-20 17:05:00,36,0,1,"[17:05:00,17:25:00)",2,0,2016-09-20,17,5,False,0,,,,,,,
2016-09-20 17:25:00,44,0,1,"[17:25:00,17:45:00)",2,0,2016-09-20,17,25,False,0,,,,,,,
2016-09-20 17:45:00,37,0,1,"[17:45:00,18:05:00)",2,0,2016-09-20,17,45,False,0,,,,,,,
2016-09-20 18:05:00,29,0,1,"[18:05:00,18:25:00)",2,0,2016-09-20,18,5,False,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:25:00,23,0,1,"[18:25:00,18:45:00)",2,0,2016-09-20,18,25,False,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:45:00,22,0,1,"[18:45:00,19:05:00)",2,0,2016-09-20,18,45,False,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 19:05:00,21,0,1,"[19:05:00,19:25:00)",2,0,2016-09-20,19,5,False,0,,,,,,,
2016-09-20 19:25:00,24,0,1,"[19:25:00,19:45:00)",2,0,2016-09-20,19,25,False,0,,,,,,,
2016-09-20 19:45:00,17,0,1,"[19:45:00,20:05:00)",2,0,2016-09-20,19,45,False,0,,,,,,,
2016-09-20 20:05:00,14,0,1,"[20:05:00,20:25:00)",2,0,2016-09-20,20,5,False,0,,,,,,,
2016-09-20 20:25:00,17,0,1,"[20:25:00,20:45:00)",2,0,2016-09-20,20,25,False,0,,,,,,,
2016-09-20 20:45:00,19,0,1,"[20:45:00,21:05:00)",2,0,2016-09-20,20,45,False,0,,,,,,,
2016-09-20 21:05:00,16,0,1,"[21:05:00,21:25:00)",2,0,2016-09-20,21,5,False,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:25:00,32,0,1,"[21:25:00,21:45:00)",2,0,2016-09-20,21,25,False,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:45:00,39,0,1,"[21:45:00,22:05:00)",2,0,2016-09-20,21,45,False,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 22:05:00,25,0,1,"[22:05:00,22:25:00)",2,0,2016-09-20,22,5,False,0,,,,,,,
2016-09-20 22:25:00,14,0,1,"[22:25:00,22:45:00)",2,0,2016-09-20,22,25,False,0,,,,,,,
2016-09-20 22:45:00,20,0,1,"[22:45:00,23:05:00)",2,0,2016-09-20,22,45,False,0,,,,,,,
2016-09-20 23:05:00,18,0,1,"[23:05:00,23:25:00)",2,0,2016-09-20,23,5,False,0,,,,,,,
2016-09-20 23:25:00,5,0,1,"[23:25:00,23:45:00)",2,0,2016-09-20,23,25,False,0,,,,,,,
2016-09-20 23:45:00,16,0,1,"[23:45:00,00:00:00)",2,0,2016-09-20,23,45,False,0,,,,,,,
2016-09-21 00:05:00,8,0,1,"[00:05:00,00:25:00)",3,0,2016-09-21,0,5,False,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:25:00,8,0,1,"[00:25:00,00:45:00)",3,0,2016-09-21,0,25,False,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:45:00,7,0,1,"[00:45:00,01:05:00)",3,0,2016-09-21,0,45,False,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 01:05:00,5,0,1,"[01:05:00,01:25:00)",3,0,2016-09-21,1,5,False,1,,,,,,,
2016-09-21 01:25:00,4,0,1,"[01:25:00,01:45:00)",3,0,2016-09-21,1,25,False,1,,,,,,,
2016-09-21 01:45:00,7,0,1,"[01:45:00,02:05:00)",3,0,2016-09-21,1,45,False,1,,,,,,,
2016-09-21 02:05:00,6,0,1,"[02:05:00,02:25:00)",3,0,2016-09-21,2,5,False,1,,,,,,,
2016-09-21 02:25:00,9,0,1,"[02:25:00,02:45:00)",3,0,2016-09-21,2,25,False,1,,,,,,,
2016-09-21 02:45:00,6,0,1,"[02:45:00,03:05:00)",3,0,2016-09-21,2,45,False,1,,,,,,,
2016-09-21 03:05:00,5,0,1,"[03:05:00,03:25:00)",3,0,2016-09-21,3,5,False,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:25:00,8,0,1,"[03:25:00,03:45:00)",3,0,2016-09-21,3,25,False,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:45:00,10,0,1,"[03:45:00,04:05:00)",3,0,2016-09-21,3,45,False,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 04:05:00,17,0,1,"[04:05:00,04:25:00)",3,0,2016-09-21,4,5,False,1,,,,,,,
2016-09-21 04:25:00,13,0,1,"[04:25:00,04:45:00)",3,0,2016-09-21,4,25,False,1,,,,,,,
2016-09-21 04:45:00,12,0,1,"[04:45:00,05:05:00)",3,0,2016-09-21,4,45,False,1,,,,,,,
2016-09-21 05:05:00,8,0,1,"[05:05:00,05:25:00)",3,0,2016-09-21,5,5,False,1,,,,,,,
2016-09-21 05:25:00,20,0,1,"[05:25:00,05:45:00)",3,0,2016-09-21,5,25,False,1,,,,,,,
2016-09-21 05:45:00,28,0,1,"[05:45:00,06:05:00)",3,0,2016-09-21,5,45,False,1,,,,,,,
2016-09-21 06:05:00,39,0,1,"[06:05:00,06:25:00)",3,0,2016-09-21,6,5,False,1,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0
2016-09-21 06:25:00,46,0,1,"[06:25:00,06:45:00)",3,0,2016-09-21,6,25,False,1,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0
2016-09-21 06:45:00,68,0,1,"[06:45:00,07:05:00)",3,0,2016-09-21,6,45,False,1,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0
2016-09-21 07:05:00,88,0,1,"[07:05:00,07:25:00)",3,0,2016-09-21,7,5,False,1,,,,,,,
2016-09-21 07:25:00,90,0,1,"[07:25:00,07:45:00)",3,0,2016-09-21,7,25,False,1,,,,,,,
2016-09-21 07:45:00,103,0,1,"[07:45:00,08:05:00)",3,0,2016-09-21,7,45,False,1,,,,,,,
2016-09-21 08:05:00,110,0,1,"[08:05:00,08:25:00)",3,0,2016-09-21,8,5,False,1,,,,,,,
2016-09-21 08:25:00,131,0,1,"[08:25:00,08:45:00)",3,0,2016-09-21,8,25,False,1,,,,,,,
2016-09-21 08:45:00,67,0,1,"[08:45:00,09:05:00)",3,0,2016-09-21,8,45,False,1,,,,,,,
2016-09-21 09:05:00,44,0,1,"[09:05:00,09:25:00)",3,0,2016-09-21,9,5,False,1,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0
2016-09-21 09:25:00,65,0,1,"[09:25:00,09:45:00)",3,0,2016-09-21,9,25,False,1,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0
2016-09-21 09:45:00,41,0,1,"[09:45:00,10:05:00)",3,0,2016-09-21,9,45,False,1,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0
2016-09-21 10:05:00,34,0,1,"[10:05:00,10:25:00)",3,0,2016-09-21,10,5,False,1,,,,,,,
2016-09-21 10:25:00,64,0,1,"[10:25:00,10:45:00)",3,0,2016-09-21,10,25,False,1,,,,,,,
2016-09-21 10:45:00,35,0,1,"[10:45:00,11:05:00)",3,0,2016-09-21,10,45,False,1,,,,,,,
2016-09-21 11:05:00,28,0,1,"[11:05:00,11:25:00)",3,0,2016-09-21,11,5,False,1,,,,,,,
2016-09-21 11:25:00,27,0,1,"[11:25:00,11:45:00)",3,0,2016-09-21,11,25,False,1,,,,,,,
2016-09-21 11:45:00,37,0,1,"[11:45:00,12:05:00)",3,0,2016-09-21,11,45,False,1,,,,,,,
2016-09-21 12:05:00,36,0,1,"[12:05:00,12:25:00)",3,0,2016-09-21,12,5,False,1,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5
2016-09-21 12:25:00,47,0,1,"[12:25:00,12:45:00)",3,0,2016-09-21,12,25,False,1,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5
2016-09-21 12:45:00,37,0,1,"[12:45:00,13:05:00)",3,0,2016-09-21,12,45,False,1,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5
2016-09-21 13:05:00,48,0,1,"[13:05:00,13:25:00)",3,0,2016-09-21,13,5,False,0,,,,,,,
2016-09-21 13:25:00,43,0,1,"[13:25:00,13:45:00)",3,0,2016-09-21,13,25,False,0,,,,,,,
2016-09-21 13:45:00,53,0,1,"[13:45:00,14:05:00)",3,0,2016-09-21,13,45,False,0,,,,,,,
2016-09-21 14:05:00,50,0,1,"[14:05:00,14:25:00)",3,0,2016-09-21,14,5,False,0,,,,,,,
2016-09-21 14:25:00,43,0,1,"[14:25:00,14:45:00)",3,0,2016-09-21,14,25,False,0,,,,,,,
2016-09-21 14:45:00,57,0,1,"[14:45:00,15:05:00)",3,0,2016-09-21,14,45,False,0,,,,,,,
2016-09-21 15:05:00,42,0,1,"[15:05:00,15:25:00)",3,0,2016-09-21,15,5,False,0,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0
2016-09-21 15:25:00,48,0,1,"[15:25:00,15:45:00)",3,0,2016-09-21,15,25,False,0,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0
2016-09-21 15:45:00,50,0,1,"[15:45:00,16:05:00)",3,0,2016-09-21,15,45,False,0,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0
2016-09-21 16:05:00,46,0,1,"[16:05:00,16:25:00)",3,0,2016-09-21,16,5,False,0,,,,,,,
2016-09-21 16:25:00,42,0,1,"[16:25:00,16:45:00)",3,0,2016-09-21,16,25,False,0,,,,,,,
2016-09-21 16:45:00,47,0,1,"[16:45:00,17:05:00)",3,0,2016-09-21,16,45,False,0,,,,,,,
2016-09-21 17:05:00,44,0,1,"[17:05:00,17:25:00)",3,0,2016-09-21,17,5,False,0,,,,,,,
2016-09-21 17:25:00,33,0,1,"[17:25:00,17:45:00)",3,0,2016-09-21,17,25,False,0,,,,,,,
2016-09-21 17:45:00,17,0,1,"[17:45:00,18:05:00)",3,0,2016-09-21,17,45,False,0,,,,,,,
2016-09-21 18:05:00,26,0,1,"[18:05:00,18:25:00)",3,0,2016-09-21,18,5,False,0,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0
2016-09-21 18:25:00,15,0,1,"[18:25:00,18:45:00)",3,0,2016-09-21,18,25,False,0,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0
2016-09-21 18:45:00,24,0,1,"[18:45:00,19:05:00)",3,0,2016-09-21,18,45,False,0,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0
2016-09-21 19:05:00,18,0,1,"[19:05:00,19:25:00)",3,0,2016-09-21,19,5,False,0,,,,,,,
2016-09-21 19:25:00,24,0,1,"[19:25:00,19:45:00)",3,0,2016-09-21,19,25,False,0,,,,,,,
2016-09-21 19:45:00,20,0,1,"[19:45:00,20:05:00)",3,0,2016-09-21,19,45,False,0,,,,,,,
