time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,volume_proximo,volume_proximo_2,avg_vol_dia_semana,desvio_padrao
2016-10-25 07:00:00,3,1,"[07:00:00,07:20:00)",62,25,7,0,1,0,1,42.0,31.0,89.0,84.0,56.857142857142854,6.618876325292973
2016-10-25 07:20:00,1,0,"[07:20:00,07:40:00)",38,25,7,20,1,0,1,25.0,30.0,44.0,52.0,45.42857142857143,23.308490176022005
2016-10-25 07:20:00,1,1,"[07:20:00,07:40:00)",99,25,7,20,1,0,1,67.0,63.0,133.0,92.0,90.85714285714286,11.922367933546472
2016-10-25 07:20:00,2,0,"[07:20:00,07:40:00)",98,25,7,20,1,0,1,83.0,40.0,93.0,77.0,67.42857142857143,33.11020559111215
2016-10-25 07:20:00,3,0,"[07:20:00,07:40:00)",131,25,7,20,1,0,1,129.0,92.0,139.0,125.0,112.85714285714286,30.89999229465153
2016-10-25 07:20:00,3,1,"[07:20:00,07:40:00)",89,25,7,20,1,0,1,62.0,42.0,84.0,79.0,75.57142857142857,14.931590034299125
2016-10-25 07:40:00,1,0,"[07:40:00,08:00:00)",44,25,7,40,1,0,1,38.0,25.0,52.0,44.0,54.42857142857143,27.054618477302185
2016-10-25 07:40:00,1,1,"[07:40:00,08:00:00)",133,25,7,40,1,0,1,99.0,67.0,92.0,111.0,104.14285714285714,21.698145630664474
2016-10-25 07:40:00,2,0,"[07:40:00,08:00:00)",93,25,7,40,1,0,1,98.0,83.0,77.0,66.0,76.85714285714286,33.78080604637576
2016-10-25 07:40:00,3,0,"[07:40:00,08:00:00)",139,25,7,40,1,0,1,131.0,129.0,125.0,123.0,129.71428571428572,29.26154635760207
2016-10-25 07:40:00,3,1,"[07:40:00,08:00:00)",84,25,7,40,1,0,1,89.0,62.0,79.0,101.0,81.0,16.10382977224155
2016-10-25 15:00:00,1,0,"[15:00:00,15:20:00)",52,25,15,0,1,0,0,44.0,38.0,44.0,46.0,66.85714285714286,30.612789110808855
2016-10-25 15:00:00,1,1,"[15:00:00,15:20:00)",92,25,15,0,1,0,0,133.0,99.0,111.0,89.0,97.71428571428571,8.22018421760903
2016-10-25 15:00:00,2,0,"[15:00:00,15:20:00)",77,25,15,0,1,0,0,93.0,98.0,66.0,100.0,58.714285714285715,32.99855696700632
2016-10-25 15:00:00,3,0,"[15:00:00,15:20:00)",125,25,15,0,1,0,0,139.0,131.0,123.0,124.0,127.85714285714286,16.375068156891963
2016-10-25 15:00:00,3,1,"[15:00:00,15:20:00)",79,25,15,0,1,0,0,84.0,89.0,101.0,81.0,102.71428571428571,32.993505854507625
2016-10-25 15:20:00,1,0,"[15:20:00,15:40:00)",44,25,15,20,1,0,0,52.0,44.0,46.0,50.0,62.285714285714285,35.42463495796057
2016-10-25 15:20:00,1,1,"[15:20:00,15:40:00)",111,25,15,20,1,0,0,92.0,133.0,89.0,113.0,103.85714285714286,17.948338562186116
2016-10-25 15:20:00,2,0,"[15:20:00,15:40:00)",66,25,15,20,1,0,0,77.0,93.0,100.0,78.0,56.285714285714285,27.79516915889214
2016-10-25 15:20:00,3,0,"[15:20:00,15:40:00)",123,25,15,20,1,0,0,125.0,139.0,124.0,126.0,119.71428571428571,22.603202470109448
2016-10-25 15:20:00,3,1,"[15:20:00,15:40:00)",101,25,15,20,1,0,0,79.0,84.0,81.0,96.0,97.57142857142857,19.415261547359616
2016-10-25 15:40:00,1,0,"[15:40:00,16:00:00)",46,25,15,40,1,0,0,44.0,52.0,50.0,40.0,69.14285714285714,39.60820020916785
2016-10-25 15:40:00,1,1,"[15:40:00,16:00:00)",89,25,15,40,1,0,0,111.0,92.0,113.0,107.0,102.42857142857143,13.36484371846703
2016-10-25 15:40:00,2,0,"[15:40:00,16:00:00)",100,25,15,40,1,0,0,66.0,77.0,78.0,83.0,68.57142857142857,35.401775580974956
2016-10-25 15:40:00,3,0,"[15:40:00,16:00:00)",124,25,15,40,1,0,0,123.0,125.0,126.0,141.0,122.85714285714286,27.033488931499832
2016-10-25 15:40:00,3,1,"[15:40:00,16:00:00)",81,25,15,40,1,0,0,101.0,79.0,96.0,104.0,96.14285714285714,24.531806370700135
2016-10-25 16:00:00,1,0,"[16:00:00,16:20:00)",50,25,16,0,1,0,0,46.0,44.0,40.0,50.0,68.14285714285714,26.87891721175149
2016-10-25 16:00:00,1,1,"[16:00:00,16:20:00)",113,25,16,0,1,0,0,89.0,111.0,107.0,108.0,108.0,13.152946437965905
2016-10-25 16:00:00,2,0,"[16:00:00,16:20:00)",78,25,16,0,1,0,0,100.0,66.0,83.0,69.0,56.714285714285715,29.227351834165464
2016-10-25 16:00:00,3,0,"[16:00:00,16:20:00)",126,25,16,0,1,0,0,124.0,123.0,141.0,118.0,129.71428571428572,12.257165057144954
2016-10-25 16:00:00,3,1,"[16:00:00,16:20:00)",96,25,16,0,1,0,0,81.0,101.0,104.0,98.0,94.85714285714286,12.62838827706016
2016-10-25 16:20:00,1,0,"[16:20:00,16:40:00)",40,25,16,20,1,0,0,50.0,46.0,50.0,12.0,65.71428571428571,27.699063075095072
2016-10-25 16:20:00,1,1,"[16:20:00,16:40:00)",107,25,16,20,1,0,0,113.0,89.0,108.0,37.0,103.57142857142857,8.303757038376117
2016-10-25 16:20:00,2,0,"[16:20:00,16:40:00)",83,25,16,20,1,0,0,78.0,100.0,69.0,32.0,63.857142857142854,31.189894578365024
2016-10-25 16:20:00,3,0,"[16:20:00,16:40:00)",141,25,16,20,1,0,0,126.0,124.0,118.0,24.0,133.0,15.362291495737214
2016-10-25 16:20:00,3,1,"[16:20:00,16:40:00)",104,25,16,20,1,0,0,96.0,81.0,98.0,21.0,104.85714285714286,16.25247233939677
2016-10-25 16:40:00,1,0,"[16:40:00,17:00:00)",50,25,16,40,1,0,0,40.0,50.0,12.0,9.0,63.57142857142857,25.37621683688057
2016-10-25 16:40:00,1,1,"[16:40:00,17:00:00)",108,25,16,40,1,0,0,107.0,113.0,37.0,51.0,110.85714285714286,7.883074092183653
2016-10-25 16:40:00,2,0,"[16:40:00,17:00:00)",69,25,16,40,1,0,0,83.0,78.0,32.0,27.0,67.28571428571429,35.817659916649525
2016-10-25 16:40:00,3,0,"[16:40:00,17:00:00)",118,25,16,40,1,0,0,141.0,126.0,24.0,50.0,118.57142857142857,15.946338585572374
2016-10-25 16:40:00,3,1,"[16:40:00,17:00:00)",98,25,16,40,1,0,0,104.0,96.0,21.0,36.0,97.57142857142857,19.552128126772143
2016-10-26 06:00:00,1,0,"[06:00:00,06:20:00)",12,26,6,0,2,0,1,50.0,40.0,9.0,25.0,14.285714285714286,6.447590912226719
2016-10-26 06:00:00,1,1,"[06:00:00,06:20:00)",37,26,6,0,2,0,1,108.0,107.0,51.0,57.0,36.57142857142857,2.992052966172382
2016-10-26 06:00:00,2,0,"[06:00:00,06:20:00)",32,26,6,0,2,0,1,69.0,83.0,27.0,39.0,19.714285714285715,9.655987533033338
2016-10-26 06:00:00,3,0,"[06:00:00,06:20:00)",24,26,6,0,2,0,1,118.0,141.0,50.0,74.0,24.142857142857142,4.29839394148448
2016-10-26 06:00:00,3,1,"[06:00:00,06:20:00)",21,26,6,0,2,0,1,98.0,104.0,36.0,41.0,21.428571428571427,5.1269595556932455
2016-10-26 06:20:00,1,0,"[06:20:00,06:40:00)",9,26,6,20,2,0,1,12.0,50.0,25.0,31.0,22.428571428571427,14.808298831591502
2016-10-26 06:20:00,1,1,"[06:20:00,06:40:00)",51,26,6,20,2,0,1,37.0,108.0,57.0,69.0,47.714285714285715,6.524678426668134
2016-10-26 06:20:00,2,0,"[06:20:00,06:40:00)",27,26,6,20,2,0,1,32.0,69.0,39.0,74.0,24.0,13.686976778431873
2016-10-26 06:20:00,3,0,"[06:20:00,06:40:00)",50,26,6,20,2,0,1,24.0,118.0,74.0,129.0,45.42857142857143,6.876460883747852
2016-10-26 06:20:00,3,1,"[06:20:00,06:40:00)",36,26,6,20,2,0,1,21.0,98.0,41.0,50.0,28.857142857142858,5.698788509515903
2016-10-26 06:40:00,1,0,"[06:40:00,07:00:00)",25,26,6,40,2,0,1,9.0,12.0,31.0,32.0,28.714285714285715,14.941154414505434
2016-10-26 06:40:00,1,1,"[06:40:00,07:00:00)",57,26,6,40,2,0,1,51.0,37.0,69.0,96.0,60.42857142857143,7.207800007795789
2016-10-26 06:40:00,2,0,"[06:40:00,07:00:00)",39,26,6,40,2,0,1,27.0,32.0,74.0,88.0,34.57142857142857,17.77504939380988
2016-10-26 06:40:00,3,0,"[06:40:00,07:00:00)",74,26,6,40,2,0,1,50.0,24.0,129.0,121.0,70.71428571428571,12.802529511966059
2016-10-26 06:40:00,3,1,"[06:40:00,07:00:00)",41,26,6,40,2,0,1,36.0,21.0,50.0,82.0,41.142857142857146,9.58172864411865
2016-10-26 07:00:00,1,0,"[07:00:00,07:20:00)",31,26,7,0,2,0,1,25.0,9.0,32.0,45.0,39.285714285714285,26.20886800120833
2016-10-26 07:00:00,1,1,"[07:00:00,07:20:00)",69,26,7,0,2,0,1,57.0,51.0,96.0,110.0,70.42857142857143,11.956269524913738
2016-10-26 07:00:00,2,0,"[07:00:00,07:20:00)",74,26,7,0,2,0,1,39.0,27.0,88.0,99.0,52.857142857142854,27.7634566257432
2016-10-26 07:00:00,3,0,"[07:00:00,07:20:00)",129,26,7,0,2,0,1,74.0,50.0,121.0,144.0,111.57142857142857,31.553431629840958
2016-10-26 07:00:00,3,1,"[07:00:00,07:20:00)",50,26,7,0,2,0,1,41.0,36.0,82.0,86.0,56.857142857142854,6.618876325292973
2016-10-26 07:20:00,1,0,"[07:20:00,07:40:00)",32,26,7,20,2,0,1,31.0,25.0,45.0,38.0,45.42857142857143,23.308490176022005
2016-10-26 07:20:00,1,1,"[07:20:00,07:40:00)",96,26,7,20,2,0,1,69.0,57.0,110.0,96.0,90.85714285714286,11.922367933546472
2016-10-26 07:20:00,2,0,"[07:20:00,07:40:00)",88,26,7,20,2,0,1,74.0,39.0,99.0,72.0,67.42857142857143,33.11020559111215
2016-10-26 07:20:00,3,0,"[07:20:00,07:40:00)",121,26,7,20,2,0,1,129.0,74.0,144.0,120.0,112.85714285714286,30.89999229465153
2016-10-26 07:20:00,3,1,"[07:20:00,07:40:00)",82,26,7,20,2,0,1,50.0,41.0,86.0,81.0,75.57142857142857,14.931590034299125
2016-10-26 07:40:00,1,0,"[07:40:00,08:00:00)",45,26,7,40,2,0,1,32.0,31.0,38.0,36.0,54.42857142857143,27.054618477302185
2016-10-26 07:40:00,1,1,"[07:40:00,08:00:00)",110,26,7,40,2,0,1,96.0,69.0,96.0,99.0,104.14285714285714,21.698145630664474
2016-10-26 07:40:00,2,0,"[07:40:00,08:00:00)",99,26,7,40,2,0,1,88.0,74.0,72.0,59.0,76.85714285714286,33.78080604637576
2016-10-26 07:40:00,3,0,"[07:40:00,08:00:00)",144,26,7,40,2,0,1,121.0,129.0,120.0,107.0,129.71428571428572,29.26154635760207
2016-10-26 07:40:00,3,1,"[07:40:00,08:00:00)",86,26,7,40,2,0,1,82.0,50.0,81.0,80.0,81.0,16.10382977224155
2016-10-26 15:00:00,1,0,"[15:00:00,15:20:00)",38,26,15,0,2,0,0,45.0,32.0,36.0,44.0,66.85714285714286,30.612789110808855
2016-10-26 15:00:00,1,1,"[15:00:00,15:20:00)",96,26,15,0,2,0,0,110.0,96.0,99.0,101.0,97.71428571428571,8.22018421760903
2016-10-26 15:00:00,2,0,"[15:00:00,15:20:00)",72,26,15,0,2,0,0,99.0,88.0,59.0,74.0,58.714285714285715,32.99855696700632
2016-10-26 15:00:00,3,0,"[15:00:00,15:20:00)",120,26,15,0,2,0,0,144.0,121.0,107.0,114.0,127.85714285714286,16.375068156891963
2016-10-26 15:00:00,3,1,"[15:00:00,15:20:00)",81,26,15,0,2,0,0,86.0,82.0,80.0,79.0,102.71428571428571,32.993505854507625
2016-10-26 15:20:00,1,0,"[15:20:00,15:40:00)",36,26,15,20,2,0,0,38.0,45.0,44.0,49.0,62.285714285714285,35.42463495796057
2016-10-26 15:20:00,1,1,"[15:20:00,15:40:00)",99,26,15,20,2,0,0,96.0,110.0,101.0,110.0,103.85714285714286,17.948338562186116
2016-10-26 15:20:00,2,0,"[15:20:00,15:40:00)",59,26,15,20,2,0,0,72.0,99.0,74.0,68.0,56.285714285714285,27.79516915889214
2016-10-26 15:20:00,3,0,"[15:20:00,15:40:00)",107,26,15,20,2,0,0,120.0,144.0,114.0,131.0,119.71428571428571,22.603202470109448
2016-10-26 15:20:00,3,1,"[15:20:00,15:40:00)",80,26,15,20,2,0,0,81.0,86.0,79.0,83.0,97.57142857142857,19.415261547359616
2016-10-26 15:40:00,1,0,"[15:40:00,16:00:00)",44,26,15,40,2,0,0,36.0,38.0,49.0,45.0,69.14285714285714,39.60820020916785
2016-10-26 15:40:00,1,1,"[15:40:00,16:00:00)",101,26,15,40,2,0,0,99.0,96.0,110.0,113.0,102.42857142857143,13.36484371846703
2016-10-26 15:40:00,2,0,"[15:40:00,16:00:00)",74,26,15,40,2,0,0,59.0,72.0,68.0,80.0,68.57142857142857,35.401775580974956
2016-10-26 15:40:00,3,0,"[15:40:00,16:00:00)",114,26,15,40,2,0,0,107.0,120.0,131.0,132.0,122.85714285714286,27.033488931499832
2016-10-26 15:40:00,3,1,"[15:40:00,16:00:00)",79,26,15,40,2,0,0,80.0,81.0,83.0,93.0,96.14285714285714,24.531806370700135
2016-10-26 16:00:00,1,0,"[16:00:00,16:20:00)",49,26,16,0,2,0,0,44.0,36.0,45.0,46.0,68.14285714285714,26.87891721175149
2016-10-26 16:00:00,1,1,"[16:00:00,16:20:00)",110,26,16,0,2,0,0,101.0,99.0,113.0,109.0,108.0,13.152946437965905
2016-10-26 16:00:00,2,0,"[16:00:00,16:20:00)",68,26,16,0,2,0,0,74.0,59.0,80.0,90.0,56.714285714285715,29.227351834165464
2016-10-26 16:00:00,3,0,"[16:00:00,16:20:00)",131,26,16,0,2,0,0,114.0,107.0,132.0,127.0,129.71428571428572,12.257165057144954
2016-10-26 16:00:00,3,1,"[16:00:00,16:20:00)",83,26,16,0,2,0,0,79.0,80.0,93.0,122.0,94.85714285714286,12.62838827706016
2016-10-26 16:20:00,1,0,"[16:20:00,16:40:00)",45,26,16,20,2,0,0,49.0,44.0,46.0,14.0,65.71428571428571,27.699063075095072
2016-10-26 16:20:00,1,1,"[16:20:00,16:40:00)",113,26,16,20,2,0,0,110.0,101.0,109.0,37.0,103.57142857142857,8.303757038376117
2016-10-26 16:20:00,2,0,"[16:20:00,16:40:00)",80,26,16,20,2,0,0,68.0,74.0,90.0,20.0,63.857142857142854,31.189894578365024
2016-10-26 16:20:00,3,0,"[16:20:00,16:40:00)",132,26,16,20,2,0,0,131.0,114.0,127.0,24.0,133.0,15.362291495737214
2016-10-26 16:20:00,3,1,"[16:20:00,16:40:00)",93,26,16,20,2,0,0,83.0,79.0,122.0,24.0,104.85714285714286,16.25247233939677
2016-10-26 16:40:00,1,0,"[16:40:00,17:00:00)",46,26,16,40,2,0,0,45.0,49.0,14.0,14.0,63.57142857142857,25.37621683688057
2016-10-26 16:40:00,1,1,"[16:40:00,17:00:00)",109,26,16,40,2,0,0,113.0,110.0,37.0,46.0,110.85714285714286,7.883074092183653
2016-10-26 16:40:00,2,0,"[16:40:00,17:00:00)",90,26,16,40,2,0,0,80.0,68.0,20.0,36.0,67.28571428571429,35.817659916649525
2016-10-26 16:40:00,3,0,"[16:40:00,17:00:00)",127,26,16,40,2,0,0,132.0,131.0,24.0,40.0,118.57142857142857,15.946338585572374
2016-10-26 16:40:00,3,1,"[16:40:00,17:00:00)",122,26,16,40,2,0,0,93.0,83.0,24.0,25.0,97.57142857142857,19.552128126772143
2016-10-27 06:00:00,1,0,"[06:00:00,06:20:00)",14,27,6,0,3,0,1,46.0,45.0,14.0,23.0,14.285714285714286,6.447590912226719
2016-10-27 06:00:00,1,1,"[06:00:00,06:20:00)",37,27,6,0,3,0,1,109.0,113.0,46.0,51.0,36.57142857142857,2.992052966172382
2016-10-27 06:00:00,2,0,"[06:00:00,06:20:00)",20,27,6,0,3,0,1,90.0,80.0,36.0,50.0,19.714285714285715,9.655987533033338
2016-10-27 06:00:00,3,0,"[06:00:00,06:20:00)",24,27,6,0,3,0,1,127.0,132.0,40.0,63.0,24.142857142857142,4.29839394148448
2016-10-27 06:00:00,3,1,"[06:00:00,06:20:00)",24,27,6,0,3,0,1,122.0,93.0,25.0,49.0,21.428571428571427,5.1269595556932455
2016-10-27 06:20:00,1,0,"[06:20:00,06:40:00)",14,27,6,20,3,0,1,14.0,46.0,23.0,20.0,22.428571428571427,14.808298831591502
2016-10-27 06:20:00,1,1,"[06:20:00,06:40:00)",46,27,6,20,3,0,1,37.0,109.0,51.0,62.0,47.714285714285715,6.524678426668134
2016-10-27 06:20:00,2,0,"[06:20:00,06:40:00)",36,27,6,20,3,0,1,20.0,90.0,50.0,70.0,24.0,13.686976778431873
2016-10-27 06:20:00,3,0,"[06:20:00,06:40:00)",40,27,6,20,3,0,1,24.0,127.0,63.0,120.0,45.42857142857143,6.876460883747852
2016-10-27 06:20:00,3,1,"[06:20:00,06:40:00)",25,27,6,20,3,0,1,24.0,122.0,49.0,52.0,28.857142857142858,5.698788509515903
2016-10-27 06:40:00,1,0,"[06:40:00,07:00:00)",23,27,6,40,3,0,1,14.0,14.0,20.0,36.0,28.714285714285715,14.941154414505434
2016-10-27 06:40:00,1,1,"[06:40:00,07:00:00)",51,27,6,40,3,0,1,46.0,37.0,62.0,94.0,60.42857142857143,7.207800007795789
2016-10-27 06:40:00,2,0,"[06:40:00,07:00:00)",50,27,6,40,3,0,1,36.0,20.0,70.0,81.0,34.57142857142857,17.77504939380988
2016-10-27 06:40:00,3,0,"[06:40:00,07:00:00)",63,27,6,40,3,0,1,40.0,24.0,120.0,112.0,70.71428571428571,12.802529511966059
2016-10-27 06:40:00,3,1,"[06:40:00,07:00:00)",49,27,6,40,3,0,1,25.0,24.0,52.0,90.0,41.142857142857146,9.58172864411865
2016-10-27 07:00:00,1,0,"[07:00:00,07:20:00)",20,27,7,0,3,0,1,23.0,14.0,36.0,42.0,39.285714285714285,26.20886800120833
2016-10-27 07:00:00,1,1,"[07:00:00,07:20:00)",62,27,7,0,3,0,1,51.0,46.0,94.0,104.0,70.42857142857143,11.956269524913738
2016-10-27 07:00:00,2,0,"[07:00:00,07:20:00)",70,27,7,0,3,0,1,50.0,36.0,81.0,114.0,52.857142857142854,27.7634566257432
2016-10-27 07:00:00,3,0,"[07:00:00,07:20:00)",120,27,7,0,3,0,1,63.0,40.0,112.0,134.0,111.57142857142857,31.553431629840958
2016-10-27 07:00:00,3,1,"[07:00:00,07:20:00)",52,27,7,0,3,0,1,49.0,25.0,90.0,86.0,56.857142857142854,6.618876325292973
2016-10-27 07:20:00,1,0,"[07:20:00,07:40:00)",36,27,7,20,3,0,1,20.0,23.0,42.0,40.0,45.42857142857143,23.308490176022005
2016-10-27 07:20:00,1,1,"[07:20:00,07:40:00)",94,27,7,20,3,0,1,62.0,51.0,104.0,87.0,90.85714285714286,11.922367933546472
2016-10-27 07:20:00,2,0,"[07:20:00,07:40:00)",81,27,7,20,3,0,1,70.0,50.0,114.0,58.0,67.42857142857143,33.11020559111215
2016-10-27 07:20:00,3,0,"[07:20:00,07:40:00)",112,27,7,20,3,0,1,120.0,63.0,134.0,110.0,112.85714285714286,30.89999229465153
2016-10-27 07:20:00,3,1,"[07:20:00,07:40:00)",90,27,7,20,3,0,1,52.0,49.0,86.0,100.0,75.57142857142857,14.931590034299125
2016-10-27 07:40:00,1,0,"[07:40:00,08:00:00)",42,27,7,40,3,0,1,36.0,20.0,40.0,37.0,54.42857142857143,27.054618477302185
2016-10-27 07:40:00,1,1,"[07:40:00,08:00:00)",104,27,7,40,3,0,1,94.0,62.0,87.0,101.0,104.14285714285714,21.698145630664474
2016-10-27 07:40:00,2,0,"[07:40:00,08:00:00)",114,27,7,40,3,0,1,81.0,70.0,58.0,54.0,76.85714285714286,33.78080604637576
2016-10-27 07:40:00,3,0,"[07:40:00,08:00:00)",134,27,7,40,3,0,1,112.0,120.0,110.0,93.0,129.71428571428572,29.26154635760207
2016-10-27 07:40:00,3,1,"[07:40:00,08:00:00)",86,27,7,40,3,0,1,90.0,52.0,100.0,89.0,81.0,16.10382977224155
2016-10-27 15:00:00,1,0,"[15:00:00,15:20:00)",40,27,15,0,3,0,0,42.0,36.0,37.0,45.0,66.85714285714286,30.612789110808855
2016-10-27 15:00:00,1,1,"[15:00:00,15:20:00)",87,27,15,0,3,0,0,104.0,94.0,101.0,101.0,97.71428571428571,8.22018421760903
2016-10-27 15:00:00,2,0,"[15:00:00,15:20:00)",58,27,15,0,3,0,0,114.0,81.0,54.0,79.0,58.714285714285715,32.99855696700632
2016-10-27 15:00:00,3,0,"[15:00:00,15:20:00)",110,27,15,0,3,0,0,134.0,112.0,93.0,105.0,127.85714285714286,16.375068156891963
2016-10-27 15:00:00,3,1,"[15:00:00,15:20:00)",100,27,15,0,3,0,0,86.0,90.0,89.0,80.0,102.71428571428571,32.993505854507625
2016-10-27 15:20:00,1,0,"[15:20:00,15:40:00)",37,27,15,20,3,0,0,40.0,42.0,45.0,49.0,62.285714285714285,35.42463495796057
2016-10-27 15:20:00,1,1,"[15:20:00,15:40:00)",101,27,15,20,3,0,0,87.0,104.0,101.0,96.0,103.85714285714286,17.948338562186116
2016-10-27 15:20:00,2,0,"[15:20:00,15:40:00)",54,27,15,20,3,0,0,58.0,114.0,79.0,57.0,56.285714285714285,27.79516915889214
2016-10-27 15:20:00,3,0,"[15:20:00,15:40:00)",93,27,15,20,3,0,0,110.0,134.0,105.0,113.0,119.71428571428571,22.603202470109448
2016-10-27 15:20:00,3,1,"[15:20:00,15:40:00)",89,27,15,20,3,0,0,100.0,86.0,80.0,107.0,97.57142857142857,19.415261547359616
2016-10-27 15:40:00,1,0,"[15:40:00,16:00:00)",45,27,15,40,3,0,0,37.0,40.0,49.0,41.0,69.14285714285714,39.60820020916785
2016-10-27 15:40:00,1,1,"[15:40:00,16:00:00)",101,27,15,40,3,0,0,101.0,87.0,96.0,93.0,102.42857142857143,13.36484371846703
2016-10-27 15:40:00,2,0,"[15:40:00,16:00:00)",79,27,15,40,3,0,0,54.0,58.0,57.0,73.0,68.57142857142857,35.401775580974956
2016-10-27 15:40:00,3,0,"[15:40:00,16:00:00)",105,27,15,40,3,0,0,93.0,110.0,113.0,126.0,122.85714285714286,27.033488931499832
2016-10-27 15:40:00,3,1,"[15:40:00,16:00:00)",80,27,15,40,3,0,0,89.0,100.0,107.0,108.0,96.14285714285714,24.531806370700135
2016-10-27 16:00:00,1,0,"[16:00:00,16:20:00)",49,27,16,0,3,0,0,45.0,37.0,41.0,45.0,68.14285714285714,26.87891721175149
2016-10-27 16:00:00,1,1,"[16:00:00,16:20:00)",96,27,16,0,3,0,0,101.0,101.0,93.0,109.0,108.0,13.152946437965905
2016-10-27 16:00:00,2,0,"[16:00:00,16:20:00)",57,27,16,0,3,0,0,79.0,54.0,73.0,83.0,56.714285714285715,29.227351834165464
2016-10-27 16:00:00,3,0,"[16:00:00,16:20:00)",113,27,16,0,3,0,0,105.0,93.0,126.0,125.0,129.71428571428572,12.257165057144954
2016-10-27 16:00:00,3,1,"[16:00:00,16:20:00)",107,27,16,0,3,0,0,80.0,89.0,108.0,117.0,94.85714285714286,12.62838827706016
2016-10-27 16:20:00,1,0,"[16:20:00,16:40:00)",41,27,16,20,3,0,0,49.0,45.0,45.0,8.0,65.71428571428571,27.699063075095072
2016-10-27 16:20:00,1,1,"[16:20:00,16:40:00)",93,27,16,20,3,0,0,96.0,101.0,109.0,35.0,103.57142857142857,8.303757038376117
2016-10-27 16:20:00,2,0,"[16:20:00,16:40:00)",73,27,16,20,3,0,0,57.0,79.0,83.0,19.0,63.857142857142854,31.189894578365024
2016-10-27 16:20:00,3,0,"[16:20:00,16:40:00)",126,27,16,20,3,0,0,113.0,105.0,125.0,25.0,133.0,15.362291495737214
2016-10-27 16:20:00,3,1,"[16:20:00,16:40:00)",108,27,16,20,3,0,0,107.0,80.0,117.0,19.0,104.85714285714286,16.25247233939677
2016-10-27 16:40:00,1,0,"[16:40:00,17:00:00)",45,27,16,40,3,0,0,41.0,49.0,8.0,21.0,63.57142857142857,25.37621683688057
2016-10-27 16:40:00,1,1,"[16:40:00,17:00:00)",109,27,16,40,3,0,0,93.0,96.0,35.0,57.0,110.85714285714286,7.883074092183653
