time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,avg_vol_dia_semana,desvio_padrao,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,window_n
2016-10-25 15:20:00,3,1,"[15:20:00,15:40:00)",101,25,15,20,1,0,0,79.0,84.0,97.57142857142857,19.415261547359613,87.0,12.165525060596439,79,101,81,91,101,96.0,96.0,7.0710678118654755,79,104,97.0,93.16666666666667,10.571975532825766,46
2016-10-25 15:40:00,1,0,"[15:40:00,16:00:00)",46,25,15,40,1,0,0,44.0,52.0,69.14285714285714,39.608200209167855,47.333333333333336,4.163331998932266,44,52,46,35,46,40.5,40.5,7.7781745930520225,40,52,48.0,47.0,4.516635916254486,47
2016-10-25 15:40:00,1,1,"[15:40:00,16:00:00)",89,25,15,40,1,0,0,111.0,92.0,102.42857142857143,13.364843718467029,97.33333333333333,11.930353445448853,89,111,92,89,116,102.5,102.5,19.091883092036785,89,113,107.5,103.33333333333333,10.211105065891088,47
2016-10-25 15:40:00,2,0,"[15:40:00,16:00:00)",100,25,15,40,1,0,0,66.0,77.0,68.57142857142857,35.40177558097496,81.0,17.349351572897472,66,100,77,53,100,76.5,76.5,33.23401871576773,66,100,77.5,78.83333333333333,12.089940722214756,47
2016-10-25 15:40:00,3,0,"[15:40:00,16:00:00)",124,25,15,40,1,0,0,123.0,125.0,122.85714285714286,27.03348893149983,124.0,1.0,123,125,124,106,124,115.0,115.0,12.727922061357855,118,141,124.5,126.16666666666667,7.782458908768272,47
2016-10-25 15:40:00,3,1,"[15:40:00,16:00:00)",81,25,15,40,1,0,0,101.0,79.0,96.14285714285714,24.53180637070013,87.0,12.165525060596439,79,101,81,81,83,82.0,82.0,1.4142135623730951,79,104,97.0,93.16666666666667,10.571975532825766,47
2016-10-25 16:00:00,1,0,"[16:00:00,16:20:00)",50,25,16,0,1,0,0,46.0,44.0,68.14285714285714,26.87891721175149,46.666666666666664,5.773502691896258,40,50,50,50,57,53.5,53.5,4.949747468305833,40,52,48.0,47.0,4.516635916254486,48
2016-10-25 16:00:00,1,1,"[16:00:00,16:20:00)",113,25,16,0,1,0,0,89.0,111.0,108.0,13.152946437965904,109.33333333333333,3.2145502536643176,107,113,108,102,113,107.5,107.5,7.7781745930520225,89,113,107.5,103.33333333333333,10.211105065891088,48
2016-10-25 16:00:00,2,0,"[16:00:00,16:20:00)",78,25,16,0,1,0,0,100.0,66.0,56.714285714285715,29.227351834165464,76.66666666666667,7.094598884597589,69,83,78,62,78,70.0,70.0,11.313708498984761,66,100,77.5,78.83333333333333,12.089940722214756,48
2016-10-25 16:00:00,3,0,"[16:00:00,16:20:00)",126,25,16,0,1,0,0,124.0,123.0,129.71428571428572,12.257165057144954,128.33333333333334,11.676186592091332,118,141,126,109,126,117.5,117.5,12.020815280171307,118,141,124.5,126.16666666666667,7.782458908768272,48
2016-10-25 16:00:00,3,1,"[16:00:00,16:20:00)",96,25,16,0,1,0,0,81.0,101.0,94.85714285714286,12.62838827706016,99.33333333333333,4.163331998932265,96,104,98,84,96,90.0,90.0,8.48528137423857,79,104,97.0,93.16666666666667,10.571975532825766,48
2016-10-25 16:20:00,1,0,"[16:20:00,16:40:00)",40,25,16,20,1,0,0,50.0,46.0,65.71428571428571,27.699063075095072,46.666666666666664,5.773502691896258,40,50,50,40,45,42.5,42.5,3.5355339059327378,40,52,48.0,47.0,4.516635916254486,49
2016-10-25 16:20:00,1,1,"[16:20:00,16:40:00)",107,25,16,20,1,0,0,113.0,89.0,103.57142857142857,8.303757038376117,109.33333333333333,3.2145502536643176,107,113,108,84,107,95.5,95.5,16.263455967290593,89,113,107.5,103.33333333333333,10.211105065891088,49
2016-10-25 16:20:00,2,0,"[16:20:00,16:40:00)",83,25,16,20,1,0,0,78.0,100.0,63.85714285714285,31.189894578365024,76.66666666666667,7.094598884597589,69,83,78,63,83,73.0,73.0,14.142135623730951,66,100,77.5,78.83333333333333,12.089940722214756,49
2016-10-25 16:20:00,3,0,"[16:20:00,16:40:00)",141,25,16,20,1,0,0,126.0,124.0,133.0,15.362291495737214,128.33333333333334,11.676186592091332,118,141,126,117,141,129.0,129.0,16.97056274847714,118,141,124.5,126.16666666666667,7.782458908768272,49
2016-10-25 16:20:00,3,1,"[16:20:00,16:40:00)",104,25,16,20,1,0,0,96.0,81.0,104.85714285714286,16.25247233939677,99.33333333333333,4.163331998932265,96,104,98,92,104,98.0,98.0,8.48528137423857,79,104,97.0,93.16666666666667,10.571975532825766,49
2016-10-25 16:40:00,1,0,"[16:40:00,17:00:00)",50,25,16,40,1,0,0,40.0,50.0,63.57142857142857,25.37621683688057,46.666666666666664,5.773502691896258,40,50,50,50,53,51.5,51.5,2.1213203435596424,40,52,48.0,47.0,4.516635916254486,50
2016-10-25 16:40:00,1,1,"[16:40:00,17:00:00)",108,25,16,40,1,0,0,107.0,113.0,110.85714285714286,7.8830740921836515,109.33333333333333,3.2145502536643176,107,113,108,108,113,110.5,110.5,3.5355339059327378,89,113,107.5,103.33333333333333,10.211105065891088,50
2016-10-25 16:40:00,2,0,"[16:40:00,17:00:00)",69,25,16,40,1,0,0,83.0,78.0,67.28571428571429,35.817659916649525,76.66666666666667,7.094598884597589,69,83,78,69,83,76.0,76.0,9.899494936611665,66,100,77.5,78.83333333333333,12.089940722214756,50
2016-10-25 16:40:00,3,0,"[16:40:00,17:00:00)",118,25,16,40,1,0,0,141.0,126.0,118.57142857142857,15.946338585572374,128.33333333333334,11.676186592091332,118,141,126,118,118,118.0,118.0,0.0,118,141,124.5,126.16666666666667,7.782458908768272,50
2016-10-25 16:40:00,3,1,"[16:40:00,17:00:00)",98,25,16,40,1,0,0,104.0,96.0,97.57142857142857,19.552128126772143,99.33333333333333,4.163331998932265,96,104,98,83,98,90.5,90.5,10.606601717798213,79,104,97.0,93.16666666666667,10.571975532825766,50
2016-10-26 06:00:00,1,0,"[06:00:00,06:20:00)",12,26,6,0,2,0,1,50.0,40.0,14.285714285714285,6.447590912226719,15.333333333333334,8.504900548115383,9,25,12,12,12,12.0,12.0,0.0,9,45,28.0,25.666666666666668,13.47095641247,18
2016-10-26 06:00:00,1,1,"[06:00:00,06:20:00)",37,26,6,0,2,0,1,108.0,107.0,36.57142857142857,2.992052966172382,48.333333333333336,10.263202878893768,37,57,51,37,48,42.5,42.5,7.7781745930520225,37,110,63.0,70.0,27.914154115788644,18
2016-10-26 06:00:00,2,0,"[06:00:00,06:20:00)",32,26,6,0,2,0,1,69.0,83.0,19.714285714285715,9.655987533033338,32.666666666666664,6.027713773341709,27,39,32,26,32,29.0,29.0,4.242640687119285,27,99,56.5,59.833333333333336,31.03170421789088,18
2016-10-26 06:00:00,3,0,"[06:00:00,06:20:00)",24,26,6,0,2,0,1,118.0,141.0,24.142857142857146,4.29839394148448,49.333333333333336,25.006665778014735,24,74,50,24,24,24.0,24.0,0.0,24,144,97.5,90.33333333333333,48.185751697640534,18
2016-10-26 06:00:00,3,1,"[06:00:00,06:20:00)",21,26,6,0,2,0,1,98.0,104.0,21.428571428571427,5.1269595556932455,32.666666666666664,10.408329997330664,21,41,36,21,21,21.0,21.0,0.0,21,86,45.5,52.666666666666664,26.058907626120224,18
2016-10-26 06:20:00,1,0,"[06:20:00,06:40:00)",9,26,6,20,2,0,1,12.0,50.0,22.428571428571423,14.808298831591502,15.333333333333334,8.504900548115383,9,25,12,9,16,12.5,12.5,4.949747468305833,9,45,28.0,25.666666666666668,13.47095641247,19
2016-10-26 06:20:00,1,1,"[06:20:00,06:40:00)",51,26,6,20,2,0,1,37.0,108.0,47.714285714285715,6.5246784266681335,48.333333333333336,10.263202878893768,37,57,51,28,51,39.5,39.5,16.263455967290593,37,110,63.0,70.0,27.914154115788644,19
2016-10-26 06:20:00,2,0,"[06:20:00,06:40:00)",27,26,6,20,2,0,1,32.0,69.0,24.0,13.686976778431873,32.666666666666664,6.027713773341709,27,39,32,27,45,36.0,36.0,12.727922061357855,27,99,56.5,59.833333333333336,31.03170421789088,19
2016-10-26 06:20:00,3,0,"[06:20:00,06:40:00)",50,26,6,20,2,0,1,24.0,118.0,45.42857142857143,6.876460883747853,49.333333333333336,25.006665778014735,24,74,50,50,57,53.5,53.5,4.949747468305833,24,144,97.5,90.33333333333333,48.185751697640534,19
2016-10-26 06:20:00,3,1,"[06:20:00,06:40:00)",36,26,6,20,2,0,1,21.0,98.0,28.857142857142854,5.698788509515902,32.666666666666664,10.408329997330664,21,41,36,26,36,31.0,31.0,7.0710678118654755,21,86,45.5,52.666666666666664,26.058907626120224,19
2016-10-26 06:40:00,1,0,"[06:40:00,07:00:00)",25,26,6,40,2,0,1,9.0,12.0,28.714285714285715,14.941154414505437,15.333333333333334,8.504900548115383,9,25,12,17,25,21.0,21.0,5.656854249492381,9,45,28.0,25.666666666666668,13.47095641247,20
2016-10-26 06:40:00,1,1,"[06:40:00,07:00:00)",57,26,6,40,2,0,1,51.0,37.0,60.42857142857143,7.2078000077957896,48.333333333333336,10.263202878893768,37,57,51,57,57,57.0,57.0,0.0,37,110,63.0,70.0,27.914154115788644,20
2016-10-26 06:40:00,2,0,"[06:40:00,07:00:00)",39,26,6,40,2,0,1,27.0,32.0,34.57142857142857,17.77504939380988,32.666666666666664,6.027713773341709,27,39,32,39,47,43.0,43.0,5.656854249492381,27,99,56.5,59.833333333333336,31.03170421789088,20
2016-10-26 06:40:00,3,0,"[06:40:00,07:00:00)",74,26,6,40,2,0,1,50.0,24.0,70.71428571428571,12.802529511966062,49.333333333333336,25.006665778014735,24,74,50,74,75,74.5,74.5,0.7071067811865476,24,144,97.5,90.33333333333333,48.185751697640534,20
2016-10-26 06:40:00,3,1,"[06:40:00,07:00:00)",41,26,6,40,2,0,1,36.0,21.0,41.142857142857146,9.58172864411865,32.666666666666664,10.408329997330664,21,41,36,41,43,42.0,42.0,1.4142135623730951,21,86,45.5,52.666666666666664,26.058907626120224,20
2016-10-26 07:00:00,1,0,"[07:00:00,07:20:00)",31,26,7,0,2,0,1,25.0,9.0,39.285714285714285,26.20886800120833,36.0,7.810249675906654,31,45,32,22,31,26.5,26.5,6.363961030678928,9,45,28.0,25.666666666666668,13.47095641247,21
2016-10-26 07:00:00,1,1,"[07:00:00,07:20:00)",69,26,7,0,2,0,1,57.0,51.0,70.42857142857143,11.956269524913738,91.66666666666667,20.840665376454112,69,110,96,67,69,68.0,68.0,1.4142135623730951,37,110,63.0,70.0,27.914154115788644,21
2016-10-26 07:00:00,2,0,"[07:00:00,07:20:00)",74,26,7,0,2,0,1,39.0,27.0,52.85714285714285,27.7634566257432,87.0,12.529964086141668,74,99,88,74,87,80.5,80.5,9.192388155425117,27,99,56.5,59.833333333333336,31.03170421789088,21
2016-10-26 07:00:00,3,0,"[07:00:00,07:20:00)",129,26,7,0,2,0,1,74.0,50.0,111.57142857142857,31.55343162984096,131.33333333333334,11.676186592091327,121,144,129,119,129,124.0,124.0,7.0710678118654755,24,144,97.5,90.33333333333333,48.185751697640534,21
2016-10-26 07:00:00,3,1,"[07:00:00,07:20:00)",50,26,7,0,2,0,1,41.0,36.0,56.85714285714285,6.618876325292972,72.66666666666667,19.73153144926499,50,86,82,50,53,51.5,51.5,2.1213203435596424,21,86,45.5,52.666666666666664,26.058907626120224,21
2016-10-26 07:20:00,1,0,"[07:20:00,07:40:00)",32,26,7,20,2,0,1,31.0,25.0,45.42857142857143,23.308490176022005,36.0,7.810249675906654,31,45,32,32,38,35.0,35.0,4.242640687119285,9,45,28.0,25.666666666666668,13.47095641247,22
2016-10-26 07:20:00,1,1,"[07:20:00,07:40:00)",96,26,7,20,2,0,1,69.0,57.0,90.85714285714286,11.922367933546472,91.66666666666667,20.840665376454112,69,110,96,96,98,97.0,97.0,1.4142135623730951,37,110,63.0,70.0,27.914154115788644,22
2016-10-26 07:20:00,2,0,"[07:20:00,07:40:00)",88,26,7,20,2,0,1,74.0,39.0,67.42857142857143,33.11020559111215,87.0,12.529964086141668,74,99,88,88,95,91.5,91.5,4.949747468305833,27,99,56.5,59.833333333333336,31.03170421789088,22
2016-10-26 07:20:00,3,0,"[07:20:00,07:40:00)",121,26,7,20,2,0,1,129.0,74.0,112.85714285714286,30.899992294651533,131.33333333333334,11.676186592091327,121,144,129,121,137,129.0,129.0,11.313708498984761,24,144,97.5,90.33333333333333,48.185751697640534,22
2016-10-26 07:20:00,3,1,"[07:20:00,07:40:00)",82,26,7,20,2,0,1,50.0,41.0,75.57142857142857,14.931590034299125,72.66666666666667,19.73153144926499,50,86,82,63,82,72.5,72.5,13.435028842544403,21,86,45.5,52.666666666666664,26.058907626120224,22
2016-10-26 07:40:00,1,0,"[07:40:00,08:00:00)",45,26,7,40,2,0,1,32.0,31.0,54.42857142857143,27.054618477302185,36.0,7.810249675906654,31,45,32,41,45,43.0,43.0,2.8284271247461903,9,45,28.0,25.666666666666668,13.47095641247,23
2016-10-26 07:40:00,1,1,"[07:40:00,08:00:00)",110,26,7,40,2,0,1,96.0,69.0,104.14285714285714,21.698145630664477,91.66666666666667,20.840665376454112,69,110,96,103,110,106.5,106.5,4.949747468305833,37,110,63.0,70.0,27.914154115788644,23
2016-10-26 07:40:00,2,0,"[07:40:00,08:00:00)",99,26,7,40,2,0,1,88.0,74.0,76.85714285714286,33.78080604637576,87.0,12.529964086141668,74,99,88,99,99,99.0,99.0,0.0,27,99,56.5,59.833333333333336,31.03170421789088,23
2016-10-26 07:40:00,3,0,"[07:40:00,08:00:00)",144,26,7,40,2,0,1,121.0,129.0,129.71428571428572,29.26154635760207,131.33333333333334,11.676186592091327,121,144,129,144,152,148.0,148.0,5.656854249492381,24,144,97.5,90.33333333333333,48.185751697640534,23
2016-10-26 07:40:00,3,1,"[07:40:00,08:00:00)",86,26,7,40,2,0,1,82.0,50.0,81.0,16.103829772241554,72.66666666666667,19.73153144926499,50,86,82,86,104,95.0,95.0,12.727922061357855,21,86,45.5,52.666666666666664,26.058907626120224,23
2016-10-26 15:00:00,1,0,"[15:00:00,15:20:00)",38,26,15,0,2,0,0,45.0,32.0,66.85714285714286,30.612789110808848,39.333333333333336,4.163331998932264,36,44,38,38,40,39.0,39.0,1.4142135623730951,36,49,44.5,43.0,4.979959839195493,45
2016-10-26 15:00:00,1,1,"[15:00:00,15:20:00)",96,26,15,0,2,0,0,110.0,96.0,97.71428571428572,8.22018421760903,98.66666666666667,2.516611478423582,96,101,99,83,96,89.5,89.5,9.192388155425117,96,113,105.0,104.66666666666667,6.8896056974740345,45
2016-10-26 15:00:00,2,0,"[15:00:00,15:20:00)",72,26,15,0,2,0,0,99.0,88.0,58.714285714285715,32.99855696700632,68.33333333333333,8.144527815247079,59,74,72,70,72,71.0,71.0,1.4142135623730951,59,90,73.0,73.83333333333333,10.55304063607578,45
2016-10-26 15:00:00,3,0,"[15:00:00,15:20:00)",120,26,15,0,2,0,0,144.0,121.0,127.85714285714286,16.375068156891967,113.66666666666667,6.506407098647712,107,120,114,107,120,113.5,113.5,9.192388155425117,107,132,123.5,121.83333333333333,9.988326519826366,45
2016-10-26 15:00:00,3,1,"[15:00:00,15:20:00)",81,26,15,0,2,0,0,86.0,82.0,102.71428571428572,32.993505854507625,80.0,1.0,79,81,80,81,99,90.0,90.0,12.727922061357855,79,122,82.0,89.66666666666667,16.633299933166196,45
2016-10-26 15:20:00,1,0,"[15:20:00,15:40:00)",36,26,15,20,2,0,0,38.0,45.0,62.28571428571429,35.42463495796057,39.333333333333336,4.163331998932264,36,44,38,34,36,35.0,35.0,1.4142135623730951,36,49,44.5,43.0,4.979959839195493,46
2016-10-26 15:20:00,1,1,"[15:20:00,15:40:00)",99,26,15,20,2,0,0,96.0,110.0,103.85714285714286,17.948338562186112,98.66666666666667,2.516611478423582,96,101,99,99,99,99.0,99.0,0.0,96,113,105.0,104.66666666666667,6.8896056974740345,46
2016-10-26 15:20:00,2,0,"[15:20:00,15:40:00)",59,26,15,20,2,0,0,72.0,99.0,56.28571428571429,27.79516915889214,68.33333333333333,8.144527815247079,59,74,72,59,69,64.0,64.0,7.0710678118654755,59,90,73.0,73.83333333333333,10.55304063607578,46
2016-10-26 15:20:00,3,0,"[15:20:00,15:40:00)",107,26,15,20,2,0,0,120.0,144.0,119.71428571428572,22.603202470109448,113.66666666666667,6.506407098647712,107,120,114,96,107,101.5,101.5,7.7781745930520225,107,132,123.5,121.83333333333333,9.988326519826366,46
