tollgate_id,time_window,direction,volume
1,"[16:00:00,16:20:00)",1,111.69788068382037
2,"[16:00:00,16:20:00)",0,79.29943524708202
3,"[16:00:00,16:20:00)",0,132.96739786010815
3,"[16:00:00,16:20:00)",1,94.53778521604767
1,"[16:20:00,16:40:00)",0,46.74749104118833
1,"[16:20:00,16:40:00)",1,110.98718123058849
2,"[16:20:00,16:40:00)",0,81.34871639331737
3,"[16:20:00,16:40:00)",0,130.12420145348042
3,"[16:20:00,16:40:00)",1,99.13071448646586
1,"[16:40:00,17:00:00)",0,46.66061488115452
1,"[16:40:00,17:00:00)",1,110.31199433833308
2,"[16:40:00,17:00:00)",0,77.83169940951629
3,"[16:40:00,17:00:00)",0,129.511339331744
3,"[16:40:00,17:00:00)",1,98.20153277235782
1,"[06:00:00,06:20:00)",0,16.129664714719617
1,"[06:00:00,06:20:00)",1,37.61648615857826
2,"[06:00:00,06:20:00)",0,32.79375
3,"[06:00:00,06:20:00)",0,26.7575
3,"[06:00:00,06:20:00)",1,33.31723484848485
1,"[06:20:00,06:40:00)",0,17.713562935535464
1,"[06:20:00,06:40:00)",1,46.15501100025368
2,"[06:20:00,06:40:00)",0,34.89682702713953
3,"[06:20:00,06:40:00)",0,43.943125
3,"[06:20:00,06:40:00)",1,33.054346720059044
1,"[06:40:00,07:00:00)",0,19.51193580870042
1,"[06:40:00,07:00:00)",1,49.57812319615252
2,"[06:40:00,07:00:00)",0,42.32648418172355
3,"[06:40:00,07:00:00)",0,49.18329450757576
3,"[06:40:00,07:00:00)",1,36.89366491756309
1,"[07:00:00,07:20:00)",0,28.53323125
1,"[07:00:00,07:20:00)",1,75.185125
2,"[07:00:00,07:20:00)",0,77.99068658200734
3,"[07:00:00,07:20:00)",0,113.12617026942353
3,"[07:00:00,07:20:00)",1,61.98258585858585
1,"[07:20:00,07:40:00)",0,34.3156863128796
1,"[07:20:00,07:40:00)",1,90.82912175324674
2,"[07:20:00,07:40:00)",0,86.75791330636994
3,"[07:20:00,07:40:00)",0,119.52133952785414
3,"[07:20:00,07:40:00)",1,76.2273751492138
1,"[07:40:00,08:00:00)",0,36.77966142238999
1,"[07:40:00,08:00:00)",1,92.68012266597512
2,"[07:40:00,08:00:00)",0,96.30807934882145
3,"[07:40:00,08:00:00)",0,125.04369000642538
3,"[07:40:00,08:00:00)",1,73.50855225916071
1,"[15:00:00,15:20:00)",0,41.52241437670149
1,"[15:00:00,15:20:00)",1,95.78037346518273
2,"[15:00:00,15:20:00)",0,62.06053987613197
3,"[15:00:00,15:20:00)",0,103.1887117266504
3,"[15:00:00,15:20:00)",1,91.72961565422267
1,"[15:20:00,15:40:00)",0,41.16950960310858
1,"[15:20:00,15:40:00)",1,98.15640750482805
2,"[15:20:00,15:40:00)",0,68.88388996184914
3,"[15:20:00,15:40:00)",0,98.89860561849834
3,"[15:20:00,15:40:00)",1,88.96596451658793
1,"[15:40:00,16:00:00)",0,43.233877582972376
1,"[15:40:00,16:00:00)",1,97.19071233853408
2,"[15:40:00,16:00:00)",0,66.78923337613429
3,"[15:40:00,16:00:00)",0,105.15605362034943
3,"[15:40:00,16:00:00)",1,86.25113530203213
1,"[16:00:00,16:20:00)",0,45.99481196707538
1,"[16:00:00,16:20:00)",1,97.61309778893263
2,"[16:00:00,16:20:00)",0,70.14261738415932
3,"[16:00:00,16:20:00)",0,121.1169908512822
3,"[16:00:00,16:20:00)",1,110.23953338624133
1,"[16:20:00,16:40:00)",0,43.628584896547856
1,"[16:20:00,16:40:00)",1,99.65318626871812
2,"[16:20:00,16:40:00)",0,68.79464803888987
3,"[16:20:00,16:40:00)",0,122.29110056892621
3,"[16:20:00,16:40:00)",1,110.25898592886242
1,"[16:40:00,17:00:00)",0,44.235338533198956
1,"[16:40:00,17:00:00)",1,101.53149836130191
2,"[16:40:00,17:00:00)",0,74.09560416271513
3,"[16:40:00,17:00:00)",0,123.82005230670563
3,"[16:40:00,17:00:00)",1,110.03881914640064
1,"[06:00:00,06:20:00)",0,13.571875
1,"[06:00:00,06:20:00)",1,37.68325
2,"[06:00:00,06:20:00)",0,36.5425
3,"[06:00:00,06:20:00)",0,30.2575
3,"[06:00:00,06:20:00)",1,32.01418859649123
1,"[06:20:00,06:40:00)",0,14.127255085167453
1,"[06:20:00,06:40:00)",1,53.54952222813317
2,"[06:20:00,06:40:00)",0,31.805
3,"[06:20:00,06:40:00)",0,50.28579928751804
3,"[06:20:00,06:40:00)",1,28.661785714285717
1,"[06:40:00,07:00:00)",0,13.225816630156315
1,"[06:40:00,07:00:00)",1,57.266742024310325
2,"[06:40:00,07:00:00)",0,37.13585319258893
3,"[06:40:00,07:00:00)",0,61.85914473020452
3,"[06:40:00,07:00:00)",1,31.612423941798944
1,"[07:00:00,07:20:00)",0,33.939819593526984
1,"[07:00:00,07:20:00)",1,89.70029114145659
2,"[07:00:00,07:20:00)",0,75.3016843890249
3,"[07:00:00,07:20:00)",0,109.4501079822955
3,"[07:00:00,07:20:00)",1,59.68716979738587
1,"[07:20:00,07:40:00)",0,37.90274031403592
1,"[07:20:00,07:40:00)",1,102.04124091039895
2,"[07:20:00,07:40:00)",0,89.32557107417783
3,"[07:20:00,07:40:00)",0,125.3305781631563
3,"[07:20:00,07:40:00)",1,66.07546312766557
1,"[07:40:00,08:00:00)",0,40.26998016763214
1,"[07:40:00,08:00:00)",1,100.68308811215391
2,"[07:40:00,08:00:00)",0,91.82002130392193
3,"[07:40:00,08:00:00)",0,127.58033313725217
3,"[07:40:00,08:00:00)",1,66.15518095683169
1,"[15:00:00,15:20:00)",0,56.473099011853556
1,"[15:00:00,15:20:00)",1,114.09368839448084
2,"[15:00:00,15:20:00)",0,96.5824529899456
3,"[15:00:00,15:20:00)",0,147.92017857142858
3,"[15:00:00,15:20:00)",1,113.98724699519231
1,"[15:20:00,15:40:00)",0,56.48093750482512
1,"[15:20:00,15:40:00)",1,116.37189282407462
2,"[15:20:00,15:40:00)",0,96.51887929526549
3,"[15:20:00,15:40:00)",0,153.54770833333333
3,"[15:20:00,15:40:00)",1,116.63740674349293
1,"[15:40:00,16:00:00)",0,57.05869112307449
1,"[15:40:00,16:00:00)",1,113.33751506368638
2,"[15:40:00,16:00:00)",0,96.39710669468577
3,"[15:40:00,16:00:00)",0,157.32979166666667
3,"[15:40:00,16:00:00)",1,115.558719166124
1,"[16:00:00,16:20:00)",0,68.7067001570003
1,"[16:00:00,16:20:00)",1,119.30290484294177
2,"[16:00:00,16:20:00)",0,89.6300771739932
3,"[16:00:00,16:20:00)",0,147.97729166666667
3,"[16:00:00,16:20:00)",1,97.7634718558008
1,"[16:20:00,16:40:00)",0,67.95390682291426
1,"[16:20:00,16:40:00)",1,118.72076276419747
2,"[16:20:00,16:40:00)",0,97.88776395193467
3,"[16:20:00,16:40:00)",0,150.56475
3,"[16:20:00,16:40:00)",1,98.96528576976557
1,"[16:40:00,17:00:00)",0,66.7669811442591
1,"[16:40:00,17:00:00)",1,115.65236248761762
2,"[16:40:00,17:00:00)",0,97.66987385906668
3,"[16:40:00,17:00:00)",0,148.73041666666668
3,"[16:40:00,17:00:00)",1,97.69494250315938
1,"[06:00:00,06:20:00)",0,14.50490277777778
1,"[06:00:00,06:20:00)",1,35.449934210526315
2,"[06:00:00,06:20:00)",0,32.821992101059685
3,"[06:00:00,06:20:00)",0,31.968684210526316
3,"[06:00:00,06:20:00)",1,20.046510416666667
1,"[06:20:00,06:40:00)",0,15.82852089545156
1,"[06:20:00,06:40:00)",1,42.66225310641263
2,"[06:20:00,06:40:00)",0,37.12364285988101
3,"[06:20:00,06:40:00)",0,43.00701736111111
3,"[06:20:00,06:40:00)",1,25.097768481182793
1,"[06:40:00,07:00:00)",0,15.801011350608318
1,"[06:40:00,07:00:00)",1,51.036004708544894
2,"[06:40:00,07:00:00)",0,38.344734325942404
3,"[06:40:00,07:00:00)",0,48.80045455270481
3,"[06:40:00,07:00:00)",1,26.675956272893778
1,"[07:00:00,07:20:00)",0,26.898813495172853
1,"[07:00:00,07:20:00)",1,68.70585734521245
2,"[07:00:00,07:20:00)",0,49.91604793852198
3,"[07:00:00,07:20:00)",0,73.98497347528485
3,"[07:00:00,07:20:00)",1,54.20440463645152
1,"[07:20:00,07:40:00)",0,29.83445969355044
1,"[07:20:00,07:40:00)",1,73.38130830042104
2,"[07:20:00,07:40:00)",0,51.23850550131376
3,"[07:20:00,07:40:00)",0,77.8662913032308
3,"[07:20:00,07:40:00)",1,60.876388761329984
1,"[07:40:00,08:00:00)",0,29.91936506674102
1,"[07:40:00,08:00:00)",1,74.49696400294837
2,"[07:40:00,08:00:00)",0,50.669250385123036
3,"[07:40:00,08:00:00)",0,78.1889167974438
3,"[07:40:00,08:00:00)",1,62.630045389210665
1,"[15:00:00,15:20:00)",0,53.521012349176736
1,"[15:00:00,15:20:00)",1,82.59786641751343
2,"[15:00:00,15:20:00)",0,82.40107694094213
3,"[15:00:00,15:20:00)",0,119.21872756282335
3,"[15:00:00,15:20:00)",1,87.31795661588234
1,"[15:20:00,15:40:00)",0,52.417417623290696
1,"[15:20:00,15:40:00)",1,80.81181763712793
2,"[15:20:00,15:40:00)",0,82.58112476015549
3,"[15:20:00,15:40:00)",0,122.1203614351588
3,"[15:20:00,15:40:00)",1,86.3867606817495
1,"[15:40:00,16:00:00)",0,53.02194733910059
1,"[15:40:00,16:00:00)",1,85.75781092251356
2,"[15:40:00,16:00:00)",0,84.96667790635864
3,"[15:40:00,16:00:00)",0,119.81312952897444
3,"[15:40:00,16:00:00)",1,87.1977631474793
1,"[16:00:00,16:20:00)",0,52.03782034777868
1,"[16:00:00,16:20:00)",1,104.03875001672259
2,"[16:00:00,16:20:00)",0,79.62046285449033
3,"[16:00:00,16:20:00)",0,119.9540726448073
3,"[16:00:00,16:20:00)",1,91.63826725140518
1,"[16:20:00,16:40:00)",0,53.91668130331641
1,"[16:20:00,16:40:00)",1,101.00400583453417
2,"[16:20:00,16:40:00)",0,78.60425484633805
3,"[16:20:00,16:40:00)",0,119.06379788160173
3,"[16:20:00,16:40:00)",1,87.37217588621075
1,"[16:40:00,17:00:00)",0,52.95780032300802
1,"[16:40:00,17:00:00)",1,103.24867158115728
2,"[16:40:00,17:00:00)",0,79.190067861865
3,"[16:40:00,17:00:00)",0,117.09720947364791
3,"[16:40:00,17:00:00)",1,87.61483557278746
1,"[06:00:00,06:20:00)",0,20.97416666666667
1,"[06:00:00,06:20:00)",1,38.120902777777786
2,"[06:00:00,06:20:00)",0,5.213677083333334
3,"[06:00:00,06:20:00)",0,31.0275
3,"[06:00:00,06:20:00)",1,25.99421875
1,"[06:20:00,06:40:00)",0,22.798722328520125
1,"[06:20:00,06:40:00)",1,47.18535047327525
2,"[06:20:00,06:40:00)",0,5.004283260233918
3,"[06:20:00,06:40:00)",0,35.32958333333333
3,"[06:20:00,06:40:00)",1,28.784848668488376
1,"[06:40:00,07:00:00)",0,22.348567922001376
1,"[06:40:00,07:00:00)",1,50.16898436580287
2,"[06:40:00,07:00:00)",0,5.080740059017879
3,"[06:40:00,07:00:00)",0,43.92224780366692
3,"[06:40:00,07:00:00)",1,27.197470047933326
1,"[07:00:00,07:20:00)",0,48.205327439557465
1,"[07:00:00,07:20:00)",1,66.69293073687015
2,"[07:00:00,07:20:00)",0,14.363392857142857
3,"[07:00:00,07:20:00)",0,72.67000946868177
3,"[07:00:00,07:20:00)",1,54.337306735951955
1,"[07:20:00,07:40:00)",0,52.2696283146056
1,"[07:20:00,07:40:00)",1,67.87567768701294
2,"[07:20:00,07:40:00)",0,12.603392857142858
3,"[07:20:00,07:40:00)",0,77.96297285316464
3,"[07:20:00,07:40:00)",1,58.06443884061027
1,"[07:40:00,08:00:00)",0,49.41423165164753
1,"[07:40:00,08:00:00)",1,67.4351700987083
2,"[07:40:00,08:00:00)",0,10.912038690476193
3,"[07:40:00,08:00:00)",0,79.3044080895238
3,"[07:40:00,08:00:00)",1,60.20825567586654
1,"[15:00:00,15:20:00)",0,124.9935
1,"[15:00:00,15:20:00)",1,114.27749700192575
2,"[15:00:00,15:20:00)",0,22.275
3,"[15:00:00,15:20:00)",0,138.84571428571428
3,"[15:00:00,15:20:00)",1,136.105
1,"[15:20:00,15:40:00)",0,129.42182382392653
1,"[15:20:00,15:40:00)",1,117.33615576112774
2,"[15:20:00,15:40:00)",0,23.38625
3,"[15:20:00,15:40:00)",0,142.36168443627452
3,"[15:20:00,15:40:00)",1,135.88220089285716
1,"[15:40:00,16:00:00)",0,129.67941313676593
1,"[15:40:00,16:00:00)",1,120.20751673446206
2,"[15:40:00,16:00:00)",0,23.83275568181818
3,"[15:40:00,16:00:00)",0,139.8186192002442
3,"[15:40:00,16:00:00)",1,142.5591537698413
1,"[16:00:00,16:20:00)",0,116.02839637111789
1,"[16:00:00,16:20:00)",1,108.05302267309916
2,"[16:00:00,16:20:00)",0,22.0075
3,"[16:00:00,16:20:00)",0,127.77976396904882
3,"[16:00:00,16:20:00)",1,116.13589541027451
1,"[16:20:00,16:40:00)",0,115.3446850194475
1,"[16:20:00,16:40:00)",1,113.28830863923854
2,"[16:20:00,16:40:00)",0,22.9275
3,"[16:20:00,16:40:00)",0,127.07912958425376
3,"[16:20:00,16:40:00)",1,117.59915171383103
1,"[16:40:00,17:00:00)",0,114.48833626430068
1,"[16:40:00,17:00:00)",1,114.69112331106669
2,"[16:40:00,17:00:00)",0,22.41140625
3,"[16:40:00,17:00:00)",0,125.76397976861357
3,"[16:40:00,17:00:00)",1,112.42714532500679
1,"[06:00:00,06:20:00)",0,36.060625
1,"[06:00:00,06:20:00)",1,36.91525
2,"[06:00:00,06:20:00)",0,13.071307441490342
3,"[06:00:00,06:20:00)",0,34.5259375
3,"[06:00:00,06:20:00)",1,33.85163194444444
1,"[06:20:00,06:40:00)",0,46.466796918767514
1,"[06:20:00,06:40:00)",1,47.81503896564064
2,"[06:20:00,06:40:00)",0,12.261735304169514
3,"[06:20:00,06:40:00)",0,54.56875
3,"[06:20:00,06:40:00)",1,33.924357531072445
1,"[06:40:00,07:00:00)",0,48.028404190514784
1,"[06:40:00,07:00:00)",1,54.8005573766284
2,"[06:40:00,07:00:00)",0,11.433794293791003
3,"[06:40:00,07:00:00)",0,67.34008680555557
3,"[06:40:00,07:00:00)",1,36.84673449413163
1,"[07:00:00,07:20:00)",0,92.60179119786804
1,"[07:00:00,07:20:00)",1,92.67349330255747
2,"[07:00:00,07:20:00)",0,44.159528775264896
3,"[07:00:00,07:20:00)",0,149.19875
3,"[07:00:00,07:20:00)",1,78.4095522758895
1,"[07:20:00,07:40:00)",0,100.15189370542139
1,"[07:20:00,07:40:00)",1,104.103860817231
2,"[07:20:00,07:40:00)",0,48.82061520663615
3,"[07:20:00,07:40:00)",0,156.56375
3,"[07:20:00,07:40:00)",1,89.55899286902219
1,"[07:40:00,08:00:00)",0,99.79444553999248
1,"[07:40:00,08:00:00)",1,104.38193385875991
2,"[07:40:00,08:00:00)",0,46.06921076245113
3,"[07:40:00,08:00:00)",0,155.21125
3,"[07:40:00,08:00:00)",1,95.33466546774446
1,"[15:00:00,15:20:00)",0,90.7777647712564
1,"[15:00:00,15:20:00)",1,99.82180858619529
2,"[15:00:00,15:20:00)",0,16.924833333333332
3,"[15:00:00,15:20:00)",0,99.4762538590718
3,"[15:00:00,15:20:00)",1,82.61272756777238
1,"[15:20:00,15:40:00)",0,91.6684902732673
1,"[15:20:00,15:40:00)",1,100.19288629905844
2,"[15:20:00,15:40:00)",0,16.25525
3,"[15:20:00,15:40:00)",0,98.4942593592841
3,"[15:20:00,15:40:00)",1,84.72196298312974
1,"[15:40:00,16:00:00)",0,91.38048156216828
1,"[15:40:00,16:00:00)",1,101.34214187154885
2,"[15:40:00,16:00:00)",0,14.3821875
3,"[15:40:00,16:00:00)",0,99.46536383984423
3,"[15:40:00,16:00:00)",1,81.66449162867006
1,"[16:00:00,16:20:00)",0,89.2261555119464
1,"[16:00:00,16:20:00)",1,98.73472852887744
2,"[16:00:00,16:20:00)",0,15.8706875
3,"[16:00:00,16:20:00)",0,115.3467170212474
3,"[16:00:00,16:20:00)",1,75.59890994067342
1,"[16:20:00,16:40:00)",0,89.39687159548612
1,"[16:20:00,16:40:00)",1,100.07453225556804
2,"[16:20:00,16:40:00)",0,16.23363392857143
3,"[16:20:00,16:40:00)",0,111.28352460672124
3,"[16:20:00,16:40:00)",1,79.43349176233052
1,"[16:40:00,17:00:00)",0,88.4645337407632
1,"[16:40:00,17:00:00)",1,99.23644029502786
2,"[16:40:00,17:00:00)",0,16.502875000000003
3,"[16:40:00,17:00:00)",0,113.23481992826854
3,"[16:40:00,17:00:00)",1,75.28939676958299
