tollgate_id,time_window,direction,volume,time,date,hour,miniute,am_pm,0,1,2,3,4,5,period_num,precipitation,rel_humidity
1,2016-09-30 07:35:00,0,42,2016-09-30 07:35:00,2016-09-30,7,35,1,19,9,10,11,9,9,1.75,,
1,2016-09-30 07:55:00,0,50,2016-09-30 07:55:00,2016-09-30,7,55,1,19,9,10,11,9,9,2.75,,
1,2016-09-30 15:15:00,0,78,2016-09-30 15:15:00,2016-09-30,15,15,0,109,83,95,70,82,81,0.75,0.0,89.0
1,2016-09-30 15:35:00,0,114,2016-09-30 15:35:00,2016-09-30,15,35,0,109,83,95,70,82,81,1.75,0.0,89.0
1,2016-09-30 15:55:00,0,136,2016-09-30 15:55:00,2016-09-30,15,55,0,109,83,95,70,82,81,2.75,0.0,89.0
1,2016-09-30 16:15:00,0,117,2016-09-30 16:15:00,2016-09-30,16,15,0,109,83,95,70,82,81,0.75,,
1,2016-09-30 16:35:00,0,135,2016-09-30 16:35:00,2016-09-30,16,35,0,109,83,95,70,82,81,1.75,,
1,2016-09-30 16:55:00,0,94,2016-09-30 16:55:00,2016-09-30,16,55,0,109,83,95,70,82,81,2.75,,
1,2016-10-01 06:15:00,0,214,2016-10-01 06:15:00,2016-10-01,6,15,1,67,64,64,56,42,39,0.75,0.0,75.0
1,2016-10-01 06:35:00,0,285,2016-10-01 06:35:00,2016-10-01,6,35,1,67,64,64,56,42,39,1.75,0.0,75.0
1,2016-10-01 06:55:00,0,272,2016-10-01 06:55:00,2016-10-01,6,55,1,67,64,64,56,42,39,2.75,0.0,75.0
1,2016-10-01 07:15:00,0,274,2016-10-01 07:15:00,2016-10-01,7,15,1,67,64,64,56,42,39,0.75,,
1,2016-10-01 07:35:00,0,236,2016-10-01 07:35:00,2016-10-01,7,35,1,67,64,64,56,42,39,1.75,,
1,2016-10-01 07:55:00,0,203,2016-10-01 07:55:00,2016-10-01,7,55,1,67,64,64,56,42,39,2.75,,
1,2016-10-01 15:15:00,0,171,2016-10-01 15:15:00,2016-10-01,15,15,0,205,227,228,233,228,226,0.75,0.0,94.0
1,2016-10-01 15:35:00,0,171,2016-10-01 15:35:00,2016-10-01,15,35,0,205,227,228,233,228,226,1.75,0.0,94.0
1,2016-10-01 15:55:00,0,193,2016-10-01 15:55:00,2016-10-01,15,55,0,205,227,228,233,228,226,2.75,0.0,94.0
1,2016-10-01 16:15:00,0,208,2016-10-01 16:15:00,2016-10-01,16,15,0,205,227,228,233,228,226,0.75,,
1,2016-10-01 16:35:00,0,180,2016-10-01 16:35:00,2016-10-01,16,35,0,205,227,228,233,228,226,1.75,,
1,2016-10-01 16:55:00,0,146,2016-10-01 16:55:00,2016-10-01,16,55,0,205,227,228,233,228,226,2.75,,
1,2016-10-02 06:15:00,0,75,2016-10-02 06:15:00,2016-10-02,6,15,1,4,8,3,7,5,9,0.75,0.0,52.0
1,2016-10-02 06:35:00,0,82,2016-10-02 06:35:00,2016-10-02,6,35,1,4,8,3,7,5,9,1.75,0.0,52.0
1,2016-10-02 06:55:00,0,145,2016-10-02 06:55:00,2016-10-02,6,55,1,4,8,3,7,5,9,2.75,0.0,52.0
1,2016-10-02 07:15:00,0,154,2016-10-02 07:15:00,2016-10-02,7,15,1,4,8,3,7,5,9,0.75,,
1,2016-10-02 07:35:00,0,168,2016-10-02 07:35:00,2016-10-02,7,35,1,4,8,3,7,5,9,1.75,,
1,2016-10-02 07:55:00,0,192,2016-10-02 07:55:00,2016-10-02,7,55,1,4,8,3,7,5,9,2.75,,
1,2016-10-02 15:15:00,0,173,2016-10-02 15:15:00,2016-10-02,15,15,0,188,208,156,183,184,178,0.75,0.0,93.0
1,2016-10-02 15:35:00,0,176,2016-10-02 15:35:00,2016-10-02,15,35,0,188,208,156,183,184,178,1.75,0.0,93.0
1,2016-10-02 15:55:00,0,156,2016-10-02 15:55:00,2016-10-02,15,55,0,188,208,156,183,184,178,2.75,0.0,93.0
1,2016-10-02 16:15:00,0,173,2016-10-02 16:15:00,2016-10-02,16,15,0,188,208,156,183,184,178,0.75,,
1,2016-10-02 16:35:00,0,137,2016-10-02 16:35:00,2016-10-02,16,35,0,188,208,156,183,184,178,1.75,,
1,2016-10-02 16:55:00,0,151,2016-10-02 16:55:00,2016-10-02,16,55,0,188,208,156,183,184,178,2.75,,
1,2016-10-03 06:15:00,0,62,2016-10-03 06:15:00,2016-10-03,6,15,1,15,13,6,9,8,9,0.75,0.0,72.0
1,2016-10-03 06:35:00,0,85,2016-10-03 06:35:00,2016-10-03,6,35,1,15,13,6,9,8,9,1.75,0.0,72.0
1,2016-10-03 06:55:00,0,79,2016-10-03 06:55:00,2016-10-03,6,55,1,15,13,6,9,8,9,2.75,0.0,72.0
1,2016-10-03 07:15:00,0,113,2016-10-03 07:15:00,2016-10-03,7,15,1,15,13,6,9,8,9,0.75,,
1,2016-10-03 07:35:00,0,127,2016-10-03 07:35:00,2016-10-03,7,35,1,15,13,6,9,8,9,1.75,,
1,2016-10-03 07:55:00,0,169,2016-10-03 07:55:00,2016-10-03,7,55,1,15,13,6,9,8,9,2.75,,
1,2016-10-03 15:15:00,0,193,2016-10-03 15:15:00,2016-10-03,15,15,0,169,192,166,196,201,159,0.75,0.0,76.0
1,2016-10-03 15:35:00,0,169,2016-10-03 15:35:00,2016-10-03,15,35,0,169,192,166,196,201,159,1.75,0.0,76.0
1,2016-10-03 15:55:00,0,159,2016-10-03 15:55:00,2016-10-03,15,55,0,169,192,166,196,201,159,2.75,0.0,76.0
1,2016-10-03 16:15:00,0,136,2016-10-03 16:15:00,2016-10-03,16,15,0,169,192,166,196,201,159,0.75,,
1,2016-10-03 16:35:00,0,115,2016-10-03 16:35:00,2016-10-03,16,35,0,169,192,166,196,201,159,1.75,,
1,2016-10-03 16:55:00,0,145,2016-10-03 16:55:00,2016-10-03,16,55,0,169,192,166,196,201,159,2.75,,
1,2016-10-04 06:15:00,0,52,2016-10-04 06:15:00,2016-10-04,6,15,1,18,13,15,9,11,7,0.75,0.0,71.0
1,2016-10-04 06:35:00,0,75,2016-10-04 06:35:00,2016-10-04,6,35,1,18,13,15,9,11,7,1.75,0.0,71.0
1,2016-10-04 06:55:00,0,101,2016-10-04 06:55:00,2016-10-04,6,55,1,18,13,15,9,11,7,2.75,0.0,71.0
1,2016-10-04 07:15:00,0,121,2016-10-04 07:15:00,2016-10-04,7,15,1,18,13,15,9,11,7,0.75,,
1,2016-10-04 07:35:00,0,125,2016-10-04 07:35:00,2016-10-04,7,35,1,18,13,15,9,11,7,1.75,,
1,2016-10-04 07:55:00,0,143,2016-10-04 07:55:00,2016-10-04,7,55,1,18,13,15,9,11,7,2.75,,
1,2016-10-04 15:15:00,0,210,2016-10-04 15:15:00,2016-10-04,15,15,0,176,154,173,166,205,184,0.75,0.0,80.0
1,2016-10-04 15:35:00,0,202,2016-10-04 15:35:00,2016-10-04,15,35,0,176,154,173,166,205,184,1.75,0.0,80.0
1,2016-10-04 15:55:00,0,207,2016-10-04 15:55:00,2016-10-04,15,55,0,176,154,173,166,205,184,2.75,0.0,80.0
1,2016-10-04 16:15:00,0,212,2016-10-04 16:15:00,2016-10-04,16,15,0,176,154,173,166,205,184,0.75,,
1,2016-10-04 16:35:00,0,211,2016-10-04 16:35:00,2016-10-04,16,35,0,176,154,173,166,205,184,1.75,,
1,2016-10-04 16:55:00,0,218,2016-10-04 16:55:00,2016-10-04,16,55,0,176,154,173,166,205,184,2.75,,
1,2016-10-05 06:15:00,0,61,2016-10-05 06:15:00,2016-10-05,6,15,1,17,21,6,9,13,4,0.75,0.0,64.0
1,2016-10-05 06:35:00,0,74,2016-10-05 06:35:00,2016-10-05,6,35,1,17,21,6,9,13,4,1.75,0.0,64.0
1,2016-10-05 06:55:00,0,83,2016-10-05 06:55:00,2016-10-05,6,55,1,17,21,6,9,13,4,2.75,0.0,64.0
1,2016-10-05 07:15:00,0,104,2016-10-05 07:15:00,2016-10-05,7,15,1,17,21,6,9,13,4,0.75,,
1,2016-10-05 07:35:00,0,118,2016-10-05 07:35:00,2016-10-05,7,35,1,17,21,6,9,13,4,1.75,,
1,2016-10-05 07:55:00,0,146,2016-10-05 07:55:00,2016-10-05,7,55,1,17,21,6,9,13,4,2.75,,
1,2016-10-05 15:15:00,0,220,2016-10-05 15:15:00,2016-10-05,15,15,0,178,183,217,190,190,222,0.75,0.0,76.0
1,2016-10-05 15:35:00,0,187,2016-10-05 15:35:00,2016-10-05,15,35,0,178,183,217,190,190,222,1.75,0.0,76.0
1,2016-10-05 15:55:00,0,248,2016-10-05 15:55:00,2016-10-05,15,55,0,178,183,217,190,190,222,2.75,0.0,76.0
1,2016-10-05 16:15:00,0,248,2016-10-05 16:15:00,2016-10-05,16,15,0,178,183,217,190,190,222,0.75,,
1,2016-10-05 16:35:00,0,210,2016-10-05 16:35:00,2016-10-05,16,35,0,178,183,217,190,190,222,1.75,,
1,2016-10-05 16:55:00,0,177,2016-10-05 16:55:00,2016-10-05,16,55,0,178,183,217,190,190,222,2.75,,
1,2016-10-06 06:15:00,0,47,2016-10-06 06:15:00,2016-10-06,6,15,1,17,20,16,13,9,8,0.75,0.8,82.0
1,2016-10-06 06:35:00,0,74,2016-10-06 06:35:00,2016-10-06,6,35,1,17,20,16,13,9,8,1.75,0.8,82.0
1,2016-10-06 06:55:00,0,80,2016-10-06 06:55:00,2016-10-06,6,55,1,17,20,16,13,9,8,2.75,0.8,82.0
1,2016-10-06 07:15:00,0,92,2016-10-06 07:15:00,2016-10-06,7,15,1,17,20,16,13,9,8,0.75,,
1,2016-10-06 07:35:00,0,131,2016-10-06 07:35:00,2016-10-06,7,35,1,17,20,16,13,9,8,1.75,,
1,2016-10-06 07:55:00,0,134,2016-10-06 07:55:00,2016-10-06,7,55,1,17,20,16,13,9,8,2.75,,
