time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao,am_pm,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-19 13:45:00,54,0,1,"[13:45:00,14:05:00)",1,0,13,2016-09-19,63.0,59.0,66.83333333333333,49.26425343661128,0,,,,,,,
2016-09-19 14:05:00,56,0,1,"[14:05:00,14:25:00)",1,0,14,2016-09-19,54.0,63.0,73.0,64.02499511909393,0,,,,,,,
2016-09-19 14:25:00,48,0,1,"[14:25:00,14:45:00)",1,0,14,2016-09-19,56.0,54.0,70.66666666666667,64.12071948026367,0,,,,,,,
2016-09-19 14:45:00,52,0,1,"[14:45:00,15:05:00)",1,0,14,2016-09-19,48.0,56.0,70.83333333333333,49.68064680201604,0,,,,,,,
2016-09-19 15:05:00,46,0,1,"[15:05:00,15:25:00)",1,0,15,2016-09-19,52.0,48.0,66.5,57.22499453909978,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:25:00,58,0,1,"[15:25:00,15:45:00)",1,0,15,2016-09-19,46.0,52.0,70.0,55.78530272392541,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 15:45:00,43,0,1,"[15:45:00,16:05:00)",1,0,15,2016-09-19,58.0,46.0,62.33333333333334,45.94634552025511,0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
2016-09-19 16:05:00,43,0,1,"[16:05:00,16:25:00)",1,0,16,2016-09-19,43.0,58.0,64.0,40.38316480911322,0,,,,,,,
2016-09-19 16:25:00,46,0,1,"[16:25:00,16:45:00)",1,0,16,2016-09-19,43.0,43.0,62.66666666666666,32.696584938899456,0,,,,,,,
2016-09-19 16:45:00,51,0,1,"[16:45:00,17:05:00)",1,0,16,2016-09-19,46.0,43.0,53.0,27.97141397927534,0,,,,,,,
2016-09-19 17:05:00,37,0,1,"[17:05:00,17:25:00)",1,0,17,2016-09-19,51.0,46.0,58.83333333333334,50.696811208069754,0,,,,,,,
2016-09-19 17:25:00,30,0,1,"[17:25:00,17:45:00)",1,0,17,2016-09-19,37.0,51.0,45.33333333333334,34.500241545048155,0,,,,,,,
2016-09-19 17:45:00,31,0,1,"[17:45:00,18:05:00)",1,0,17,2016-09-19,30.0,37.0,39.333333333333336,33.98627173825729,0,,,,,,,
2016-09-19 18:05:00,26,0,1,"[18:05:00,18:25:00)",1,0,18,2016-09-19,31.0,30.0,37.66666666666666,37.09267672555685,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:25:00,24,0,1,"[18:25:00,18:45:00)",1,0,18,2016-09-19,26.0,31.0,34.166666666666664,28.575630643376304,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 18:45:00,16,0,1,"[18:45:00,19:05:00)",1,0,18,2016-09-19,24.0,26.0,31.83333333333333,27.154496251388398,0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
2016-09-19 19:05:00,16,0,1,"[19:05:00,19:25:00)",1,0,19,2016-09-19,16.0,24.0,30.66666666666667,25.081201459791888,0,,,,,,,
2016-09-19 19:25:00,28,0,1,"[19:25:00,19:45:00)",1,0,19,2016-09-19,16.0,16.0,31.83333333333333,31.301224683176,0,,,,,,,
2016-09-19 19:45:00,17,0,1,"[19:45:00,20:05:00)",1,0,19,2016-09-19,28.0,16.0,30.5,29.439769020833026,0,,,,,,,
2016-09-19 20:05:00,21,0,1,"[20:05:00,20:25:00)",1,0,20,2016-09-19,17.0,28.0,23.83333333333333,23.961775115100856,0,,,,,,,
2016-09-19 20:25:00,13,0,1,"[20:25:00,20:45:00)",1,0,20,2016-09-19,21.0,17.0,29.16666666666667,21.460817008368217,0,,,,,,,
2016-09-19 20:45:00,19,0,1,"[20:45:00,21:05:00)",1,0,20,2016-09-19,13.0,21.0,24.33333333333333,21.978777642686744,0,,,,,,,
2016-09-19 21:05:00,16,0,1,"[21:05:00,21:25:00)",1,0,21,2016-09-19,19.0,13.0,27.0,22.2530896731218,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:25:00,20,0,1,"[21:25:00,21:45:00)",1,0,21,2016-09-19,16.0,19.0,23.33333333333333,20.314198646923455,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 21:45:00,4,0,1,"[21:45:00,22:05:00)",1,0,21,2016-09-19,20.0,16.0,18.666666666666668,16.824585185574907,0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
2016-09-19 22:05:00,3,0,1,"[22:05:00,22:25:00)",1,0,22,2016-09-19,4.0,20.0,11.833333333333336,12.089940722214756,0,,,,,,,
2016-09-19 22:25:00,8,0,1,"[22:25:00,22:45:00)",1,0,22,2016-09-19,3.0,4.0,15.666666666666664,15.409953493332374,0,,,,,,,
2016-09-19 22:45:00,3,0,1,"[22:45:00,23:05:00)",1,0,22,2016-09-19,8.0,3.0,9.166666666666666,9.516652072376434,0,,,,,,,
2016-09-19 23:05:00,2,0,1,"[23:05:00,23:25:00)",1,0,23,2016-09-19,3.0,8.0,11.0,15.12613632095123,0,,,,,,,
2016-09-19 23:25:00,7,0,1,"[23:25:00,23:45:00)",1,0,23,2016-09-19,2.0,3.0,7.0,5.176871642217914,0,,,,,,,
2016-09-19 23:45:00,10,0,1,"[23:45:00,00:00:00)",1,0,23,2016-09-19,7.0,2.0,9.0,5.958187643906492,0,,,,,,,
2016-09-20 00:05:00,12,0,1,"[00:05:00,00:25:00)",2,0,0,2016-09-20,10.0,7.0,13.2,2.16794833886788,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:25:00,10,0,1,"[00:25:00,00:45:00)",2,0,0,2016-09-20,12.0,10.0,12.8,4.147288270665545,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:45:00,9,0,1,"[00:45:00,01:05:00)",2,0,0,2016-09-20,10.0,12.0,8.0,2.9154759474226504,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 01:05:00,5,0,1,"[01:05:00,01:25:00)",2,0,1,2016-09-20,9.0,10.0,8.6,3.911521443121589,1,,,,,,,
2016-09-20 01:25:00,5,0,1,"[01:25:00,01:45:00)",2,0,1,2016-09-20,5.0,9.0,8.6,2.5099800796022267,1,,,,,,,
2016-09-20 01:45:00,4,0,1,"[01:45:00,02:05:00)",2,0,1,2016-09-20,5.0,5.0,5.6,2.5099800796022267,1,,,,,,,
2016-09-20 02:05:00,10,0,1,"[02:05:00,02:25:00)",2,0,2,2016-09-20,4.0,5.0,7.4,1.8165902124584952,1,,,,,,,
2016-09-20 02:25:00,7,0,1,"[02:25:00,02:45:00)",2,0,2,2016-09-20,10.0,4.0,7.4,2.3021728866442674,1,,,,,,,
2016-09-20 02:45:00,9,0,1,"[02:45:00,03:05:00)",2,0,2,2016-09-20,7.0,10.0,7.4,2.3021728866442674,1,,,,,,,
2016-09-20 03:05:00,9,0,1,"[03:05:00,03:25:00)",2,0,3,2016-09-20,9.0,7.0,8.2,2.16794833886788,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:25:00,5,0,1,"[03:25:00,03:45:00)",2,0,3,2016-09-20,9.0,9.0,5.8,2.588435821108957,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:45:00,5,0,1,"[03:45:00,04:05:00)",2,0,3,2016-09-20,5.0,9.0,8.8,3.9623225512317903,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 04:05:00,14,0,1,"[04:05:00,04:25:00)",2,0,4,2016-09-20,5.0,5.0,9.2,2.774887385102321,1,,,,,,,
2016-09-20 04:25:00,7,0,1,"[04:25:00,04:45:00)",2,0,4,2016-09-20,14.0,5.0,12.2,3.4205262752974135,1,,,,,,,
2016-09-20 04:45:00,16,0,1,"[04:45:00,05:05:00)",2,0,4,2016-09-20,7.0,14.0,12.4,6.06630035524124,1,,,,,,,
2016-09-20 05:05:00,7,0,1,"[05:05:00,05:25:00)",2,0,5,2016-09-20,16.0,7.0,8.6,6.107372593840988,1,,,,,,,
2016-09-20 05:25:00,5,0,1,"[05:25:00,05:45:00)",2,0,5,2016-09-20,7.0,16.0,9.8,9.628083921528727,1,,,,,,,
2016-09-20 05:45:00,9,0,1,"[05:45:00,06:05:00)",2,0,5,2016-09-20,5.0,7.0,13.4,13.277801022759757,1,,,,,,,
2016-09-20 06:05:00,20,0,1,"[06:05:00,06:25:00)",2,0,6,2016-09-20,9.0,5.0,20.2,12.794530081249563,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:25:00,15,0,1,"[06:25:00,06:45:00)",2,0,6,2016-09-20,20.0,9.0,29.6,21.489532335534896,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:45:00,34,0,1,"[06:45:00,07:05:00)",2,0,6,2016-09-20,15.0,20.0,39.8,25.410627697874762,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 07:05:00,35,0,1,"[07:05:00,07:25:00)",2,0,7,2016-09-20,34.0,15.0,56.8,37.43928418119128,1,,,,,,,
2016-09-20 07:25:00,32,0,1,"[07:25:00,07:45:00)",2,0,7,2016-09-20,35.0,34.0,53.8,36.8673297107344,1,,,,,,,
2016-09-20 07:45:00,42,0,1,"[07:45:00,08:05:00)",2,0,7,2016-09-20,32.0,35.0,61.6,36.81439935677343,1,,,,,,,
2016-09-20 08:05:00,46,0,1,"[08:05:00,08:25:00)",2,0,8,2016-09-20,42.0,32.0,77.2,63.274797510541276,1,,,,,,,
2016-09-20 08:25:00,49,0,1,"[08:25:00,08:45:00)",2,0,8,2016-09-20,46.0,42.0,81.2,62.611500541034786,1,,,,,,,
2016-09-20 08:45:00,57,0,1,"[08:45:00,09:05:00)",2,0,8,2016-09-20,49.0,46.0,85.8,80.50900570743623,1,,,,,,,
2016-09-20 09:05:00,48,0,1,"[09:05:00,09:25:00)",2,0,9,2016-09-20,57.0,49.0,83.0,75.61745830163825,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:25:00,64,0,1,"[09:25:00,09:45:00)",2,0,9,2016-09-20,48.0,57.0,89.2,76.12621099200985,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:45:00,56,0,1,"[09:45:00,10:05:00)",2,0,9,2016-09-20,64.0,48.0,81.0,78.52069790825854,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 10:05:00,65,0,1,"[10:05:00,10:25:00)",2,0,10,2016-09-20,56.0,64.0,83.6,82.54574489336201,1,,,,,,,
2016-09-20 10:25:00,48,0,1,"[10:25:00,10:45:00)",2,0,10,2016-09-20,65.0,56.0,84.4,82.73632817571735,1,,,,,,,
2016-09-20 10:45:00,74,0,1,"[10:45:00,11:05:00)",2,0,10,2016-09-20,48.0,65.0,79.6,69.36353508869051,1,,,,,,,
2016-09-20 11:05:00,53,0,1,"[11:05:00,11:25:00)",2,0,11,2016-09-20,74.0,48.0,67.0,60.946698023765,1,,,,,,,
2016-09-20 11:25:00,57,0,1,"[11:25:00,11:45:00)",2,0,11,2016-09-20,53.0,74.0,72.0,58.0689245638319,1,,,,,,,
2016-09-20 11:45:00,53,0,1,"[11:45:00,12:05:00)",2,0,11,2016-09-20,57.0,53.0,61.0,49.97499374687305,1,,,,,,,
2016-09-20 12:05:00,56,0,1,"[12:05:00,12:25:00)",2,0,12,2016-09-20,53.0,57.0,57.8,39.46137351892354,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:25:00,64,0,1,"[12:25:00,12:45:00)",2,0,12,2016-09-20,56.0,53.0,69.0,39.993749511642434,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:45:00,84,0,1,"[12:45:00,13:05:00)",2,0,12,2016-09-20,64.0,56.0,80.2,56.56589078234338,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 13:05:00,92,0,1,"[13:05:00,13:25:00)",2,0,13,2016-09-20,84.0,64.0,81.4,54.01203569575952,0,,,,,,,
2016-09-20 13:25:00,83,0,1,"[13:25:00,13:45:00)",2,0,13,2016-09-20,92.0,84.0,77.2,54.979086933123945,0,,,,,,,
2016-09-20 13:45:00,83,0,1,"[13:45:00,14:05:00)",2,0,13,2016-09-20,83.0,92.0,79.0,46.21688003316538,0,,,,,,,
2016-09-20 14:05:00,80,0,1,"[14:05:00,14:25:00)",2,0,14,2016-09-20,83.0,83.0,75.2,52.96885877569952,0,,,,,,,
2016-09-20 14:25:00,89,0,1,"[14:25:00,14:45:00)",2,0,14,2016-09-20,80.0,83.0,85.4,63.39794949365478,0,,,,,,,
2016-09-20 14:45:00,64,0,1,"[14:45:00,15:05:00)",2,0,14,2016-09-20,89.0,80.0,77.4,61.88537791756628,0,,,,,,,
2016-09-20 15:05:00,74,0,1,"[15:05:00,15:25:00)",2,0,15,2016-09-20,64.0,89.0,79.2,73.16214868359184,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:25:00,62,0,1,"[15:25:00,15:45:00)",2,0,15,2016-09-20,74.0,64.0,84.6,70.89992947810316,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:45:00,71,0,1,"[15:45:00,16:05:00)",2,0,15,2016-09-20,62.0,74.0,78.0,63.800470217702944,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 16:05:00,48,0,1,"[16:05:00,16:25:00)",2,0,16,2016-09-20,71.0,62.0,84.0,71.32671308843554,0,,,,,,,
2016-09-20 16:25:00,53,0,1,"[16:25:00,16:45:00)",2,0,16,2016-09-20,48.0,71.0,82.2,75.50298007363683,0,,,,,,,
2016-09-20 16:45:00,46,0,1,"[16:45:00,17:05:00)",2,0,16,2016-09-20,53.0,48.0,82.0,78.0544681616626,0,,,,,,,
2016-09-20 17:05:00,36,0,1,"[17:05:00,17:25:00)",2,0,17,2016-09-20,46.0,53.0,74.6,71.93260734882338,0,,,,,,,
2016-09-20 17:25:00,44,0,1,"[17:25:00,17:45:00)",2,0,17,2016-09-20,36.0,46.0,75.2,69.43846196453374,0,,,,,,,
2016-09-20 17:45:00,37,0,1,"[17:45:00,18:05:00)",2,0,17,2016-09-20,44.0,36.0,55.4,51.83917437614145,0,,,,,,,
2016-09-20 18:05:00,29,0,1,"[18:05:00,18:25:00)",2,0,18,2016-09-20,37.0,44.0,47.6,49.54089220028239,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:25:00,23,0,1,"[18:25:00,18:45:00)",2,0,18,2016-09-20,29.0,37.0,36.8,32.337284981890484,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:45:00,22,0,1,"[18:45:00,19:05:00)",2,0,18,2016-09-20,23.0,29.0,42.0,44.89432035347011,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 19:05:00,21,0,1,"[19:05:00,19:25:00)",2,0,19,2016-09-20,22.0,23.0,46.2,40.443788150963314,0,,,,,,,
2016-09-20 19:25:00,24,0,1,"[19:25:00,19:45:00)",2,0,19,2016-09-20,21.0,22.0,46.4,45.21393590476281,0,,,,,,,
2016-09-20 19:45:00,17,0,1,"[19:45:00,20:05:00)",2,0,19,2016-09-20,24.0,21.0,47.6,42.70597147940789,0,,,,,,,
2016-09-20 20:05:00,14,0,1,"[20:05:00,20:25:00)",2,0,20,2016-09-20,17.0,24.0,42.8,50.74642844575371,0,,,,,,,
2016-09-20 20:25:00,17,0,1,"[20:25:00,20:45:00)",2,0,20,2016-09-20,14.0,17.0,42.8,39.75801805925441,0,,,,,,,
2016-09-20 20:45:00,19,0,1,"[20:45:00,21:05:00)",2,0,20,2016-09-20,17.0,14.0,33.2,27.734455105518123,0,,,,,,,
2016-09-20 21:05:00,16,0,1,"[21:05:00,21:25:00)",2,0,21,2016-09-20,19.0,17.0,35.0,26.767517628648342,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:25:00,32,0,1,"[21:25:00,21:45:00)",2,0,21,2016-09-20,16.0,19.0,25.8,17.093858546273278,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:45:00,39,0,1,"[21:45:00,22:05:00)",2,0,21,2016-09-20,32.0,16.0,26.2,19.395875850293532,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 22:05:00,25,0,1,"[22:05:00,22:25:00)",2,0,22,2016-09-20,39.0,32.0,20.6,12.116104984688768,0,,,,,,,
2016-09-20 22:25:00,14,0,1,"[22:25:00,22:45:00)",2,0,22,2016-09-20,25.0,39.0,16.8,13.953494186045301,0,,,,,,,
2016-09-20 22:45:00,20,0,1,"[22:45:00,23:05:00)",2,0,22,2016-09-20,14.0,25.0,16.0,9.137833441248533,0,,,,,,,
2016-09-20 23:05:00,18,0,1,"[23:05:00,23:25:00)",2,0,23,2016-09-20,20.0,14.0,14.2,7.5960516059331775,0,,,,,,,
2016-09-20 23:25:00,5,0,1,"[23:25:00,23:45:00)",2,0,23,2016-09-20,18.0,20.0,6.8,3.6331804249169903,0,,,,,,,
2016-09-20 23:45:00,16,0,1,"[23:45:00,00:00:00)",2,0,23,2016-09-20,5.0,18.0,11.0,10.04987562112089,0,,,,,,,
2016-09-21 00:05:00,8,0,1,"[00:05:00,00:25:00)",3,0,0,2016-09-21,16.0,5.0,12.2,8.28854631404084,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:25:00,8,0,1,"[00:25:00,00:45:00)",3,0,0,2016-09-21,8.0,16.0,10.8,4.43846820423443,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:45:00,7,0,1,"[00:45:00,01:05:00)",3,0,0,2016-09-21,8.0,8.0,10.2,2.774887385102321,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 01:05:00,5,0,1,"[01:05:00,01:25:00)",3,0,1,2016-09-21,7.0,8.0,7.4,3.286335345030997,1,,,,,,,
2016-09-21 01:25:00,4,0,1,"[01:25:00,01:45:00)",3,0,1,2016-09-21,5.0,7.0,8.4,4.393176527297759,1,,,,,,,
2016-09-21 01:45:00,7,0,1,"[01:45:00,02:05:00)",3,0,1,2016-09-21,4.0,5.0,6.4,1.3416407864998736,1,,,,,,,
2016-09-21 02:05:00,6,0,1,"[02:05:00,02:25:00)",3,0,2,2016-09-21,7.0,4.0,8.0,2.738612787525831,1,,,,,,,
2016-09-21 02:25:00,9,0,1,"[02:25:00,02:45:00)",3,0,2,2016-09-21,6.0,7.0,7.0,2.549509756796392,1,,,,,,,
2016-09-21 02:45:00,6,0,1,"[02:45:00,03:05:00)",3,0,2,2016-09-21,9.0,6.0,7.8,3.271085446759225,1,,,,,,,
2016-09-21 03:05:00,5,0,1,"[03:05:00,03:25:00)",3,0,3,2016-09-21,6.0,9.0,6.8,2.280350850198276,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:25:00,8,0,1,"[03:25:00,03:45:00)",3,0,3,2016-09-21,5.0,6.0,9.2,3.0331501776206204,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:45:00,10,0,1,"[03:45:00,04:05:00)",3,0,3,2016-09-21,8.0,5.0,8.6,1.9493588689617924,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 04:05:00,17,0,1,"[04:05:00,04:25:00)",3,0,4,2016-09-21,10.0,8.0,10.4,4.449719092257398,1,,,,,,,
2016-09-21 04:25:00,13,0,1,"[04:25:00,04:45:00)",3,0,4,2016-09-21,17.0,10.0,8.8,2.3874672772626644,1,,,,,,,
2016-09-21 04:45:00,12,0,1,"[04:45:00,05:05:00)",3,0,4,2016-09-21,13.0,17.0,15.0,7.1763500472036625,1,,,,,,,
2016-09-21 05:05:00,8,0,1,"[05:05:00,05:25:00)",3,0,5,2016-09-21,12.0,13.0,11.8,10.009995004993758,1,,,,,,,
2016-09-21 05:25:00,20,0,1,"[05:25:00,05:45:00)",3,0,5,2016-09-21,8.0,12.0,16.6,11.653325705565775,1,,,,,,,
2016-09-21 05:45:00,28,0,1,"[05:45:00,06:05:00)",3,0,5,2016-09-21,20.0,8.0,19.6,13.315404612703288,1,,,,,,,
