time_start,volume,direction,tollgate_id,time_window,weekday,weekend,hour,date,volume_anterior,volume_anterior_2,media_volume,desvio_padrao,am_pm,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-20 00:30:00,10,0,1,"[00:30:00,00:50:00)",2,0,0,2016-09-20,11.0,11.0,12.8,3.8987177379235862,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 00:50:00,7,0,1,"[00:50:00,01:10:00)",2,0,0,2016-09-20,10.0,11.0,7.8,3.8340579025361623,1,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0
2016-09-20 01:10:00,6,0,1,"[01:10:00,01:30:00)",2,0,1,2016-09-20,7.0,10.0,8.8,3.7013511046643495,1,,,,,,,
2016-09-20 01:30:00,3,0,1,"[01:30:00,01:50:00)",2,0,1,2016-09-20,6.0,7.0,8.0,3.1622776601683795,1,,,,,,,
2016-09-20 01:50:00,7,0,1,"[01:50:00,02:10:00)",2,0,1,2016-09-20,3.0,6.0,5.6,1.3416407864998738,1,,,,,,,
2016-09-20 02:10:00,9,0,1,"[02:10:00,02:30:00)",2,0,2,2016-09-20,7.0,3.0,7.8,1.6431676725154984,1,,,,,,,
2016-09-20 02:30:00,7,0,1,"[02:30:00,02:50:00)",2,0,2,2016-09-20,9.0,7.0,7.2,1.095445115010332,1,,,,,,,
2016-09-20 02:50:00,8,0,1,"[02:50:00,03:10:00)",2,0,2,2016-09-20,7.0,9.0,7.0,3.4641016151377544,1,,,,,,,
2016-09-20 03:10:00,8,0,1,"[03:10:00,03:30:00)",2,0,3,2016-09-20,8.0,7.0,7.8,2.2803508501982757,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:30:00,6,0,1,"[03:30:00,03:50:00)",2,0,3,2016-09-20,8.0,8.0,7.0,3.5355339059327378,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 03:50:00,10,0,1,"[03:50:00,04:10:00)",2,0,3,2016-09-20,6.0,8.0,9.6,2.8809720581775866,1,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0
2016-09-20 04:10:00,9,0,1,"[04:10:00,04:30:00)",2,0,4,2016-09-20,10.0,6.0,8.6,1.1401754250991378,1,,,,,,,
2016-09-20 04:30:00,8,0,1,"[04:30:00,04:50:00)",2,0,4,2016-09-20,9.0,10.0,12.2,2.683281572999748,1,,,,,,,
2016-09-20 04:50:00,18,0,1,"[04:50:00,05:10:00)",2,0,4,2016-09-20,8.0,9.0,11.6,5.504543577809153,1,,,,,,,
2016-09-20 05:10:00,4,0,1,"[05:10:00,05:30:00)",2,0,5,2016-09-20,18.0,8.0,9.2,8.348652585896719,1,,,,,,,
2016-09-20 05:30:00,7,0,1,"[05:30:00,05:50:00)",2,0,5,2016-09-20,4.0,18.0,11.4,9.60728889958036,1,,,,,,,
2016-09-20 05:50:00,11,0,1,"[05:50:00,06:10:00)",2,0,5,2016-09-20,7.0,4.0,14.0,13.546217184144066,1,,,,,,,
2016-09-20 06:10:00,17,0,1,"[06:10:00,06:30:00)",2,0,6,2016-09-20,11.0,7.0,21.2,13.989281611290838,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:30:00,18,0,1,"[06:30:00,06:50:00)",2,0,6,2016-09-20,17.0,11.0,33.4,24.94594155368765,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 06:50:00,36,0,1,"[06:50:00,07:10:00)",2,0,6,2016-09-20,18.0,17.0,41.0,28.46928169097352,1,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
2016-09-20 07:10:00,35,0,1,"[07:10:00,07:30:00)",2,0,7,2016-09-20,36.0,18.0,55.6,33.44099280822864,1,,,,,,,
2016-09-20 07:30:00,32,0,1,"[07:30:00,07:50:00)",2,0,7,2016-09-20,35.0,36.0,57.8,35.695938144276305,1,,,,,,,
2016-09-20 07:50:00,48,0,1,"[07:50:00,08:10:00)",2,0,7,2016-09-20,32.0,35.0,67.6,44.56792568652932,1,,,,,,,
2016-09-20 08:10:00,43,0,1,"[08:10:00,08:30:00)",2,0,8,2016-09-20,48.0,32.0,73.8,62.29526466754917,1,,,,,,,
2016-09-20 08:30:00,50,0,1,"[08:30:00,08:50:00)",2,0,8,2016-09-20,43.0,48.0,83.4,70.2730389267463,1,,,,,,,
2016-09-20 08:50:00,56,0,1,"[08:50:00,09:10:00)",2,0,8,2016-09-20,50.0,43.0,89.4,82.9023521982338,1,,,,,,,
2016-09-20 09:10:00,55,0,1,"[09:10:00,09:30:00)",2,0,9,2016-09-20,56.0,50.0,82.6,70.80466086353357,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:30:00,68,0,1,"[09:30:00,09:50:00)",2,0,9,2016-09-20,55.0,56.0,89.6,79.0145556211006,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 09:50:00,52,0,1,"[09:50:00,10:10:00)",2,0,9,2016-09-20,68.0,55.0,82.0,81.24961538370505,1,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2016-09-20 10:10:00,67,0,1,"[10:10:00,10:30:00)",2,0,10,2016-09-20,52.0,68.0,82.2,80.21346520379231,1,,,,,,,
2016-09-20 10:30:00,44,0,1,"[10:30:00,10:50:00)",2,0,10,2016-09-20,67.0,52.0,79.8,75.4731740421721,1,,,,,,,
2016-09-20 10:50:00,72,0,1,"[10:50:00,11:10:00)",2,0,10,2016-09-20,44.0,67.0,81.6,71.25868368135914,1,,,,,,,
2016-09-20 11:10:00,56,0,1,"[11:10:00,11:30:00)",2,0,11,2016-09-20,72.0,44.0,64.0,53.35260068637705,1,,,,,,,
2016-09-20 11:30:00,55,0,1,"[11:30:00,11:50:00)",2,0,11,2016-09-20,56.0,72.0,73.0,61.21682775185268,1,,,,,,,
2016-09-20 11:50:00,49,0,1,"[11:50:00,12:10:00)",2,0,11,2016-09-20,55.0,56.0,59.6,47.23134552392087,1,,,,,,,
2016-09-20 12:10:00,58,0,1,"[12:10:00,12:30:00)",2,0,12,2016-09-20,49.0,55.0,58.6,40.64849320700584,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:30:00,70,0,1,"[12:30:00,12:50:00)",2,0,12,2016-09-20,58.0,49.0,70.4,41.95592925916432,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 12:50:00,88,0,1,"[12:50:00,13:10:00)",2,0,12,2016-09-20,70.0,58.0,82.0,54.12947441089743,1,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0
2016-09-20 13:10:00,95,0,1,"[13:10:00,13:30:00)",2,0,13,2016-09-20,88.0,70.0,83.0,61.363670033660796,0,,,,,,,
2016-09-20 13:30:00,78,0,1,"[13:30:00,13:50:00)",2,0,13,2016-09-20,95.0,88.0,76.4,46.53278414193589,0,,,,,,,
2016-09-20 13:50:00,79,0,1,"[13:50:00,14:10:00)",2,0,13,2016-09-20,78.0,95.0,78.0,50.71488933242386,0,,,,,,,
2016-09-20 14:10:00,87,0,1,"[14:10:00,14:30:00)",2,0,14,2016-09-20,79.0,78.0,75.6,55.48693539924511,0,,,,,,,
2016-09-20 14:30:00,82,0,1,"[14:30:00,14:50:00)",2,0,14,2016-09-20,87.0,79.0,84.8,68.4777336073559,0,,,,,,,
2016-09-20 14:50:00,65,0,1,"[14:50:00,15:10:00)",2,0,14,2016-09-20,82.0,87.0,79.6,53.99814811639378,0,,,,,,,
2016-09-20 15:10:00,72,0,1,"[15:10:00,15:30:00)",2,0,15,2016-09-20,65.0,82.0,78.8,71.99097165617367,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:30:00,66,0,1,"[15:30:00,15:50:00)",2,0,15,2016-09-20,72.0,65.0,82.0,74.27314454094426,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 15:50:00,70,0,1,"[15:50:00,16:10:00)",2,0,15,2016-09-20,66.0,72.0,84.8,65.55684556169554,0,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0
2016-09-20 16:10:00,45,0,1,"[16:10:00,16:30:00)",2,0,16,2016-09-20,70.0,66.0,84.8,78.24129344534126,0,,,,,,,
2016-09-20 16:30:00,52,0,1,"[16:30:00,16:50:00)",2,0,16,2016-09-20,45.0,70.0,80.0,66.71581521648372,0,,,,,,,
2016-09-20 16:50:00,41,0,1,"[16:50:00,17:10:00)",2,0,16,2016-09-20,52.0,45.0,77.8,79.63479139170265,0,,,,,,,
2016-09-20 17:10:00,38,0,1,"[17:10:00,17:30:00)",2,0,17,2016-09-20,41.0,52.0,70.0,61.74544517614235,0,,,,,,,
2016-09-20 17:30:00,45,0,1,"[17:30:00,17:50:00)",2,0,17,2016-09-20,38.0,41.0,76.8,76.6172304380679,0,,,,,,,
2016-09-20 17:50:00,34,0,1,"[17:50:00,18:10:00)",2,0,17,2016-09-20,45.0,38.0,48.4,45.81266200517057,0,,,,,,,
2016-09-20 18:10:00,28,0,1,"[18:10:00,18:30:00)",2,0,18,2016-09-20,34.0,45.0,48.2,49.103971326156504,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:30:00,22,0,1,"[18:30:00,18:50:00)",2,0,18,2016-09-20,28.0,34.0,38.0,35.714142856857144,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 18:50:00,20,0,1,"[18:50:00,19:10:00)",2,0,18,2016-09-20,22.0,28.0,43.2,46.91161902983098,0,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0
2016-09-20 19:10:00,22,0,1,"[19:10:00,19:30:00)",2,0,19,2016-09-20,20.0,22.0,44.8,37.58590161217368,0,,,,,,,
2016-09-20 19:30:00,21,0,1,"[19:30:00,19:50:00)",2,0,19,2016-09-20,22.0,20.0,45.6,42.11056874467501,0,,,,,,,
2016-09-20 19:50:00,16,0,1,"[19:50:00,20:10:00)",2,0,19,2016-09-20,21.0,22.0,44.6,38.494155400528015,0,,,,,,,
2016-09-20 20:10:00,16,0,1,"[20:10:00,20:30:00)",2,0,20,2016-09-20,16.0,21.0,49.8,62.20691279914154,0,,,,,,,
2016-09-20 20:30:00,19,0,1,"[20:30:00,20:50:00)",2,0,20,2016-09-20,16.0,16.0,37.8,30.687130853176875,0,,,,,,,
2016-09-20 20:50:00,17,0,1,"[20:50:00,21:10:00)",2,0,20,2016-09-20,19.0,16.0,31.6,27.60072462816873,0,,,,,,,
2016-09-20 21:10:00,20,0,1,"[21:10:00,21:30:00)",2,0,21,2016-09-20,17.0,19.0,35.2,25.410627697874762,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:30:00,32,0,1,"[21:30:00,21:50:00)",2,0,21,2016-09-20,20.0,17.0,23.4,13.538833036861046,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 21:50:00,38,0,1,"[21:50:00,22:10:00)",2,0,21,2016-09-20,32.0,20.0,25.6,18.447222013083703,0,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0
2016-09-20 22:10:00,22,0,1,"[22:10:00,22:30:00)",2,0,22,2016-09-20,38.0,32.0,20.8,13.236313686219438,0,,,,,,,
2016-09-20 22:30:00,16,0,1,"[22:30:00,22:50:00)",2,0,22,2016-09-20,22.0,38.0,15.2,13.917614738165446,0,,,,,,,
2016-09-20 22:50:00,23,0,1,"[22:50:00,23:10:00)",2,0,22,2016-09-20,16.0,22.0,16.4,9.710818709048173,0,,,,,,,
2016-09-20 23:10:00,13,0,1,"[23:10:00,23:30:00)",2,0,23,2016-09-20,23.0,16.0,12.6,4.8270073544588685,0,,,,,,,
2016-09-20 23:30:00,3,0,1,"[23:30:00,23:50:00)",2,0,23,2016-09-20,13.0,23.0,6.8,6.099180272790762,0,,,,,,,
2016-09-20 23:50:00,17,0,1,"[23:50:00,00:00:00)",2,0,23,2016-09-20,3.0,13.0,12.6,10.922453936730518,0,,,,,,,
2016-09-21 00:10:00,7,0,1,"[00:10:00,00:30:00)",3,0,0,2016-09-21,17.0,3.0,10.8,6.099180272790762,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:30:00,8,0,1,"[00:30:00,00:50:00)",3,0,0,2016-09-21,7.0,17.0,11.4,4.219004621945796,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 00:50:00,6,0,1,"[00:50:00,01:10:00)",3,0,0,2016-09-21,8.0,7.0,9.2,2.4899799195977463,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0
2016-09-21 01:10:00,5,0,1,"[01:10:00,01:30:00)",3,0,1,2016-09-21,6.0,8.0,8.0,3.0822070014844885,1,,,,,,,
2016-09-21 01:30:00,5,0,1,"[01:30:00,01:50:00)",3,0,1,2016-09-21,5.0,6.0,7.2,1.7888543819998317,1,,,,,,,
2016-09-21 01:50:00,6,0,1,"[01:50:00,02:10:00)",3,0,1,2016-09-21,5.0,5.0,7.0,2.23606797749979,1,,,,,,,
2016-09-21 02:10:00,8,0,1,"[02:10:00,02:30:00)",3,0,2,2016-09-21,6.0,5.0,9.0,4.0,1,,,,,,,
2016-09-21 02:30:00,8,0,1,"[02:30:00,02:50:00)",3,0,2,2016-09-21,8.0,6.0,6.4,1.5165750888103102,1,,,,,,,
2016-09-21 02:50:00,5,0,1,"[02:50:00,03:10:00)",3,0,2,2016-09-21,8.0,8.0,7.6,3.286335345030997,1,,,,,,,
2016-09-21 03:10:00,7,0,1,"[03:10:00,03:30:00)",3,0,3,2016-09-21,5.0,8.0,7.0,0.7071067811865475,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:30:00,6,0,1,"[03:30:00,03:50:00)",3,0,3,2016-09-21,7.0,5.0,9.4,3.8470768123342687,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 03:50:00,15,0,1,"[03:50:00,04:10:00)",3,0,3,2016-09-21,6.0,7.0,9.0,4.301162633521313,1,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0
2016-09-21 04:10:00,12,0,1,"[04:10:00,04:30:00)",3,0,4,2016-09-21,15.0,6.0,8.6,2.6076809620810595,1,,,,,,,
2016-09-21 04:30:00,14,0,1,"[04:30:00,04:50:00)",3,0,4,2016-09-21,12.0,15.0,12.0,5.7008771254956905,1,,,,,,,
2016-09-21 04:50:00,12,0,1,"[04:50:00,05:10:00)",3,0,4,2016-09-21,14.0,12.0,13.8,5.9329587896765315,1,,,,,,,
2016-09-21 05:10:00,10,0,1,"[05:10:00,05:30:00)",3,0,5,2016-09-21,12.0,14.0,12.2,9.444575162494077,1,,,,,,,
2016-09-21 05:30:00,24,0,1,"[05:30:00,05:50:00)",3,0,5,2016-09-21,10.0,12.0,19.4,13.1833227981416,1,,,,,,,
2016-09-21 05:50:00,31,0,1,"[05:50:00,06:10:00)",3,0,5,2016-09-21,24.0,10.0,21.0,12.747548783981962,1,,,,,,,
