time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm,volume_anterior,volume_anterior_2,volume_proximo,volume_proximo_2,avg_vol_dia_semana,desvio_padrao
2016-09-19 04:40:00,3,1,"[04:40:00,05:00:00)",3,19,4,40,0,0,1,7.0,4.0,11.0,7.0,7.166666666666667,2.3166067138525404
2016-09-19 05:00:00,1,0,"[05:00:00,05:20:00)",2,19,5,0,0,0,1,12.0,13.0,8.0,13.0,7.166666666666667,9.389710680668848
2016-09-19 05:00:00,1,1,"[05:00:00,05:20:00)",28,19,5,0,0,0,1,23.0,17.0,24.0,34.0,25.0,3.7416573867739413
2016-09-19 05:00:00,2,0,"[05:00:00,05:20:00)",14,19,5,0,0,0,1,2.0,1.0,12.0,21.0,13.2,3.420526275297414
2016-09-19 05:00:00,3,0,"[05:00:00,05:20:00)",9,19,5,0,0,0,1,10.0,8.0,14.0,27.0,11.833333333333334,2.228601953392904
2016-09-19 05:00:00,3,1,"[05:00:00,05:20:00)",11,19,5,0,0,0,1,3.0,7.0,7.0,13.0,9.333333333333334,3.559026084010437
2016-09-19 05:20:00,1,0,"[05:20:00,05:40:00)",8,19,5,20,0,0,1,2.0,12.0,13.0,8.0,7.166666666666667,6.047037842337906
2016-09-19 05:20:00,1,1,"[05:20:00,05:40:00)",24,19,5,20,0,0,1,28.0,23.0,34.0,39.0,29.166666666666668,9.662642840686324
2016-09-19 05:20:00,2,0,"[05:20:00,05:40:00)",12,19,5,20,0,0,1,14.0,2.0,21.0,30.0,14.333333333333334,7.2571803523590805
2016-09-19 05:20:00,3,0,"[05:20:00,05:40:00)",14,19,5,20,0,0,1,9.0,10.0,27.0,39.0,14.333333333333334,1.632993161855452
2016-09-19 05:20:00,3,1,"[05:20:00,05:40:00)",7,19,5,20,0,0,1,11.0,3.0,13.0,30.0,8.666666666666666,4.1311822359545785
2016-09-19 05:40:00,1,0,"[05:40:00,06:00:00)",13,19,5,40,0,0,1,8.0,2.0,8.0,13.0,13.833333333333334,12.089940722214758
2016-09-19 05:40:00,1,1,"[05:40:00,06:00:00)",34,19,5,40,0,0,1,24.0,28.0,39.0,57.0,34.166666666666664,11.68617416722285
2016-09-19 05:40:00,2,0,"[05:40:00,06:00:00)",21,19,5,40,0,0,1,12.0,14.0,30.0,36.0,22.0,10.917875251164945
2016-09-19 05:40:00,3,0,"[05:40:00,06:00:00)",27,19,5,40,0,0,1,14.0,9.0,39.0,58.0,25.166666666666668,5.115336417740935
2016-09-19 05:40:00,3,1,"[05:40:00,06:00:00)",13,19,5,40,0,0,1,7.0,11.0,30.0,38.0,10.333333333333334,4.366539438350084
2016-09-19 06:00:00,1,0,"[06:00:00,06:20:00)",8,19,6,0,0,0,1,13.0,8.0,13.0,32.0,16.5,9.137833441248533
2016-09-19 06:00:00,1,1,"[06:00:00,06:20:00)",39,19,6,0,0,0,1,34.0,24.0,57.0,72.0,32.333333333333336,10.092901796146966
2016-09-19 06:00:00,2,0,"[06:00:00,06:20:00)",30,19,6,0,0,0,1,21.0,12.0,36.0,37.0,27.2,3.3466401061363023
2016-09-19 06:00:00,3,0,"[06:00:00,06:20:00)",39,19,6,0,0,0,1,27.0,14.0,58.0,71.0,37.166666666666664,6.306081720582653
2016-09-19 06:00:00,3,1,"[06:00:00,06:20:00)",30,19,6,0,0,0,1,13.0,7.0,38.0,65.0,21.5,9.544631999192006
2016-09-19 06:20:00,1,0,"[06:20:00,06:40:00)",13,19,6,20,0,0,1,8.0,13.0,32.0,39.0,26.333333333333332,21.777664398797832
2016-09-19 06:20:00,1,1,"[06:20:00,06:40:00)",57,19,6,20,0,0,1,39.0,34.0,72.0,70.0,53.333333333333336,18.726095873584185
2016-09-19 06:20:00,2,0,"[06:20:00,06:40:00)",36,19,6,20,0,0,1,30.0,21.0,37.0,84.0,33.0,14.696938456699069
2016-09-19 06:20:00,3,0,"[06:20:00,06:40:00)",58,19,6,20,0,0,1,39.0,27.0,71.0,127.0,59.333333333333336,4.501851470969102
2016-09-19 06:20:00,3,1,"[06:20:00,06:40:00)",38,19,6,20,0,0,1,30.0,13.0,65.0,67.0,37.333333333333336,10.366613075960087
2016-09-19 06:40:00,1,0,"[06:40:00,07:00:00)",32,19,6,40,0,0,1,13.0,8.0,39.0,31.0,34.5,21.398598084921357
2016-09-19 06:40:00,1,1,"[06:40:00,07:00:00)",72,19,6,40,0,0,1,57.0,39.0,70.0,83.0,58.333333333333336,19.26309078696009
2016-09-19 06:40:00,2,0,"[06:40:00,07:00:00)",37,19,6,40,0,0,1,36.0,30.0,84.0,80.0,44.166666666666664,23.693177639706047
2016-09-19 06:40:00,3,0,"[06:40:00,07:00:00)",71,19,6,40,0,0,1,58.0,39.0,127.0,123.0,81.66666666666667,18.129166187849528
2016-09-19 06:40:00,3,1,"[06:40:00,07:00:00)",65,19,6,40,0,0,1,38.0,30.0,67.0,71.0,50.0,18.275666882497063
2016-09-19 07:00:00,1,0,"[07:00:00,07:20:00)",39,19,7,0,0,0,1,32.0,13.0,31.0,43.0,48.0,21.540659228538015
2016-09-19 07:00:00,1,1,"[07:00:00,07:20:00)",70,19,7,0,0,0,1,72.0,57.0,83.0,118.0,71.66666666666667,29.87083304273028
2016-09-19 07:00:00,2,0,"[07:00:00,07:20:00)",84,19,7,0,0,0,1,37.0,36.0,80.0,97.0,74.33333333333333,35.381727864346395
2016-09-19 07:00:00,3,0,"[07:00:00,07:20:00)",127,19,7,0,0,0,1,71.0,58.0,123.0,153.0,130.0,29.79932885150268
2016-09-19 07:00:00,3,1,"[07:00:00,07:20:00)",67,19,7,0,0,0,1,65.0,38.0,71.0,103.0,64.0,27.70559510279467
2016-09-19 07:20:00,1,0,"[07:20:00,07:40:00)",31,19,7,20,0,0,1,39.0,32.0,43.0,46.0,49.666666666666664,29.91097903223274
2016-09-19 07:20:00,1,1,"[07:20:00,07:40:00)",83,19,7,20,0,0,1,70.0,72.0,118.0,123.0,93.16666666666667,39.47868623278473
2016-09-19 07:20:00,2,0,"[07:20:00,07:40:00)",80,19,7,20,0,0,1,84.0,37.0,97.0,129.0,91.0,46.164921748011224
2016-09-19 07:20:00,3,0,"[07:20:00,07:40:00)",123,19,7,20,0,0,1,127.0,71.0,153.0,161.0,139.33333333333334,22.62447052787461
2016-09-19 07:20:00,3,1,"[07:20:00,07:40:00)",71,19,7,20,0,0,1,67.0,65.0,103.0,118.0,77.83333333333333,34.66650640988599
2016-09-19 07:40:00,1,0,"[07:40:00,08:00:00)",43,19,7,40,0,0,1,31.0,39.0,46.0,56.0,60.833333333333336,39.280614387591584
2016-09-19 07:40:00,1,1,"[07:40:00,08:00:00)",118,19,7,40,0,0,1,83.0,70.0,123.0,119.0,108.0,48.23276894394515
2016-09-19 07:40:00,2,0,"[07:40:00,08:00:00)",97,19,7,40,0,0,1,80.0,84.0,129.0,122.0,97.83333333333333,45.652674255367195
2016-09-19 07:40:00,3,0,"[07:40:00,08:00:00)",153,19,7,40,0,0,1,123.0,127.0,161.0,167.0,149.33333333333334,23.235031023578742
2016-09-19 07:40:00,3,1,"[07:40:00,08:00:00)",103,19,7,40,0,0,1,71.0,67.0,118.0,168.0,89.83333333333333,40.57297951428594
2016-09-19 08:00:00,1,0,"[08:00:00,08:20:00)",46,19,8,0,0,0,1,43.0,31.0,56.0,41.0,71.66666666666667,57.50014492735359
2016-09-19 08:00:00,1,1,"[08:00:00,08:20:00)",123,19,8,0,0,0,1,118.0,83.0,119.0,116.0,107.16666666666667,46.01050604662664
2016-09-19 08:00:00,2,0,"[08:00:00,08:20:00)",129,19,8,0,0,0,1,97.0,80.0,122.0,98.0,105.83333333333333,48.19716450857526
2016-09-19 08:00:00,3,0,"[08:00:00,08:20:00)",161,19,8,0,0,0,1,153.0,123.0,167.0,138.0,160.66666666666666,17.489044189625307
2016-09-19 08:00:00,3,1,"[08:00:00,08:20:00)",118,19,8,0,0,0,1,103.0,71.0,168.0,161.0,115.33333333333333,53.222802130916286
2016-09-19 08:20:00,1,0,"[08:20:00,08:40:00)",56,19,8,20,0,0,1,46.0,43.0,41.0,50.0,73.5,60.1722527416084
2016-09-19 08:20:00,1,1,"[08:20:00,08:40:00)",119,19,8,20,0,0,1,123.0,118.0,116.0,120.0,106.0,46.61330282226309
2016-09-19 08:20:00,2,0,"[08:20:00,08:40:00)",122,19,8,20,0,0,1,129.0,97.0,98.0,89.0,105.83333333333333,48.2013139516618
2016-09-19 08:20:00,3,0,"[08:20:00,08:40:00)",167,19,8,20,0,0,1,161.0,153.0,138.0,174.0,164.33333333333334,17.895995827745008
2016-09-19 08:20:00,3,1,"[08:20:00,08:40:00)",168,19,8,20,0,0,1,118.0,103.0,161.0,145.0,119.33333333333333,56.96899741672365
2016-09-19 08:40:00,1,0,"[08:40:00,09:00:00)",41,19,8,40,0,0,1,56.0,46.0,50.0,49.0,75.5,63.25424886914712
2016-09-19 08:40:00,1,1,"[08:40:00,09:00:00)",116,19,8,40,0,0,1,119.0,123.0,120.0,151.0,104.33333333333333,45.91150908722852
2016-09-19 08:40:00,2,0,"[08:40:00,09:00:00)",98,19,8,40,0,0,1,122.0,129.0,89.0,78.0,93.16666666666667,43.43922958187296
2016-09-19 08:40:00,3,0,"[08:40:00,09:00:00)",138,19,8,40,0,0,1,167.0,161.0,174.0,144.0,155.16666666666666,19.9541140286074
2016-09-19 08:40:00,3,1,"[08:40:00,09:00:00)",161,19,8,40,0,0,1,168.0,118.0,145.0,125.0,130.5,54.91721041713609
2016-09-19 09:00:00,1,0,"[09:00:00,09:20:00)",50,19,9,0,0,0,1,41.0,56.0,49.0,44.0,55.666666666666664,17.119190011991417
2016-09-19 09:00:00,1,1,"[09:00:00,09:20:00)",120,19,9,0,0,0,1,116.0,119.0,151.0,131.0,112.16666666666667,50.8858198977541
2016-09-19 09:00:00,2,0,"[09:00:00,09:20:00)",89,19,9,0,0,0,1,98.0,122.0,78.0,59.0,112.6,14.223220451079285
2016-09-19 09:00:00,3,0,"[09:00:00,09:20:00)",174,19,9,0,0,0,1,138.0,167.0,144.0,148.0,155.66666666666666,25.80439239096063
2016-09-19 09:00:00,3,1,"[09:00:00,09:20:00)",145,19,9,0,0,0,1,161.0,168.0,125.0,116.0,119.5,50.45691231139694
2016-09-19 09:20:00,1,0,"[09:20:00,09:40:00)",49,19,9,20,0,0,1,50.0,41.0,44.0,44.0,71.66666666666667,54.65040408511786
2016-09-19 09:20:00,1,1,"[09:20:00,09:40:00)",151,19,9,20,0,0,1,120.0,116.0,131.0,101.0,109.5,46.97552554256312
2016-09-19 09:20:00,2,0,"[09:20:00,09:40:00)",78,19,9,20,0,0,1,89.0,98.0,59.0,71.0,98.6,15.355780670483673
2016-09-19 09:20:00,3,0,"[09:20:00,09:40:00)",144,19,9,20,0,0,1,174.0,138.0,148.0,104.0,151.66666666666666,5.609515724790036
2016-09-19 09:20:00,3,1,"[09:20:00,09:40:00)",125,19,9,20,0,0,1,145.0,161.0,116.0,117.0,103.33333333333333,40.68251057477484
2016-09-19 09:40:00,1,0,"[09:40:00,10:00:00)",44,19,9,40,0,0,1,49.0,50.0,44.0,44.0,71.66666666666667,54.887764270979986
2016-09-19 09:40:00,1,1,"[09:40:00,10:00:00)",131,19,9,40,0,0,1,151.0,120.0,101.0,105.0,94.83333333333333,39.595033358574995
2016-09-19 09:40:00,2,0,"[09:40:00,10:00:00)",59,19,9,40,0,0,1,78.0,89.0,71.0,88.0,80.0,12.884098726725124
2016-09-19 09:40:00,3,0,"[09:40:00,10:00:00)",148,19,9,40,0,0,1,144.0,174.0,104.0,111.0,135.83333333333334,38.35318326640785
2016-09-19 09:40:00,3,1,"[09:40:00,10:00:00)",116,19,9,40,0,0,1,125.0,145.0,117.0,87.0,91.16666666666667,36.972512312076745
2016-09-19 10:00:00,1,0,"[10:00:00,10:20:00)",44,19,10,0,0,0,1,44.0,49.0,44.0,44.0,64.5,51.86424587324104
2016-09-19 10:00:00,1,1,"[10:00:00,10:20:00)",101,19,10,0,0,0,1,131.0,151.0,105.0,102.0,78.83333333333333,35.55512152512865
2016-09-19 10:00:00,2,0,"[10:00:00,10:20:00)",71,19,10,0,0,0,1,59.0,78.0,88.0,65.0,68.2,6.76017751246223
2016-09-19 10:00:00,3,0,"[10:00:00,10:20:00)",104,19,10,0,0,0,1,148.0,144.0,111.0,122.0,121.66666666666667,29.30301463444788
2016-09-19 10:00:00,3,1,"[10:00:00,10:20:00)",117,19,10,0,0,0,1,116.0,125.0,87.0,85.0,75.16666666666667,33.90820942878976
2016-09-19 10:20:00,1,0,"[10:20:00,10:40:00)",44,19,10,20,0,0,1,44.0,44.0,44.0,39.0,61.666666666666664,38.60915262818735
2016-09-19 10:20:00,1,1,"[10:20:00,10:40:00)",105,19,10,20,0,0,1,101.0,131.0,102.0,86.0,84.0,35.05424368033063
2016-09-19 10:20:00,2,0,"[10:20:00,10:40:00)",88,19,10,20,0,0,1,71.0,59.0,65.0,50.0,65.2,13.160547101089682
2016-09-19 10:20:00,3,0,"[10:20:00,10:40:00)",111,19,10,20,0,0,1,104.0,148.0,122.0,111.0,114.83333333333333,23.00796963373054
2016-09-19 10:20:00,3,1,"[10:20:00,10:40:00)",87,19,10,20,0,0,1,117.0,116.0,85.0,73.0,78.5,24.09771773425857
2016-09-19 10:40:00,1,0,"[10:40:00,11:00:00)",44,19,10,40,0,0,1,44.0,44.0,39.0,30.0,50.833333333333336,33.81370530815377
2016-09-19 10:40:00,1,1,"[10:40:00,11:00:00)",102,19,10,40,0,0,1,105.0,101.0,86.0,76.0,78.66666666666667,35.44949458972111
2016-09-19 10:40:00,2,0,"[10:40:00,11:00:00)",65,19,10,40,0,0,1,88.0,71.0,50.0,61.0,65.2,7.661592523751183
2016-09-19 10:40:00,3,0,"[10:40:00,11:00:00)",122,19,10,40,0,0,1,111.0,104.0,111.0,82.0,109.83333333333333,20.536958554437085
2016-09-19 10:40:00,3,1,"[10:40:00,11:00:00)",85,19,10,40,0,0,1,87.0,117.0,73.0,72.0,76.66666666666667,26.793033920529915
2016-09-19 11:00:00,1,0,"[11:00:00,11:20:00)",39,19,11,0,0,0,1,44.0,44.0,30.0,34.0,46.333333333333336,27.969030492075813
2016-09-19 11:00:00,1,1,"[11:00:00,11:20:00)",86,19,11,0,0,0,1,102.0,105.0,76.0,100.0,67.16666666666667,29.53246800839149
2016-09-19 11:00:00,2,0,"[11:00:00,11:20:00)",50,19,11,0,0,0,1,65.0,88.0,61.0,46.0,60.2,6.685805860178712
2016-09-19 11:00:00,3,0,"[11:00:00,11:20:00)",111,19,11,0,0,0,1,122.0,111.0,82.0,91.0,105.0,4.9396356140913875
2016-09-19 11:00:00,3,1,"[11:00:00,11:20:00)",73,19,11,0,0,0,1,85.0,87.0,72.0,73.0,65.83333333333333,20.370730636544845
2016-09-19 11:20:00,1,0,"[11:20:00,11:40:00)",30,19,11,20,0,0,1,39.0,44.0,34.0,45.0,61.5,63.00714245226489
2016-09-19 11:20:00,1,1,"[11:20:00,11:40:00)",76,19,11,20,0,0,1,86.0,102.0,100.0,99.0,65.0,26.75070092539633
2016-09-19 11:20:00,2,0,"[11:20:00,11:40:00)",61,19,11,20,0,0,1,50.0,65.0,46.0,87.0,44.833333333333336,19.415629442968534
2016-09-19 11:20:00,3,0,"[11:20:00,11:40:00)",82,19,11,20,0,0,1,111.0,122.0,91.0,104.0,82.33333333333333,9.647106647418521
2016-09-19 11:20:00,3,1,"[11:20:00,11:40:00)",72,19,11,20,0,0,1,73.0,85.0,73.0,94.0,68.66666666666667,21.611725212640167
2016-09-19 11:40:00,1,0,"[11:40:00,12:00:00)",34,19,11,40,0,0,1,30.0,39.0,45.0,44.0,48.833333333333336,36.4055856520214
2016-09-19 11:40:00,1,1,"[11:40:00,12:00:00)",100,19,11,40,0,0,1,76.0,86.0,99.0,70.0,72.0,32.4838421372842
2016-09-19 11:40:00,2,0,"[11:40:00,12:00:00)",46,19,11,40,0,0,1,61.0,50.0,87.0,66.0,47.333333333333336,21.463146709340332
2016-09-19 11:40:00,3,0,"[11:40:00,12:00:00)",91,19,11,40,0,0,1,82.0,111.0,104.0,91.0,90.33333333333333,18.768768384384384
2016-09-19 11:40:00,3,1,"[11:40:00,12:00:00)",73,19,11,40,0,0,1,72.0,73.0,94.0,86.0,59.333333333333336,19.510680835549195
2016-09-19 12:00:00,1,0,"[12:00:00,12:20:00)",45,19,12,0,0,0,1,34.0,30.0,44.0,53.0,57.166666666666664,37.55218591063198
2016-09-19 12:00:00,1,1,"[12:00:00,12:20:00)",99,19,12,0,0,0,1,100.0,76.0,70.0,79.0,76.66666666666667,31.910290921059723
2016-09-19 12:00:00,2,0,"[12:00:00,12:20:00)",87,19,12,0,0,0,1,46.0,61.0,66.0,69.0,55.333333333333336,28.189832682487967
2016-09-19 12:00:00,3,0,"[12:00:00,12:20:00)",104,19,12,0,0,0,1,91.0,82.0,91.0,122.0,87.0,18.88915032498815
2016-09-19 12:00:00,3,1,"[12:00:00,12:20:00)",94,19,12,0,0,0,1,73.0,72.0,86.0,94.0,76.0,27.437201023428027
2016-09-19 12:20:00,1,0,"[12:20:00,12:40:00)",44,19,12,20,0,0,1,45.0,34.0,53.0,57.0,57.833333333333336,47.57064921426516
2016-09-19 12:20:00,1,1,"[12:20:00,12:40:00)",70,19,12,20,0,0,1,99.0,100.0,79.0,100.0,69.66666666666667,30.487155765447632
2016-09-19 12:20:00,2,0,"[12:20:00,12:40:00)",66,19,12,20,0,0,1,87.0,46.0,69.0,81.0,55.166666666666664,25.007332258093157
2016-09-19 12:20:00,3,0,"[12:20:00,12:40:00)",91,19,12,20,0,0,1,104.0,91.0,122.0,117.0,92.33333333333333,13.456101466125569
2016-09-19 12:20:00,3,1,"[12:20:00,12:40:00)",86,19,12,20,0,0,1,94.0,73.0,94.0,91.0,71.83333333333333,21.77536834743942
2016-09-19 12:40:00,1,0,"[12:40:00,13:00:00)",53,19,12,40,0,0,1,44.0,45.0,57.0,61.0,63.666666666666664,50.09058461094926
2016-09-19 12:40:00,1,1,"[12:40:00,13:00:00)",79,19,12,40,0,0,1,70.0,99.0,100.0,108.0,66.83333333333333,28.701335625135407
